sexuality,nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
Heterosexual,Mexico,36.56096282268041,A,-31.107238287515642,B,C,B,C,D,E,27.996911170428586,71.45050427742767,14.900947875625867,A,0
Bisexual,UK,24.972402361472636,C,-86.13320218739547,A,C,D,A,E,E,-20.053294577770064,21.716239149026578,1.6784776550347238,E,1
Heterosexual,India,1.1512824298954898,A,10.696628283594935,A,B,D,E,E,A,-65.7606759260203,-64.18007421794555,-64.55123569980954,B,1
Heterosexual,Brazil,-37.0405097239836,E,-116.92509229410352,C,C,C,A,B,B,-134.06888271554632,37.24081044891489,208.69644403431366,A,1
Heterosexual,UK,-55.91967110505743,A,-221.6159516956407,D,A,C,E,C,D,-51.56526967999023,152.1926150520304,8.759873631892003,B,0
Homosexual,China,-0.6332772273697271,E,217.41636859856027,E,B,E,C,E,A,-234.62076893818892,-12.184135100197052,-69.71293211962076,B,1
Heterosexual,UK,-116.65874865572503,E,-89.5409741255719,C,C,C,A,A,A,284.19075981670267,48.513793383131656,-119.45011023984642,A,0
Bisexual,China,32.43970435343395,C,31.583277133936093,E,E,C,D,E,A,-183.58792719649153,137.89783503214142,-21.491879831087953,C,1
Homosexual,Other,-3.378124464633946,A,49.586493792501436,A,A,B,D,A,C,-109.08313056021291,-185.96392301817156,157.2767486344189,B,1
Heterosexual,UK,-32.43342807465028,C,-65.44244865661764,A,C,D,D,A,C,-61.16579056221199,53.64087533490011,14.657849956116968,D,0
Other,US,126.02467409699334,A,-88.69351611728368,E,C,B,B,C,D,7.832834124565091,-66.38506995536197,-47.4775385542455,B,0
Homosexual,Mexico,-132.3926037287493,E,-56.57072834806483,D,D,E,B,C,B,-93.80166473264019,41.53078686644242,-134.4713180178857,A,1
Heterosexual,UK,-0.4883857368982981,C,-87.36941819232474,B,D,A,B,A,D,22.061780215291023,-112.75503480413687,168.28924710896334,A,0
Other,China,81.30283849040879,B,249.66267848491168,C,C,D,E,C,A,19.373282899312912,22.917218425204197,128.81073537630004,D,0
Bisexual,Mexico,-40.73147981543915,A,1.5083833367267703,E,D,B,C,E,B,35.17815888168106,28.691670909824573,104.98538362597915,E,0
Homosexual,Germany,-19.9345852422187,B,43.8050304768482,B,A,C,B,B,C,-16.6181599539285,50.317727052724784,116.41116215906567,E,0
Heterosexual,Other,-33.52525349104255,C,60.240192311962815,D,B,E,B,E,D,31.804470650182814,-50.674832522309565,8.344735717007392,C,1
Bisexual,Mexico,54.61496397274542,E,95.88590332610826,A,B,B,D,C,B,106.04249140936768,19.791887160756477,-9.158813108568278,C,0
Other,Mexico,-56.354629732759086,C,35.77039565028488,C,A,E,E,D,B,9.506314359976097,-218.69409101894783,131.47364612742365,B,0
Bisexual,India,64.36223216079307,E,130.751924873923,E,D,C,D,B,E,0.4171472226689391,-122.57839565012227,-106.21506332860267,C,0
Bisexual,US,49.62802350823349,D,37.02980888372319,B,C,D,A,B,C,179.94815118919402,-99.97032326069404,-112.82675276819019,C,0
Bisexual,Germany,90.43546276132632,B,46.546936438929144,D,B,D,A,E,A,-21.252499850972697,71.86945449198319,-18.37259715000763,D,0
Bisexual,India,-150.11010224500185,D,-62.76821287574161,B,D,B,C,A,A,56.44927294624799,121.23771882035528,-32.718150300877944,A,1
Bisexual,China,76.04441086867891,C,159.45661706670901,E,A,E,B,C,C,9.138685476172698,-12.527105804844812,-123.1233781290949,E,1
Other,UK,-81.52599103563844,D,41.29032190437747,C,A,E,E,D,E,32.3846069722577,61.31351349317294,144.64264162925738,A,0
Heterosexual,Other,-160.6334200521428,C,64.13836760917856,B,A,D,C,D,D,-38.855325637268514,-107.53921889704769,-29.056658786312482,D,1
Homosexual,Other,17.842486491550545,D,-119.12938485438227,B,E,D,A,E,E,54.07851532121273,67.41423352299937,157.87079453334422,D,1
Bisexual,UK,-70.56448861728131,C,34.083141987609494,C,C,D,B,D,A,156.14917102599128,-42.52634043231304,-128.0047682171766,E,1
Homosexual,China,-83.92157814244615,B,168.01855045378244,B,A,E,A,C,B,-1.2980066499808656,-76.51618899672627,-154.76913829882653,D,0
Heterosexual,Brazil,54.45024201849789,E,174.83059618680525,E,A,C,A,C,C,-33.91839516590296,97.26126060072527,-143.3856987034821,C,1
Other,Other,144.92564326717743,E,28.604372026655078,C,D,D,E,D,D,120.17547452625037,-37.40253576954239,13.999121310218557,C,1
Other,Other,-93.47902040375433,C,-79.97476286147443,B,A,B,C,B,A,-157.0174009641705,-192.9380255774359,26.19577332411614,C,1
Other,China,124.67091797321928,D,-162.69082580937905,C,B,B,B,D,B,69.85471189280481,56.088894080983685,-112.71647455352915,E,0
Heterosexual,Mexico,-23.51834268146057,D,54.14321076878223,B,B,B,C,C,A,-106.83170651274057,-32.84014923059353,172.20980926426336,E,1
Heterosexual,US,-135.98173829974044,A,49.94464717065068,A,D,C,B,A,D,261.9556916491755,-70.28378512653532,93.53178053544913,E,0
Other,US,110.05094639304774,E,-1.6479745472441527,C,B,D,E,C,A,-173.5447252151125,-80.75475603876747,-45.09312113219966,D,1
Heterosexual,Other,12.48340150523521,A,-186.72202940031409,A,E,D,B,D,B,-49.181551859711234,65.5633253089432,135.8553281508978,E,0
Homosexual,Other,128.65394276451997,C,15.017090886885684,C,C,D,C,A,A,-226.30263158976,-163.44782455708773,-35.29137344193953,D,1
Homosexual,Brazil,7.079756089568197,B,71.14425180329923,A,C,E,B,A,B,54.62573783997551,-119.79803578601955,74.00490388957202,E,0
Heterosexual,China,157.45173423410023,D,-87.01623537676507,D,D,A,A,D,E,101.50584965232797,-26.962823207786315,89.33083872458518,C,1
Bisexual,Germany,221.17999671472236,C,18.647234924912336,C,C,B,D,B,A,-41.87956657772473,110.81410913838008,164.08824732060685,B,1
Other,US,47.98472509315565,E,-38.472025080042336,D,A,D,D,D,D,-55.17087302272101,73.91106430895645,94.15444858785827,A,1
Heterosexual,India,-87.04278149417745,E,-142.40450980579539,D,C,D,C,C,E,-102.46598987176017,-117.25292960422851,6.910217255715667,E,0
Heterosexual,India,-118.07336347084157,E,-30.563571309280256,E,E,E,B,C,C,-50.14018972545309,88.2469468803512,-56.646346837524554,C,0
Bisexual,India,-109.57929764942695,B,145.23038582097342,E,B,E,D,D,E,150.97760787999252,151.90140408827912,-101.8246821245135,E,0
Bisexual,UK,-46.88693946602671,D,14.03515448660437,D,E,E,B,B,B,69.31118123924908,75.86894548622246,84.94487455980409,B,0
Heterosexual,Germany,90.58685695656598,C,63.494636967881576,D,C,C,C,A,C,-256.49629063925033,46.176394424256955,6.523302366489005,D,0
Bisexual,UK,-3.6523896074936646,C,-210.91173853433608,E,D,E,E,A,D,83.44670355566468,-35.35359274605261,149.3891306261229,D,1
Heterosexual,Germany,48.755002672140016,A,-25.971520839678487,D,C,A,A,D,B,9.36353385457459,-37.24643508090422,-97.24041624836012,B,0
Heterosexual,India,-111.4763087606374,A,141.2867322146138,E,E,D,E,D,C,-51.13841219524957,-50.20496989282093,-81.7171538662696,A,0
Bisexual,UK,-52.98794726978875,B,-82.79605493106004,C,E,A,E,E,B,-158.96937725302317,-44.10421714969642,-31.7445751479437,A,0
Heterosexual,Mexico,-115.09310886093131,E,107.7983496779313,B,E,E,A,C,E,15.159779623242198,-101.62840580144696,-79.61819843783312,A,0
Heterosexual,UK,-42.594893971330194,A,224.6861577458864,D,D,D,E,C,D,32.036386987767706,98.82505858621417,-39.97817249082915,D,1
Other,Brazil,-69.17479875511037,A,38.52500812501594,C,C,E,B,C,A,76.01324133191856,-1.9172192977793614,-89.61579004301379,A,1
Bisexual,Germany,223.11462353116656,C,-15.02044270288874,E,E,A,C,A,A,-216.88748918790597,17.623391827355597,15.146756447950551,D,1
Other,India,-0.5543501146624151,C,-101.50537031337225,A,A,C,B,C,A,-76.2319481159187,16.436959851876807,-114.21631128542387,C,0
Bisexual,Other,-63.738222614853,A,6.256087869702363,C,E,A,B,A,A,-39.83818635486942,-105.93048341150893,134.7781924505245,E,1
Homosexual,UK,-48.7701141890284,C,-165.2598386779301,A,D,D,B,A,C,-183.0885048531913,-96.49748854272839,-198.1238712223878,A,0
Bisexual,Mexico,-17.5031556138926,C,29.087490987919644,C,E,D,C,E,B,29.146219159492144,94.53604149019648,16.48301219687052,B,1
Homosexual,Germany,79.05911144487679,C,-141.8087355517601,B,B,D,B,B,D,38.81322712163562,-102.44752551198889,124.90451396625623,A,0
Homosexual,Mexico,-43.92413815992789,E,40.79860034229544,C,C,E,C,B,D,-65.88571250858882,75.73755790184968,68.04712457276065,B,1
Heterosexual,UK,-130.9888704631688,E,179.42196492792414,D,B,E,A,D,E,1.5352961553952482,40.633387399940496,-2.6927942189266756,A,1
Homosexual,Brazil,29.580088379401758,B,-33.157022685244364,B,C,B,E,E,B,39.138808420375376,-19.81347261751486,153.73378815219348,E,1
Other,Other,101.28707807395834,D,180.88214252806222,B,A,D,C,C,B,7.569523873584251,73.74075713694198,140.78069127177443,A,0
Heterosexual,China,59.14148743516434,E,15.414843341960044,A,C,A,D,D,B,-94.31892262243473,-56.157769528193626,134.53086522191958,A,1
Bisexual,US,-188.50654744899066,C,-29.17857682925517,E,A,E,E,C,C,59.34584913030595,158.44667953639885,-79.50645862340863,B,1
Heterosexual,Germany,152.27160266703754,E,-65.51849542335697,C,A,C,A,B,C,16.17490245211283,175.6051241972604,45.769442107880494,C,0
Other,Germany,94.59529440581886,B,-41.78693106048165,B,E,B,A,E,E,95.55549145869642,-18.478595453853213,49.47745501009291,A,0
Homosexual,China,128.54459236801182,E,-53.901077442704924,A,A,B,E,C,A,-195.1281691220268,38.43234662175249,2.9814483183421294,B,1
Homosexual,UK,-109.0508613628699,A,20.076642554946027,C,B,C,E,A,A,-54.66216613520012,-79.70217652032609,-146.96246002767987,B,0
Other,Germany,-200.7739987440397,B,-5.080272179343838,D,B,D,A,D,D,160.54602964491738,18.003025964252316,-74.78031724228288,A,1
Homosexual,UK,-11.367909498741174,C,36.36974714374723,C,A,B,C,B,D,101.00798514636806,-5.856381571371512,-84.69483200797741,E,0
Homosexual,China,-85.66292733833133,B,33.55642247723687,D,D,C,C,C,D,-202.96223952971536,39.24669135164383,141.36477092556933,B,1
Homosexual,US,156.74473467417388,B,-73.99408123647929,D,C,C,C,D,B,123.90303671662596,185.13496228825247,167.38951558451697,E,1
Bisexual,UK,-225.40395137734367,A,-17.872317537793172,D,B,E,C,C,B,-76.06785066006248,-12.333210609345382,73.55368823389611,C,0
Heterosexual,India,62.59490245648218,C,-57.345630888047694,E,A,C,A,E,C,-160.326168852912,135.28006484534342,107.59233527575344,C,0
Homosexual,US,208.35768731007283,D,-72.1052862456783,A,B,A,A,B,E,84.46318524262175,83.48734022137563,48.41325021577924,B,0
Homosexual,Other,-118.95379694754627,A,-37.26371210210926,D,A,D,B,E,D,79.5892173774121,-151.99414592900263,155.01454228595298,A,0
Heterosexual,Other,8.711238291579576,A,21.629249934254442,A,C,D,C,A,A,-55.85374508704507,60.67444055031665,-26.000641118343232,D,0
Other,Other,53.026238683369385,B,1.0264880964055187,E,B,E,E,E,A,59.39269785374619,50.23505934780829,27.889323446937826,A,0
Bisexual,India,66.37272757752575,A,-135.96852315372817,C,E,E,B,A,C,34.66769699679955,72.00440636797809,-38.73990019526906,A,0
Bisexual,Germany,74.19035388125229,C,-131.21111780533437,D,A,D,D,C,A,-84.40882530130469,-50.598111973520574,102.90614233743194,B,0
Homosexual,Mexico,87.3365976247328,E,131.71179297003397,D,D,E,B,C,E,-39.457510637296366,-140.71880938387338,136.37229550985947,C,1
Heterosexual,India,134.54800516974638,C,171.8705774471938,C,D,C,E,A,E,-57.85267855489443,-4.431035899195145,-3.738289662449161,B,1
Other,Other,-10.536951447754616,B,31.56474230042523,C,A,D,D,D,C,-135.68878377827735,164.50849343520565,-27.20791861213307,B,1
Other,India,42.84188978847643,C,-190.0566877569128,D,C,E,A,D,E,-41.91961380752608,-154.76343166759173,96.73078603970124,C,0
Homosexual,UK,173.93561350732983,E,107.53406204017301,B,A,B,A,B,B,27.156242739835086,-19.700207231772904,58.186624174234545,E,1
Homosexual,Brazil,33.5643426487706,B,4.519435392305126,C,A,E,E,B,B,-76.44831519023978,-162.38632378712106,91.5171874819588,B,1
Heterosexual,Other,-1.633887762224769,A,-81.04333715274292,A,C,A,C,E,E,-147.18447337974087,-25.989283042403795,-47.5683225968275,C,1
Heterosexual,Mexico,-53.91774645440085,B,-92.83332900103687,B,B,B,A,D,A,15.839187386937889,46.544498657971225,34.16355588944175,A,1
Other,Germany,-105.5777382487146,D,8.643933798509254,B,D,D,E,A,A,-26.134874521816183,29.140008359965663,-174.29598246605588,D,0
Other,US,-1.3010600682094495,A,64.98009616383176,C,E,E,C,D,A,49.18759553166316,-102.62736285446749,-48.54106777698174,E,1
Homosexual,Mexico,72.01838539016272,C,-44.57387381176767,A,C,A,C,B,E,-24.125379414778063,-26.287196878255354,-30.525035964830348,A,1
Homosexual,UK,-11.783248907780454,E,3.714334377324718,B,E,B,B,A,C,-99.4154438987961,-72.69444072482382,162.67989868216333,D,0
Homosexual,India,-100.40039899619816,A,51.81311894994089,D,B,B,A,B,D,-49.52308394163109,185.29294411605804,122.73315230763409,B,1
Heterosexual,Brazil,53.3823863306698,C,-166.6377582677907,A,E,D,D,A,E,-48.79607923042981,-136.97839666410198,62.810477429199366,C,1
Heterosexual,India,92.21404247411336,D,92.05016277599674,C,E,B,D,D,D,28.667943163573284,163.6370835118322,141.67979049401055,D,0
Bisexual,UK,79.14544576131745,A,-94.61811393339858,D,B,E,E,C,B,-7.31511484836979,-110.36255578431052,-15.78636537835262,E,0
Other,Mexico,130.5623300563759,C,-32.081186282676924,C,A,B,E,A,D,29.811136600168815,10.403436015637563,8.254204767513034,C,1
Other,US,110.01789137476727,C,191.38511147469913,C,D,A,B,B,E,-94.48162253431259,-22.08092865259114,-67.14272943035078,D,0
Bisexual,China,-66.11835540066826,A,-62.976623820705214,C,E,D,C,A,E,51.92481227459385,168.18638068971762,-16.5572331649984,A,0
Other,Germany,38.770450612890265,C,77.57748235055392,E,D,B,C,E,A,47.34940394973844,75.52072573425936,-11.314767343335662,C,1
Heterosexual,US,-38.19052166088987,E,-75.18346510233458,D,C,D,B,B,D,-57.214018273593304,-3.843774066071861,115.66953615073882,D,0
Other,Other,144.57841372204084,E,98.25091669699782,B,C,E,C,A,E,-78.14750331548859,-119.1023745931337,-19.281876882777883,C,0
Other,China,-5.900088193890256,C,51.72694563454306,C,D,C,E,D,C,-58.9024163476993,81.21175147317612,82.99531361917214,D,1
Other,Other,21.53277932427235,A,-79.17084235248055,B,B,D,A,B,C,17.579054168801342,23.518998617227037,140.1845017359371,C,0
Other,China,-41.756816761187,D,102.15703807133465,C,E,C,A,B,B,62.86101179573795,-90.03659373087285,-187.8628393612968,E,1
Other,Germany,-97.56724453174574,B,-148.02472854263112,C,D,C,C,A,C,-90.24168826754358,-255.7622381549447,16.505901895179036,D,0
Heterosexual,US,-143.2559050036368,D,40.88400803303283,B,C,A,D,C,A,21.31543714848937,-151.84524845802247,15.20556336877995,B,0
Bisexual,Germany,-26.006880824440483,D,-215.6368145339414,E,C,C,E,E,E,143.7755675978464,-14.329994809699684,-242.2629259520469,C,1
Heterosexual,Other,100.97614748800471,A,63.792621115141614,D,C,C,C,B,B,21.41966891069739,-29.04038857850456,-57.27093446434063,B,1
Bisexual,UK,-23.004743061468282,D,-106.74592585392928,A,D,D,D,A,E,182.91727940208088,-53.05966726179248,-158.30555874028926,E,0
Other,Other,49.52885694015666,D,165.63428062484758,D,D,B,C,E,D,-51.18860456260301,-144.5384931029104,-70.40437754529073,D,0
Bisexual,Other,-10.404714434668039,A,12.48330697004974,E,E,B,E,B,C,-92.75988233937443,192.5030737919392,19.241853148748,D,1
Heterosexual,UK,-46.304008189995784,A,61.63082503955779,C,B,B,E,D,B,-204.39895761373057,124.59314659019145,10.863465027715149,B,1
Heterosexual,India,41.51117388984973,E,-78.58324998069305,D,E,E,B,E,E,50.78925036253599,70.20627896913746,67.2340786044064,E,1
Bisexual,Other,-114.10525394419817,A,187.11426712603352,E,A,B,A,D,C,155.7155498170223,77.81159251303757,8.275339073825698,A,1
Bisexual,Germany,-3.868550461084106,D,61.774673153795945,E,D,A,A,D,E,2.841945604099866,99.35607142056715,-30.300155670567896,E,0
Homosexual,Other,-113.39862872147341,D,-81.36417730286801,B,C,C,C,A,E,-16.755457958178958,104.21383471592469,62.420435218036,C,1
Homosexual,Other,35.849672407678085,A,-49.653345836488036,B,E,B,D,E,B,-44.95134070521578,110.47847946174554,-49.71544912122398,E,1
Other,Mexico,92.78759078624186,C,-103.77799573088282,C,E,B,D,B,B,155.59319970075717,53.77525968281809,36.71122707368617,B,0
Other,Brazil,-37.296551953999895,C,-54.07800146910506,C,E,E,D,D,B,-38.343864725095315,26.820632791459374,-7.274008970351363,B,0
Homosexual,US,138.65881360174896,E,15.438132528992412,C,D,A,E,D,B,181.06581114599686,-116.32714277685672,-41.410257539733,A,1
Bisexual,India,-49.498369494055176,A,15.990356179566739,A,C,C,E,D,A,29.950248959089098,80.22275576358032,-56.65935045490844,C,0
Bisexual,China,31.764393134793846,E,-86.36658497142567,D,A,C,A,B,E,-141.4622908857295,-151.7774715901944,-79.43534614581027,E,1
Bisexual,China,-101.26363165668724,E,80.24220461223749,D,D,E,E,B,E,-33.2849175766602,126.64577136034667,-7.380600623485213,A,1
Other,UK,-174.9736931659671,C,119.47432078949463,B,D,E,D,A,B,91.48394820558055,42.24951275353166,22.429264601469654,A,1
Heterosexual,Germany,46.2552883902545,C,20.865819997284405,E,B,A,A,A,E,1.7542760049694979,53.3490118741026,-11.630992630392619,C,0
Bisexual,US,175.67873870436256,C,151.62229325114762,C,A,D,D,B,C,-110.8135857521954,-70.66065411011012,11.895806140448581,B,1
Heterosexual,Mexico,-67.73109906932956,B,-17.424240689348693,A,B,D,B,E,E,-65.87865829044196,157.0400846542664,-40.665210893996694,B,1
Homosexual,China,-65.98963395588501,C,-72.99637455845101,E,D,D,E,E,D,6.545760587501892,-149.29646243243064,31.189614229320988,C,1
Bisexual,UK,-172.5688823586712,D,200.25905262236864,E,E,C,B,B,C,-192.89750953534204,-107.31229564871722,-94.8577768906074,A,0
Heterosexual,Brazil,21.167150930713348,A,-181.7327922895565,D,D,A,C,E,C,141.74193217586432,114.7306995137296,205.77814613466913,C,0
Heterosexual,UK,-36.23933487928801,E,-53.96686684800862,B,C,A,E,D,C,61.207436295548575,85.55194173240173,42.57573904685001,A,1
Homosexual,Other,160.53570074366687,D,-0.28906652508690595,A,A,C,B,B,D,27.62866559884615,-185.75470637061989,-64.91140568080225,B,1
Bisexual,Germany,-37.11659125502286,B,11.596193721447095,A,C,A,B,B,A,-7.084727998184986,-0.06773549435011886,32.40153692624948,C,0
Heterosexual,Mexico,38.147824392653135,A,-54.44062405462199,A,A,C,E,E,B,-16.031671721394854,93.10550501383665,2.2689919306342956,D,1
Other,Brazil,-16.564916554027047,E,-163.08984170033006,D,E,A,D,C,E,80.12370951277205,-99.55122365050096,5.418512350192812,A,1
Homosexual,Other,66.6901944001481,E,-50.61973101850506,A,C,E,D,E,D,-94.55276373690792,-126.33566195366859,-60.66894685088043,C,1
Bisexual,Other,62.867444072465474,B,199.606404132439,B,B,B,E,C,E,-26.199720140754483,-89.10068410670493,-137.09898952261602,D,1
Other,UK,-23.411266170598978,E,5.995452634215736,A,E,A,B,B,E,11.146856614994144,148.15795188831814,-52.19210403575635,E,1
Homosexual,Germany,-53.58255314799021,C,37.29708292482803,B,C,D,B,D,D,184.353963135477,-0.5983857757912537,-252.1530898538075,A,1
Homosexual,India,-41.138539002828786,E,44.12544371378292,A,D,B,B,E,D,-102.05187962197542,-126.24419050579651,106.1287152775072,D,0
Other,US,-68.66856156860624,B,65.58968988679413,D,C,B,C,E,C,18.938895896497378,-0.5590415164701626,-87.02331368907852,B,1
Heterosexual,Mexico,-83.09061800850176,B,9.763421505961762,A,B,D,D,C,D,-151.99740064457313,115.94713515574446,-36.7551705676189,D,1
Heterosexual,US,161.35453551911192,C,-25.791390656426938,C,B,D,A,B,E,32.50569422861053,112.43043439912026,-13.091225221609248,E,1
Homosexual,US,50.52635021066727,D,-31.837640621411207,C,D,E,D,A,C,48.33360886792924,-38.75074135684036,68.79987533865352,C,0
Other,Germany,117.81946398535317,A,72.58701959169083,B,E,E,A,C,A,162.07160564623817,0.4968483661665358,43.8098503066622,C,1
Bisexual,UK,-98.81210719936433,B,34.635552878463244,B,B,E,E,B,A,90.27759405645304,21.55241798304213,-307.96886406621024,B,0
Other,India,-49.78029702859162,E,258.82386069320467,A,D,A,A,A,E,57.231006507947555,59.92030200898424,55.83747674853103,C,0
Other,UK,-55.26337904468435,D,58.54265740007977,D,E,D,B,D,B,32.89809153950452,-10.093919557460646,-5.276760984063814,E,1
Bisexual,Germany,-10.516398486262702,A,49.367933761766565,A,C,A,D,C,B,-59.774133643023774,-216.9975060966134,74.34138830020801,D,1
