married,feature_0,feature_1,feature_2,feature_3,feature_4,target
Married,D,C,D,D,28.17711061479583,1
Single,A,A,D,C,-77.98466209863915,1
Divorced,A,A,D,D,-68.49270874712384,0
Married,C,E,D,D,-131.4276674080031,0
Married,D,B,C,A,-296.54717501545593,0
Single,B,E,B,D,-130.9632745408005,1
Divorced,A,A,C,C,-89.6817489414784,0
Widowed,C,B,A,B,-102.81302092943767,1
Widowed,B,A,A,B,-58.68439060037467,1
Single,B,A,E,A,-11.759158048840147,0
Divorced,C,C,E,E,-42.24129681812091,1
Married,A,C,B,B,-48.30495228117984,1
Widowed,E,D,B,A,72.98860841235646,0
Divorced,C,D,A,E,0.7371660203433414,0
Married,B,C,D,D,50.371585492384966,1
Divorced,E,E,D,B,24.092783703764756,0
Divorced,D,C,A,B,171.70183481795277,1
Married,D,D,B,D,-67.26816491156971,0
Divorced,B,C,B,C,-52.431818025644894,0
Widowed,B,A,B,A,-88.82135887475935,0
Divorced,A,C,D,B,138.23245363018245,0
Widowed,D,A,A,B,116.09980090838906,0
Divorced,A,A,A,B,91.59273782489163,0
Single,B,A,A,E,49.431181759169995,0
Divorced,D,E,B,C,196.40945018232122,0
Divorced,E,D,E,E,-13.40336657440814,0
Single,C,E,D,D,-121.40628953695341,1
Married,D,A,B,B,-99.77511236089524,0
Married,D,B,D,D,14.339999088625872,0
Divorced,E,C,B,B,79.28828955568308,1
Single,E,B,C,B,-146.9126925580884,1
Single,A,D,B,D,40.06516916122587,1
Married,B,B,A,E,-80.66734759876732,0
Married,B,E,A,D,100.66430239595827,0
Single,A,B,E,C,-219.27941540612431,1
Married,C,D,C,A,-45.480537951813915,0
Widowed,D,E,D,B,-115.2598589570484,0
Married,C,D,C,E,24.942539856270756,1
Divorced,A,C,E,E,29.682026814467775,0
Married,A,D,D,B,108.75012178706673,0
Single,A,A,C,D,-59.57961831040728,1
Widowed,B,A,D,B,38.88991130160059,0
Married,D,D,E,C,20.685621461504837,0
Single,C,D,B,D,75.64183514192028,1
Widowed,E,C,A,D,-185.21756612199758,0
Married,E,E,E,C,91.08300724627088,0
Married,D,D,B,C,17.00095758427581,0
Married,C,B,E,B,87.54817650276084,1
Single,A,C,D,D,-39.45861132978046,0
Single,B,B,A,C,-33.16003607072632,1
Divorced,C,D,B,D,95.98387620315219,1
Single,E,B,B,D,127.85251998861007,0
Widowed,B,A,B,D,-25.924226006223027,0
Widowed,C,E,B,B,95.1571661633145,1
Single,B,B,B,C,-172.74636087383786,0
Widowed,B,A,C,A,29.22363238892029,1
Widowed,D,C,B,A,-119.80326860841627,0
Single,A,E,C,E,-19.601053618624825,0
Widowed,D,D,D,C,27.23084357353136,1
Married,C,E,E,D,141.66532689130474,0
Married,C,B,D,A,-98.06609048518064,1
Single,E,C,E,E,122.63859853701379,1
Widowed,D,C,B,E,19.489753261052968,1
Divorced,A,E,E,E,148.71990424240008,0
Single,E,C,E,C,35.55175322352392,0
Divorced,E,B,B,B,-44.028677619954394,1
Widowed,E,C,E,A,19.181054368406475,0
Divorced,A,D,A,D,-112.76176451983939,0
Widowed,E,A,C,D,113.18114691718118,1
Single,C,E,E,B,-102.35520786885579,0
Divorced,A,B,B,C,-127.71935258388987,1
Single,C,C,D,A,-15.393404190147658,0
Divorced,C,A,B,E,-86.74806784294715,1
Single,E,E,B,D,-109.69720466099702,1
Married,A,C,C,A,76.2509897020216,1
Widowed,E,D,C,D,-174.74057992510637,0
Single,E,C,D,B,-71.28933466306823,1
Married,E,D,B,B,-34.52935249537487,0
Single,E,B,E,B,-48.179021793300606,1
Single,D,D,E,D,-9.176681472807825,1
Divorced,C,B,E,C,44.80201724589721,0
Divorced,D,C,C,E,4.044013408990629,1
Single,A,C,C,A,-63.206574991038856,1
Married,D,A,D,E,-64.67479765890474,0
Married,C,E,C,A,-71.25738570665506,1
Divorced,E,A,E,A,-168.71020674835415,0
Married,C,D,D,A,-49.17080820009194,0
Married,B,C,E,B,138.81781225966589,1
Single,B,D,A,C,18.089740941951803,0
Married,A,E,D,D,145.58460370495817,1
Widowed,D,C,C,D,-33.077227957641995,0
Divorced,B,C,D,B,71.9513423057903,1
Widowed,B,E,D,E,-15.346353012198005,0
Single,A,E,E,C,-23.36222390042591,0
Widowed,A,A,B,C,61.87476621493926,0
Married,E,A,B,E,-68.10617033508407,1
Widowed,C,E,D,B,-149.1636017471354,0
Widowed,B,D,E,A,42.908854205194956,1
Divorced,B,B,D,A,-104.11065274270719,0
Divorced,E,A,D,D,-141.45049448588333,0
Married,A,B,B,E,-83.19172415525298,1
Married,E,C,B,B,38.46234590297934,0
Widowed,A,E,C,B,63.167964050307916,0
Married,D,B,C,C,-50.093147402157115,1
Widowed,E,A,B,B,-50.39309002379002,0
Single,C,D,E,E,-91.92574227778044,0
Widowed,A,E,B,D,-3.326182088547332,0
Single,E,A,A,E,-42.32505109091291,0
Single,E,C,C,E,-44.62381740921296,1
Divorced,D,E,E,A,52.004172470537426,0
Divorced,B,E,D,C,15.159253550937724,0
Widowed,E,E,E,B,70.34482962054484,1
Single,B,C,B,B,-163.7809639185522,1
Single,A,E,B,D,-50.17618327502632,1
Single,E,B,A,C,84.33920505163819,0
Single,E,D,B,A,-26.293353545487157,0
Married,D,D,B,A,94.31443113237916,0
Single,E,A,B,A,-112.5633585499932,1
Married,A,A,D,E,-23.186479761041387,1
Single,B,A,D,B,-55.081463344624105,0
Married,D,B,B,B,88.77420530881828,1
Divorced,D,C,D,B,39.05143656040166,0
Married,E,A,A,A,-102.22791419354196,0
Single,E,A,D,A,190.33182167688193,0
Divorced,D,E,D,A,82.61747666753585,1
Divorced,E,D,A,A,161.45323536113224,1
Married,E,A,D,B,8.730081388331575,1
Married,B,A,A,B,165.3480349514598,0
Single,C,E,A,D,-58.888836447224065,0
Widowed,B,E,E,E,-164.30342403375434,1
Widowed,A,A,A,D,30.644553562367243,1
Widowed,E,A,E,A,-35.28924933945351,0
Divorced,C,C,E,B,17.154134533714206,0
Divorced,E,B,C,C,63.65161938344909,0
Single,D,C,B,E,226.19130961368933,1
Divorced,B,D,C,E,-0.6933684463945943,1
Single,C,B,E,D,-43.216621522090975,0
Divorced,E,E,C,C,-5.522477938916732,1
Single,A,A,C,E,-25.343992351045756,1
Single,A,A,A,B,16.90702668442632,1
Single,E,D,E,A,-61.161744803780515,1
Single,E,A,B,D,111.93496863743344,0
Widowed,A,C,B,C,17.172571814549126,0
Divorced,E,D,B,B,-1.3968674514200152,0
Single,C,E,E,C,-45.350497395200726,0
Widowed,E,A,E,C,179.66176474994185,0
Single,A,E,B,A,46.626380422585505,1
Divorced,B,B,A,D,71.47900328008865,0
Single,A,C,C,B,22.575356896628886,1
Single,D,D,A,A,71.761216068466,1
Divorced,A,D,A,E,35.18036000648949,0
Divorced,D,A,A,A,-190.66068650137916,1
Widowed,A,D,D,A,-110.7300771816962,0
Widowed,D,A,B,B,17.25752371924242,1
Married,D,E,B,D,-205.07807019102634,0
Divorced,E,D,E,B,-150.8332254181437,0
Divorced,B,E,C,B,-18.154815891436552,1
Widowed,B,A,D,D,322.2136943252309,1
Married,B,E,A,B,44.42997215087877,1
Widowed,B,B,C,C,88.966018644318,1
Married,E,A,E,B,-40.55023499880711,1
Single,E,B,C,C,47.99704989196317,0
Widowed,D,E,A,E,127.53687286700443,1
Divorced,D,C,A,C,-94.1869873445336,0
Married,B,B,B,A,-82.24953876963289,0
Widowed,E,E,E,D,117.06568284452088,0
Divorced,A,A,E,B,-128.26112763263296,1
Widowed,E,C,B,D,-106.3810168221722,0
Divorced,A,C,B,B,-16.91906066072533,1
Single,A,B,C,C,105.2021918868239,0
Single,B,C,D,C,20.36458098526276,0
Widowed,D,A,D,C,-19.95061349137529,0
Single,C,B,A,B,170.5713997527989,0
Divorced,E,E,E,A,-57.98499123304395,1
Single,E,A,C,D,-51.64053705017668,0
Married,E,B,D,A,70.9819475822146,0
Single,C,C,C,A,208.994483963138,0
Married,B,C,A,E,96.76036592256403,0
Divorced,B,D,A,C,-17.48488254699247,0
Widowed,A,D,E,E,-134.37169538449825,0
Single,D,A,A,C,4.078514083798228,0
Divorced,E,C,E,B,79.05037136631061,0
Widowed,D,C,C,D,63.56328158875676,1
Widowed,B,D,D,E,129.38228597761378,0
Widowed,A,E,D,E,52.02742551811882,0
Divorced,A,D,C,D,-93.73086788519277,1
Single,E,B,E,A,62.62435354019529,0
Single,D,B,C,C,58.73021646458494,1
Widowed,A,E,C,D,-164.23086552466785,1
Widowed,A,B,C,A,142.80627610066816,1
Divorced,D,E,C,C,7.656430983633555,0
Married,B,B,A,D,-80.23867230309236,1
Single,A,E,A,D,99.00536065893158,1
Single,E,B,B,E,15.514220696981079,0
Widowed,A,D,D,B,-102.42056559232641,0
Single,E,E,B,D,-49.74999110769008,1
Widowed,D,D,B,A,60.225993285614706,0
Divorced,D,E,C,B,15.706296865682074,1
Widowed,C,A,C,D,19.334268587168527,0
Single,C,C,A,E,-157.94372238973224,1
Widowed,A,A,A,E,-102.25016939989673,0
Divorced,A,D,E,E,-35.509467632145885,1
Divorced,A,A,A,A,9.23425355775103,0
Married,E,A,B,A,-59.165455469467986,1
Widowed,D,C,A,A,124.24638695469845,1
Divorced,A,B,D,A,58.72976369138496,1
Married,B,C,B,B,-121.43062188460378,0
Divorced,D,B,E,A,0.16804670024497173,1
Married,B,B,D,C,-59.20181202643333,0
Widowed,C,C,D,C,41.07384174660227,1
Single,E,C,D,A,-39.85420105456943,1
Widowed,A,D,A,B,-24.27899297708023,0
Single,A,C,B,B,-88.88219620077219,0
Married,B,C,A,D,73.5059126565381,1
Divorced,B,E,B,E,-97.05212682018907,1
Single,B,E,D,E,181.7613824204337,1
Divorced,B,B,C,A,-31.464743823357605,0
Divorced,E,E,C,A,30.495083401005875,0
Single,C,C,A,A,5.800400790818885,0
Single,C,E,C,A,-58.91871739750211,0
Divorced,A,A,B,C,83.89965186096423,1
Single,C,C,B,A,9.441535506624662,1
Single,A,C,D,D,31.573022114412986,0
Married,D,A,D,D,245.42565572311253,1
Divorced,A,C,B,A,170.65079571533772,1
Single,E,B,C,B,-29.960841660202895,1
Single,C,A,C,C,6.376607138934641,0
Married,B,E,D,A,141.2228568815644,1
Widowed,A,B,D,E,115.56152341922714,1
Widowed,B,E,B,D,52.06589739152309,0
Divorced,C,B,B,E,125.47098188106094,1
Married,E,B,B,B,-4.200347278780334,1
Single,C,E,D,C,43.09962779289905,0
Divorced,C,B,A,D,-193.93221267358362,1
Widowed,E,A,A,E,60.481795898694145,1
Widowed,E,C,B,D,2.4094832833147657,0
Married,B,A,C,A,-104.35960320626639,1
Single,E,C,A,D,-5.0224370274425185,0
Married,A,D,E,E,0.1207455969644408,1
Widowed,C,B,E,D,-105.75968179311988,0
Divorced,C,E,B,C,-146.43152833205417,1
Married,A,B,C,D,57.04066202354403,1
Divorced,B,D,E,C,-10.73107399803002,1
Widowed,D,E,C,E,58.44009846338053,1
Married,E,B,C,B,-27.29098257432157,0
Divorced,D,A,B,E,-136.29026340306922,0
Divorced,A,C,C,E,86.57249391260049,0
Married,E,D,A,C,-29.015463811057074,1
Married,E,B,E,C,192.73633772188157,1
Widowed,E,C,A,D,-16.774979145301767,1
Married,A,E,D,B,160.71931071054507,1
Divorced,D,A,D,C,19.65882947598403,0
Single,B,A,A,C,-36.619161758226284,0
Widowed,B,E,E,D,-12.910978933803444,0
Widowed,C,E,C,E,4.16674464555081,1
Married,A,C,B,B,-111.90248283846911,1
Married,C,B,E,D,166.0904039317779,1
Widowed,A,E,A,C,-68.71496524046385,0
Widowed,A,C,D,C,73.0612115574513,0
Divorced,E,B,C,C,-34.4214120535801,0
Widowed,D,E,E,E,-99.9437285253655,1
Widowed,C,C,E,B,85.78905528591957,1
Married,A,A,E,A,-145.98450089322768,0
Widowed,A,E,E,B,45.88588846585892,1
Divorced,B,A,C,A,32.28646158736835,1
Widowed,C,A,E,E,71.34476798000556,0
Married,B,B,B,D,40.83383794997254,1
Widowed,B,C,D,E,30.48811595074074,0
Widowed,E,A,E,B,37.0535920913733,1
Divorced,A,E,A,E,-117.43124176960826,0
Married,B,A,D,E,-24.908467617472727,1
Single,E,A,D,D,58.323062809444394,1
Widowed,C,D,C,E,98.75085791888414,1
Widowed,E,B,D,D,38.65141176400325,0
Married,A,E,E,B,158.28381650613045,1
Married,E,C,E,E,-15.799228787098993,0
Single,B,B,C,C,30.970641482037415,0
Divorced,D,E,A,B,52.14324463460791,0
Divorced,B,D,A,D,160.1851463869811,0
Single,B,D,B,E,-27.310405051661217,1
Single,C,C,D,A,-70.9993752491736,1
Married,E,B,C,C,29.27834382945196,1
Divorced,A,B,A,A,-17.876167562657265,1
Divorced,A,B,E,D,-34.246665252112315,1
Divorced,A,E,D,E,70.58106398814517,0
Widowed,D,D,C,B,79.58851028024907,0
Divorced,C,D,A,E,175.68388820784372,1
Married,B,E,B,C,-44.03772093019596,0
Widowed,B,A,D,D,-113.75680968973538,0
Divorced,D,B,C,D,65.7956096713274,0
Widowed,B,B,C,C,-58.19993478856402,0
Married,D,E,E,D,-21.72852393076894,0
Married,A,B,B,E,-62.80240366177421,1
Single,E,D,C,A,-45.22775978403904,0
Single,B,D,A,D,-6.848460151280104,0
Divorced,B,A,A,A,-23.5423015745168,1
Widowed,A,A,A,A,12.227509394118925,0
Married,E,E,A,E,135.7107846630278,0
Married,D,E,E,C,-156.88104926517298,0
Divorced,A,A,D,C,-154.30460687816546,1
Divorced,E,C,C,D,-66.19616357178006,1
Widowed,D,E,B,D,3.0058762750652215,0
Widowed,D,A,A,E,111.30007771204504,0
Divorced,C,A,D,D,-89.95151461006998,0
Single,E,C,D,E,-6.680183111620424,1
Single,E,D,D,A,136.9093259279683,1
Divorced,A,E,E,E,61.15656549414727,1
Married,D,A,B,A,-33.312464751545065,1
Married,C,A,B,A,130.5999987617211,1
Divorced,D,A,D,A,98.97310030287984,0
Married,C,A,A,B,-205.38820723419678,1
Widowed,C,C,A,D,-52.60187976956411,1
Divorced,E,D,D,A,-70.95518066246063,1
Married,A,A,B,B,-80.75083603340147,0
Single,A,A,B,D,-117.08522391971319,0
Widowed,D,E,A,A,-58.87144903242044,1
Widowed,C,D,A,C,-123.03564553480943,0
Widowed,D,A,A,B,-187.74468895716748,1
Single,B,A,C,B,155.09808544883006,0
Widowed,C,C,E,B,64.80658108487782,0
Divorced,E,D,B,B,-81.41040282761878,0
Married,B,D,A,D,-3.770417671503923,1
Divorced,B,C,D,D,1.792488485127234,1
Widowed,A,C,E,D,45.3531597742408,1
Divorced,E,A,A,A,-125.01312553274913,1
Widowed,B,C,A,E,-9.016601484767692,0
Married,A,A,C,C,-225.5250707050049,0
Married,E,E,D,B,25.38853428527054,1
Divorced,E,D,E,D,57.55486415280979,0
Married,C,A,B,C,-135.80128967217811,1
Married,E,B,C,E,-29.897334859915798,1
Divorced,C,D,E,B,-129.28784746534373,0
Widowed,E,C,E,C,94.46346192775282,0
Single,A,B,B,C,211.38133041616004,1
Divorced,C,B,A,A,-32.81435430164393,0
Married,B,D,D,B,-99.18728155900818,1
Single,D,C,A,E,-116.36319165435533,0
Widowed,C,D,B,B,83.60095745053471,1
Single,A,D,E,D,-114.47115775567794,1
Widowed,C,E,B,A,32.06971366580845,1
Married,D,E,D,D,8.10942321304468,1
Single,B,A,D,E,-78.70923999547024,1
Single,A,E,A,A,-15.695510508618964,0
Married,E,B,E,D,97.00219690270225,1
Single,E,D,A,A,-61.817998478234806,1
Single,E,D,B,E,89.88617246979818,1
Divorced,D,E,A,D,-67.00809028899363,1
Single,E,D,A,B,68.23464731880023,0
Single,B,A,D,A,68.58548617531035,1
Married,E,E,D,B,-91.92119713068526,0
Divorced,E,A,A,B,-31.401895894489464,1
Married,E,B,B,A,17.79645200815651,1
Divorced,B,E,A,A,-99.92348357932129,0
Married,A,A,B,E,-45.5058509956391,0
Divorced,D,E,A,B,-97.22962079007833,1
Single,B,D,D,B,123.18651692955527,0
Divorced,E,D,E,A,-63.42225258510188,1
Married,C,D,B,D,2.969337400850254,1
Divorced,E,B,E,E,161.5993177042243,1
Widowed,E,D,A,D,-0.4968082268667911,1
Single,B,C,C,C,76.65363097974061,1
Divorced,D,B,E,C,-25.917197349734185,0
Divorced,B,D,A,A,-30.27790448788632,0
Single,A,C,A,A,-174.51709668911505,1
Married,C,E,B,E,25.872913585555242,0
Divorced,C,A,A,C,-71.51800997290991,0
Married,E,C,B,B,-21.490263542676153,1
Single,B,B,C,D,48.584097441490485,0
Divorced,D,A,E,D,27.869417127149447,0
Divorced,B,A,E,B,40.04196615428462,1
Married,E,C,D,A,-20.19691256674255,1
Widowed,E,E,D,E,-69.75607618657604,1
Divorced,B,C,C,B,-23.367624183328832,0
Widowed,E,D,C,D,113.36743902782118,0
Widowed,E,C,C,B,163.05799062326096,0
Single,E,C,D,B,215.4170322211232,0
Married,E,A,E,B,-25.271623563880247,1
Widowed,B,E,E,C,-95.37735271320675,1
Married,B,B,E,C,-48.02857934817531,0
Widowed,A,A,D,A,-38.704869626792316,1
Widowed,E,C,D,A,-39.54287800000665,1
Divorced,B,E,E,A,26.916541289575303,1
Divorced,E,D,C,D,-0.1018945936207075,0
Widowed,D,C,E,C,33.764635980401984,0
Widowed,A,D,A,D,45.68462745156085,1
Single,A,C,A,B,-199.52997432879164,1
Single,A,B,B,A,70.74191520673018,0
Widowed,A,E,D,C,-127.6093238807896,1
Single,B,B,D,D,-36.59923858698863,0
Divorced,D,D,B,B,-46.5897436272012,1
Divorced,E,E,C,A,-61.82313293765307,0
Single,D,D,D,A,-157.5467079208346,0
Married,C,C,A,C,106.32862349786367,1
Widowed,E,B,B,E,-122.81386208068388,1
Married,B,B,B,C,-95.00874988248253,0
Married,D,E,A,D,188.39342122100126,0
Widowed,A,C,C,C,-158.72036057316626,1
Widowed,D,D,A,A,-107.48209093955457,1
Married,C,E,B,D,51.732996177229296,1
Married,E,C,B,A,95.86055724211424,0
Divorced,E,D,B,E,-125.04296681065571,0
Single,E,B,E,D,-101.90125801484729,1
Divorced,C,C,A,C,-36.82292036425993,1
Widowed,D,E,B,A,50.75702810980045,1
Widowed,D,A,A,E,45.9451966880231,1
Widowed,C,B,B,A,48.87030413234974,0
Widowed,A,D,E,C,109.19572771576827,1
Divorced,C,D,E,E,-16.010141187580356,0
Widowed,A,B,C,E,-28.280366141002204,1
Married,D,B,C,A,-83.20772675228443,1
Married,E,C,A,A,-62.84391148500429,1
Widowed,D,C,B,D,-42.65203172990806,0
Widowed,D,E,C,D,31.843068637940526,0
Married,D,D,D,D,68.44302459063067,1
Widowed,B,C,D,E,-127.33079708056086,1
Divorced,B,B,D,E,-63.26067811270971,0
Divorced,B,E,D,A,-145.705343287026,1
Single,A,E,D,E,33.033327793051946,0
Widowed,C,E,C,B,74.95918006030897,0
Married,B,B,E,A,-101.04276179710523,1
Divorced,E,D,D,C,93.17273702044987,1
Single,A,C,D,D,88.98009969306621,0
Married,B,C,E,B,112.05939146369688,0
Divorced,A,B,B,C,132.60820444487746,1
Single,B,C,D,D,-4.326660429856787,1
Divorced,E,C,B,B,112.3394531347024,1
Single,B,E,A,B,-111.08124044851037,1
Divorced,A,A,A,B,45.555499021710915,1
Divorced,E,A,B,C,155.34830239213133,1
Divorced,E,A,E,B,-28.450238512125885,1
Married,B,C,E,E,-31.941886492005217,0
Widowed,E,D,D,A,125.49661875641915,1
Widowed,A,B,E,E,27.577637025061303,1
Widowed,E,E,C,A,-104.97414657139413,0
Divorced,C,A,B,A,-58.14759028136223,1
Widowed,C,E,B,E,-14.90468057009573,0
Single,D,D,E,D,-84.559208909004,0
Divorced,C,B,D,D,9.36887794247089,1
Single,B,A,E,C,-31.216969040545166,0
Married,A,A,A,E,-147.83046819809792,1
Married,B,C,C,B,-16.751950600299775,1
Married,C,C,C,C,44.79315924298585,0
Widowed,C,C,A,E,-1.9731881944801335,0
Single,A,D,E,B,21.685387035584252,0
Widowed,B,B,D,E,81.6390771942466,0
Divorced,D,D,A,A,-38.240872334270854,1
Divorced,E,B,A,D,-5.883752108776896,1
Divorced,E,E,B,D,-123.42348910946588,0
Married,A,E,E,D,50.53849036603909,1
Single,D,A,C,D,-28.155650776627787,1
Divorced,B,D,A,A,-120.59513472862129,0
Single,A,D,A,A,45.550480096453164,1
Married,D,C,C,E,36.49813351469318,1
Married,D,D,B,A,82.32709692984554,0
Single,B,D,A,C,-76.14753798438511,0
Divorced,E,D,E,A,-30.251760774022657,1
Married,D,B,A,A,-25.072773580580947,1
Married,E,D,A,C,-1.0659138182096786,1
Widowed,B,A,A,B,198.3378769581403,1
Married,D,E,A,E,-33.25506596745448,0
Single,B,D,A,A,-12.328378453340438,0
Married,B,D,B,E,-141.16153847125116,1
Widowed,A,E,E,C,28.691526287295883,0
Divorced,B,E,C,E,-54.19448986215528,1
Divorced,E,A,B,D,203.59190219807135,0
Widowed,B,A,D,D,-70.7983951831055,0
Divorced,B,C,B,C,-38.246529572974765,1
Widowed,D,C,A,D,-16.69345945431906,0
Single,D,E,C,E,16.900064889351555,1
Divorced,B,B,B,A,141.20210607437932,0
Married,A,A,A,B,-103.31545183265962,1
Divorced,E,E,C,B,127.99628841427035,0
Married,E,A,E,D,18.521621326941666,1
Single,C,B,D,A,-151.7375147287152,0
Widowed,D,A,A,B,-99.45560364260399,0
Married,D,C,E,B,-178.46213050046268,0
Married,C,B,D,C,28.96832346693829,1
Widowed,C,C,E,E,-43.066192458871,1
Single,C,A,B,B,-93.34277300711108,1
Widowed,B,B,C,A,-152.46876183156783,1
Widowed,A,E,E,D,33.958767986867635,1
Single,D,D,C,A,-90.16718767753518,0
Single,B,D,D,B,-126.63730029615294,0
Married,E,C,A,A,23.033731357533465,0
Single,D,A,E,C,68.04229785047627,0
Single,C,B,A,A,-26.33167340090218,1
Divorced,E,B,E,E,-130.80131503150326,0
Widowed,E,C,A,A,8.50870716675871,0
Married,A,B,A,E,83.32043936485734,0
Single,E,C,E,D,245.56269371630006,1
Married,A,A,E,C,-95.4591549662433,1
Widowed,E,B,A,A,111.9913281963403,1
Married,E,C,C,E,62.149799091347866,0
Single,B,D,B,C,-13.0102138088625,0
Widowed,E,A,B,C,52.2420186144231,0
Single,B,C,E,B,-31.247767626202723,0
Widowed,C,E,E,E,130.03769162944465,0
Married,B,B,D,B,-134.06749504386275,1
Divorced,B,E,A,C,112.31964083141288,0
Widowed,D,B,A,A,-190.34363087345142,1
Single,B,C,A,D,53.959188394448645,1
Married,D,E,D,C,106.12285855836672,0
Widowed,C,B,C,A,-26.1703804067767,0
Widowed,C,A,E,E,-67.59899831361555,0
Divorced,B,A,C,B,15.369474100968054,0
Married,C,B,B,D,106.98205291313153,1
Single,B,D,A,A,8.132376276628136,1
Married,C,A,B,C,148.8943665079356,1
Single,A,B,E,D,-97.8984248673807,1
Married,A,E,B,E,-136.70584788442514,0
Widowed,C,D,E,A,145.34369382989874,0
Widowed,A,B,A,A,-74.74909052112531,0
Widowed,A,D,D,E,-52.164820712531515,0
Divorced,D,B,B,D,-54.39880493239886,0
Widowed,B,D,D,E,122.42497748558637,0
Single,D,D,B,B,-23.298739035782557,1
Married,C,D,A,D,29.89254396494846,1
Divorced,C,E,A,D,91.39200729706984,0
Divorced,C,B,B,A,-224.43634874606082,1
Single,D,D,C,D,127.96479281263326,0
Widowed,D,E,B,A,-81.72134102735247,0
Married,A,E,A,C,-66.76064128709066,1
Single,C,A,E,A,66.09025364114383,0
Divorced,B,E,D,E,-162.4349974806647,1
Divorced,A,E,A,B,100.47062661897603,0
Divorced,B,B,D,C,-98.52270036808204,0
Married,C,E,A,A,48.3330029977034,1
Widowed,B,A,A,C,91.37482527892021,1
Single,B,A,C,E,89.73259276325321,0
Single,D,B,C,C,-138.17245534251762,0
Divorced,C,D,C,E,-72.23142701820774,1
Widowed,B,B,E,C,-197.33239520536569,1
Married,E,A,D,B,105.94021470792552,0
Widowed,A,A,A,A,-4.5120560500169455,1
Single,D,C,C,E,76.88689728514588,1
Widowed,D,E,D,C,41.719779226023086,1
Married,B,A,C,B,1.565037962628538,0
Widowed,D,A,A,B,90.74212716169131,0
Widowed,A,C,A,C,0.3903174611781244,0
Widowed,A,C,E,E,-138.17800575786083,1
Divorced,A,E,B,B,170.78054177490017,1
Married,A,C,E,C,-10.399818826403346,0
Single,A,A,B,D,20.320837459179273,1
Widowed,E,C,C,E,39.73729099818028,0
Married,B,C,E,C,48.30073861739437,1
Divorced,A,A,E,B,6.689411226688251,1
Single,E,E,D,E,30.802550567220017,0
Married,C,D,A,C,-61.100600262686285,1
Divorced,C,E,A,A,-93.86646416804277,0
Married,A,E,B,C,182.93282622961542,1
Divorced,A,A,A,D,74.57332961182944,0
Married,C,D,A,D,-74.39951582516309,1
Divorced,A,A,C,B,162.89031923377823,1
Widowed,E,B,B,B,63.883663672240445,0
Single,A,B,C,B,68.15920141428766,0
Single,D,E,E,C,-74.32772156245018,1
Widowed,C,E,C,D,209.81058924498294,0
Widowed,C,D,A,E,50.6970249756185,0
Single,E,D,D,C,70.21039239999477,0
Married,E,D,E,D,29.544535169926817,0
Divorced,B,E,E,C,-43.67835800073915,1
Widowed,E,B,C,A,-13.968187097123188,0
Married,B,D,E,C,-130.42273992300403,0
Widowed,D,B,D,C,-128.71743101339902,1
Single,B,D,E,D,-133.57530946037122,1
Married,C,A,D,A,78.63813158653666,0
Married,D,B,E,C,39.862959261845205,0
Widowed,E,D,C,D,52.231100778707685,0
Divorced,A,A,D,C,12.84475116739924,1
Widowed,B,A,B,B,-69.46002636481097,1
Divorced,E,E,D,D,-78.87658906012639,1
Widowed,B,C,E,B,-6.943659147790389,0
Married,A,B,E,B,-90.2365932832699,0
Widowed,E,B,A,D,-38.99660641104459,0
Widowed,B,A,B,E,166.95556618561565,0
Divorced,B,A,E,B,-8.419454058407233,0
Single,B,A,D,A,-31.21116127308603,0
Married,A,A,D,A,96.4017092791389,0
Divorced,B,D,A,E,14.270189167497227,0
Divorced,C,E,A,B,109.68603894639453,1
Married,E,B,D,E,-30.6601486708113,1
Widowed,A,C,C,E,168.98566844258826,1
Married,B,C,D,A,20.83540392657278,0
Married,C,A,A,A,113.21079042385304,1
Widowed,B,B,E,A,60.07202291869983,1
Divorced,E,D,C,A,-58.25372784957281,1
Single,A,B,E,B,-110.20051695041914,0
Widowed,E,B,C,C,113.4754762777976,0
Widowed,E,E,E,D,103.70220188798342,1
Married,C,C,B,C,139.00120078323027,0
Married,A,E,E,B,-102.07236736143503,1
Single,B,B,B,C,122.09623640832436,0
Divorced,E,E,A,C,-75.24320541831382,0
Widowed,E,A,D,B,-92.03037097313391,1
Single,C,D,B,A,-118.61828934998645,1
Single,E,C,A,B,-17.554931075394386,0
Divorced,A,C,A,C,5.70461217158606,0
Married,E,B,D,D,-149.86509371497297,1
Married,A,A,E,D,-18.456407156770005,0
