veteran,Age,ethnicity,feature_0,feature_1,feature_2,feature_3,feature_4,target
Non-Veteran,76,White,-59.053123348562885,69.14683454838452,16.30897937135398,165.7345527517957,16.696070556697332,1
Non-Veteran,29,African American,-42.03423409633434,-27.82006580945794,-19.606238745209517,12.520642478637933,-31.648092655039157,1
Yes,76,African American,5.3865828598178345,11.694464042685029,-76.3569759058477,141.03432213865293,67.5079451398058,0
Veteran,30,African American,-7.202498729944525,52.43647446193198,34.2564107241769,35.581098377441954,198.37152996300392,0
Non-Veteran,24,Hispanic,189.04145523614548,24.865599122695887,-70.97197901820846,101.56125489244818,-12.390769647310721,1
Yes,29,Other,-99.22898618271581,-113.14645228284274,-77.60890627946829,-20.033712496633253,11.948358078729342,1
No,63,Hispanic,-130.2049898826835,105.07658827645191,36.03234479212231,24.326758674509293,-8.251259302572313,1
Non-Veteran,22,Black,9.619914701801262,68.96990299435882,-0.5203214146768479,57.353967483414024,100.99795254758703,0
Non-Veteran,27,Asian,201.28036619616157,41.10113286550771,36.12836723204767,-195.06856684005805,65.05037716470031,1
Veteran,29,African American,31.833767639083927,-40.86131982822934,60.66754313891796,-128.93923558958184,-18.387581760114934,1
Yes,57,Other,23.823885157588283,-114.67892514756663,91.72248850106996,-27.813642239167102,-153.61180456736736,0
Yes,49,Black,-137.96528297497807,36.29562142403641,160.67756500548492,23.768460540944474,99.4349348876202,1
Veteran,23,African American,22.526055741037222,80.67304573032466,-5.237588206570551,169.47405142404745,-102.6180879684188,0
No,37,Other,102.28615867153754,31.63887141816293,-58.665879148955746,-159.94791725691076,208.2914138054329,1
Non-Veteran,40,African American,-72.92610541666221,-216.0071987689824,28.60805897187123,-55.3636903757663,45.24894511571912,1
Yes,38,African American,251.64772398392637,81.56929509633363,70.32184230182071,117.53170063528854,-24.498098189078412,0
Non-Veteran,64,African American,75.46059204492137,-49.851416909780134,122.76561739892082,62.8562054184864,212.1156554725164,0
No,30,White,-5.534828672649721,62.72496275289723,-55.11115476193628,98.9283578945392,-59.87045944961431,0
No,58,African American,-32.02600280286473,54.322468040313964,40.9389319153324,-12.312486639855242,59.11577602947132,1
Yes,42,Other,89.79075270437302,-152.05851246290217,87.11641647003964,134.08158199153942,17.56651369186185,1
No,68,White,54.0769726659334,64.2576749545822,-40.08390966023544,-8.867932889028426,226.67434285745037,0
Yes,29,Other,2.293028755198503,-149.3287781631662,-66.20230074893641,-35.02055084508854,60.43830056687521,1
No,66,African American,-136.40875676613274,-84.0633812291776,-122.95067524620362,-61.5072308012258,26.855362754382384,0
Non-Veteran,33,African American,-83.23066789792126,27.083947861388282,154.3932368748719,-2.7224329064033963,16.10216061723635,0
Non-Veteran,55,Black,-131.07690645251142,-14.533666574723753,117.90455532997954,-68.02045287862032,105.03905085312604,0
No,55,Asian,-10.981200344812596,22.201785665407638,40.77354940342387,15.278429140043514,-89.65784645911363,1
Veteran,59,White,94.18883155454188,23.22251650203704,-91.45275032467288,-43.79056706828897,58.607452793629555,0
Veteran,58,White,36.98689776789406,118.7486986554909,35.3446726167994,132.16852724658028,-116.66196835237734,0
No,60,African American,56.674923281598886,-71.32188971681072,77.71900169996435,-23.0102418357976,73.70515879453072,0
Non-Veteran,42,Black,-96.54001897844418,-39.39202393020302,-166.14016459969838,-11.21113594582817,-150.51795433925852,0
Non-Veteran,53,Other,-185.4049470615619,-212.06436515172237,32.23123603526644,45.72041443794931,48.330653688042496,0
No,37,Asian,-31.239058343644622,230.27796887607562,124.05091907818759,-93.43743901104902,7.48820777814799,0
Non-Veteran,23,Hispanic,52.22938558751783,73.24798978072003,-34.54461146393523,-109.9474802960142,-20.704789811041703,1
Veteran,78,White,-33.797495100611876,39.783371703406345,43.61400099709018,16.41912978428631,196.26079475127335,0
No,21,Asian,-6.108446274265662,58.367625784666146,33.974788726620666,-67.6695585658382,-169.34159838700552,1
Non-Veteran,20,Hispanic,102.1718132062128,9.787995534199142,-0.5302683726395575,-52.14567099005561,12.171811102518108,0
Yes,60,Other,24.79920416895046,26.897369676402334,42.73677346847921,24.18979011302249,-230.96207357601634,0
Yes,19,Other,-166.54026565933634,-128.24393658389369,36.42863779166862,115.81799048245091,-105.53867102977208,1
Veteran,41,White,-156.22337742132106,37.89807056655828,103.2061781453062,-43.460356943635134,75.26145619014076,0
No,43,African American,-33.70266936774191,14.740228999002984,72.28621762441661,-33.048839019540885,-128.74451878448852,0
Veteran,55,Hispanic,-45.58256178142076,-97.4940512800607,-47.618760248009394,-6.173677292152838,-57.45727307735224,1
Veteran,59,Hispanic,29.189735559316077,-222.40732439580876,135.2239141820019,-152.86182770642503,-39.351971723239714,0
Yes,28,Asian,128.95332927162477,17.168787633701122,23.38235131725542,-83.829547298118,-34.57337353420648,0
Yes,26,Other,128.94071464659186,-120.22283461182819,66.49516066164446,154.20711370766202,-147.09797501107167,0
Non-Veteran,59,White,-108.02620013577582,-3.8226325158214753,45.16996477994796,-30.36721262686531,16.95215987926677,1
Veteran,36,Black,-14.60155448466624,-10.501610441025866,-8.030816556886936,29.853080938366105,1.1451615975612501,1
Veteran,37,Asian,25.368364212439477,196.1680690387172,197.85016924690075,-32.3876381196036,-154.49909354156745,0
Veteran,55,Hispanic,-17.235179293479252,73.77609631858041,37.68622731418606,-52.20884298089672,20.884695235896142,0
Non-Veteran,61,Hispanic,139.6840459917815,-17.231492821586674,-9.243674955866018,197.99803825077052,-16.916734516057772,1
Non-Veteran,59,Other,210.79054190189575,36.95455354951745,42.68433006661994,-34.15543234552791,125.82269254937101,0
Non-Veteran,55,Hispanic,59.50187483737997,-70.69408065539339,61.365552822744405,-93.78034194886249,-0.2782529115675676,1
Non-Veteran,30,White,4.502547746919951,-73.8370388156921,-104.5141132851691,-139.60101980446106,-43.31222414488821,1
Non-Veteran,20,Black,-29.4340467534001,166.26493077633086,-6.885129170329771,19.201292846076974,-133.22214344274067,1
No,50,White,1.0923141299415788,-138.03207567181428,14.55404337402523,45.67910793999423,-67.90354468499218,1
Non-Veteran,78,African American,-121.75164775291402,62.60991995779717,-164.8265002886626,-19.933015252478476,159.5893329169118,1
Veteran,40,African American,-6.793133852156329,155.63230281449015,124.44504557665121,-67.29741537053765,-116.91805328918664,1
Yes,79,African American,-71.44030999930784,98.07775898986168,28.28040146632929,-34.15948046378943,62.87873937835844,1
Yes,54,Hispanic,194.71602816132426,64.57126352635541,109.62005463476554,56.895053062310055,-89.22045010758268,1
No,71,Other,164.08119861856812,43.598116930337405,30.136353550207527,-133.5237520099036,-25.23012109988451,1
No,20,Black,5.086962777528294,-71.78519452900524,-44.48694259781304,-183.1888592781551,98.88124208959526,1
Veteran,62,Asian,86.98564210353156,22.229633496687036,-108.06224470699297,207.00228536487853,-105.36624037710128,1
Non-Veteran,58,Black,-91.82719621526134,94.79890051840373,-47.259693354918944,-105.22833174813204,8.008009949790384,1
No,62,White,-0.7378605716515234,-22.28466967585043,-91.00222293779031,211.20291637189658,70.93526655117222,1
No,25,Other,-35.09741825937662,-24.011150507710198,-127.29683124940215,-79.18130566187043,45.78024512862259,0
No,42,African American,145.9513279762545,-80.34313129222468,64.42279532067006,147.42151330536447,-368.2037484181325,0
Yes,50,Other,-45.03458497717825,19.456709353007138,93.28366957662108,96.78810186286492,114.6437159737378,1
Veteran,27,White,54.88705844775371,6.549983983863565,-93.78739344182863,106.83210233255448,-168.08001097084605,1
Non-Veteran,77,Asian,38.85237302732672,46.769100099086955,-404.550709460547,-14.916087875836675,23.352529515226497,0
Yes,23,Other,14.888677574692554,8.315650264090856,70.50202531366635,-123.75029498832251,72.69942670271348,0
Yes,73,Asian,-15.084545503283767,71.11280198007434,-74.69473535649584,111.05208078083264,-249.50796530360032,0
Non-Veteran,53,Hispanic,17.684086751302587,-45.50634254875188,-131.1087007786308,76.60052516835701,21.330998842496577,0
Veteran,72,Hispanic,143.96587296816833,-7.354989611596043,241.3778925870956,9.650618385327292,126.9355042990114,1
Yes,66,White,-9.020975171616978,-16.204472929680815,-50.24776226421683,5.360878992626675,0.9504919171967586,1
Non-Veteran,42,Asian,-105.33900680019109,-17.15846468267356,-26.548584092596077,85.28014841983172,-174.22220099890353,1
Non-Veteran,72,Asian,51.21271009194952,-103.2299733353775,-192.07649045027117,70.58333860949898,-4.799405436526551,0
Non-Veteran,26,White,143.67189097364917,-156.3516658430117,51.312038492238784,-19.60642676132078,-30.236972901443355,1
Non-Veteran,18,Black,65.06232667211658,95.6712308722369,-68.04137165036173,63.87229901929257,70.64305732224588,1
Non-Veteran,45,Black,173.21338331703478,12.4948987129474,-98.2795938270891,130.32319119181813,82.31413205670901,1
Non-Veteran,75,Black,-23.557143204322426,30.636792440181086,-180.91221913764747,-132.67940088573584,128.1168856592054,1
Veteran,74,African American,-14.22263154351104,77.19151020752304,-200.08625937815268,-71.42925841012169,-22.580192127910482,1
Veteran,60,Asian,-54.28127089799823,-3.647919324256077,-56.920584225248916,52.92267668392967,106.7710695528346,1
Non-Veteran,35,Hispanic,-17.30188346700498,-102.10296408418785,44.40821919775549,-167.85078554698148,-138.32023874743896,1
No,65,Asian,-51.8069992391688,93.77654217952237,56.35232359542761,116.31985956116218,6.535383746615,1
No,24,Black,34.88886724305449,17.26702367770964,-59.89715823823991,-50.13885227008834,-69.59308624393677,0
Veteran,65,Black,197.6552029960628,-62.805117586891576,-62.494816675748325,-79.42084450868366,11.245584537774404,0
No,77,Black,-80.07114841917272,168.5433929278059,-124.59716888143355,-48.0281568818589,-40.943215361859785,1
Yes,55,Hispanic,6.088973929780057,63.284596024652316,-4.291626891970266,72.03518670032398,-85.5159916819146,1
Veteran,56,Hispanic,37.476291221237204,115.40243432669959,69.56058623564728,-294.7134946439426,-69.27039243424974,1
Yes,47,Black,-118.50368366578682,51.74796743350696,-11.109312304230327,-50.66026131400362,122.24054894845915,1
Non-Veteran,25,Black,-160.05301426032835,86.45372872343435,-87.8426343112807,51.044009346694885,295.8839669267112,0
No,74,White,-16.592964360142634,53.941322198459595,302.80386824927234,78.1095070299031,-52.66337118682605,0
Yes,74,Hispanic,155.5119264106346,-53.015316752557915,30.13340578603146,-75.90289861368427,71.52429950837265,0
Veteran,78,Black,176.63547824040552,-34.6130752885123,77.16864533058353,61.311880613215855,-58.72315009781506,1
Yes,74,White,-161.02514283446436,23.099533914243946,-105.29793106519021,114.43483175026645,-107.22485694333605,0
Yes,67,White,-324.3567131342352,-150.67204380903928,-172.34759728341723,86.35450198406218,-87.85100911817649,0
Yes,61,Black,-63.30520021504967,232.3875504709121,-128.86661107692515,-1.3112243889113928,-91.01921758650053,0
Yes,42,Hispanic,179.92829853334442,-189.44123980763504,-103.89671675885435,10.008539844461579,107.83924799573808,0
Yes,77,Black,-123.71671221937504,14.956978418131161,84.72576945410617,-14.365288916300448,53.61603805788794,1
Yes,64,White,-34.29827376863205,69.81365456952862,67.46240463812796,122.05044144386466,-79.0411039805946,1
No,22,African American,32.25085915438856,37.621777513287675,45.285980668681916,57.00464881775683,52.051270111934265,1
No,44,White,129.99933733437604,-90.81896812609072,61.69264285353655,244.89668460635227,42.05356788919651,0
Veteran,67,Other,-75.32224782258481,-77.25219061946696,-9.073444672662813,104.23948292259072,9.418684336739892,1
No,64,Hispanic,-14.879935432223734,21.863031728882966,81.80038026987188,-129.51644938920427,-161.36114885792472,0
Yes,46,Asian,33.59684724905428,-162.17936827257745,-132.42220972409146,-116.30459517572092,86.5107602091074,1
Yes,52,Asian,189.12682534389484,-33.211289325473814,-43.54977129552523,-205.49885077891082,17.8934135082255,0
Veteran,27,African American,96.28602020869795,-3.024802178772644,58.13069252111618,5.160406555303628,-83.92158561206384,1
Non-Veteran,48,Hispanic,-223.9120938369085,-25.07508500914818,22.473415613288303,26.492803660400345,-28.434558003606163,1
Yes,69,Other,-118.60329530255731,22.181846880191333,73.10270360915962,-87.00042476364996,-71.48303929225047,0
Veteran,76,Black,133.58931762667584,64.90726972890967,-137.02644088995498,12.89073001023446,-58.15628215478527,0
Non-Veteran,73,Asian,9.47708094818618,-78.53304217259175,228.90270353687532,-34.52819867648553,-65.87135312258889,0
No,21,Asian,-12.026120213526397,-62.01518031683156,39.985725080484826,-33.12958169771088,-75.69152170069331,1
Non-Veteran,19,Other,-52.403618290946675,34.59849264966524,-84.0123956779288,0.4253288784048119,-135.2578369506396,1
No,40,Asian,3.030446329924187,-142.3909843687675,106.7742813216271,-133.800140439758,17.899146235645933,0
Yes,77,Other,-157.4000214033002,23.812503931056128,-74.32050787579236,18.629567922234198,78.1015401275153,0
No,58,African American,165.12930079077208,-77.68175080963695,8.290705355958778,-41.21225701940358,-19.969620446712874,1
No,20,White,34.56326022554288,-25.62833782242458,152.58621305986603,13.075293852603354,48.59276442714746,1
No,43,Hispanic,39.634526404727055,96.99089635695269,-52.13455433977736,106.7187908944393,-83.46943684203421,0
Non-Veteran,70,Hispanic,-11.65487148665946,-28.109517512290356,53.4943545543302,-186.3880103048528,-8.376361539023575,1
Non-Veteran,52,Hispanic,59.544564364813354,-89.79509197844318,-85.97140557184218,43.5617174346573,20.391114884554174,0
No,42,Asian,-250.77690112433763,-117.92608357326218,-2.771795123103635,-38.732707134457776,-139.1678938100083,0
No,35,African American,-34.418502670812266,153.61172383024336,46.226291482914036,-160.9602134580339,-149.9341233846757,0
Veteran,60,Black,-8.839541033659783,-8.156707400116414,88.36193956838395,-200.44086392939548,-39.54836705540056,0
Non-Veteran,19,African American,64.26046733046262,-21.606403941509857,-6.4760720577218684,-1.4662106487112616,7.453962190582366,1
Yes,38,Other,162.51841153667263,118.13709072248295,191.65266591270887,-72.42487317586792,-29.18820341451444,0
Veteran,20,African American,4.515888682554645,49.87988864629689,10.852548878923853,88.84051525412502,73.62633436535097,1
No,67,Asian,0.6314604737338105,-5.575941704993721,-97.66159872326156,3.9490928351359376,151.95082639483323,1
Non-Veteran,60,Hispanic,-32.0409183331294,248.30391251156016,-177.49647383328877,104.45998105295902,18.001066412159936,1
No,51,White,-33.60963609498097,89.8948694138715,-133.00820262359875,27.158522236522337,-31.609533736312205,1
Non-Veteran,50,Black,-32.06548485222293,-15.077708781781343,56.541336683908604,74.60243780474259,54.90844322427958,1
Yes,41,African American,91.2686869365096,163.31930069144093,-45.48582439799083,-66.60061931513278,44.47031143925802,1
Yes,47,Black,144.28298496260683,-241.56426000456972,13.526247759110671,69.73263121113347,198.75419334975786,0
Yes,40,African American,38.414177213796414,-310.5659838162427,95.21091895726047,-60.93384190722618,31.280087688808255,1
Yes,45,Asian,-91.61835805432273,-33.34441169450088,-92.02050876307834,-101.54309371415798,-131.05345988744438,1
Veteran,45,White,-208.14156117079486,-45.85941904194396,57.382082359173694,-130.7069395340458,40.346072408551464,0
Veteran,71,White,3.047132188062544,-45.703499376507715,151.32896027376694,-237.6750111767087,-39.15318116478858,0
Yes,39,African American,-58.26530690909743,92.9593174364891,62.53561333113065,173.8493871214365,64.02850918068584,1
No,45,African American,92.02073725416105,122.37596729840638,107.077575614609,-253.07782652893022,-42.5700509694512,0
Yes,33,White,0.49786946557758915,-211.44153272860038,-45.80584491447031,-179.233422527627,56.29016278801379,0
No,44,Other,-50.55547974291713,67.97733299747057,202.78614393298727,-164.55963373915563,-45.70046178062203,0
Yes,53,Other,37.02781705517652,-90.20204368000519,92.6864026874689,-161.53948789029823,98.87003039665923,0
