sex,Religion,sexuality,veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
Non-binary,None,Heterosexual,No,C,-144.96854233057675,A,-306.8378244737783,162.8589686830441,-88.59933105323861,60.99156662922185,-187.32250883559936,-18.713896332354814,D,C,E,162.00159768333762,E,-31.611649634738747,89.51776660664702,0
Male,Hindu,Bisexual,Veteran,D,-99.27749331343493,B,-82.70377670438455,-74.16074565871588,33.73590947317433,-2.7671145015450955,298.80068061020177,53.15904603709755,C,B,A,43.06005511364304,E,186.82716356124754,-124.11996243436143,1
M,Other,Heterosexual,Yes,C,43.559711792080606,E,-118.2483743799289,99.47137042199887,-53.21290956275122,-7.9865727330352865,-23.58148441490654,98.45181133226075,E,A,E,-54.31129487140202,B,-60.07686054642887,-71.05450145942245,0
M,None,Other,No,D,24.696024865208006,C,52.16065030556746,-42.580398367985964,-59.279276318978425,1.6311196054160295,-59.05731503676955,168.00500515559506,C,C,D,-54.7135277276949,C,16.89066822105641,7.766843456169938,1
Other,Jewish,Other,Veteran,D,-54.061961632829124,A,56.92276152854255,128.98739368956788,48.26443237578176,66.01909536340884,-69.18135397334163,-37.65984135815023,B,E,B,-199.08149520370614,B,29.943156828586037,-12.832445420553462,1
Female,Jewish,Other,Yes,A,-34.82898305311464,B,-92.4689113344472,14.746881250281007,87.2384474190006,13.350349828432734,44.85396536829124,-2.5658352537475873,C,A,A,-228.89295314660342,B,72.65039796750902,73.08901872707385,0
Female,Jewish,Bisexual,Non-Veteran,E,37.75796117305217,A,19.622010665277934,165.54542763120634,60.11184687798028,125.23084145647945,-217.8851200710612,-35.361700327442826,C,E,D,141.81753448037452,A,191.23838246971354,-5.664930297415341,1
M,Buddhist,Heterosexual,Veteran,D,196.38752577174554,E,156.4317628701886,66.89903471561793,-46.146102040873785,48.83534375351198,-77.1014726591715,-24.76499411566001,E,D,B,40.75691566731589,B,-227.03397818827713,93.59338572968092,1
M,Muslim,Other,Yes,B,182.5953034644745,B,25.60332503989083,59.043113620074635,73.02492392592842,-119.05149745841402,81.21817609235875,221.350974069668,A,A,C,-122.80296219261007,A,4.324603788999123,28.496371630303525,0
F,Muslim,Homosexual,No,A,-23.01284182243492,D,120.48486720140656,-58.16952234384435,-53.86357673623,-91.79360886972454,-113.87241437553794,-204.01151783977528,C,D,E,-26.393677707721565,A,-72.68783524745511,-93.87544248578207,1
Male,Jewish,Heterosexual,Veteran,D,5.603082395178122,E,118.80125245654453,151.2498313693742,-22.876960102851854,-48.05577410671698,228.4098705448424,74.65386927549015,E,B,D,209.10133365017725,E,-148.3021660763627,158.38835343540018,1
Other,Christian,Homosexual,No,A,-103.03891109659745,A,82.17111010244096,-83.53291984352394,45.221644691727406,17.148492206794145,68.66610225313086,-41.44123582472749,A,B,D,-123.83191049114306,B,-13.020943447600716,-139.07726961966992,0
Male,Christian,Homosexual,Non-Veteran,E,12.287998758039706,D,106.74019653195069,90.20721724268691,17.43412729910321,-309.7509372002192,124.23899681032633,-114.04697284033894,C,D,E,40.90853707237846,B,155.82568863073823,0.6429363596245926,1
Non-binary,Buddhist,Bisexual,Non-Veteran,C,50.76246431674824,A,62.07256440074047,75.08750428579317,154.89608735699426,-180.33643680562554,99.79723668024882,-35.056773519271,B,A,E,89.75286013435304,C,-69.40937789576847,-101.48169350233671,1
M,Jewish,Other,Veteran,A,34.716681011778924,D,-18.619713993152104,-0.5190860355878016,-87.83790106033376,71.45191616443608,72.74329314608798,-4.294502214434981,C,D,D,85.91437539109187,B,35.31471948214434,19.354516986631516,0
F,Jewish,Heterosexual,No,A,25.710385193640217,B,79.78525110421823,44.44636379069855,173.04826241309505,-0.8928211457985067,45.77904983602981,-40.93331612750821,A,B,D,70.13311283643557,A,174.86694461428868,6.64108518059853,1
F,Other,Homosexual,Veteran,D,78.17198695657822,A,161.52196360220347,156.30750091432296,83.03153271787632,-85.98237383180309,-50.37473327001237,-3.8127553737441264,D,A,C,-122.14243000657447,E,52.22980744826727,115.28178869194761,0
M,Muslim,Bisexual,Veteran,B,-50.75026942752289,C,-105.6509892415236,-71.81305448816406,46.719369111159104,98.62604263613686,98.92948820822069,-65.78951346401499,C,C,D,161.84907145850278,D,207.27984996049253,35.6875255203486,0
Other,Buddhist,Bisexual,Yes,A,-110.89099155093632,C,112.26185203463031,46.37882881343143,-127.30190380758648,34.175199051215785,-28.155098920385857,74.79390575953578,D,C,C,2.818181024277146,C,57.577081130627164,74.86465014574085,1
Female,Christian,Bisexual,Veteran,D,37.91351063511309,A,24.58339759490789,20.482647232013708,-0.7176080563738969,-68.55488269327513,136.6538681619902,110.84082366368145,B,A,B,10.10534263433568,E,122.58683250239709,-201.38818051682765,0
Other,Buddhist,Other,No,D,31.035240549723635,E,32.105356779663424,14.214840596204805,-111.55391514323654,80.92528135400765,158.35152738624075,-88.40965542996393,E,D,C,-71.60347082224406,E,153.44792100888947,-35.186764803989384,1
M,Muslim,Homosexual,No,C,38.483343268546186,A,-36.880905476660395,125.2205373958984,94.06467063028336,-95.33991910010316,-83.66894549584508,-125.44436285570777,D,A,C,136.5581211718744,E,-100.20264468371761,14.920547746769333,0
F,Other,Homosexual,Yes,E,-117.0595998058941,C,-127.1422139966337,46.3204530487724,-111.71294081066006,18.9715677007016,136.41823726592747,-6.461713532350479,A,A,D,81.93626421960178,D,-49.22903995361984,21.869576805922613,1
Non-binary,None,Bisexual,No,E,-126.1427387069944,B,57.461246962895665,-91.71268581795282,-150.90769335131526,-175.60009313340979,52.76179952955621,61.339042345755935,B,B,E,-0.4446917303959203,A,-54.52099603976901,26.162328209412166,0
M,None,Other,No,B,-15.274628125223307,C,18.60993077600747,-130.97125012199226,47.6878171950024,20.491643570867044,-78.77550430181005,-159.62767578407943,E,A,B,153.46293141315383,E,-53.0238733693359,130.47549644113684,0
Other,None,Other,Yes,D,211.2733507062542,A,62.25299197302466,-193.09901593730677,51.045915320804255,2.828499036449414,2.8848783241990636,-0.6298049347096588,D,D,A,-56.36051526797971,B,37.55303960969262,188.94955758469138,1
Male,None,Heterosexual,Non-Veteran,C,14.844093172092714,A,79.61062265986237,89.19966988939808,-125.48604371362629,-126.38255211349659,-143.48189749639292,5.314527633693432,B,B,A,119.98706501518916,D,118.85858283798166,-131.24837211211022,0
Female,Christian,Other,Yes,A,116.27294683637726,C,-19.804175151725936,57.485042045641144,65.50046690568011,22.19279761473114,40.06341886533689,-4.811906040955866,E,E,C,-116.50857507972677,B,95.44868602667125,26.90856327853358,0
Female,Hindu,Homosexual,Non-Veteran,C,-50.913169340179486,C,-97.29493458733045,236.65217267599016,109.25902559862337,-95.40279532796745,11.947773158483296,179.76480690759942,E,D,C,10.701825952330507,B,-78.56588785025251,103.261216989735,0
Male,None,Bisexual,Non-Veteran,A,13.942133119638505,B,28.326035344879447,151.28744696185208,10.926188153367463,253.90648802199786,-144.158937759551,163.26323680257806,A,C,A,-80.63110918576095,E,-5.9331433066577945,-7.529863060671597,1
F,Muslim,Homosexual,Veteran,E,19.356183143607545,C,88.11763369609119,-12.909490652448701,-160.95990473928808,-119.3753533253622,121.66330690286944,-121.6465160490787,A,A,A,185.88996164176663,D,-181.91522476318002,79.77055779706667,1
Non-binary,None,Homosexual,Non-Veteran,C,193.4795954948325,C,8.594373084068826,0.6023324990536627,66.41416391612101,20.547423994426577,-83.24293092607974,-108.76953005770704,A,C,B,-54.79636128717347,A,72.52338370943754,-49.17234153092191,0
Male,None,Homosexual,No,D,-99.4963867915432,A,33.14817589957496,-18.754929040960377,39.8166992476555,175.64489958456662,32.96633957369993,7.574421733263789,E,A,C,65.66426649647826,D,127.53964568000656,21.999219727954262,1
Non-binary,Muslim,Heterosexual,Yes,A,200.23058816294144,D,109.55470232070672,-112.0707891953606,61.276043039537406,-94.28701938373432,-0.9635453641524784,79.34757734351732,A,C,A,-18.25387349643118,E,101.06608920578901,135.0688314551238,1
M,Christian,Homosexual,No,E,58.39820976863426,E,-2.5178426665325517,-33.19938053758441,-72.15464083164892,-52.786285355567266,-32.75849900363343,-90.31791565086397,C,E,D,-111.02035805251633,B,-57.84599297904075,24.720278738420912,1
Non-binary,Other,Bisexual,Yes,C,217.0477711288862,C,79.43995177515889,32.54389252349178,87.1316201817468,7.143659422983428,-43.01176839207437,161.94641198772393,A,B,D,-97.41587014351201,D,99.20834131502934,-93.20643178628531,0
Non-binary,Buddhist,Heterosexual,Yes,D,-30.54057037900285,B,-85.4795457354391,10.804414555356159,-63.15475843705178,87.54086260313821,24.601640876571253,-21.345126795294075,C,D,E,24.399916405725417,A,80.69956688712962,99.21281396102808,1
Female,None,Other,Yes,E,-182.96226121165972,B,-166.55679813137948,64.83301155223825,21.606258747547116,-8.414756218485104,33.276134204511635,-27.54103172555335,A,E,A,27.66799931828005,B,94.11221568404628,10.25831722217242,1
Male,Buddhist,Homosexual,Veteran,C,-29.645305123655756,D,-182.26718549400962,-177.8124570569756,61.34191850709902,3.300341442865408,-42.38280918893867,172.51063791781775,C,C,B,56.689768335890946,D,105.82676352871248,33.99496491604052,0
Female,Other,Homosexual,Non-Veteran,A,-57.24536867200965,C,-50.9717673831498,9.368472135730032,111.83570368555044,165.34383290990723,143.2461893245833,-21.15326334282311,E,C,A,19.39195619694297,C,13.02807774185867,-48.974841109897525,0
Non-binary,Hindu,Heterosexual,Yes,E,19.57900034743908,D,29.35995803977709,-103.8134298404165,-108.57201185442926,92.21747462977234,22.511612527127816,-232.90027453273913,D,C,B,-47.83695881677806,C,-75.55612152378987,54.60351371185179,0
Other,Muslim,Heterosexual,Yes,D,-136.7532663450993,E,48.74731041681524,-45.06209011202788,-49.29831386768987,-68.28727271958866,-53.243286514783826,93.3961357612861,D,E,B,188.13800828438056,B,78.5743395359386,-42.43636740316913,1
M,Jewish,Heterosexual,Non-Veteran,E,-60.87026134610548,E,115.83013546284194,-48.476680572662886,65.29114261808454,20.646089551363918,-104.08207537378841,134.4043442584864,A,E,A,86.84726151096415,C,140.14230842289507,97.04371765786546,0
Other,Hindu,Homosexual,Veteran,C,5.519825114702884,C,100.65428435520552,-50.45719175591107,7.649564433440309,114.45873006112764,-113.41899640513546,78.79200255044798,E,D,C,93.69401200240848,D,-11.07937763562847,-12.305473891818247,0
M,Other,Heterosexual,Veteran,E,-14.582939583316273,B,8.579592566810065,-40.24569301848766,97.00552123977056,-16.921845910605157,-109.83446840787946,5.553792912381131,C,C,A,-143.64912559699553,A,38.419101351501,-93.62455631665544,0
Other,Buddhist,Heterosexual,Non-Veteran,A,-154.83944016009727,B,25.896557345203725,47.789372965911255,47.85921958617126,-154.28956173092735,-144.308434628652,-95.00873218287389,D,E,B,47.47897970318233,C,-11.729117389381933,20.826269257870354,0
Other,Muslim,Heterosexual,Yes,D,127.8400111568625,B,114.66094677929462,149.01217301394226,23.098148640704665,29.106346675113283,-28.687953199450778,-76.34530548998643,D,C,B,16.178885856383488,C,35.01435722291688,-115.62306645946589,0
M,Jewish,Homosexual,Veteran,C,-43.03931893671711,E,-0.20928613917935776,36.53934635743056,-30.256932477842724,74.1354231475177,25.82089532391447,-134.5859759377002,C,A,D,-177.2241331123806,B,98.71289531848778,34.56205724555696,1
Female,Muslim,Homosexual,Non-Veteran,E,107.1240626238909,B,-29.4860637831224,93.67678586451541,55.71142062625587,90.47328957840818,20.205737988871512,21.077388086684582,A,E,C,106.05342484954328,D,-16.0719753718585,-12.353869003194049,1
F,Muslim,Homosexual,Non-Veteran,B,88.6873914632862,A,-14.31568111273899,-45.12025028475731,-2.0997062777513933,-85.19450475826542,-89.50235027485519,-55.51880368604248,B,C,B,68.63270891979276,C,-31.49312039820814,22.158039589039856,1
M,Jewish,Heterosexual,Non-Veteran,B,70.11101985299362,C,113.27249140939848,-162.33765596854374,54.34864269086807,63.029843337842365,99.00048928687313,50.16332795205673,E,A,E,133.79976600786017,C,10.781734178337473,-91.94816212467491,1
Other,Buddhist,Bisexual,No,A,-48.11822080495104,A,-63.45253102864984,73.85631997867391,54.707843462868134,5.111352959792621,111.68820686501957,153.99118241171033,A,D,D,-68.47407973258113,C,-79.97367081839897,-30.8124932568762,1
M,Jewish,Bisexual,Veteran,E,35.12506143983096,C,71.55549707327545,72.43648511715308,-112.90254017132573,128.82557440504425,-132.4978551628397,192.18926224314254,D,C,A,-134.52210140284237,B,75.75730821804638,-9.660517838649794,1
Male,Jewish,Heterosexual,Non-Veteran,A,-101.74210904068204,C,107.83961192391263,-23.22873443436127,-154.53248889532455,-43.123617304441,194.2090404685842,-2.4679185553531453,C,B,D,-3.4535574385170387,B,128.24785198101395,141.32241884359382,0
M,None,Homosexual,Non-Veteran,E,-25.049944355868554,D,46.86395162917694,38.68124265273995,-54.12550087167788,-13.984112999215393,-101.84705848319102,-200.279252525275,E,C,D,-19.937253077424792,C,-114.53590392483935,-73.98769747482464,0
Other,None,Other,Non-Veteran,C,47.38080329564659,D,-86.49759357053483,105.71659385585231,-39.784438798761975,0.1397885313301339,29.611216418934244,-175.54237843020258,E,C,B,147.89065427648384,B,-48.30680166709609,103.6600064023973,1
Other,Jewish,Other,Non-Veteran,C,-165.30777152504658,B,59.59405355919978,-42.490184522331774,-174.5822453841249,-105.73023066987028,92.13556074274915,-40.23546995498678,C,E,C,37.61517344217921,B,-4.980902912792385,-115.41114519078187,1
M,Christian,Bisexual,Veteran,C,44.936318230286595,C,-63.86994242840316,-100.36024083625566,145.30242653405028,167.3787605327093,62.78540851513296,78.3942685590034,E,B,B,-70.87393233579715,C,-64.91197620947145,51.300733603775114,0
M,None,Homosexual,Veteran,A,-129.8885259524746,A,-97.10213593851998,-109.57842282499708,188.74725746252403,39.551941528942585,-43.76763957116394,82.49155593419387,E,C,E,83.17880429699997,A,106.1659296136265,133.31660706775713,0
M,Jewish,Bisexual,Non-Veteran,A,176.18447215136405,B,-58.807637730580254,75.80731895095803,-55.83467667226868,39.11228417930548,59.6680747952191,38.234199761042184,E,D,C,59.53398808407776,E,-45.80102169636117,-155.63466191731584,0
Non-binary,Christian,Bisexual,Non-Veteran,A,-70.11404797734089,C,-46.77453155131402,-64.2315854276002,110.24280508000759,60.71125376954875,67.36011812216833,-48.63216057369227,E,D,D,0.7506799941042235,E,168.86434470293023,-145.32302753939413,1
Other,Buddhist,Homosexual,Veteran,D,54.356161995272025,E,-89.34836728613898,47.949351434346056,41.56181819629959,-89.1219316090341,214.66850984290065,-62.59719568587665,B,B,D,-95.4924769846496,C,201.76523374739915,148.17987288906355,1
F,Muslim,Homosexual,Veteran,E,64.6006690942146,E,12.760927699448532,19.77903732590549,-81.0813504926229,-14.459720096783139,-32.15729829734412,161.8261867487511,E,A,C,-59.81677887710549,E,84.37594428728778,112.36268329773279,0
Male,Jewish,Heterosexual,Non-Veteran,C,79.30856838368851,A,-147.8743840420951,16.19852258537004,-52.686192531643314,-327.4031594408542,37.37179799625975,3.1316005250977685,B,E,D,43.7771404650039,D,107.44546861062283,-109.07824146777384,1
Non-binary,None,Other,No,B,135.97177815677085,C,139.51661774927862,-39.37636993863328,-23.025558708453474,27.316637267100774,-172.6716604177864,61.12109896235663,B,D,C,-49.700338979917646,B,-20.71163324401524,-135.49233644896987,0
M,Jewish,Homosexual,Veteran,A,69.4193617666366,B,27.61871989956035,95.11976703746822,32.57697154993537,195.29401119486906,-73.73859562669006,-42.79271254360737,D,D,C,90.28976129398201,D,27.66669252218315,-36.79638019048676,1
F,Christian,Homosexual,Non-Veteran,C,177.26153665019257,B,-24.898007874867737,-80.33238930341601,-69.03792880279467,24.929843376285916,-131.8476486552457,39.42352827686313,E,D,C,-136.51235724544114,E,178.58433021949068,100.84518460479485,1
M,Jewish,Heterosexual,No,B,-110.85851738521025,B,-81.09419565632801,103.82611212047055,-121.35247035003755,-116.95333675677564,140.52920394207337,59.66060090663148,C,A,B,-75.62245713670733,B,103.05590458759244,-50.40033314297607,0
F,Buddhist,Homosexual,Veteran,B,64.05089430159958,B,91.34897660839437,-205.0115736260578,-162.39398508980085,-5.4001730399899115,-45.34879467532965,-61.10356419709817,E,C,B,86.06937347651689,D,10.971527628845744,-90.40562878627604,1
Female,Jewish,Bisexual,Veteran,C,-103.96923358177929,E,-174.7070032621367,23.223263763085985,91.13729831696631,134.29192411301983,133.01817158656817,92.31220364246367,E,E,C,-104.65753081838409,D,102.12711534213214,-133.79859725512424,1
F,Hindu,Other,Non-Veteran,C,-1.053587592410806,D,37.229469870945984,17.33127800925558,4.670390163489696,119.60594609221533,-26.25492854049788,61.38804707358923,C,E,E,112.45005437605109,D,78.82125968146356,-31.062546902258486,0
Male,Muslim,Heterosexual,No,C,92.30070310714802,A,124.86110505375588,132.43681061316232,-71.44678884376283,-216.71943841050566,-115.85123146476943,-8.612940857973275,B,E,C,-183.63776801955464,A,84.74452323310993,-46.84451762903471,0
M,Hindu,Heterosexual,Yes,E,53.423839623111526,E,-99.73740382520964,13.397696213950091,-93.51350807289275,52.74293433325323,-72.66208800354296,-29.03124042310799,C,A,C,52.88741824749989,B,96.99617555251561,17.15929324285986,0
M,Buddhist,Homosexual,No,E,-85.09375514899664,E,33.70019774457905,18.883755388508654,-113.0935667567034,84.12114348859268,0.10231938851377596,95.0288418380713,C,E,A,-149.80668486689683,E,-103.72738292818498,68.40230670088197,0
Non-binary,Hindu,Other,Non-Veteran,A,86.34763335715262,B,-53.31636991080202,-93.92973415283595,-69.45636478438584,-64.66279391825024,-57.648240407378715,-75.14058542349801,E,A,B,-132.2865717864387,A,18.167964735545024,61.0053665416082,1
