RACE,faith,Veteran,disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
Other,Muslim,No,Physical,E,148.26762304507037,B,E,12.545812956433073,-45.471490688886306,5.219643651502266,-210.90985912186343,1
White,Muslim,Veteran,Both,D,-124.54983198716107,C,A,116.97504627319712,-46.67877315729866,225.18252328728576,-61.2856152427083,0
Black,Other,Non-Veteran,Mental,C,-8.34234913493087,C,E,71.6615614291751,-83.60145253334196,116.48198286689504,136.1302213459222,0
Asian,Other,No,Mental,A,-91.75229365971698,C,C,8.087820783825055,-161.72583733260822,-31.295909599856753,198.41932825532965,1
Black,None,Non-Veteran,Yes,E,-48.456533676650345,C,B,19.5541825404017,-46.42724734972766,83.78607897340305,-14.731217213754997,1
Other,None,No,Both,E,-30.78865873456693,B,E,20.576292535904535,116.11848766239324,-11.900933175948303,-97.23385717168081,1
African American,Hindu,Veteran,None,A,-50.72466305497829,C,D,-53.45922881408991,183.8831681759049,22.684950144139023,4.634571878060865,0
Other,Hindu,Yes,No,A,7.211144525502755,C,A,-56.31895305623994,123.15030082624425,118.86250884140483,158.28648203012153,1
Hispanic,Jewish,Veteran,No,C,113.0450480587134,B,E,131.181711247761,-38.245108704781266,51.48961250692835,32.46080983077762,1
Hispanic,Buddhist,Veteran,Mental,C,-58.812253484018306,C,A,-74.92013418726636,-37.15987907803688,53.56559883857573,27.38793271030489,1
African American,Muslim,Non-Veteran,None,B,-29.616279602853822,C,B,-28.590945869475735,-211.17896324849818,-7.489937331250345,43.35033494930317,0
Hispanic,Hindu,Non-Veteran,Physical,B,-0.7254515539034451,D,C,88.56739664619056,7.487288033116095,-4.069897364647925,121.56124625686627,1
Black,Other,No,No,B,-162.51897473500551,A,C,-2.5228053701744226,147.9031786385711,61.806521168364426,-28.614981630171023,1
Other,Buddhist,Veteran,None,A,-146.14577171939678,C,E,62.19247084971394,156.07897030016164,69.63015141610697,-44.498202820663046,0
Black,Buddhist,Veteran,No,D,-75.58326107315831,C,B,-126.76062424578618,87.91548910131324,-116.23057298150803,87.89175982391872,1
Black,Jewish,Yes,None,C,97.82100661350891,C,A,-84.40574638067257,71.95825155671412,-88.97922025321438,-173.9456068782526,0
Hispanic,Buddhist,Yes,Mental,C,7.106030067010616,E,E,162.63704180501443,29.52845568533997,165.78423236844785,21.27797122344107,0
Asian,Muslim,Veteran,Both,E,56.38941959620622,E,D,102.81048629092825,-120.02534230478278,83.47261359354904,-111.57564855876336,0
Black,Jewish,Yes,No,C,73.87837163196306,D,A,35.67525078911009,72.50566597407534,-83.32432354303658,-61.84470672845544,1
Other,Muslim,No,Yes,D,111.26902953218531,E,C,49.29339934843774,-95.65180899375892,-17.08154922931943,-151.08012999152652,0
Black,Jewish,Veteran,Mental,B,93.77361813355799,A,B,-60.878146125135814,-34.90970164362641,108.8799430521417,82.78439200294274,1
Asian,Other,Veteran,Yes,B,-97.79682319979855,D,E,224.12371889764083,129.66182149240842,179.435072941334,-5.260346930717247,0
Asian,Hindu,Non-Veteran,Yes,C,-131.2067149675506,C,D,-30.335526532473427,-74.45591833660362,87.43453462533289,-132.04969351530175,1
Asian,Christian,No,Both,E,211.71716234527364,C,D,-1.7180649513995574,-158.914644679079,-23.460028229350492,-125.92103153411725,1
Black,Other,Veteran,None,E,-60.645723299780364,B,D,2.329378015342902,-45.66234495610295,60.62748936566811,10.249218748198901,1
Asian,Buddhist,Yes,None,D,0.786461182274748,E,E,10.88665908836478,24.53485665337922,-222.57719855697803,-6.029387443254253,0
Other,Christian,No,Physical,D,-102.95556375176436,E,A,174.37045391237137,-81.19567398844949,313.0248271367079,67.6440843938412,0
White,Muslim,Yes,None,D,68.69081174079129,B,B,-41.951658323600306,-107.90312105368487,54.90525383307031,-53.21819982376545,0
Black,Christian,Non-Veteran,No,C,81.27704912439627,D,C,60.63540855314453,70.67491693240092,41.84000251544238,16.55074098646205,1
Black,Hindu,No,None,E,36.80320537883134,D,B,-72.74321623825595,26.321883750905524,34.805865062691566,180.14479559020646,0
Other,Other,Yes,Physical,A,14.489411872446553,E,B,90.17499109499944,-91.93254600556422,-55.57699315224981,-204.4266419490151,0
Black,Buddhist,Yes,None,C,-5.852217210215589,E,C,54.15277442703806,75.72329744582963,-106.44718443451522,-19.58741877645381,1
Hispanic,Christian,No,Yes,D,29.77313832832888,B,D,-3.203060595560766,101.37181849994175,75.84732154975568,140.21394880226237,1
Black,Christian,Non-Veteran,Yes,B,-7.9781660495143205,C,C,-43.04110775797974,-106.40238899904053,-48.66025504385933,39.19366225615524,0
Other,Christian,No,No,A,21.488306328109722,E,E,-140.37835278407965,85.2507710585519,30.3802550106053,86.64705722395813,0
White,Buddhist,Veteran,None,E,-63.08443319120804,B,C,145.35938246644653,70.44611999521146,42.4980578426975,18.849323673658272,0
African American,None,Yes,Both,D,55.13825125425211,E,D,-134.65355569564102,76.43654273389481,-78.31527027588675,-116.54576597751418,1
White,Buddhist,Veteran,Mental,B,-64.44578734089205,A,D,5.904639615101755,-45.24912341377348,57.52907808042039,59.652423575299785,0
Black,Jewish,No,Yes,D,34.95915897782343,A,B,4.832257916845991,-184.53669044811164,16.986009757798513,42.18611924811371,1
Asian,Other,Veteran,No,C,95.42965450852702,D,C,25.732307199358896,-64.74533706532371,148.60743646559123,-37.35287477295852,0
African American,Hindu,No,No,D,-66.15866606775718,C,E,179.89371495034854,42.24655427201452,25.151160238699767,-37.75348042729035,1
Other,Jewish,Veteran,None,B,-116.76526303076669,C,E,-34.483165711698845,-63.66721383539083,57.58952477226402,-112.26268186411428,1
White,Other,Veteran,No,E,-119.87842429423208,A,E,62.95536926783567,41.51538463162374,49.39733249271181,106.43012678845527,1
African American,Jewish,Non-Veteran,None,D,153.91370757067196,E,C,-4.856132516369714,-173.05144958778388,4.570996867737982,-108.98465323797895,1
Hispanic,Other,No,Both,B,86.2868439990628,B,C,36.67895552371947,84.5277872862092,-48.387357336145726,-43.36261310627853,1
Asian,Buddhist,No,None,B,-151.1318829036089,A,C,-114.00355892778357,139.30890625905081,-6.951100451644307,110.86616796550017,1
White,Hindu,Non-Veteran,Mental,C,8.56047037353685,E,C,-88.9415253420213,2.0771878378818944,-25.129683423542986,-41.084923159200834,0
Asian,Jewish,No,Physical,E,167.57638012015954,A,D,-126.20299304523496,109.53335466146845,-33.56252717178056,300.0739754133117,0
Asian,Buddhist,Veteran,None,C,35.015348184064486,B,A,-57.46681879624831,-83.64444662041602,-20.28677548866424,7.208532796843923,1
African American,Christian,Yes,Yes,C,-42.31014030023859,E,E,55.251749275571946,10.30921669292026,44.0116563212097,87.91341303453744,1
African American,Muslim,Veteran,Physical,C,-122.09225755351223,D,D,-43.99700051766248,-96.23014783900733,78.6729352965703,-26.643325604145417,0
African American,Muslim,Non-Veteran,Physical,B,145.52451376303978,D,E,128.3158338858472,45.35099476030321,-1.0004611152717577,-191.14372139845614,1
White,Muslim,No,No,E,-89.1892789691242,E,E,60.26334023534048,0.42160399357710315,-203.4944321689304,20.557380179823433,0
Asian,Buddhist,Yes,None,C,48.700280469336555,A,A,-85.19201904981001,-28.3246208778328,81.01053342038107,-129.86911904737653,1
Hispanic,Buddhist,Non-Veteran,No,B,55.64683253543984,E,C,61.62584247594614,-83.23237066336279,25.35532081348662,13.763964815315093,0
Black,Hindu,No,Both,C,-115.41872273423859,A,D,67.45353572200014,-178.30429880857298,46.00913171985152,199.62811260154393,0
Black,Muslim,No,Yes,E,-186.47048455327146,C,D,136.34100551558737,63.57886199502797,-37.02088343485529,97.78258033989384,1
Hispanic,Hindu,No,No,C,52.28187594099496,C,A,27.644941292220533,59.739176226823396,36.6483386891629,-180.77732098982386,0
Hispanic,Other,No,Mental,B,-104.42220890999117,A,C,-61.18166301917787,146.78775622866254,7.4975040961762565,-85.4249512499919,0
Black,Muslim,Non-Veteran,Yes,D,-191.3553731121716,B,D,-19.75963750085756,74.47180422006406,-106.66606162642826,119.47283883637832,0
Asian,Buddhist,Yes,Both,C,-141.10101458545057,C,A,-12.068090031938345,-143.5179652923683,93.51693096914595,60.45137167995202,1
Asian,Christian,No,Yes,D,-65.76922861088403,E,A,109.90909916833354,47.83005269733449,7.90854217697752,167.76194366275118,0
Black,Jewish,Yes,Physical,B,-229.52357912507065,B,E,-72.86046624178991,72.227965176799,-127.3160839404905,-104.20689167645374,1
Other,Buddhist,No,Both,E,-139.20254667907813,A,B,70.58759353752404,-66.7019399662998,-67.29422684151476,-139.9217242105012,0
African American,Christian,No,Yes,B,-124.27578411775517,A,B,47.84342858281948,-60.53168834189807,41.59100611041476,-50.35522221655111,0
Black,Muslim,Veteran,Yes,E,-50.32196946220591,A,E,18.69930408439226,-282.36174457739867,98.00947355897817,66.30238946268148,1
Asian,None,Veteran,Yes,D,70.76925872071321,D,E,12.219383818121115,113.32558834220956,-45.713274249187805,117.488217103458,0
White,Buddhist,Non-Veteran,No,B,33.7503998217726,A,E,-84.83451960638644,-75.18387583719769,-98.53284804995587,50.98575617406288,0
White,Jewish,No,Physical,B,152.30319734767767,B,C,94.6019273863756,-15.03889497524681,80.43229904029006,-103.77925662272716,1
African American,Muslim,Non-Veteran,None,E,-28.237180037580778,C,E,204.8253789318802,131.36836769430272,193.92584496755524,-227.07986218214808,0
African American,None,No,None,E,150.65716832749777,A,A,-157.19267763545758,38.124177765208536,-21.5879833932659,70.64755033890947,0
White,Hindu,Yes,Both,A,84.42063864694322,A,E,-113.64346269157399,135.43786511291393,68.5705341057249,-140.6823036623195,0
African American,Other,Veteran,Both,B,55.12009065452075,B,C,-124.66058723088733,33.66708546440672,137.47114743021532,-127.2073501653177,1
White,Buddhist,No,None,B,73.68189126451833,C,D,-2.595580361344717,-69.26120651858865,45.762637288887035,12.375770282689675,0
White,Jewish,Veteran,No,C,-196.12881506058534,A,B,-103.13896289243361,-33.755541961486195,-37.103741966356964,54.90106058511238,0
African American,Buddhist,No,Mental,C,56.61462341633069,E,D,27.595416025399228,55.49665788802215,-146.32294780768694,-93.44445632790068,1
Other,Christian,Veteran,Yes,E,-43.91489435234482,E,B,-14.529229905441788,-101.90654717839335,-39.43787742984197,-91.70272404289041,1
African American,Christian,No,Physical,D,-0.7517010099507673,B,D,-41.614990295599846,88.14508434489966,-122.2668422992763,84.26171354873922,1
Asian,Christian,No,Both,B,-46.37416449536148,D,D,-0.178671119809917,146.5266889075594,-15.77061615822955,15.450692558169903,0
White,Christian,Yes,No,E,-103.44996721725335,E,B,106.0036923484846,40.43986632499175,-78.01248600823583,119.80692104739548,0
Asian,Other,Non-Veteran,None,E,173.47002608289395,E,E,42.221087445719704,-17.320044835454404,31.02159927501941,79.87211303605048,0
Hispanic,Muslim,Yes,None,D,-44.380654347737625,E,B,-96.80325054204985,36.36494362503135,226.84088487036246,55.62768467796769,0
Black,Jewish,No,Physical,D,-23.87389568706628,A,C,28.370733756152926,-20.219973795677074,60.47940763656906,-79.68176105787657,0
Hispanic,Buddhist,No,None,E,158.95111851466964,C,C,-86.1121151286878,109.54021480016021,-214.14342595603958,25.8541687448645,0
Hispanic,Buddhist,Non-Veteran,None,E,-87.50049237354048,C,C,-20.73024129298809,28.992485703203464,-22.670703408028313,-18.53672199859399,1
Asian,Buddhist,No,Mental,A,-160.13757530855736,A,D,-19.977249888067398,69.78281542528782,-70.4641989244549,314.68506042245554,1
White,Other,Yes,Mental,D,34.41303811413224,E,D,-44.11190372165426,-20.357397963803358,-8.851308648128683,-56.20877567065998,0
Hispanic,Buddhist,No,Yes,E,-49.485896868905336,D,D,-102.25427607148269,-109.07106408394,-55.753132413952244,87.03235065039947,1
Asian,Hindu,Yes,Physical,A,-126.92477952787993,C,D,5.725685329050383,-21.454266819587144,-5.317168301752926,-149.05394385085143,1
Asian,Jewish,Yes,None,B,25.870255051888357,C,E,14.232425539510004,66.9637994465221,-98.64478399157531,-43.81834607165022,0
White,Jewish,No,No,A,61.5548024769597,C,D,178.00292217834553,-49.933268594160836,161.55320271892975,192.84344483526655,0
White,Hindu,No,Both,A,3.181771230287823,B,C,81.42230041240069,151.90053019220016,219.80121502264444,-4.948471324060144,0
Hispanic,Other,No,Yes,E,-44.43848936502317,E,A,-7.28020631609447,65.61465829099677,-12.32368117660203,-144.07178934799947,0
African American,Christian,Yes,Physical,B,2.7261428084098793,A,B,-121.6081975376422,-151.30763701004432,-53.50982248398554,-61.136899217179774,1
African American,Hindu,Veteran,Yes,D,-75.1982134421095,D,A,-79.88700352778746,25.95031610609472,9.79320497964028,-99.09129585254388,1
Black,Christian,No,Yes,D,69.20415211932175,D,E,27.199799354804732,11.812389984879461,4.0027632560690956,-36.75073633207191,1
Hispanic,Christian,Yes,None,B,-52.751952788046374,C,B,29.921926953426976,128.83989331789053,-108.96989456835165,-224.5952685019767,1
Other,Muslim,Yes,Physical,D,56.08425999448824,D,B,79.73006239324037,-182.61779503738055,-53.72466810178123,151.68408375003952,0
White,Hindu,Veteran,Both,A,-2.6498697095526116,D,C,-84.81967175121113,97.73428630189048,134.58451934556467,130.87581013955733,1
African American,Jewish,No,Physical,D,198.40806317098782,D,B,-123.14654783717177,42.65762041706854,-67.40949418979795,77.70930859933385,0
White,Christian,No,Mental,B,-34.803400181627254,A,D,4.478188328044162,99.9091142589387,29.8237460210194,-26.763123826367963,1
Asian,Other,Yes,Mental,C,143.1469894880294,C,D,60.13632299001793,-168.33194797920453,14.140946763560411,-51.255070721886256,1
Black,Buddhist,Non-Veteran,Both,B,-100.65414053649133,B,A,200.85377984000763,-26.205935859347996,4.676273226644695,-71.30544499936762,1
Asian,Muslim,No,Mental,A,-90.32971144936639,E,A,242.5933845769547,122.66498531972584,5.575547498718643,109.86232583143543,1
Asian,Buddhist,Non-Veteran,Physical,C,-70.38295233504584,B,C,74.3680752486759,8.077085659870146,-146.12006371861037,-56.114234227807714,1
Other,Muslim,Yes,None,C,96.88684286960395,A,A,86.52129401286912,-32.51869332094882,103.25700671111797,-58.46453749039452,1
Black,None,Yes,Mental,B,150.23642461040077,B,C,-131.3113103525771,160.17597391153956,185.63437972819634,113.42110276511303,0
Asian,None,Non-Veteran,No,A,157.70773076327046,B,E,94.78759810137717,41.18715056254739,-132.07346352472032,-45.2154409899455,1
White,Muslim,Veteran,Mental,B,-286.7500382357102,E,C,45.1835011913175,61.61446096112066,-94.9238074565549,19.219371826808178,1
Asian,Other,No,Both,C,55.08105601789498,C,A,201.05953664539896,36.86736891890728,-77.84654487660805,290.0809848723088,1
African American,Muslim,Veteran,Physical,B,-54.86483638140225,E,B,116.27485566354146,18.9240235285901,-117.7907680983892,-42.8919182106508,1
Asian,Buddhist,Veteran,Yes,A,12.342861012495712,C,B,53.44379292550682,-107.4259004696747,-108.64589006155259,-12.360031826923015,1
Hispanic,Hindu,Non-Veteran,None,C,-50.89687466588936,D,B,72.90857845893919,115.7113086619901,-65.11517332256632,-101.07302172937456,1
White,Hindu,Yes,Yes,D,-43.07726968307179,E,B,-37.815112816186414,0.15911500147836855,20.55252649212115,-12.320315727474629,1
Other,None,No,None,D,-61.77133491974443,B,D,-30.161149335776816,-57.850796840842335,-22.583597288927944,-83.55482103228674,0
Asian,Hindu,Non-Veteran,Both,B,-22.395337291785104,A,E,155.5687185519679,76.17993310701846,-225.32768957841506,41.24047808073117,1
Other,Hindu,Non-Veteran,No,E,-16.40880816362115,B,B,-57.73399456461712,41.83195811332959,22.646218280673107,-34.03250346542605,1
Black,Other,Veteran,Mental,B,-64.79969504777054,E,B,-67.5954075956887,-125.07316057845313,17.795254104414283,-157.42076533415877,1
Black,Other,Veteran,Physical,A,48.28334908532198,C,D,53.35626461110674,64.36796124373392,-8.425115554781405,-196.64888029238057,1
White,Buddhist,Yes,No,A,44.88616632833296,D,E,38.446709881207006,-54.53102150559302,176.53792448246207,-216.92287362679195,1
Black,Buddhist,Veteran,Both,D,131.69949204148895,E,D,-143.32421515607876,-20.74513966145018,193.33615110284498,138.08484981909945,0
Black,Christian,Veteran,Yes,A,60.99304200154224,C,C,158.60629804228265,-22.301396272209086,169.88771300089783,34.76917676315821,1
Other,Hindu,Veteran,No,E,39.23651646290325,A,B,136.98834676276928,-165.22487833130688,25.51988204255074,103.75314493884314,0
Black,Muslim,Veteran,Yes,A,143.85097663694876,B,B,114.1998519231914,-72.40500525241518,-54.27214836259666,-71.4616700110413,1
African American,Other,No,No,C,-150.97688789376232,E,D,-24.506397396179548,43.650641736889256,47.71319157314436,-0.779446538226686,0
White,Jewish,Non-Veteran,Both,D,51.13131236163686,B,D,-107.23030751314433,1.3923061603602325,-35.627546301580864,103.42808813190231,1
Asian,Hindu,No,No,E,-106.02884459120449,E,A,-39.070568610847815,70.0044875734751,-55.903677315878674,4.533824363059493,0
Asian,Buddhist,Non-Veteran,Both,C,-29.084405676786268,E,C,5.143550723389721,-94.06348853028224,-229.00746730787608,-113.5293470459517,0
Hispanic,Buddhist,No,No,E,8.76908377698907,C,C,52.59679142027647,-38.15314211290291,-8.622246267015846,-100.73996284673206,1
Black,Jewish,Veteran,None,C,4.37277251277856,D,E,112.8371269206726,-54.59689119987651,-193.5907167148432,-169.63218566727633,0
Asian,Christian,Yes,Physical,D,-20.44476729770783,C,B,55.008644767046675,-45.973060033796756,90.49993491252492,44.58748212840039,0
Other,Jewish,Non-Veteran,Mental,B,-89.59580881699706,B,C,-30.23226743534213,-44.86802841914609,46.1486776571947,230.4386923238491,0
White,None,Veteran,Yes,C,-62.19087793543048,A,A,129.93450628011522,-34.02216851273604,35.06460078975149,71.2799278766511,0
Asian,Jewish,Non-Veteran,None,A,-83.81059018373622,C,A,-92.54808867124714,-26.35785324814955,82.26114773224826,-36.558102129935484,1
White,Christian,Yes,None,C,32.07045347409653,E,B,-15.598971741852417,26.8114119609359,41.2475734089568,315.894417732817,0
Hispanic,Muslim,Yes,Yes,A,-15.614596039191802,E,D,-1.0063057036541563,119.71894182499514,-129.45910094048045,123.4054191621408,0
White,Christian,Yes,Yes,B,-1.9988498024178358,A,E,39.61715728331329,106.46218096429175,73.84606313814338,6.708844916447464,1
