AgeGroup,sex,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
36-50,M,C,-147.81858925796837,B,D,A,-4.847198900305869,262.0802864001673,A,73.85585244297175,-67.2466300626531,B,E,E,0
51-65,Non-binary,C,232.20211658669908,C,D,E,148.4709072061637,-19.054287146187278,C,36.30886936929328,-202.56196131098153,B,B,C,0
65+,Female,C,12.349962538908505,C,B,E,56.346267791761726,175.81859930387947,B,-14.211725190283225,40.82931329619671,B,E,C,0
51-65,Other,D,-125.41905041434251,B,E,C,45.72649656872754,66.09471884657131,C,10.235984383779922,111.11967900805892,C,A,D,0
36-50,Other,A,-97.93410227705786,A,C,A,23.024321068368387,-102.28922528732112,C,-77.53627651857,75.5109741675091,B,D,E,1
26-35,F,A,-9.815919826763245,A,E,C,-165.98733592088735,46.47879499856798,C,-93.78687905641203,-174.31473184300359,D,A,C,0
26-35,Other,D,28.635838721073753,C,A,D,-68.3060337638662,-84.673274383963,A,52.03944859341979,-43.57585287624101,C,B,C,0
65+,Non-binary,D,111.36730745376653,C,E,C,-67.30392767567366,140.67277559509446,E,-177.71569550013453,-63.66228629995811,B,A,B,0
26-35,F,A,-31.969585277766715,A,A,B,-1.009207582686108,-152.41031680124505,A,-29.12445139548467,20.044474381524648,C,B,A,0
26-35,Male,A,28.55225589155425,B,C,D,-44.812290103570604,120.19271893609378,B,-93.861966380957,40.573031417981994,C,A,A,1
36-50,Male,A,24.440618753104406,D,E,E,62.74227722177231,-100.10049919840591,C,20.991957541920616,-20.114125921650817,A,A,D,0
51-65,Male,D,102.23706456133333,D,C,A,-11.330582213764949,48.36215204500689,B,62.18458504190313,-23.565891955681106,C,B,B,0
26-35,Other,C,-107.02762375033427,D,A,A,-99.96090017322895,40.47703469193049,A,-40.456498106274466,114.76988308739952,D,A,D,0
18-25,Male,A,-79.19722166346872,C,A,B,91.16953829150714,-12.507137166949212,A,-11.286902577584538,-90.5234071520171,C,A,B,1
36-50,Female,D,-218.67462534659938,E,E,A,-183.6689559307744,49.01396930772452,A,-75.19044236847569,-42.536687721148,B,C,E,0
65+,Female,D,171.33168587435986,E,B,D,40.85493437807371,-67.31502908889264,D,25.305826902220694,-99.45475951655024,A,E,B,0
51-65,Female,C,86.02249803001641,C,D,A,-121.93822762718811,-89.19147730093613,C,216.17218171698735,-204.5508974472453,A,E,B,1
65+,M,A,60.01404186328846,D,A,B,52.77633436330804,26.743343755395,A,-15.641067168465533,-96.12394017553643,B,D,C,0
36-50,Male,E,99.96265945094684,E,D,A,-67.72475441360248,-68.70312896807555,A,-211.56720449696124,139.7336552267198,D,E,D,0
26-35,Other,A,5.470757025478312,D,B,A,175.55621284963547,-40.12800509966219,B,143.62879809271374,-144.7846792723814,D,E,E,1
51-65,F,E,-29.69602818515935,D,C,E,10.276755635674203,-1.477785510294274,C,-117.3216818600406,-102.83471816997658,D,B,C,1
51-65,F,D,17.93225134803338,E,D,A,-74.93055662243442,21.293130036772155,A,-53.25832970780154,-204.808250054782,D,B,C,0
26-35,Female,B,-238.11005486865565,E,B,D,-96.05633080913988,7.034787540086672,A,-11.97526993798851,-55.22652956751028,C,B,C,1
18-25,M,D,-63.00603311157887,B,E,C,-15.63094136455451,163.74279328403375,C,18.641889148585335,-81.92368149990043,B,E,C,1
18-25,M,B,106.15229948653155,B,A,D,64.42567983588677,-2.2678888259215264,A,-90.6259566749991,130.95022093422213,B,E,D,0
65+,Male,B,-97.44274261018097,A,A,A,112.42673449638755,44.90958735072329,D,92.96065352684221,123.93621058644302,B,C,A,0
65+,F,D,-15.399092412916424,A,C,D,62.39420408784285,54.26315273831456,D,219.90566317822925,-1.2391985514606674,E,A,D,1
51-65,Other,C,-132.23807740524697,D,B,E,30.080117329689692,-147.57132502930364,C,-115.48674918480677,87.59663310716209,A,D,D,0
18-25,M,E,-71.12600481425449,D,B,A,-6.518951151213348,-31.13440213991858,E,134.65540007808622,-80.89978845038624,D,D,D,1
18-25,Other,E,11.42793928761299,E,C,A,-255.32020608750386,25.993445188814952,C,-111.81387990982981,125.01458539948942,C,B,D,0
26-35,Other,B,29.21155049839414,D,C,D,-12.574653840050875,48.356996432716095,E,-134.51580405301527,-212.1433369665308,E,E,B,1
36-50,Other,D,21.344487066602312,B,B,E,-12.967457313243566,23.425149496185973,D,-62.087139032324416,154.80130389446504,D,E,D,0
36-50,Male,B,-86.63944611373451,D,D,E,13.850985513790118,168.2329996850383,E,38.3976418744207,-52.224869151893586,A,E,C,1
26-35,F,C,265.0924292663685,B,E,C,-180.74148838696848,13.568473819641842,D,127.95605162483143,122.76483888134813,B,E,A,1
65+,Female,C,-53.44195074841224,D,E,A,32.798151343558295,52.02977828296205,C,-46.38422084825494,-8.111328767019073,D,A,B,0
18-25,Male,B,-60.97336876479243,B,C,D,108.908552853703,-135.09497997047924,A,80.15473310877121,-94.96055774477631,E,C,D,1
26-35,Male,B,75.26983063324515,C,B,E,-51.130544891014054,-79.59742632304886,B,71.76797694687848,-63.574807497246624,B,C,A,0
51-65,M,E,-64.60775713313463,C,D,B,-120.47703419633027,-30.789208072430295,D,-60.78843984997497,-3.44419681457326,E,E,D,1
36-50,Non-binary,E,-22.789935806610135,C,C,D,118.5595908497707,-16.344746967483353,B,45.64368962740288,-39.63827716504146,B,C,E,1
36-50,Non-binary,D,77.01607994089265,B,E,D,91.11448109352948,114.40352893032491,E,-157.64258405528003,121.66091860147215,D,D,A,1
18-25,Female,D,-120.50921435361512,E,E,C,-7.468560713884067,-122.8540774961212,E,17.21369399244338,93.80827343541502,A,B,A,0
36-50,M,C,-87.75705119198683,D,B,C,-123.70767657486488,36.60987876566481,A,5.098753196996984,38.23536761596916,B,E,A,0
65+,Female,A,22.18618360466225,A,C,B,70.2739809200805,99.71815436432658,A,107.75403760993669,-147.9900009795101,E,D,C,0
26-35,Male,A,-222.8660118898656,A,C,A,189.17424565853332,39.845588406688734,D,42.71819321849867,-76.9230569410813,D,D,E,1
18-25,Other,A,111.05109958714942,D,C,C,77.86486905443888,71.12341632802261,A,-117.48008617434027,-132.84862290812413,A,D,C,0
65+,Male,C,-106.03931766605783,C,C,B,-159.31651844685032,18.704256278618825,D,-89.72081914214888,-109.9112786804178,B,C,E,0
65+,F,A,-45.438069195300095,B,E,E,1.900316131813076,-149.65065310362354,E,72.67105913157306,42.662312393299054,A,B,A,0
65+,Non-binary,A,322.17848574987505,D,D,B,-108.59930434265048,23.76389118469149,B,201.15329859478112,10.334592645599898,E,A,A,1
26-35,Non-binary,B,64.16555158839695,A,B,D,79.02947731339546,-82.06416709110823,A,-16.080992159648858,-109.50034798492956,C,E,B,0
51-65,Other,E,-168.6870727103063,D,E,B,58.68701605763149,24.959166813179536,B,-223.95697145591518,59.13509127983181,A,E,E,0
36-50,Male,B,-5.97236122007136,B,C,B,-109.9662085378109,-88.88414475636664,D,-10.450596420784402,9.37761699578977,E,D,A,1
51-65,Female,E,-34.619936251693176,B,D,D,-58.22076036434542,-64.89949303450061,B,10.64180682391774,14.023148757201204,D,C,C,1
65+,Other,A,134.28940395600074,B,C,C,-99.7057677760836,-287.25889117725194,D,5.618065281185616,-29.144988560555678,A,E,E,0
65+,Other,E,24.455849963971197,D,C,B,-128.95614509345143,153.49049619453973,D,35.00235925108415,-101.4817371736245,E,A,C,1
65+,F,E,-20.542010566649974,E,E,D,214.79179738813218,-81.8842362790912,D,-83.35625250307912,24.727985199866847,E,E,E,0
18-25,Male,B,-100.28977304387851,A,A,D,-77.1247291591444,43.15570227695636,C,-139.0149890430139,-102.77911969214017,B,E,E,0
65+,F,B,42.41301025348959,D,E,D,-216.29403927888737,36.761372107006515,C,-203.54608926022362,35.76945691120335,D,E,D,1
36-50,Male,A,59.719198492192184,D,B,E,88.87569619795414,187.8439071202757,D,-89.17437630203646,76.16940864382225,B,A,A,1
51-65,Female,C,-102.91341705822575,A,D,D,-253.02457495386096,-95.9759751442817,B,49.292980205498175,-148.81433120097103,D,A,A,0
51-65,Non-binary,E,-42.37065250188613,C,D,B,151.4021967051115,5.350704835762097,A,25.288902826238015,150.6898857254582,E,D,C,1
36-50,Non-binary,D,44.80658287395025,B,B,B,86.05973203419731,141.62006691638044,C,55.47866096694115,1.7107089659104364,A,D,B,1
26-35,Male,E,-117.77279811157098,C,B,A,-51.616636488067115,68.06167558318054,E,-106.18533907913516,-22.679136622453075,D,B,D,1
65+,Male,E,-169.84514703819303,E,B,B,152.50799166888137,71.8463182065134,B,97.34627870368303,-101.68833742814189,A,D,C,0
36-50,F,D,-182.79909884379774,D,B,E,-17.830927397921734,64.51396066435441,D,18.479433157277096,-68.95859240021672,E,C,B,0
51-65,M,A,117.8570016004433,E,B,A,-157.36833313494304,-52.37280368836868,D,-63.237094305986396,-64.0704148863581,E,B,A,0
36-50,Other,A,143.6917425743159,B,A,C,50.612094729845566,-57.62205349183225,B,-81.64728554558278,-2.7540822091870627,C,C,B,0
36-50,M,A,-67.13288921140682,A,E,A,62.82523748897981,35.72963664563969,A,101.52162538019746,-44.356528091915095,D,C,D,0
36-50,M,E,-28.245570376207528,D,D,C,-37.55747172818732,177.75771133754765,C,-129.13230597863634,-48.542214815862366,A,C,A,1
51-65,Male,C,27.61643134549127,C,B,C,6.669115248656296,-38.72480667696469,E,28.79957112141378,-45.709008484038094,E,D,D,0
36-50,Other,C,-53.29250904000096,A,C,B,230.4186188326937,-67.80858802664959,A,-48.13998491201681,-117.61007199925075,C,A,C,0
51-65,M,C,-135.47837725772766,B,D,C,-0.6702123220678119,13.6895193734945,D,77.84989352781804,-102.56043603591006,E,A,A,0
36-50,Other,E,-231.95039446062333,C,E,E,8.129023320928733,-87.57544033899643,B,150.37316408540335,79.14365437869282,D,A,A,0
26-35,F,B,-70.1005202829842,D,A,D,-31.45446189342549,27.776983755479108,E,-36.07863903566111,-151.8293285894574,A,B,E,0
51-65,Other,C,26.526279334016266,C,A,C,71.0594498374871,-121.26814064485238,E,-85.33776290682022,30.157619673370196,B,D,D,0
65+,Male,A,-120.35218741573655,B,C,B,51.70042993223307,-49.451348165478464,A,-137.28965508397977,-72.17549761256952,D,E,C,0
65+,F,A,-242.96896273986425,C,C,D,-111.36635418196173,-102.75548141433796,A,116.97907052566241,-88.8452324866409,C,A,C,1
18-25,Other,D,13.13167632904799,D,E,A,-71.25349403372985,-10.624189699224369,A,45.32311346209936,56.58456507662224,C,E,D,0
18-25,Male,E,50.07464940655364,D,A,A,-98.99456851302412,-30.197378030522692,C,4.0676581400790415,16.23316628697754,A,A,A,0
65+,M,D,156.74336843370816,B,A,E,214.4517000719925,159.18370424106521,B,-37.73498854027098,142.65450003604406,A,D,C,1
18-25,M,A,79.04172881419339,A,B,B,37.84798923629148,74.35513712877257,A,-98.08806341419239,-36.10742824074929,D,A,A,0
65+,Non-binary,B,116.36305579895712,A,D,D,-255.38357910889243,-36.07741388437933,B,17.464523528841227,122.61136052716361,A,D,C,0
51-65,Female,B,13.02406634634722,C,B,C,-44.91652928564337,65.65153418626853,B,5.142979573530825,45.66417984852007,D,E,C,1
65+,Non-binary,A,131.1739400991697,C,B,A,12.421425393737795,-62.70831218136315,D,85.1638481164505,-76.74006393010528,C,C,D,1
18-25,Non-binary,D,121.082148050657,B,A,C,80.31793573384209,33.076299611094335,C,48.057651659610464,13.141080238300548,B,E,D,0
51-65,Other,B,-237.85701680767198,C,C,D,0.8989581211409836,25.982934447272154,A,-126.93343448023484,-215.08002064708595,A,C,C,1
65+,Female,D,-126.666541342301,E,A,A,-80.45184146523164,46.97862402909565,D,-23.927100370027038,-96.94469136835792,B,C,A,0
51-65,Other,D,-78.29076014292133,C,E,B,106.98032155026809,-44.39785319000987,D,117.84246161434253,-80.65239197292887,D,D,E,1
51-65,Non-binary,E,214.23305204725048,D,B,A,38.14238645330866,110.36616172878044,D,-71.65030306317158,-184.64713338998223,B,E,D,1
51-65,F,B,-66.4454528249505,C,C,E,-44.69758128430167,-62.35334486520251,C,46.817453334275534,114.89415527467688,C,E,B,1
65+,F,D,-79.78455400875988,A,D,E,-31.26938195707311,9.745221051033095,E,92.09429579686453,-119.52041021078583,E,A,A,1
51-65,Other,B,-166.43109500847734,E,C,E,-26.64197556773661,24.12951415778879,E,32.84183724354366,94.06369126600961,A,E,A,0
51-65,Male,C,20.275636874837097,D,A,C,55.17978636744034,-15.005277488417462,A,54.25861658387448,100.2568950115525,C,D,B,0
65+,Non-binary,A,99.43628356991628,E,E,D,18.540763571536154,113.20423153088922,A,111.25809662465261,80.89369343732726,E,D,A,0
51-65,Other,C,15.594405552146087,E,A,D,43.49857500651718,130.18827411369202,A,3.2159107065614987,-83.71037050516384,D,C,C,0
36-50,Male,B,91.9238627150045,A,E,E,-110.80478427380046,-234.5229658863529,D,-152.48496782306287,97.54253519728191,C,C,C,0
51-65,Other,D,7.320473786252004,D,D,E,37.200997004909446,90.99808932788446,A,-28.2223181738703,-58.759574379119385,D,E,B,0
18-25,F,A,202.8657722083611,C,D,C,-11.33166442858541,106.54740712144995,A,104.12638408707595,-37.26597582803934,A,E,E,0
65+,Non-binary,B,-237.9298772767208,C,D,C,-45.40123864886631,59.000337376831666,D,-149.2350577395684,-154.73593213945685,C,C,B,0
36-50,M,D,-15.1045848891838,E,B,C,92.40390684791846,76.22732991340062,D,-198.85032536176644,-70.69855701414814,B,E,A,1
51-65,Female,E,24.86187935432443,E,E,B,-54.369574489061115,135.25186573391304,E,142.37649805172745,-144.07928493244592,B,A,E,1
36-50,Non-binary,A,8.490776734153753,D,C,B,-69.35430533406983,35.94875250105262,C,44.183413049384036,42.557337084403564,C,E,E,1
26-35,Female,D,-107.9695817167249,A,D,B,-103.5872984458528,2.8339745403935046,A,-188.41418538125575,0.700283958305016,E,C,C,1
26-35,Male,C,117.90016048669392,A,A,B,32.76904750607505,-29.40184042021788,A,29.46627741666079,31.4904519716236,D,C,C,0
18-25,Non-binary,C,-119.798994975218,D,D,A,101.04132555120304,14.181628531274585,A,-48.509069487352704,7.233005009351004,E,B,B,0
18-25,M,E,-70.40570925886819,E,A,A,-42.703773466854464,156.7770629798031,B,20.734089857125827,164.93546145737204,B,A,D,0
65+,Non-binary,E,124.31698651959708,D,C,D,-161.65083912457578,101.13382542313457,C,-5.757932578495332,-86.29833837839107,E,B,A,0
51-65,Other,D,27.20746504061284,E,B,D,-48.18327275823065,64.84489904145873,D,-11.984956147696051,-124.83817091748732,A,D,A,0
18-25,Female,C,-19.792905385230032,E,A,C,-175.25531706907415,-190.88700767437712,A,-188.72454762663378,-42.578493985897005,E,D,E,0
51-65,Female,A,-46.059127594996745,A,C,B,60.02083860007998,-36.23233235777287,A,-5.712274483631611,-206.80833922021247,C,C,C,0
36-50,Non-binary,E,-95.85814717486107,E,E,E,-72.34633433642864,-9.944428060641588,C,57.6669845495143,121.83119091119006,E,E,B,1
36-50,Female,E,-56.59221920463165,A,C,E,-111.1149851382925,126.48094173113779,A,-9.400477567831501,25.660988474814722,A,C,B,0
36-50,Female,D,103.54100350687165,D,B,E,-6.295652250443337,2.7191504032692957,A,-38.47823073612646,44.556566288345245,D,E,B,1
36-50,Non-binary,B,-55.5621917361775,C,A,D,-188.51646917930685,-32.67209161737282,D,-115.13350259590057,26.105434361847173,E,C,A,1
36-50,Male,E,-73.72861410165818,B,C,A,19.732530775737803,-2.174216431429833,C,113.33229228627361,46.61374141117905,E,E,C,1
51-65,Female,D,-12.358137264505539,D,A,E,37.24673358773905,-128.58089325712683,A,-71.71186523397355,32.74481436859569,E,E,B,0
18-25,M,C,77.90234538751574,E,D,C,-33.19342405392023,-79.45121898210665,B,36.17746820926309,-42.083298652996376,A,A,C,0
65+,Non-binary,A,-136.45878655243087,D,A,B,91.88101911077324,-78.04777770017802,E,-189.55350855718223,-154.65407865752456,C,B,C,0
65+,Female,C,-105.2925928802471,C,A,B,-1.6709007936126656,-64.47264417729328,D,-21.084023193506063,-16.714096256875578,A,D,A,0
51-65,F,D,25.579061484810456,A,B,E,-81.22208492761507,154.75113979869334,E,-22.747042871743073,84.59062072258276,C,C,A,1
51-65,Male,E,37.806796399071544,A,E,A,49.29380186018509,-71.84818699136531,D,72.07660590951475,13.55747369694419,B,C,B,1
18-25,M,C,24.777109784742386,D,C,E,-133.82150123002708,-88.56328121961309,A,-28.075495062410777,26.05402189248347,B,B,D,0
36-50,Other,A,-88.36880741333076,D,D,C,61.65054638221561,-28.56025391522781,E,-190.28993994633575,47.78934418015523,B,B,D,1
26-35,F,E,172.54051247504972,B,A,E,69.93637528908032,107.3215754342522,C,4.2954977556248135,-16.266209793056703,B,B,B,0
65+,Male,B,150.84706968018327,C,C,A,-21.20406915385144,113.4729260263048,E,66.67678215998046,117.22008318257839,E,B,C,1
51-65,Female,E,-132.36401742263487,E,D,D,4.69118814790398,-73.46512649704968,E,79.53064958622382,28.6533173333442,A,A,D,1
65+,Male,B,-23.98264955485418,D,E,E,-99.97295412182964,-1.3319469171347167,C,27.64827651068316,-90.35052053883695,D,E,D,1
65+,Non-binary,D,86.83793371438863,A,A,E,103.2936098597973,73.69868221751192,B,2.7817376764079005,-79.9675273038812,A,C,E,1
18-25,Non-binary,B,123.31891934972894,E,E,E,1.9230538339857903,46.10301879762726,A,-96.77156456042009,-16.955814881274527,E,C,B,0
26-35,F,E,98.41987990188026,B,B,D,-76.32360723875688,-76.63569611210109,E,-79.91235941824243,-33.48609894386335,C,B,A,0
36-50,M,D,-52.78963052142732,B,A,C,168.26969203196163,-86.34951752312374,C,42.20149707213711,41.29529034585319,E,B,E,0
26-35,Male,B,73.47481040069817,E,A,E,-32.40574095775149,-171.4770890406392,D,-31.844504238963307,-18.73647372400972,D,C,D,1
18-25,Male,C,-100.24513727754976,C,E,C,60.56081838511139,-73.60111779686291,B,-75.80671195968243,97.18314207135322,E,E,A,0
51-65,Non-binary,B,-187.23062040219452,E,B,B,-52.68492617127309,-24.409797545765343,D,99.36096481594419,100.07571191606459,E,E,C,1
65+,Female,C,76.61687918203279,A,C,C,116.1565077437853,146.81746271747568,E,-170.92352699374013,-5.89620083192363,E,E,A,0
18-25,Male,D,172.20281714770604,C,C,D,-83.78538329093847,-57.307200171511695,B,164.08676428651003,-54.788835026245664,E,E,E,1
26-35,Other,A,71.18294894087921,D,B,E,-185.74515330198778,-91.2281395091459,B,-17.70738307581093,42.03743858005884,A,A,E,1
36-50,Other,E,67.18407191823427,B,D,D,16.86077571437131,88.03541606618934,A,-19.825956605430424,196.25552937367544,A,A,D,0
65+,F,C,3.7542558981077048,A,E,C,78.8727368826955,19.604859793132736,B,-90.6524051321646,24.835856717295716,E,C,B,1
36-50,Non-binary,B,-104.82208870764805,C,A,A,30.058333682448417,53.825552281013515,A,-24.890989214533345,129.3069903537562,A,E,B,1
51-65,M,A,-12.767053006948561,B,E,E,-45.61251933638986,28.051540434544847,B,29.299627857032906,-42.64424542780882,B,D,A,0
36-50,F,C,37.01047226948085,B,A,B,-39.5671721726668,-2.9645757291260213,D,-51.956772994861446,94.69678298874243,E,B,A,1
65+,Male,C,-233.85405682180988,C,E,C,54.115972994888175,-65.43131142807421,B,77.37010728957891,79.40171244291273,B,B,D,0
65+,Male,D,-48.22288542521606,C,E,C,-166.4671998860568,108.6306702194658,C,-37.13277234212299,204.34436002994946,A,B,C,0
51-65,Other,B,-46.199337384561105,D,A,B,-78.42906572010486,91.04806717501467,A,145.01021045950716,193.27080310846011,B,B,B,1
51-65,M,D,77.18800287924392,D,E,C,-92.86796675306586,-29.5921638201754,C,-15.625129766874919,-306.25609397568013,A,E,D,1
36-50,M,A,45.65424880816078,A,E,E,30.528003769282623,54.99522596773059,D,-110.44303830945314,16.786082268671958,B,D,E,0
18-25,Non-binary,B,136.20421281306736,E,C,A,-158.13154928356838,17.865210338579498,E,44.925637904594296,-38.97535171917718,D,B,D,1
36-50,Non-binary,E,-198.09872490171614,A,A,E,-42.60314903158328,-35.434093496491236,A,118.4456268236603,270.1678209105494,B,D,C,1
36-50,Male,A,27.724111203140023,D,D,B,-58.58144177843704,51.36582221116682,E,-113.53253418625474,119.45884579322474,A,A,B,0
51-65,M,B,207.24168459536014,D,A,C,84.73587783903929,14.498726272855283,A,37.822171673173,-49.845770487203126,E,B,C,1
26-35,Other,D,-58.77587159673936,D,B,D,-43.25573911546765,-92.73568072197757,E,-93.19112994114843,204.68535684618138,E,E,C,0
36-50,Other,A,-34.75905492504109,C,C,E,-108.28185543461987,-147.29987471788994,A,78.27481942746462,37.641537882134024,B,A,C,0
51-65,Female,C,-38.873054787307034,B,B,A,-87.83687849692043,-212.32091591877787,C,-93.0916161696192,111.52253822425233,A,B,B,0
36-50,F,B,66.4127839790193,A,A,C,14.092685318689629,19.062188338934416,D,117.13516259606256,-170.40203334770945,D,D,D,0
65+,Female,D,104.32854731500119,E,A,D,22.567800174506843,-42.15882415535205,C,-33.638848471985696,-86.05390096365869,A,C,D,0
65+,Female,E,13.331574516512365,C,E,A,-171.8519972528648,67.600305637828,B,26.274695427606165,39.239146398516304,E,A,D,1
65+,Other,D,-118.98331574980172,D,C,C,-100.8412034193686,168.09896224599345,A,158.04527931808323,82.10808532677585,B,A,C,0
26-35,Non-binary,E,80.63214865795095,A,B,D,96.14296766952243,-95.24820204559481,B,-153.1582941361977,109.86539435122711,A,A,A,1
51-65,Non-binary,D,68.68213147868242,A,A,C,-19.15801806256898,30.117769742492364,A,153.42040592705894,-123.74201821747806,A,B,E,1
