SEX,Nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Female,India,-16.887311604802917,92.6452398641602,D,D,-31.897407125571686,D,112.3653557375225,44.28016793177312,C,155.19130146054124,0
Other,Mexico,-86.14671140532408,-10.143184788182172,C,C,80.90603351937979,D,-50.239356719266084,86.42557572955842,A,-49.738784194541715,1
F,India,-115.6511908090798,36.45323657604191,A,D,-101.88318640269047,A,-33.646459901781824,-18.2618889695131,A,25.45909100252311,1
M,UK,164.71256100440982,59.88862380334138,C,A,-163.3332913753501,A,-20.538015132328642,-100.61421488988174,E,55.92479681555355,0
M,India,29.901651773949517,-43.198748223565,B,A,31.551888649933197,D,-56.531515434900356,28.357955339414826,D,18.700143246649787,1
Other,China,201.63668603742946,-191.8440628243971,A,C,86.31088434717415,D,-19.729876110325616,-87.11543330266836,C,128.80618332767676,0
F,Brazil,-31.579140490332698,12.223527905554151,B,D,-27.036596983827,B,-28.385847766694845,69.6382649713027,D,31.050357548773995,0
Male,UK,-99.92984058781062,0.8659927488274606,E,D,110.73193916921254,C,-48.195590783172285,33.61030181217456,E,-31.23066659373452,0
Other,US,22.70813270907487,139.10553130032056,A,E,-74.2882723081773,C,251.78358935936015,53.50287583887805,E,-144.18894415332215,1
Non-binary,US,235.6304112737103,197.6322320783602,E,A,173.73546386089168,C,-182.68771537846627,-90.83651862510501,D,-80.43842086634267,0
M,Other,167.26987261478502,-90.35996153221369,E,E,-13.85976056230747,C,114.6125778005223,-84.72028867955916,E,112.32431743258718,1
Female,India,125.31261628088377,-48.609512207635504,A,D,175.122200633926,A,56.87804196427816,9.954551547026856,C,-121.74386660315926,1
Female,Mexico,-39.02377485685186,18.504471768032758,D,C,96.3989000983427,A,113.8887425064369,14.423520584002848,D,98.93805131475256,1
Female,Germany,85.95155305420276,-195.4588919393649,C,C,139.27528216455042,C,39.29224257526081,-119.38959391271491,C,33.05937676539902,0
F,US,-11.436414149908963,-30.63540340994453,B,E,45.161165701375054,A,15.097855628661433,153.63219049781753,E,-82.5975854036337,0
F,China,-96.72938538679784,-176.2089418214816,C,A,-102.81519676065682,B,89.81192657839387,167.71270334057095,D,-103.6430713917639,0
Female,US,117.01562238607136,-159.30810359239155,C,C,147.00257799890431,B,-97.71753414247463,47.63318488818704,D,-177.55961651019263,1
Non-binary,Germany,-144.71701777027005,-104.55937993911728,A,B,114.52353135146718,A,-111.77067013114072,-5.511503500784607,D,-27.96305444343505,1
Male,Mexico,-65.63012504227508,-28.346314656657757,E,A,56.414088765260594,B,102.38664954220724,-92.6254588298117,C,16.201678293849017,1
Male,Germany,53.317018107764504,-254.14078681710058,A,C,-149.81654729501207,B,-162.96807522303774,-58.971761160904826,E,-39.38489990202866,0
Female,US,17.600300522952843,-41.90466605425761,D,D,83.66455661650267,B,173.5079955090785,14.875308550414083,B,-12.69656227073993,0
F,Other,86.80453866726535,-115.23010796463605,E,C,148.17548735255872,D,9.50702541986487,41.68946278238211,B,128.32719461663774,0
Male,Other,-168.1561289783097,51.13718185857689,B,D,-152.6078938337296,B,-88.62565851117552,-38.54861223058476,A,25.50876590753552,1
Male,India,167.67406499090148,308.4692427053343,B,D,4.667870596084208,E,-3.6415228134311466,70.82562039096295,C,-77.25740727306676,0
F,US,20.39818880587014,44.695730827909316,B,C,-116.77961763283753,B,-30.03307497570391,-15.557174645038996,E,23.600737820869345,1
Male,Germany,-181.6668776248303,-84.77935719943342,D,B,-19.951304772261548,A,21.5588221662019,64.43454938467687,C,-85.40255229793699,1
Other,China,159.60248710554393,5.329411759368156,C,D,-11.858038399022389,C,-35.43419684335779,3.751568304545764,D,-119.9887425447486,1
Male,Mexico,-96.80894859117589,-39.70973042596132,C,D,38.84446351386367,D,-75.23466245956347,51.035301456926405,A,133.05968623516492,0
Female,Other,138.31705813814764,47.79745281404303,E,C,-56.81416198234193,D,77.70153282121547,-133.84858603662232,B,52.37492857567806,0
Non-binary,Brazil,46.396199732015084,6.368970281498967,B,B,30.55675168569461,C,194.46513943657797,-112.6017651522901,A,48.010298282257274,1
Female,UK,58.2134869788315,-53.55466949440901,B,D,-96.63214533901674,E,154.54444715647904,-73.63308315076841,A,59.780665688044586,0
Male,India,-36.28441266270549,-97.55820902025015,A,E,158.1879177493773,D,74.6345676350893,-30.935621598436935,A,166.12123871690952,0
Female,UK,95.04978313662929,-29.903332220265693,E,C,173.55632558921064,E,35.23455563806169,30.18876706852385,D,-3.5410903681226604,1
Male,Brazil,34.222253456075904,-136.58293817972293,C,D,-37.489564270911615,A,-166.7660488145969,38.2026763116554,A,69.07218870376765,1
Female,Brazil,-134.2621862950882,-25.115579146688884,E,B,22.25696286205376,C,-7.192066031713376,58.93019184439314,C,83.92972947450966,0
Other,Mexico,-215.95166269321365,-118.7007658184633,D,C,138.7100479788688,E,1.1023530560348282,-174.78836086526667,D,40.37511341933744,0
M,Brazil,-265.4000960487277,65.59886095579269,B,D,-3.0161640380005132,D,-78.15131877873101,-57.61546556873653,B,260.6303079074043,1
Female,Mexico,-15.704287280570211,-56.934138157254196,C,B,-45.22156735976628,D,-51.90346001460959,-87.96575165911558,E,-120.87738299988611,0
F,Other,92.31521658020951,-74.70093375756204,E,A,-244.2485538634394,E,-18.534519684961893,86.97903127517841,C,156.08865923719716,1
Non-binary,Germany,117.51385262350446,-245.11342471035397,D,B,-34.6347209178251,A,17.173629342538256,-156.6916869232396,B,-46.65625102410326,1
Non-binary,Brazil,34.341755087480905,143.11957306734934,B,C,-3.784256325987123,B,-109.26880695241168,-56.96485794401654,E,53.078153233539716,1
Male,Mexico,-93.10180783119664,133.62280916449745,D,B,-3.3580951265274726,A,117.9114229337903,128.03744340277143,E,-72.49826996900096,0
Non-binary,Other,-6.477032917490417,-61.8169972651974,D,C,30.517454969689616,A,70.48900567824052,-95.62891812168428,D,-15.914117530584715,1
Female,Germany,64.42833260182465,5.552943043706907,C,D,-94.72109957938424,C,-103.4158584966575,-93.20217771454183,D,-95.00487913287067,1
Male,UK,41.81785237814423,-94.61144366599363,D,A,-140.7708683133158,D,148.38048821175593,254.61239251368886,E,10.982145816783378,1
M,India,-50.84251185403904,266.90957661201804,D,C,-207.43929139656024,D,-133.03873300119471,-71.54754107066582,C,98.72529772065985,0
Non-binary,Mexico,-100.08282061570168,26.93324176642779,B,C,116.2681377729085,E,-131.1104716938331,-201.02237205251777,B,174.69936637234588,0
Non-binary,US,179.40258194023443,-23.174139794034957,C,C,-42.175275000268314,D,62.66016492664569,100.93940223180545,D,-114.53822873539468,0
Other,Mexico,207.65308538649325,123.74371858053297,C,B,-92.66215381569111,B,5.840918341700783,-26.174526318325476,D,-172.29093744477632,1
F,Other,-81.7368088951418,-174.08213305864007,E,E,26.84798526264617,C,95.64980222165183,-82.55294315717056,B,52.85569474813312,1
M,China,5.126816366628604,112.9881336000363,E,E,107.13004632269771,D,4.645027762654693,136.1642389866172,A,16.86280570741551,1
Male,Brazil,-260.043550174008,-81.17049236895497,D,C,-44.59164984857916,C,102.08311621115011,-88.96816287770879,A,-77.07125034435546,1
Non-binary,Germany,-189.52000589847327,77.41465014416083,E,C,40.42256233062113,C,135.54499089910334,-112.57589159289674,E,-131.74624553365814,0
Other,India,38.91989029787043,-195.45411610676092,D,E,-137.74287263818727,C,-177.77815590540064,-200.58341716247443,D,-40.541251675359455,0
Non-binary,Germany,-211.25499389210694,6.738765210677397,B,E,68.55256302631075,C,-49.43282310018372,44.06468818019631,C,106.53692699202722,1
F,Germany,109.72148929513268,-21.732038071013747,E,D,-56.888404503467605,C,-21.849107563005134,-131.4641472502365,A,62.133425512584935,0
M,Germany,-58.27096578755946,19.60773720782519,B,D,146.9846847065108,A,43.59633513374091,-9.818646294101274,C,27.2520529932616,0
Non-binary,Mexico,63.5276920129304,-80.12726707025203,C,B,-177.13560082968127,C,-59.105499142842255,-158.43870528055524,D,-11.1741794097502,1
Male,US,16.844223924609658,324.3619225406767,D,E,-55.470060275532106,D,146.22032804329723,-16.23732352333286,C,14.438519978189323,1
Male,China,-4.500119979864305,2.5391792487468625,C,C,86.04108389540986,D,-101.89298106943956,-58.02267432492061,E,-102.17492619182632,1
F,Other,22.92924080252169,90.84322096837923,E,E,136.02931453383528,B,17.570076982897987,13.583224771343302,B,121.57105949367318,1
Other,US,-92.93104534021458,-190.29578227413097,A,E,-48.878412255753545,E,57.279810694817414,-48.656655503520675,A,-95.23251318877526,1
Non-binary,Brazil,-36.4302434743287,-57.46757824621821,B,A,-93.47322595584828,C,100.39939864228313,28.50329660642132,D,170.29311853654838,0
F,India,138.4029051336833,73.69656780085195,A,B,39.93855204459539,E,-50.26114641345257,117.57705687886101,C,104.07079365725723,1
M,Mexico,-136.6710951317408,2.9017600815850018,C,D,-95.18242783096396,D,-47.08752680875148,-35.458217634590746,B,10.605975611131292,0
Male,Germany,-59.08677474258963,113.23606321054794,C,D,14.289015274138873,E,178.66022794878168,10.795446818719888,C,68.01982110456437,1
Non-binary,UK,74.14134313770674,-176.84321624054897,E,C,-41.843622797080734,B,-213.6846702878569,-39.179278581165974,E,-174.48443784925666,0
Non-binary,UK,48.201971519336134,71.1114796798405,D,A,-49.55679803279733,A,-151.44488807867324,43.694006217906946,C,-42.925830275558056,1
Male,Brazil,79.5516424058564,-186.9225782424983,B,B,-29.314031487997887,E,204.52743824722324,-8.080982316144421,E,157.65139281852797,0
M,US,-133.76968668922805,113.09820918379569,C,B,-207.13216945124384,B,94.17674437859024,97.14498037985787,C,57.527646542793335,0
M,India,61.64258676131267,37.88566325118389,A,C,107.0699712960573,C,70.52242682668285,-27.648792193106107,A,17.441241945878616,1
Male,Brazil,-56.116443500770266,242.7627485073423,D,A,-8.007955366484282,A,141.4795221720994,193.26507943243493,C,33.701414720404465,1
M,Mexico,-31.916466495468647,-33.75829007093084,B,E,50.25673917390855,C,-28.45340797899796,28.92318256458729,C,31.363347900623335,0
Non-binary,UK,-64.53529943372864,120.97052368427235,C,C,-167.97809100021928,C,63.003996283773134,-8.05533886903188,A,-160.23431531240738,0
Male,Brazil,158.60830415589032,-165.34287677407625,C,A,-86.24240197255831,A,153.6107621724795,-5.1081190997890396,C,-3.223794266197207,1
Other,Germany,40.557517893604896,-55.914528128205646,C,A,107.87294858727836,B,-254.6754501798579,45.9414012134653,E,-74.96149411615059,0
M,China,-82.29724407695112,-79.37161388248903,D,C,173.2535453569131,A,6.5335338979066275,1.4674406564899227,E,8.935194374190035,1
Male,China,-42.27935247636722,-20.13324854271312,B,A,-17.09136186384079,C,-39.659369726091775,-84.3008853998595,C,34.56670249504545,0
Other,Brazil,93.59906713097138,-66.83772375518735,C,B,-71.9805933152172,D,-44.24599363085129,160.83163877525942,D,-70.90158897599454,1
Female,Germany,53.97675913513012,-9.101043301397949,A,D,22.484764738422793,C,190.76098244778146,-124.02573192462893,C,-36.53739715278279,1
F,Germany,-84.71186347642657,95.37313503313564,C,E,38.40988995346768,B,-92.47820580206661,-141.451563688274,C,-87.8683956760004,0
F,Germany,54.17500840645134,-155.5652954142085,E,C,-44.185432868608345,C,-59.121332682939844,142.58910036659046,D,75.02764511824905,0
Male,Mexico,86.633264453388,11.509080222003643,E,C,68.13414300667655,A,-30.708498272657053,-117.5395458739696,E,-69.24710077723292,0
Male,India,-98.67975556155942,61.35434867873929,B,D,-40.86202074369483,E,215.95448467218614,-182.11289964922204,B,124.59016828364548,1
Non-binary,China,89.70151901413584,-11.466194602850202,B,C,163.13270501457959,B,31.597782335712626,58.25679557528174,D,-202.4744274491026,0
Female,US,24.796628261037558,-133.35698883631056,D,E,76.426103639232,C,-48.841299126724195,40.17127598018848,A,-75.18217872400129,1
F,India,-120.99090266420656,139.67394093156415,A,A,-88.05279557851247,B,13.56444489777013,-98.07849589095494,E,273.2154203653768,1
Other,India,-100.4608758508418,60.16934637128983,A,E,125.94687097013862,A,-137.4105138251501,74.71065302074183,C,132.0503318535345,0
Other,Mexico,38.786640138507465,173.7960666736249,D,C,-53.429605654599975,D,28.70804342534128,-12.584536923525077,B,70.28209712250425,1
F,India,-77.16137301565392,-70.63044809111973,D,A,-57.299995152596026,E,43.93377782975066,-56.213222998639814,B,88.37589075839092,1
Male,US,68.57074336954456,-110.21243426410345,D,C,-95.90249412508904,A,0.2782971445710654,150.03943135208556,A,-68.01847973416318,1
Male,Other,-101.82848486821705,65.61223383984634,C,D,97.10543300517735,C,-33.26081795553564,-185.5377284442186,A,136.14775909994904,1
Female,China,-133.7445682555076,82.46776691002734,C,C,88.15091916233196,B,155.14861675266235,-59.064874786895295,C,-101.88155086080263,1
Other,India,168.5472513362732,0.03759859962880309,C,A,-24.84384132784311,E,121.29490535545094,112.51271762422736,C,23.326320666572652,0
M,US,36.358043628768954,20.894380742343646,A,B,-84.43118132902838,E,144.27008065027158,-58.31343045104319,B,174.27838430608455,1
Other,UK,41.168612505994496,-60.809200330945956,E,E,76.18901471611224,A,-1.1884790308892323,22.63711455692062,E,-138.92826965588748,0
M,Mexico,-67.66388900178724,50.63140854136082,E,C,72.69715341749004,B,116.02157529188636,38.579653585802035,E,-35.77508392784238,1
Non-binary,India,12.597428976464236,-164.50975303759097,E,C,-93.78285453093052,B,112.13810777378355,-87.78400817389586,D,139.96949768950608,1
Female,UK,-65.55254976164882,-121.43152465004444,D,E,149.98711565929557,D,149.2029844730104,36.263726757669204,C,38.35100094824056,1
F,India,119.96037336883154,-87.42716163709943,D,E,91.30167784983672,C,35.642198329130196,-134.4737987276058,A,-224.0172635919565,0
Female,US,-118.29091992506906,18.380430779104973,B,B,-105.08872841394184,A,192.60252036764382,239.8051278467571,B,81.60369977286364,0
Non-binary,Other,139.00835496790936,122.88874436056192,B,C,-49.322342784510894,D,-105.49723500200957,-41.24509831630119,C,-44.210138286557225,0
Other,Germany,1.2822788173998452,-9.555337126622872,D,E,-103.66573831346157,B,160.43020075906884,124.22360840461393,D,118.45571505018722,1
Male,UK,-10.634718558951192,-269.50054456488573,A,A,124.67839128170037,E,-135.99439192952133,161.24821165896498,C,-205.97146379461776,1
Female,Brazil,-78.52155677218558,-5.140831779132636,D,D,131.64379944681562,C,-84.61529269297515,-95.77271854283869,A,-54.716416395124966,1
Non-binary,Brazil,134.11921701625047,73.49615621746335,B,A,-51.64279544770015,A,13.046203643819846,172.86511095484263,A,-85.76610879173056,0
Female,Brazil,91.97280641041846,-25.797062321775915,E,A,87.19219565024703,A,-79.7681812611065,-30.44897008180315,A,-8.969683434317975,0
Male,India,-197.8624082410811,68.50027616070271,B,C,-117.61774049509339,E,182.2353085453463,-16.880865458771012,E,-72.69063521805239,0
Male,US,126.17252202668325,-54.625377761091684,A,C,28.81508007747317,A,107.67173075126486,29.116522197614476,D,48.40926660529497,1
M,Germany,-12.147680285374785,-55.25123818218566,A,B,45.29336761106746,C,71.07806063499616,14.108710707340599,E,140.3160707233381,0
Other,UK,78.95386587436464,57.30610828146132,D,D,-111.74404330119265,C,91.78721605438804,-153.14392750406816,E,45.22155761031357,0
F,US,-103.88630854952434,105.3341305102246,B,B,-6.295106861025677,E,29.222707515696346,-144.66630163444364,E,135.57085140028798,1
Other,US,33.604848260043696,1.5413281905433462,E,D,-9.719426568950574,C,-34.6510462847133,-35.84606653447558,C,102.44805284191547,0
M,UK,-8.460595407140646,57.850925507068474,E,A,2.041186343254484,B,16.971557704970245,-62.68682646571256,C,71.74764853756663,0
Female,India,44.25003041298739,-23.67360183176724,D,E,-10.482211309470761,D,-25.305267810466674,-63.391434909733,A,-49.638324759758135,1
Other,India,-49.67414045308224,-41.65490680364431,A,E,-35.85443573461084,D,38.05323797480699,-54.1837436765638,B,-164.12372091294003,0
F,UK,-150.29074476361268,-196.7508510606758,A,D,58.63806998376743,C,102.71087437981757,-60.9547617645118,C,-87.15483388040552,0
F,China,-5.84628603918964,80.10249615393904,A,B,24.957822729954316,E,-19.50491159413914,-17.588197541320667,B,-71.18493942433469,0
F,Brazil,100.5188361506993,-43.56556970290878,A,A,-247.94551338738543,E,-44.692360909720776,25.941594586543314,A,170.56028631286122,0
Other,China,-22.542544026938213,-158.1635346898652,C,D,-26.484389183593958,A,-12.901124901518543,13.470379794832052,E,41.3379570887423,0
F,Brazil,-84.86228971964776,67.62585343434007,E,E,53.43597165567356,D,-123.48315229821529,-12.177267585153976,E,-95.40539465643046,0
Other,Germany,-109.77081485612679,95.02850851839523,A,C,-130.505592928408,C,155.65169608870204,-117.08274571906065,C,-197.96635157262526,1
Other,China,93.76294030856882,105.24373355099486,C,E,-161.45039840294862,B,-37.37551323219166,-98.86458555456994,E,-89.62958650069244,1
Non-binary,US,85.28497949736574,-20.156706757059542,A,D,36.18926802580179,E,-1.5972476234113588,-10.193454741055659,C,-24.235871356568857,0
F,Other,-37.381219775009306,-10.10775456435295,B,B,-54.15233583780443,B,-9.753813134456731,-5.665027451562303,E,56.971927806176495,0
M,India,31.72929412505887,130.3086277302216,D,D,-24.556410490739683,C,-58.20134506022489,-49.50554580637241,B,-22.930880853604783,1
M,Mexico,-81.26517266140189,-42.575489298090915,C,B,60.727947732561915,A,-37.65264291794152,11.43290171864095,B,-67.77281109365202,0
Non-binary,Other,20.103010675999286,-53.982024467522635,C,C,-74.87580797039128,E,-161.16839759400528,18.177790605024434,B,40.70808419175592,0
M,Germany,13.07292823930477,125.04516661779066,C,E,21.577998973452967,A,118.12985448863324,165.99197212709944,C,-66.18592111026639,1
