anos,Race,age_range,Nationality,feature_0,feature_1,feature_2,feature_3,feature_4,target
19,African American,18-25,Other,33.53484340254434,D,C,B,E,1
39,Other,36-50,US,8.262816899565799,B,A,D,D,1
74,Other,36-50,Mexico,-7.926119457220662,C,B,C,B,0
45,Asian,26-35,India,-67.90029230783402,B,D,D,E,0
41,African American,65+,Mexico,130.47081432308073,C,C,E,A,1
57,Black,65+,UK,123.43089115299495,C,B,C,D,1
38,Hispanic,26-35,Brazil,88.35269427811053,E,B,D,C,0
60,Hispanic,51-65,UK,156.68893625068253,E,C,E,E,0
75,Hispanic,51-65,Mexico,-31.189255072037287,A,D,C,E,0
56,Hispanic,36-50,India,-117.70543987970703,B,D,A,B,1
30,African American,65+,US,26.328307048631217,B,E,D,C,1
32,Hispanic,18-25,Mexico,7.770724119718508,E,D,E,E,1
52,African American,26-35,Other,6.366625200692853,D,D,A,D,1
78,African American,51-65,UK,156.5397747486962,E,C,E,E,1
45,Hispanic,65+,Brazil,-51.04524966367414,B,D,A,E,0
53,Asian,36-50,China,-12.673603139980141,E,B,E,D,1
23,Other,18-25,Mexico,39.62977487586707,B,B,D,B,0
46,Asian,26-35,Germany,-50.37626006464202,B,B,C,D,0
40,Hispanic,36-50,Brazil,14.88157087749995,B,C,E,A,1
41,Other,65+,Germany,-197.27561661091514,D,E,A,B,1
42,White,26-35,UK,51.497752694959786,B,D,C,C,1
71,Other,36-50,India,68.26391263007574,E,B,C,C,0
24,White,26-35,Mexico,-68.35836721750408,A,C,E,C,1
20,Black,18-25,Other,-97.25146531369639,A,B,B,B,1
49,Hispanic,51-65,China,85.09695538405222,C,A,B,E,1
57,Hispanic,51-65,Other,-57.21722396340648,B,E,B,A,0
62,White,36-50,Germany,-74.566090321112,B,B,B,A,1
18,Asian,36-50,China,-203.04852290863457,D,D,B,E,0
55,White,18-25,China,-173.40061514977148,D,A,C,B,1
71,Black,26-35,Mexico,-101.01072703938769,D,C,C,A,0
52,White,65+,Mexico,163.51977403173439,E,B,A,A,0
35,Black,18-25,US,-62.15773120910752,B,B,D,B,1
30,Asian,51-65,Mexico,-26.05713276089926,C,C,D,E,0
26,Black,65+,Other,83.6546924576327,E,C,B,E,1
56,African American,18-25,US,70.61154299686409,A,B,C,D,1
26,African American,65+,China,82.00348081249402,B,E,D,B,0
49,African American,65+,UK,-183.88509334018173,C,B,C,C,1
70,Asian,51-65,Mexico,83.73561707976064,A,C,B,B,0
69,Hispanic,36-50,India,-274.1793946135635,A,B,D,D,0
60,Other,26-35,Brazil,87.30461305923465,B,B,B,A,1
21,African American,36-50,US,8.047651121921366,E,E,A,C,0
22,African American,26-35,UK,-30.788753714167,C,D,E,C,1
28,Other,26-35,Brazil,-193.3122194934311,E,E,D,E,1
23,Asian,51-65,India,-64.47682686547587,A,B,D,A,0
72,White,26-35,Other,-3.864242193802616,A,D,E,B,1
75,White,65+,Brazil,-100.99504282119509,B,A,B,E,0
63,White,26-35,Other,27.320301675741103,B,E,B,E,0
77,Hispanic,26-35,UK,36.8348108637962,E,E,D,C,1
18,White,51-65,Mexico,-31.543074760484334,B,B,B,E,0
57,African American,36-50,China,-36.21510711617952,E,E,E,B,0
38,Other,65+,India,81.41091596350184,E,E,B,A,0
76,Black,18-25,India,-87.87554823233201,E,A,B,B,1
78,White,65+,Brazil,240.12841854824472,B,D,C,E,0
68,Black,36-50,US,153.700548218056,A,E,E,C,0
22,Other,26-35,UK,50.21005316293545,E,D,B,A,0
46,African American,18-25,Mexico,79.11928904090342,C,B,E,D,1
59,Black,18-25,US,20.305962896566225,B,D,C,E,0
23,African American,18-25,China,46.106236030829045,B,B,D,A,1
24,Asian,65+,India,-104.4077917824743,E,E,C,D,0
60,Other,65+,China,-39.49253333489152,E,A,E,D,1
77,Black,65+,US,-115.76181745589358,C,A,D,A,0
19,Hispanic,65+,India,-26.0659833332222,C,A,A,B,0
20,African American,26-35,US,-20.921896517295828,A,C,C,A,1
26,White,18-25,Mexico,13.711069266163609,B,B,A,C,0
58,White,51-65,Brazil,2.630773219458227,D,E,C,B,0
38,African American,51-65,UK,16.917849131736126,D,B,E,E,0
62,African American,51-65,Other,187.0020686528648,E,C,D,E,1
77,Asian,65+,Brazil,24.8154393383008,B,A,A,E,1
55,Asian,65+,Other,76.02952096521986,A,C,A,E,0
37,Black,65+,China,-80.8315095101152,B,C,B,E,1
19,White,36-50,Germany,-54.19267396205647,D,E,E,A,0
27,African American,36-50,Other,43.064096231522896,C,D,B,C,1
33,Other,26-35,Mexico,-215.73193556925756,D,B,D,E,0
24,Other,26-35,US,-26.758088740019048,B,B,E,E,0
26,Asian,65+,Mexico,-74.31500948921673,E,B,D,A,0
68,Hispanic,65+,Brazil,-11.095767495925909,C,C,B,B,1
39,Hispanic,36-50,UK,90.02994479940224,B,C,D,C,1
20,White,26-35,China,28.17142483541481,E,D,A,E,1
35,Other,65+,India,-5.072588815938758,A,E,A,A,1
71,African American,18-25,China,-236.06365649340466,B,E,A,B,0
68,African American,26-35,UK,-18.097950652610862,D,E,B,D,0
28,Black,18-25,Mexico,-80.24859362344897,D,A,B,A,1
33,Hispanic,51-65,US,130.57842861645778,C,C,A,C,1
26,White,65+,Germany,9.42292308899431,A,D,C,C,0
26,Hispanic,65+,Mexico,-163.14824426828858,E,A,D,D,1
25,Hispanic,18-25,US,160.33692673147604,C,B,E,B,0
57,White,65+,Germany,143.1619420937595,B,E,C,B,1
72,African American,26-35,Other,88.1233430627017,E,A,C,C,1
73,Hispanic,26-35,US,-51.664289764161474,A,E,C,B,0
65,Hispanic,51-65,Germany,-50.96118415587907,D,A,E,B,1
58,White,36-50,Brazil,-72.05299514984583,D,A,E,A,0
24,African American,51-65,China,-25.034278608178028,A,D,E,A,0
71,Other,26-35,Mexico,6.368454340137161,A,D,A,B,1
62,White,26-35,India,62.55279686839098,E,E,A,C,1
65,African American,51-65,Other,141.1811349384748,D,A,C,B,0
34,Black,36-50,Other,56.292605660477214,C,B,B,B,0
68,White,65+,Brazil,14.23436870217374,D,E,B,E,1
31,Other,36-50,Brazil,134.97717977057385,B,B,B,C,1
59,Asian,65+,India,-26.18821793317648,D,B,D,A,1
73,Black,18-25,India,61.94343908194517,D,E,B,E,0
49,African American,26-35,China,-119.52874902451586,A,A,A,D,0
77,Hispanic,65+,Other,16.387149640669378,A,D,B,B,0
78,African American,51-65,Other,-48.5529910882492,A,E,B,B,1
73,Other,51-65,Other,-45.620038101306406,E,C,B,B,0
59,Other,65+,UK,-107.03990259112825,B,E,D,A,0
21,White,36-50,Brazil,164.99877072708574,E,B,B,A,0
29,Hispanic,18-25,Mexico,47.98353769478077,A,A,E,D,1
35,White,18-25,Mexico,92.35712497845144,A,A,B,D,0
19,Other,65+,Germany,63.6301471316383,D,D,C,B,0
23,African American,51-65,US,-56.248165300763596,C,B,A,A,0
61,African American,26-35,UK,322.5354022751524,C,C,E,C,1
73,Asian,26-35,Other,-191.04577226071854,D,C,D,D,1
63,Black,18-25,China,104.51628220187976,E,B,C,A,1
35,Asian,18-25,China,62.42357544208834,E,E,C,D,0
20,Other,36-50,Germany,7.064299766442948,A,D,C,B,1
40,Black,65+,Other,-117.48508242078029,C,C,E,B,1
59,Asian,26-35,Germany,-64.95384889909494,A,E,E,C,1
48,Hispanic,65+,Other,41.749731029637886,A,B,E,E,0
75,White,26-35,Mexico,128.051884517925,C,B,E,B,0
73,Asian,36-50,US,150.53806294174942,E,A,D,A,1
50,White,36-50,US,30.471905446898578,D,C,E,A,0
52,White,65+,Germany,77.64561182542742,B,D,A,A,0
33,African American,65+,Other,-48.395038853308094,E,E,C,E,0
45,Asian,26-35,China,-84.15189239771017,A,B,D,E,1
73,Other,36-50,Mexico,-240.83405123294543,B,E,D,E,1
53,Asian,65+,India,-6.787645468973541,E,A,C,A,0
76,Other,51-65,India,-20.818700832555866,B,B,E,B,0
30,White,51-65,China,-66.0034714101104,E,E,E,A,1
25,African American,36-50,India,-15.727043286007177,A,A,D,D,0
21,Other,51-65,US,-150.35940223776504,D,D,E,A,0
47,Black,51-65,China,13.631054140035332,B,C,C,A,1
72,Asian,51-65,Mexico,-100.67984935959697,B,C,A,D,1
67,White,26-35,UK,26.76067206296159,D,C,C,E,1
57,Black,65+,India,-123.29153685462528,B,B,C,D,0
52,Hispanic,18-25,Germany,19.860815897797167,B,C,D,C,0
22,White,65+,UK,-120.59172262788323,B,A,E,E,0
67,White,18-25,UK,79.5648958028718,D,D,D,E,0
78,Other,65+,Other,-112.86708831204348,D,D,E,E,0
35,White,51-65,Mexico,-71.41987801313734,E,D,A,E,0
75,Hispanic,26-35,UK,121.39361148691783,B,E,C,D,1
20,White,18-25,China,-172.7188296537969,E,B,A,D,1
53,African American,65+,Brazil,-44.23333184967221,B,B,B,C,0
63,Black,65+,Other,-92.35353740538326,B,B,E,A,0
47,Asian,18-25,Brazil,-117.31594436180784,A,C,D,E,1
55,Asian,36-50,UK,48.254083266742256,E,E,E,A,1
78,African American,36-50,Other,82.04913330348644,B,B,C,C,1
52,African American,65+,Brazil,11.362864040549574,D,A,B,E,0
67,White,18-25,Other,-4.9856520925742185,C,C,C,C,0
47,Black,26-35,Mexico,45.68955125497817,D,C,E,B,0
74,African American,51-65,UK,-2.5091142855604747,C,E,D,C,1
64,Other,36-50,US,-10.388646722877287,B,C,B,E,1
33,Black,36-50,Other,21.056939180669914,C,C,C,A,1
66,Hispanic,51-65,Mexico,-32.71423044567378,A,C,D,D,0
49,Other,51-65,India,183.2540075400463,B,B,D,D,0
72,Other,26-35,China,-53.21252688131963,C,A,A,D,1
46,Other,36-50,Mexico,16.862851549024118,D,D,E,E,0
76,Hispanic,18-25,Mexico,33.85685027282847,A,D,C,E,0
57,Asian,65+,China,-59.71809106751053,B,C,D,A,1
53,Black,18-25,Brazil,-145.17379210357052,E,A,B,A,0
70,White,18-25,UK,37.478241667911064,B,C,E,B,0
43,Black,36-50,India,50.21682967047927,E,A,B,C,0
67,Black,36-50,India,78.13399897010997,C,C,C,C,1
57,Hispanic,18-25,Brazil,17.260862262443343,A,E,C,E,1
38,Asian,51-65,US,-38.46052953111687,E,A,B,E,1
24,White,26-35,US,242.75044382804657,E,D,E,E,0
55,Other,65+,Brazil,12.985412304383706,A,C,C,C,0
27,Asian,65+,Other,8.044910403723884,C,A,B,D,0
28,Other,18-25,US,-169.1590179336287,B,C,C,B,1
63,Black,18-25,Other,15.812374841895624,C,B,E,E,1
67,White,26-35,US,-34.44422236146401,C,C,E,C,0
61,African American,18-25,Germany,-92.92931977434118,B,C,E,B,1
40,Other,36-50,India,37.115405801954516,B,A,C,B,1
37,Hispanic,51-65,India,-280.5004608475496,C,A,E,E,0
29,Asian,36-50,Brazil,-175.68906346987592,C,E,D,B,1
60,White,36-50,Other,-83.48061570106564,B,B,E,E,1
46,White,18-25,Mexico,-208.28911063818288,C,D,A,D,0
31,Hispanic,18-25,US,66.85854953560843,B,A,B,A,1
25,Asian,51-65,China,9.780360566236917,C,C,D,A,1
76,Black,18-25,UK,-85.9615035236254,B,C,B,E,0
72,Black,51-65,Other,-170.9222154821296,E,D,D,B,1
26,Asian,36-50,UK,-49.378610299455374,C,B,E,D,1
43,Asian,51-65,Other,-93.57529924385553,A,E,E,D,0
46,Other,26-35,Mexico,-101.74042517585487,A,E,D,C,1
69,African American,65+,Germany,35.87159598036476,B,E,C,A,1
76,White,26-35,Other,189.22712290013962,D,D,E,C,1
30,Hispanic,65+,India,-55.723111878686126,D,E,A,D,0
67,African American,36-50,Brazil,-77.1152967580761,C,B,B,D,0
61,Asian,26-35,China,-48.51697554858329,B,A,B,E,1
78,African American,51-65,UK,1.446066518576004,B,B,E,B,0
43,Other,18-25,Mexico,93.966615974859,A,B,E,D,0
18,Black,26-35,UK,142.64015200062212,E,A,C,C,0
26,Other,18-25,Brazil,174.63752299638065,C,E,B,B,1
40,White,26-35,Germany,132.2577003801405,D,E,B,A,0
61,Black,65+,India,36.69928018408728,A,E,C,E,1
18,Other,51-65,US,-110.4993280674365,A,C,E,C,1
34,Other,65+,Germany,186.1516059051758,B,A,D,C,0
42,African American,65+,India,-57.398298505863906,A,C,A,D,1
71,Other,26-35,Other,-132.70121600615866,C,B,D,C,0
30,Other,26-35,Mexico,-181.28528957093698,E,C,C,A,0
20,Other,36-50,Germany,51.11099580599213,A,C,D,B,0
58,African American,51-65,India,-37.227972926082195,E,D,B,E,0
62,White,18-25,Mexico,29.29322030607966,C,C,E,D,1
26,White,36-50,India,-213.56668548715243,A,E,E,A,1
27,Asian,18-25,Mexico,-88.85900778022351,B,C,C,C,1
38,Other,26-35,US,-50.11656376081287,D,E,D,E,0
30,Other,51-65,US,230.77710722678884,E,A,A,C,0
78,Other,65+,Brazil,192.01095238030672,C,B,C,C,1
68,African American,51-65,Other,63.979826732637854,E,A,E,D,0
25,Asian,26-35,Brazil,89.88840331932408,A,A,D,B,1
47,Black,51-65,Other,64.95321015643941,E,B,C,B,1
61,African American,65+,India,220.95641290678577,A,B,A,B,0
77,Hispanic,65+,US,45.0880419568819,E,E,D,E,1
74,African American,36-50,Brazil,-45.727180138880335,C,B,A,D,0
52,White,18-25,Other,157.86147070806183,D,E,E,D,1
62,Hispanic,36-50,UK,79.21662304183752,E,B,A,D,0
49,Asian,65+,Germany,-110.95275331388525,C,D,D,A,0
24,Asian,65+,Brazil,-9.432536012745924,B,B,A,A,1
47,Other,18-25,China,52.23937182903785,D,A,B,D,1
75,African American,65+,India,-45.80930136736997,C,E,D,A,1
34,White,51-65,Germany,-118.76471874278222,E,D,B,C,1
61,Asian,18-25,US,121.1387722198815,A,D,B,E,1
26,African American,51-65,UK,-65.50203534969671,D,C,B,C,1
40,Black,36-50,Other,-66.63691293246428,C,B,C,D,1
49,Black,65+,China,20.354611962833808,A,B,D,D,1
19,Asian,65+,India,-165.6823176606504,E,C,C,B,1
20,Asian,65+,India,-34.5370315572085,A,C,B,E,1
50,Hispanic,36-50,UK,63.7335652072166,E,B,D,B,0
48,Black,26-35,Mexico,0.0007208563880468737,E,B,B,B,1
24,Hispanic,36-50,Germany,-200.83155997738476,B,A,C,E,1
47,African American,65+,Brazil,-174.20657129610197,B,C,D,D,1
45,African American,26-35,Mexico,-157.13575152598906,A,C,C,B,1
78,Other,65+,Brazil,-115.66281272428662,A,B,A,C,1
54,African American,26-35,US,52.74488271807126,B,A,C,C,1
22,White,65+,Germany,113.14976868552083,E,C,D,E,0
72,Asian,51-65,Brazil,62.13551647817103,A,B,B,C,0
23,African American,65+,Brazil,-6.395987351800793,A,B,C,C,0
20,Black,26-35,Germany,109.07327796671318,B,D,B,D,1
79,African American,18-25,Other,-78.28475337319412,D,A,B,B,0
57,Black,18-25,US,128.31460410027879,B,C,C,B,0
67,Other,51-65,UK,-84.70582119909511,C,B,E,C,0
58,Hispanic,18-25,Other,190.48468197588429,A,C,E,E,1
69,Black,36-50,UK,0.838731007227009,B,C,E,E,1
34,Other,65+,China,-9.077799953999051,B,B,C,A,1
23,White,18-25,China,-35.71892966648947,C,A,D,B,1
51,Other,18-25,US,-89.94356286508952,B,E,E,D,0
52,Asian,51-65,Other,-6.958734376842286,B,D,C,C,0
53,Asian,36-50,China,27.609276069489553,A,D,C,E,0
77,Black,18-25,US,66.68822446799483,D,D,D,E,1
24,White,26-35,US,-29.76553920454713,E,B,E,E,0
33,Black,51-65,India,190.66121013201183,C,C,B,D,0
59,White,65+,China,-2.6329032958607623,E,A,D,D,1
50,Hispanic,51-65,Brazil,-69.13798397587598,C,B,B,B,0
50,White,65+,Brazil,-113.87176905438545,B,E,E,B,0
56,Black,26-35,Brazil,-149.56100875689071,E,B,D,B,0
56,Asian,65+,UK,210.35554645300053,B,D,C,D,0
63,Hispanic,26-35,UK,90.23464084474739,C,D,C,D,0
67,African American,51-65,Germany,-41.46453311996752,D,B,E,C,1
68,African American,65+,Brazil,30.210262701738177,E,C,B,E,1
51,Hispanic,36-50,UK,30.263768591203316,A,D,C,A,0
59,Other,51-65,Brazil,170.3294340818389,A,C,D,A,0
61,White,65+,India,-49.38075946069127,A,D,D,B,0
29,Asian,51-65,UK,173.8324945259965,A,C,D,E,1
78,White,18-25,Other,115.8829048509767,D,D,A,A,1
73,Other,36-50,Germany,-7.922730359772453,A,D,E,A,1
50,Other,26-35,Other,-158.61685314058985,A,D,C,B,0
71,Black,36-50,Mexico,37.157976471792885,E,D,E,B,1
71,White,65+,Mexico,74.23558273056997,B,D,C,B,1
46,White,65+,UK,132.7966829162625,E,D,D,C,0
70,Asian,36-50,US,-187.87295139514114,E,E,D,B,1
63,Hispanic,51-65,UK,47.75108761855709,B,D,D,C,0
22,White,65+,China,-18.887814627832135,D,A,A,B,0
66,White,26-35,Germany,-57.709773810456554,B,E,D,E,1
43,Black,36-50,Brazil,-66.8936841186179,C,A,C,B,1
78,Hispanic,26-35,Mexico,-74.36054235043525,A,A,A,C,0
32,Asian,26-35,Other,80.77760584536546,B,A,D,B,0
66,African American,36-50,Mexico,-149.85986788998932,B,B,E,A,0
65,Hispanic,36-50,Germany,88.84996648875203,B,B,C,E,0
32,Black,18-25,Other,122.0161744583649,E,C,D,C,0
38,African American,26-35,US,-70.74802158420322,E,E,E,A,1
77,Black,65+,Germany,-193.56966828649374,A,E,B,D,1
47,Black,65+,Germany,-347.5129506947164,B,B,A,B,0
62,Other,65+,Germany,-118.05723235719458,D,A,A,A,1
67,Black,65+,Germany,54.90446969555847,B,A,B,E,0
41,Black,18-25,Germany,31.35993824406558,C,A,D,E,0
20,African American,18-25,UK,29.838555847122173,A,A,D,D,1
41,Black,65+,India,70.68974108820967,B,B,B,D,0
19,Black,36-50,Other,31.44236056467432,A,A,C,E,0
27,Asian,18-25,Mexico,16.78536527065175,A,A,A,D,0
45,Asian,65+,India,25.16200260960147,B,C,A,A,0
47,White,51-65,UK,-68.1947948265381,C,A,B,C,1
31,Black,18-25,Brazil,203.43950531894305,A,B,D,D,1
42,African American,36-50,Germany,173.87272910413105,B,B,D,E,1
40,African American,65+,India,20.081840420354386,A,B,A,B,0
73,African American,26-35,China,-50.762770020175374,E,B,E,A,1
45,Other,26-35,US,-167.03843641864572,B,A,C,E,1
21,Other,65+,Mexico,-15.770525010454383,C,C,E,C,0
51,Asian,26-35,US,-59.239366331646906,C,D,B,A,0
52,Asian,65+,UK,-36.477784530331,A,A,D,C,0
76,Black,36-50,Other,39.835770160833704,A,E,C,D,0
75,African American,18-25,India,32.048279880017155,E,E,A,C,1
26,Hispanic,51-65,US,163.47763946322797,C,D,C,B,1
31,White,65+,UK,-247.44648177863104,E,D,B,A,1
78,Other,36-50,US,-9.284449316762537,E,A,A,E,0
42,White,26-35,China,-160.34752681457772,D,B,B,C,1
43,Hispanic,26-35,China,-38.15822889174269,C,B,A,E,0
56,Asian,51-65,Germany,121.63804702013525,C,B,C,C,0
50,African American,51-65,China,-83.03845725687626,D,C,C,A,1
77,Hispanic,18-25,Brazil,3.8297519895572383,D,B,A,C,1
54,Asian,26-35,UK,23.477311288391792,C,C,A,D,0
72,White,65+,Brazil,229.3721611592249,A,B,E,C,1
28,Hispanic,26-35,US,-142.8017248710908,A,B,B,B,0
62,Hispanic,65+,Brazil,-47.13114225527647,E,B,B,D,0
68,African American,26-35,UK,101.21918279576319,C,D,E,D,1
49,White,18-25,China,10.668548115797721,B,E,C,E,0
76,Hispanic,26-35,Brazil,-32.949546235115434,C,E,E,A,1
46,Other,65+,India,25.284826872178673,E,B,E,D,1
22,Asian,65+,India,20.673244544911483,B,B,D,C,1
25,White,26-35,Mexico,-57.59235273256431,C,C,A,B,0
60,Black,18-25,Brazil,178.3549205998631,E,E,E,A,1
34,Other,18-25,Mexico,-43.0840314156927,B,E,C,E,0
21,Hispanic,18-25,US,-176.8274545928822,E,A,D,B,0
36,African American,51-65,India,-46.66634486835325,E,A,C,A,0
60,Hispanic,65+,UK,139.95619849667654,C,C,D,B,1
54,Hispanic,65+,India,120.53790834065272,D,C,D,E,1
34,Asian,65+,UK,145.53225810393877,A,E,D,E,0
25,Asian,36-50,China,-113.19351149773304,C,B,D,B,0
60,White,26-35,US,-89.59262977589295,C,E,E,D,0
22,Black,26-35,UK,-30.210483765959744,B,E,E,A,0
64,Other,18-25,Germany,-173.83174687816435,B,E,E,E,1
60,White,65+,US,-34.915135838778326,E,C,D,C,1
41,White,18-25,Other,-5.300987030567554,D,E,D,B,1
44,Hispanic,65+,Other,8.816769014247612,E,E,B,C,1
48,Other,18-25,Mexico,66.20828044960105,D,E,B,B,0
32,White,36-50,Mexico,-113.41093979317517,E,B,D,A,0
32,White,51-65,India,17.441234839294932,C,A,B,D,0
37,Black,65+,Other,102.26580878511894,E,A,D,A,1
38,Black,65+,Germany,-34.66485313625618,B,C,E,B,1
32,African American,65+,India,113.27097133181513,D,E,C,E,0
39,Asian,26-35,Brazil,23.515020506891627,B,B,D,E,0
73,Other,18-25,Germany,31.27910358752591,B,E,E,D,0
49,Other,18-25,UK,-0.03497232357957089,D,C,C,B,1
73,African American,18-25,Brazil,7.107403497335615,A,A,A,D,1
55,African American,51-65,Mexico,51.7015545040722,E,E,D,E,0
58,White,51-65,Brazil,-155.50878020730053,B,C,B,E,1
38,Black,26-35,Other,-130.70817464186152,D,D,E,B,0
41,Other,26-35,Germany,-93.99701777745155,C,E,B,E,0
45,Other,18-25,India,76.77778288889758,A,D,D,A,0
33,Other,36-50,Mexico,-31.432063673017257,E,D,D,A,1
58,Other,51-65,Brazil,29.771774876557583,B,C,E,D,0
28,Hispanic,36-50,India,5.757424702212571,A,B,B,A,0
39,African American,18-25,India,-91.00339267326271,E,C,A,B,1
63,Other,36-50,US,-168.0217401520799,B,E,C,A,0
30,Other,51-65,India,-15.401795769376802,D,C,D,D,0
20,Hispanic,65+,Germany,-51.214166745154756,B,C,D,B,1
49,Other,51-65,Mexico,-36.633156088313896,C,E,D,C,1
53,Black,36-50,US,180.01556193475494,B,E,D,D,0
56,Asian,26-35,China,145.74893260604546,B,D,B,B,0
69,Black,26-35,US,19.77479124716183,C,B,E,D,1
33,Black,65+,Brazil,100.31389950993244,E,B,E,D,0
38,Hispanic,65+,US,-17.040171576923573,E,A,A,A,0
23,Asian,26-35,US,43.07067276836347,A,D,B,D,1
58,Other,65+,Mexico,45.20266792619578,E,B,D,A,1
40,White,18-25,Germany,81.6153536648943,A,E,D,E,0
67,African American,65+,UK,84.6061587809145,E,C,D,B,1
25,Other,51-65,US,67.51637109034567,E,B,D,A,0
30,White,36-50,US,121.53311925523029,B,A,C,A,0
76,White,36-50,Mexico,106.9883206274144,B,D,A,A,1
44,Other,18-25,US,18.72148128567368,D,B,C,C,1
44,Black,65+,Brazil,-29.991226728360754,E,B,D,B,0
70,Hispanic,18-25,US,9.733956118397353,D,D,E,C,1
73,Asian,51-65,India,-35.21009018748782,D,D,E,B,0
22,Black,36-50,Brazil,52.62812694107698,B,E,B,A,1
51,Hispanic,18-25,India,-45.55824259036393,D,B,E,E,0
50,Asian,18-25,India,-111.55898692458916,C,D,D,E,1
41,Asian,36-50,US,-33.63062699495366,C,B,D,D,0
23,Asian,26-35,US,-51.86087240984346,E,B,B,A,1
59,Other,36-50,UK,20.721447889416204,E,D,A,A,1
57,Black,51-65,India,53.27167414257327,E,E,A,B,0
55,Other,26-35,India,-97.70610595720238,B,D,B,A,1
22,White,18-25,US,-9.85473504333886,C,B,E,E,0
49,African American,65+,India,-1.827978454372115,D,B,A,C,1
63,Asian,36-50,Mexico,-142.47606123697153,A,A,A,E,0
33,Hispanic,18-25,Germany,-4.28728446324341,D,B,B,B,0
42,Hispanic,36-50,China,-61.02521889875446,A,E,B,E,1
49,Asian,51-65,India,-48.10842102776205,A,B,B,D,1
76,Hispanic,36-50,Mexico,-28.015794060394732,E,C,A,A,1
25,Asian,18-25,US,179.1189163232067,A,A,B,A,0
19,Black,18-25,Mexico,41.5158744379869,E,B,B,E,0
46,White,18-25,Brazil,-72.28779236331268,C,B,C,D,1
61,White,51-65,India,-123.55890566323939,D,B,C,C,0
31,White,65+,Brazil,53.74150302146802,E,B,C,D,0
36,Black,18-25,Other,-126.21396594526732,E,D,A,B,1
49,White,36-50,US,113.77960659985544,A,A,A,A,1
35,African American,26-35,Brazil,-96.32173983805151,A,C,E,D,1
50,Hispanic,51-65,Other,157.91667677770712,D,A,A,A,0
78,Other,51-65,India,61.80035904940077,A,A,A,E,1
63,Black,51-65,India,-257.61038683374807,E,B,E,A,0
49,Other,51-65,US,-50.67405745927164,A,E,D,E,1
44,White,65+,UK,21.77474526336153,B,C,E,D,1
43,Black,65+,Brazil,-6.567834114131081,E,A,E,E,0
61,White,51-65,Brazil,-102.53622969151921,A,E,E,C,1
47,Asian,26-35,US,-15.704797346477708,A,E,C,D,1
22,African American,51-65,US,3.6006868507169068,C,B,B,E,1
49,African American,18-25,Germany,17.814878269238257,D,A,C,B,0
34,Asian,51-65,China,-5.861270756350765,E,E,B,E,0
64,Asian,36-50,Germany,-61.60635538347072,B,C,D,E,0
66,Hispanic,65+,China,-39.04150869689177,E,D,C,E,0
34,Hispanic,26-35,China,91.93253663800128,C,D,D,C,0
46,Asian,36-50,US,209.75623593589106,B,C,C,E,1
62,Other,36-50,UK,-20.49262137135469,A,B,C,D,1
70,Asian,65+,Other,-74.17464818986139,C,B,D,B,1
28,White,18-25,Brazil,-82.5856388437272,D,C,A,D,0
72,White,18-25,China,8.749800332472924,B,E,C,C,1
54,White,18-25,Mexico,195.81454792623444,E,D,E,D,1
41,Asian,65+,India,-48.6880623397491,E,A,A,B,0
39,Black,26-35,India,-61.33274995984364,A,E,D,D,1
22,Black,36-50,US,-35.436350004625844,E,C,D,A,1
57,Black,65+,Germany,107.64077294851246,B,D,D,D,0
45,Other,36-50,Brazil,-55.59355973876971,A,A,E,D,1
28,African American,65+,Mexico,56.01739105330405,B,A,C,A,1
43,Black,36-50,Germany,166.48936570830125,B,B,D,C,1
35,Black,65+,Mexico,-100.56873395687714,C,E,A,B,0
58,Hispanic,26-35,UK,36.152594429955634,C,E,A,D,1
33,Asian,51-65,Mexico,113.37334832108365,C,B,D,D,0
23,Black,65+,India,15.8081335042478,A,E,E,E,1
34,African American,65+,Mexico,30.241995508337748,A,D,C,B,1
40,Black,18-25,India,-129.27477934398098,C,C,D,D,0
