orientation,RACE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
Heterosexual,Black,C,-84.81754394076589,A,-17.69721395067049,E,-22.77327979685305,A,1
Bisexual,Asian,E,21.994495002336468,E,-129.75424586314918,B,44.13440036178321,D,1
Homosexual,Hispanic,E,72.85770054498218,E,-95.87699871490614,E,101.38768496621877,A,0
Bisexual,Asian,B,19.76295757774238,C,-228.87918485360436,E,-18.687040429966505,E,1
Bisexual,African American,E,-19.009716357068225,A,145.3533450271445,A,145.28946468647598,A,0
Other,Other,D,-62.008156233026924,E,80.99678576701973,B,-162.68845332235645,E,1
Other,Black,D,-38.10737745050419,A,39.16706035438287,C,-87.48083992351837,B,1
Other,Black,C,-19.75437177295648,E,64.14215124126635,B,108.6541221961582,B,0
Heterosexual,White,A,76.74751129236658,B,175.94054744277545,E,31.550996008002258,A,0
Other,Hispanic,B,-56.68206341068833,C,43.05332160370206,D,2.8636808257908806,C,0
Bisexual,Asian,D,-4.033314079705451,E,-67.09056360814,A,-179.16392128508497,A,1
Bisexual,White,D,23.86106023170626,A,153.46680142918873,C,-32.57789212798374,E,1
Heterosexual,African American,A,39.49664726778916,C,135.30614262307915,A,25.442708151665546,B,1
Heterosexual,African American,D,-23.07885893846604,A,-28.2464097968066,B,-74.89813500250597,C,0
Bisexual,Hispanic,C,-119.64500296643057,C,18.358696394281505,B,-74.70094847575488,B,1
Other,Hispanic,E,-152.28975911318975,C,107.37198473201576,A,49.72150422996165,C,1
Homosexual,Hispanic,E,-31.118119177409874,E,-76.19993341087851,A,-72.84632397324437,E,1
Heterosexual,White,B,-168.13513148929573,E,-69.27257735009206,B,-98.80907593648496,D,0
Other,Black,D,61.512048166589096,A,-54.40679872816177,E,-44.67042299118303,C,1
Heterosexual,White,C,17.099714965180926,B,-87.35906233605574,C,-26.438915512410073,E,0
Heterosexual,African American,C,-89.49811780523997,A,-114.19762946524199,E,-14.90495306577616,B,1
Bisexual,Other,D,123.1312978761787,C,111.54440843023679,B,-44.05639061732005,C,1
Bisexual,White,A,-9.631259771116252,C,37.98276742233717,A,149.32023254952313,D,0
Bisexual,Hispanic,A,-9.509547684116388,E,-15.914643653551655,E,-91.07354628599083,D,1
Other,Asian,D,25.287688339215663,A,-110.58798843113522,B,-5.362436674978905,E,0
Other,White,C,58.27262706799456,E,-279.84915638238886,B,42.58801377530267,D,1
Homosexual,Other,D,-67.62653274179769,E,-165.27750836198572,D,75.16935357532304,D,1
Homosexual,Black,A,-33.59685035498979,B,109.9359731890105,D,39.990189903040054,A,1
Homosexual,African American,E,-26.347308289534876,D,-78.22667785153308,E,-99.99611277967965,C,1
Homosexual,Black,A,-60.48112152038237,C,91.92130365411161,B,34.94023865422227,D,1
Homosexual,Asian,B,128.08597743028446,D,-51.1211447069282,C,72.79440543085107,D,1
Heterosexual,Other,C,-159.03993569651794,E,118.53887996971247,C,-7.050710820040231,D,0
Other,Hispanic,A,-95.8751902210637,E,7.836971225767263,B,-42.73037287871638,E,0
Other,Other,D,-185.3796188747382,B,-93.0545602601224,E,94.21385559001241,B,1
Heterosexual,Black,B,20.490816016045198,C,166.2984041668486,A,-282.98012523651477,B,0
Other,White,D,94.0489858353084,A,86.08184176399598,A,17.472732303004015,B,0
Heterosexual,African American,E,-72.30134639402867,E,-134.65684637949178,B,32.75027025863271,E,1
Other,Asian,D,1.9000221940909174,E,61.36574978544714,E,-73.80345166708963,A,0
Other,African American,E,33.583993079837185,D,-75.9374304253755,B,65.06362666844039,A,1
Heterosexual,White,A,-117.91429281038536,B,-53.44959464976119,C,-103.68338385385192,A,1
Other,Other,D,-142.81429421383817,D,-144.9488116396531,D,-41.455748447002435,E,1
Heterosexual,Other,E,145.47276292689477,A,-115.84199572164424,C,-82.87767104739153,A,1
Heterosexual,White,B,126.16270072396027,A,14.385615559674465,D,84.60527262806201,C,0
Heterosexual,Asian,A,124.85098726159072,E,7.064656879371781,C,-34.20289532746362,A,0
Heterosexual,White,C,-85.13839292046723,A,31.42297417289101,D,65.5443848248415,B,1
Homosexual,Other,E,90.57754422411426,B,-105.67637419668598,B,-76.17377918331259,B,1
Homosexual,Asian,A,15.58205445055712,E,57.222495238327475,C,-64.00819381889302,B,0
Homosexual,Other,E,12.41506914619947,C,-29.966433262205566,A,47.61536735965417,A,0
Bisexual,African American,C,4.961999881246468,A,-33.54769361847065,C,153.93574294174334,A,0
Other,Hispanic,E,-91.48500124519576,E,-39.580120966112844,C,15.139833454808487,B,0
Bisexual,Asian,A,-138.55970555630338,E,6.862436101423761,A,28.407750829698475,C,0
Other,African American,A,-158.25501850627228,B,21.82394983121671,B,-71.46155013193861,A,0
Homosexual,Hispanic,E,-45.347852687036,A,-44.63969390593305,D,-162.73338408868082,A,0
Bisexual,Black,D,119.70650403208778,B,-53.52036638883274,D,-41.78009317247328,E,0
Homosexual,African American,C,-97.36473633515719,B,78.46059270076296,C,-48.09004974698816,E,1
Homosexual,White,E,32.95378125105273,C,168.4638018114626,C,35.066569034925024,C,1
Heterosexual,Hispanic,D,-106.5741118614409,E,-91.07397844046547,D,141.95436335158524,B,0
Homosexual,Black,A,-218.04170719871595,D,19.71200477194107,A,-116.86896631876114,C,1
Heterosexual,Asian,E,105.12572264000586,D,-24.19969681202989,C,184.19483871924223,A,1
Bisexual,Hispanic,D,-116.28553569135161,D,45.79143707465351,E,67.67602918741805,C,0
Other,Other,E,72.02443896831805,A,59.2626343018977,E,-40.71629600597159,B,1
Bisexual,Other,B,-188.00383497391203,C,23.123006880277988,B,-75.54333663772272,D,1
Heterosexual,Asian,D,12.606063613517637,B,-111.84855615557723,D,34.515236496780034,D,0
Bisexual,White,D,-207.50619335370857,C,-16.937471759672093,D,-44.9356600989766,D,1
Homosexual,Asian,D,132.76294079779524,C,-44.385515289146824,D,36.63160038829285,E,0
Bisexual,Black,A,29.45794947924158,D,-161.47258022247485,E,-177.7075577466098,E,0
Homosexual,Asian,A,-63.102583456472274,C,-98.88250703224443,E,-62.87038337419838,E,0
Heterosexual,Asian,B,-242.7815964047135,E,-23.662844310335753,D,12.367086435227701,E,1
Heterosexual,White,E,76.7796094139179,E,-5.969461474613916,A,120.8265783020287,E,1
Homosexual,White,A,-25.849839869478657,B,-78.5928974266688,D,62.84065960475027,D,0
Other,Hispanic,C,103.8548491326623,C,88.223689477611,E,-47.44198460857804,A,0
Homosexual,Hispanic,E,-58.15488483644153,D,-29.233031238682205,D,-30.861939208562855,B,0
Homosexual,African American,E,-190.90741685611533,D,-37.07287331312276,E,118.99127794373395,D,1
Homosexual,White,C,-53.35826906389367,A,-51.122435226477045,C,87.58635762419956,E,0
Bisexual,Black,B,56.215822721177055,A,72.04756959658589,B,96.72606195128789,A,1
Other,Other,C,15.663315964681058,B,63.34195688838486,A,166.86877648138773,E,1
Bisexual,African American,C,-55.194777465851175,E,52.97191397944718,E,96.92698643824623,B,1
Heterosexual,Black,B,115.33426654834564,B,66.08281848910998,E,26.390880500385723,D,1
Bisexual,African American,D,-148.81934172046192,C,105.85894545673462,D,-36.19392954645978,E,1
Homosexual,Hispanic,D,124.24367147316622,E,35.80763319771448,B,-8.915323503435129,C,1
Bisexual,African American,D,-120.38173068008417,E,-28.648138595109213,E,-36.04555817218617,E,1
Heterosexual,Black,E,-149.1079010257378,A,-49.346918325955116,A,154.04751458949886,C,0
Bisexual,African American,C,-94.59020373358248,C,73.17015946314702,A,-55.95185000277354,C,0
Homosexual,Black,A,137.41507739119692,A,-48.179385554037054,A,-147.0322187402609,E,1
Heterosexual,African American,A,-70.50146827525317,D,-41.404964552077686,A,-45.887217970089196,E,0
Other,White,C,-81.87776507581596,A,-44.488613899173316,E,-109.60884978615294,A,0
Bisexual,Other,E,89.5193917674819,D,55.91647807457101,E,84.40448974470584,C,0
Heterosexual,White,D,-54.75839393282921,A,64.17930346584745,A,70.7403828388483,B,1
Bisexual,Other,D,49.255616705615644,B,33.44734962710426,D,146.73582869115918,B,1
Heterosexual,White,C,112.05629130306775,E,3.7686747366051017,D,-37.56386997416495,E,0
Bisexual,Other,D,15.058042955315592,B,1.5926050001142777,D,47.226630186778564,A,1
Homosexual,Other,A,-83.51148398761106,D,50.84322661349743,A,-116.16470264944012,E,0
Homosexual,Black,A,-54.96441873133382,C,-96.24883170285348,D,-25.542887210169855,B,1
Other,White,C,41.5117598173652,C,118.49489534195811,E,-73.03989353772722,D,1
Other,Asian,E,72.3875799534835,D,36.80928818366348,C,118.0817093946415,E,1
Bisexual,Other,B,-124.78281952661219,C,69.36558163937131,D,-86.6590935422346,C,1
Other,African American,A,15.600033738129113,E,27.04825606691107,B,-50.68117357674461,D,0
Heterosexual,Black,B,85.11098655766385,A,-32.36547890541224,C,-152.84067464938715,B,1
Bisexual,Black,E,41.991279201776884,D,179.61670017113994,D,-33.211587948202045,B,1
Bisexual,White,D,-82.08372371609202,E,233.03433894883892,B,-40.461170020787996,E,0
Heterosexual,African American,C,-46.34294405366384,B,5.047021999146399,B,-64.83893598951576,A,0
Homosexual,African American,A,-92.4221634574678,C,109.0849969100002,D,-46.25483776010282,D,0
Homosexual,Other,A,23.924706567676665,B,41.433008392487864,D,-83.19428395977783,C,0
Homosexual,White,A,117.10199995167127,D,-96.26372178052176,B,150.3693008413312,B,0
Heterosexual,White,E,-20.961904634941007,C,-84.41768783728486,E,-172.6031922039642,D,1
Homosexual,African American,B,-51.72841936375975,B,-9.54693210543202,D,-212.7140884366307,A,0
Bisexual,Hispanic,A,153.9319422821463,B,-83.85901694687286,D,58.49756914736168,E,1
Other,African American,B,5.584165375578964,E,43.07395522697637,B,-71.53384115966638,B,1
Homosexual,Asian,A,25.702225925113808,D,71.7609538898533,D,-184.2538191669854,C,0
Heterosexual,Other,B,-51.981753728599735,B,-33.64772904601997,D,52.69382866019008,B,1
Heterosexual,Black,C,-44.44400487539195,E,-27.32543257976935,A,103.14869107240045,D,1
Bisexual,Asian,B,35.5379662544424,E,-120.48968524956325,C,200.08356532725972,D,1
Bisexual,White,B,68.16163623752435,B,95.3860019032172,B,-110.35482590733012,A,0
Bisexual,White,B,36.44404897742278,E,15.12044104427994,C,-80.73138762772338,E,0
Bisexual,Asian,E,3.9137958682849314,E,-125.41484617381573,E,100.16549520433516,D,0
Bisexual,African American,C,-22.119030759447043,D,38.967215319887885,E,53.311581287994734,C,1
Bisexual,Black,B,118.78281585959569,C,4.449310813994797,B,-204.61285398569123,D,0
Other,African American,D,-165.20164114903034,B,-132.85819528291796,E,-107.86059283544114,B,1
Homosexual,White,D,124.29981096182341,A,42.31269447849246,B,-38.298722558000556,D,0
Heterosexual,African American,C,28.72906388874798,B,35.164142512533644,A,-120.45611304159303,C,1
Heterosexual,Other,B,-28.169842418542444,A,-139.89786739299583,C,0.6013611219202878,E,1
Heterosexual,Hispanic,D,84.21600041613489,C,34.648758496648405,D,-234.87003310772678,D,0
Other,Other,A,-110.40553181218489,A,5.584170306557554,A,-84.27643240374134,B,0
Other,African American,B,-180.39066985361086,E,33.62351941103819,A,-30.465426359620967,A,0
Homosexual,Asian,D,69.59590763176719,C,30.40094910839289,B,94.10525343830143,C,1
Homosexual,African American,E,-102.61658986254997,C,-32.349575621401875,D,-113.6577041701613,C,0
Homosexual,Asian,C,-97.05239351871685,E,-74.83454616178929,E,-58.22220191057988,A,0
Bisexual,Hispanic,A,-11.634593968753904,D,-13.051509863815228,D,1.065448748621217,A,1
Homosexual,Black,C,-100.70377927231036,D,-90.99314770526925,C,97.96755950408546,A,0
Heterosexual,African American,D,-43.246576430154576,C,116.10538396018622,D,-144.26244551866347,B,0
Homosexual,Hispanic,D,-66.03365734642752,C,2.0896851740006954,C,-10.500106757087138,B,0
Homosexual,White,A,209.56438889773943,A,49.60726635417102,E,-39.75340180536445,D,0
Bisexual,Asian,C,36.946354709699655,E,-20.971809712662868,E,-1.339198286164649,A,1
Heterosexual,African American,B,-86.34366916025832,C,-106.78123868616365,E,36.05823205167562,D,1
Bisexual,African American,A,-174.5052786638305,C,85.6977001268109,E,-50.210211279320305,C,0
Heterosexual,Asian,A,-88.01956755372665,E,196.6390152396692,E,-143.41819082712988,D,1
Other,Black,B,134.87566320730028,A,-58.14677040853895,A,1.9184406084154293,B,0
Bisexual,Black,B,-137.69690920480363,B,25.32195963395093,A,-102.28174398992084,B,1
Other,Other,A,10.078319796451183,E,263.07343628600745,A,174.63537216929765,E,1
Homosexual,Hispanic,D,-8.41094785553894,D,-35.045746942458365,B,-73.59699111026681,B,0
Bisexual,Other,D,-73.67383993333735,D,-75.72010317882891,D,-115.50203961282656,B,0
Heterosexual,Asian,B,-29.036301024259114,C,-142.96172511836892,E,174.67047994682113,D,1
Other,Black,E,22.103740170707074,A,99.4786279473616,A,-20.27503103261371,A,0
Bisexual,White,E,71.92070903510536,D,88.02138342658382,A,13.855614875957276,D,0
Bisexual,African American,B,-35.251614671281274,D,39.48264713445152,B,225.73968136549664,B,1
Homosexual,Asian,D,78.76679132453738,C,-98.59910947284469,B,-22.446475405319724,E,1
Bisexual,Hispanic,B,-163.13753511829245,B,6.64688924445157,A,9.637817108457138,D,0
Homosexual,African American,B,-33.24114270035894,A,-7.577507274187188,D,133.53308475620196,B,0
Homosexual,Asian,B,-176.4796631254045,D,144.66719052465933,A,-94.65104270043156,C,0
Bisexual,Hispanic,B,-115.3667962686628,C,-51.733248251775834,B,-36.272328004181844,B,1
Heterosexual,Hispanic,A,-155.36514347110824,D,145.029710099324,E,53.471055839555525,D,0
Bisexual,Asian,E,-79.40767429573941,B,114.5535075790477,D,-6.05593937235463,D,1
Homosexual,Other,A,-112.85491249951846,B,112.81003931973292,C,-124.19621915450855,C,0
Heterosexual,Asian,C,67.90771151231364,D,-134.26605778712917,B,107.26744167934127,D,1
Heterosexual,White,E,-56.33118946839756,C,-122.4560424823419,B,190.03917231133036,D,0
Other,Asian,C,-18.498084884266365,E,13.530435936058293,E,-114.22530559603443,D,1
Other,Hispanic,B,-49.69332468072028,B,140.72487514914565,D,-69.94934705735359,A,1
Heterosexual,Black,E,-54.48740886949789,E,-286.23833205929276,A,-7.1175960598672,A,1
Homosexual,Other,B,26.280431418757384,D,99.23350466366799,B,-39.92881261469133,B,1
Homosexual,Other,C,6.684351538554709,B,20.863810175468288,E,-44.64348825987619,B,1
Other,White,E,-207.88806241677932,D,-12.994607656367313,D,-118.29124216531139,B,1
Bisexual,Other,D,-41.13076114296821,D,92.14043152717801,C,-75.82350505841251,A,0
Bisexual,Hispanic,E,84.97584462458056,D,129.34943988719942,A,-61.15779056126248,D,0
Homosexual,White,A,108.8813049593375,C,140.3807239699863,D,-62.60589202473324,D,1
Homosexual,Hispanic,A,65.71106088072966,E,101.43523270911807,D,80.74723131756144,C,1
Heterosexual,Hispanic,A,-122.91459401713306,B,-27.421381611413732,D,6.336855743206413,C,1
Bisexual,Other,B,2.8025766773371026,D,170.55906186995574,E,133.08934454162912,D,0
Homosexual,Black,B,152.31324187008224,D,-160.00082844890258,E,72.46798407402744,E,0
Other,White,D,12.523420467492194,E,-143.56554835416244,E,177.8638640199619,E,1
Homosexual,African American,B,8.837581225594777,A,125.99180379648578,A,86.85699808188201,B,0
Homosexual,Other,B,40.6834409697134,B,-33.51386636192185,B,-77.71113686053121,D,0
Other,Black,E,46.68099987584179,E,187.14742606541904,A,-67.68865117444619,B,1
Heterosexual,African American,B,-52.9221206523679,E,123.41970460018868,E,102.54119907492742,D,1
Homosexual,Black,E,-107.6946719094836,B,61.7034152154862,E,-82.23641939875996,B,1
Homosexual,Asian,E,50.82484703650072,B,16.646495550859534,B,119.55076309691589,C,1
Heterosexual,Other,E,171.00471431358542,A,12.450721256771695,A,-110.97061086689935,C,0
Bisexual,White,C,-2.1427937197874996,C,-17.926646683642645,E,-175.0404404114803,A,1
Homosexual,African American,C,-107.10169830676361,B,35.91287528885628,E,124.56391836363497,B,1
Other,Other,D,-66.2538755379486,E,-28.38081708558025,D,98.26465223633363,B,1
Heterosexual,African American,E,-185.45776932184518,E,169.52548416864744,E,-68.8788068656176,A,0
Bisexual,Black,D,-181.08346942372705,C,124.43378986773214,D,2.5830723200596233,A,0
Bisexual,White,E,-3.6621521133623283,A,119.17265345039738,E,-183.22301272797515,B,0
Bisexual,African American,B,-59.288012599548104,E,1.344767911758187,A,-88.90162785619249,E,1
Bisexual,Other,B,134.00883830996065,B,-53.589864289495935,D,-65.87938369466897,B,0
Other,Other,A,45.81867766340197,D,125.1965340231847,D,8.476511718830206,E,0
Heterosexual,Hispanic,D,116.23299570136787,E,-38.73631067667317,B,-30.433569376722406,E,0
Homosexual,Hispanic,C,-91.02872741161147,A,-87.45438293477923,D,122.59349392128016,C,0
Heterosexual,African American,A,-136.4983672353332,A,37.90955334609285,E,138.30147240113564,E,1
Heterosexual,African American,B,-169.6491262546605,B,-13.86557046933367,E,-17.773581373483836,B,0
Homosexual,Asian,B,-111.44182519373113,A,-142.5492499263803,E,-16.39275696785179,B,0
Homosexual,Other,C,-16.650543746725845,E,-79.80752954937019,E,137.5575355090688,A,1
Other,African American,D,-121.27075531196748,B,187.27313596953533,C,190.39225447207147,D,0
Other,African American,A,98.92113711288795,B,206.500121507847,B,-2.439466750460615,C,1
Homosexual,African American,B,34.88974673315312,E,-194.4852068509162,E,87.16614641314015,E,1
Bisexual,White,D,104.40899547414304,C,-3.116802453218231,A,46.02197266397711,A,0
Heterosexual,Black,A,-74.5497103562703,A,-17.241364813619665,E,116.92963191280768,A,1
Heterosexual,White,A,-43.04234035072987,E,3.606983708413234,B,36.60310233057344,D,0
Other,Other,C,-76.48763771794292,B,-88.54158994075406,D,-104.19219281392387,E,1
Heterosexual,African American,B,125.08705789673039,B,-23.322458892932683,A,-18.97886010249754,B,0
Other,Black,B,9.850150413977701,A,81.24659562184452,C,48.183375718744934,E,0
Heterosexual,African American,E,-142.74427539167277,B,-167.63913997480552,A,-69.98035659463243,E,0
Other,Asian,D,3.409050088280713,B,-14.717304223207591,D,-78.56123700000236,C,1
Heterosexual,Other,A,113.28793253062975,C,-44.25285992678255,A,-81.75609907470688,C,0
Bisexual,Other,C,148.0157829098871,B,34.91802257338519,C,47.66842550285489,E,1
Other,African American,B,-14.043886172009914,C,-113.75209671357203,E,-136.37837534977123,D,1
Heterosexual,Asian,E,-102.00810799487911,D,56.85562505212275,A,59.711058702994805,B,1
Heterosexual,Other,A,-210.47871446884204,D,-124.66422304846586,A,-42.19661580193576,E,0
Heterosexual,Black,D,-82.38544420796865,E,169.12920736067875,A,-41.18859113825119,B,1
Homosexual,Black,D,20.645835213865286,A,120.61267091490132,B,-70.51173428867608,E,0
Other,Black,B,2.400527813552304,D,12.355357566678968,C,-70.98654722892336,A,0
Bisexual,Black,B,3.029449486178235,B,-36.66280307836776,E,14.176228656565506,D,1
Bisexual,Black,C,31.812226685124894,A,98.1273958539026,B,92.57132887410974,B,1
Bisexual,African American,D,-92.47526704862672,C,-79.65694641776871,D,-211.06855109021453,B,0
Homosexual,Hispanic,D,-133.89295281158306,E,118.8786081981079,D,-23.93684564473793,E,1
Heterosexual,White,D,178.5864224858611,C,101.46332520751909,C,56.582966362178944,D,1
Other,Asian,B,67.88852063074161,E,-77.51159325652988,C,-20.126618297765468,A,0
Bisexual,Black,C,38.18928358348753,E,157.44435071308024,C,-105.70192958297564,A,1
