Nationality,anos,age_range,SEX,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
India,18,51-65,Male,D,E,-117.23479960475738,155.87919585401457,41.344899315231025,-93.80240988497104,44.871199065331126,-15.584603656139437,-34.06235547604316,D,E,-63.957632961791,73.19137017303593,1
Mexico,79,18-25,F,D,C,-148.6222004782686,18.223628963247222,-88.70706990946131,-54.88041061817255,-67.68942366348583,9.695215400751373,-125.59955732911217,C,E,57.457553621167555,-81.22052751719752,1
UK,25,51-65,Female,D,A,52.44880975826083,-171.08552309318407,-32.33936533520529,284.30966260192594,56.64171893921023,63.859736661875374,172.855310583555,A,B,68.88737916222568,58.215263614137505,1
India,31,65+,Female,B,E,84.37635908269867,122.83263535343359,-132.4988253626762,142.84714084067704,128.8401838344447,162.6551644417586,-81.10462725446949,B,E,-56.56289624070375,-133.3530806516649,0
Brazil,55,18-25,Other,E,E,-95.17042620809754,56.530796936936824,-33.300307772947875,-94.64609832646185,121.23325553045261,-21.67501509951892,284.3937542848618,C,D,-76.9583963702058,31.562430932761792,0
Brazil,60,18-25,M,D,A,-206.45291364654761,-61.20728411673245,39.16001603181379,44.885915359928454,-143.30032112737624,-81.99415994241076,-122.14760302209112,A,C,-7.895244371739553,-33.177622355896986,1
Germany,19,65+,F,A,B,19.494304468359218,-96.37336292031429,-156.61707102197732,3.871058833394434,97.17992896964411,-31.86085541577369,60.49171071283297,B,C,76.10564454649457,-12.954092349892832,0
UK,30,26-35,Non-binary,D,C,66.13987126309432,130.99359435786718,9.669545460556124,-85.57260726867895,78.49160312528939,-61.4972497383404,-39.048215147547225,B,A,130.61144283723922,-1.041865443586137,0
China,19,65+,Male,D,B,233.91146533403546,-14.00049973587078,114.54208057604033,36.772104730313565,164.37740927490125,6.6084729300374665,-99.61473499713522,A,E,37.93748927310329,21.55237212690472,1
Germany,76,51-65,F,A,B,75.49401384076411,-39.747070588399936,-101.22550097242883,181.14800401443944,-174.11734647306756,0.2527242696552865,10.653932034512746,C,B,97.72889753332217,-60.73667323629037,0
India,30,65+,M,D,C,112.80875989653312,-68.33865622371145,-167.75573265851114,-43.37743845109015,64.49493315829311,32.91133324410879,42.644073234486406,B,D,-74.30988430716387,-12.825961628325985,0
Germany,75,26-35,M,C,B,-76.97402512600303,61.86586097224074,147.75962667011078,-29.69612199816172,8.724083408650815,144.7784193586992,-49.02595685681964,C,C,86.83609566518952,148.98650813728975,1
Mexico,33,26-35,Female,A,E,-36.3437882712068,-91.28111966348322,-63.29392082483795,35.88795598442343,7.755048709541598,155.7318026981939,120.67600292124551,D,D,-42.606414924136814,-109.87807853369347,0
Other,64,18-25,M,E,A,-48.56297282538315,-158.6061486636689,-172.74302292355807,69.0005099356916,107.71524917163032,-121.45643212073693,97.82690674421758,C,D,172.93324132485392,139.8519929858354,1
UK,23,18-25,Other,D,E,107.25060957293017,-34.97650437824521,22.58754792220448,70.7398384392016,0.6031195289080146,-135.93833244545758,-99.6121309062992,D,D,-4.857490573894832,61.956173366227716,1
Other,51,26-35,M,A,C,125.48447193167476,86.30895463764493,-23.63858637137945,-10.613480484745429,-30.095869228244265,-185.51218836374568,128.42824312615951,A,B,-373.84302989940585,21.240847756313638,0
Brazil,40,36-50,F,E,C,-176.25729192019216,-138.66792180092622,-59.909046064191315,69.56687890044691,137.0647037090627,-83.30216088329556,-37.972601898329046,B,E,123.92585556440494,-7.115337532653304,1
UK,26,26-35,Male,C,E,-2.265004208181734,129.85244908535293,68.10706733607853,-1.4248829209073013,-17.262692044787762,-223.03506264511444,-40.892140717626866,A,A,-19.444838055379083,113.98078153880273,0
Germany,66,18-25,F,E,D,-26.25419664645246,195.57614227652726,134.633797350911,-109.29163901847683,66.7266049233542,137.2314279781001,96.48304611463924,A,A,89.66353044254852,-88.56957322589004,1
UK,54,51-65,M,D,D,-19.221894388308634,48.854972255432635,1.6662804092404084,-51.558976139900906,-8.878751503894101,107.67823437628441,-83.44094859406049,C,A,-0.3661003750176306,67.54325473304822,0
India,22,18-25,Female,B,C,-0.8036124964717428,-12.58256760426762,-252.90919908353015,-46.93367124166185,77.75180940882412,-59.93391555511792,-8.76207294123469,D,E,96.04813742540595,81.36445321898874,0
Brazil,78,18-25,Other,C,D,-51.68144038246509,-67.83071232566105,-190.65597876039223,2.4996147538974887,103.20272772508876,-136.31100722804638,24.611965484630726,C,E,-69.10635491859469,54.21740025240841,1
US,22,18-25,Male,D,D,-39.89526583601723,67.06298831127324,69.22626581208256,-74.00933935857836,8.429959949436155,202.7518262022511,15.710077559254549,C,C,-39.20723403738829,-53.98212821752624,0
Germany,52,51-65,M,C,E,-68.44265361840361,80.6216537130577,26.24597803061059,149.50882950153078,106.06001464014383,-236.27288652330924,-100.78045668610515,A,B,45.66326814544373,-169.3615472169771,1
Brazil,23,51-65,Other,C,B,-39.75945540735671,-143.74756057406938,6.168706673460895,89.16512043620456,-77.70331633546448,102.66602035094938,21.31050208992239,C,C,168.30441724296014,138.0749419177262,0
India,32,36-50,M,B,C,14.155331099068949,66.45362656957924,120.21013140487176,-59.78293488061717,-91.02267946383031,-178.54449475968272,-46.43564846982341,B,E,85.79868228952895,13.58217391511969,1
Mexico,57,18-25,Other,B,A,119.94308819314641,113.2859348538093,-60.68799182324075,98.68002041488991,16.44587275289691,-179.32571227515626,-129.02418130806424,E,C,-18.252170248480464,41.67364895848943,0
Mexico,33,36-50,Non-binary,C,E,-43.819336853928114,55.212120278679656,74.35852652804203,-109.54206120717973,183.36955811887842,149.63400697728667,11.21389903794736,C,E,246.04331065618652,-46.853393961158204,0
Brazil,40,65+,Female,C,D,-15.860777553404414,26.158155818703673,98.27636036833813,-142.02303350979207,-79.14315493630758,-64.48863818658404,45.305268046451694,E,E,-39.607427221112204,16.692012229061326,0
Brazil,71,36-50,Female,C,C,-3.9081733796105502,24.645753533019725,10.328014194126517,-59.65500946797852,96.06824702085163,104.20548329816657,-12.807330587305305,E,E,77.9702198633918,-91.3211688171338,0
Brazil,50,51-65,M,B,C,8.745491252393192,-57.029763327536806,52.147368050932066,94.66542106620014,-80.98531992111981,22.03129796676209,-170.27095905473539,D,E,31.76257281192499,-132.4976313071245,1
India,33,18-25,M,A,D,1.1953797262858956,-89.44616348198173,62.89576503848047,-129.2394125255786,-49.10273459461461,87.47522998939621,5.337591006235853,D,D,-7.039234301655216,89.93579633149452,0
Other,41,26-35,F,B,E,-115.83762336077,-35.35661314249868,65.31252115119688,-165.91195668055838,-166.5435068760224,31.27707920120628,-2.6823200606698947,A,B,223.5814454210277,223.70162725505,1
China,21,18-25,Non-binary,D,E,24.603715453484217,61.704299182938406,-156.83484155549826,65.74257918713442,-104.67298275889729,-40.971889596894584,-99.86281211209803,D,E,-6.097422082962236,-10.751209798992978,1
Other,75,51-65,Other,E,C,19.04959084076462,-52.803674318422,67.07458610596933,-104.34906374632993,9.434563502450308,82.74881552314281,-65.85259659645796,A,A,46.012312218588384,-36.37453768370099,1
Mexico,54,51-65,M,A,D,-116.99500204370052,-36.82400974270302,-30.13323143789827,123.02178810041462,-12.792496865217817,-148.66737176247594,-63.9342598163297,C,C,175.90007851798535,46.33711840170926,0
Brazil,56,36-50,Other,C,B,38.3361792295695,44.21472200445693,261.1763243868019,98.37416632154414,-17.228333080845903,38.683024914201816,-57.32056705718441,C,E,23.37467113556808,3.6208081988500047,1
Mexico,59,36-50,Other,C,B,10.401327720192299,2.8034224242510564,-26.00854882883425,-77.2288963039705,53.19740183567541,-115.63409528337225,-84.81948952661337,B,A,43.08359897623978,145.0599311533224,1
Germany,78,36-50,Other,A,E,10.594664760338905,-15.479571184928231,16.666024543162436,-18.270241223273313,113.07752680374803,38.3446162386639,211.0272284913666,A,E,158.6214539943006,-29.217157200577752,0
US,24,51-65,Male,C,A,-50.31799042114199,-182.95741723936888,45.362048243564956,-159.3771657242471,66.37714317305277,75.52934157579294,-78.13536574645525,E,D,80.56099178587345,-8.19962471310455,1
UK,43,51-65,F,B,B,162.9301576089038,-69.38703596026906,8.493392152032776,8.386167163318582,-193.31618344197247,-87.42223877825171,59.38869558998176,C,E,145.2040157835397,29.660688555327408,0
US,53,51-65,Other,D,C,-133.3036873702336,-35.17657608283434,-153.93680197738686,-23.810587216621204,24.47825468095938,-128.16288162340487,82.67463695474734,D,A,83.61016925692219,-37.38979738515617,0
China,59,26-35,Non-binary,B,E,113.41496013434302,9.53863507164349,-23.123751347822626,92.17382516273904,-17.937212968594835,-123.19075235159298,55.61945074473882,E,A,70.7896256961693,-98.34660182253194,0
Brazil,69,26-35,Other,B,D,-90.39848816603326,68.14719996164193,-143.0323799986931,58.7360815827295,-196.10616594450292,-149.1251892831977,-40.21944722166826,A,D,119.92793211770262,-29.918078413702133,0
Other,36,51-65,F,C,C,28.026709530978657,69.50276271930866,91.9097959222347,-135.9244168698546,73.50663497973079,-37.70843295680734,-141.97074123887344,D,A,147.83157241495343,-3.6593286137169687,1
India,27,26-35,M,A,B,-23.154613581038113,-55.043125763779955,-14.608392594247437,-26.638287174091175,115.54920402067108,-92.01144678349887,43.925499948415236,C,A,-193.31185132080208,146.19359209005884,0
China,37,65+,Other,E,A,74.98780306388412,139.6469645569778,20.25544217327134,-157.7253898965937,-31.606162810829673,-17.107769919794684,199.57404464766046,B,A,-7.437994468047497,-51.95284277220612,1
Brazil,48,65+,Male,B,E,132.4451542471495,92.37545999180728,-36.9249610936051,10.444221790441459,201.11811662888533,112.83944411206186,2.649983029544211,A,C,20.371851099569824,-23.588930865247015,1
Germany,31,26-35,Other,E,A,18.466596632813427,-86.86341577115762,-40.86956320671871,79.931114231075,-114.53088138764349,126.20120000236908,-1.6903463960003355,A,B,-17.997172562924753,153.0606794538014,1
Germany,63,36-50,F,D,C,108.42479374579787,64.66413982297036,-74.50078055850426,-162.55739787058823,158.69391329596544,106.64911210450283,-160.78797047921708,C,A,-33.485823481615924,2.056356070914089,1
China,51,51-65,Female,E,E,-28.894832582370494,17.85489721764539,-49.857217306858345,-32.35771591702854,-26.405656432600527,-69.92973980576332,80.06677886584849,E,A,41.636007665951176,-13.550330198916399,0
Other,25,36-50,M,B,E,-58.10199387787619,-9.906018555917278,88.92413742130681,-22.699649060577123,-32.733275152261356,-33.95723549910886,-145.90244679260294,B,E,252.12437501543857,-34.08361062105939,1
India,37,51-65,M,E,B,-9.09997169804443,37.00676993360287,-56.658660424461985,-37.296589997443554,-8.972875277640517,-119.06983417149834,52.866258950533066,B,B,-70.05181761309812,-56.01234073422443,0
Germany,61,65+,F,B,D,-45.28830304430488,197.56117915568566,-76.67580022664177,19.123249386333942,109.09458086519153,58.624405055174265,-157.0903956774169,D,D,85.91867883473485,-54.10501619903578,1
US,44,18-25,Female,E,B,76.13809871894134,114.36639201386407,-28.607364896266162,34.33330549606114,26.11835579571195,107.75368193305302,14.882423879178063,A,B,6.866445934710811,134.81129783998813,1
India,29,36-50,F,E,A,33.51478654459238,65.57785732540742,-121.28792566091427,121.84835422529517,171.2645028327912,98.82816653747088,138.65483541397901,D,C,4.297693180027207,110.53528174832121,1
US,42,36-50,M,E,C,108.93308048220052,-63.30477426814699,49.68272981264397,62.84533924656309,-7.956569885903451,5.4100910064555485,-125.5175602034302,E,E,-57.51437770333894,-97.40826394584681,1
Other,34,51-65,F,A,E,-65.9951352116741,-82.27392596501369,-249.5507785691336,89.57501807764847,47.45011196267392,60.2366344413492,121.92883295856132,A,B,50.56562141668752,31.90569416750903,1
India,31,51-65,M,C,A,53.762328427090736,52.43072537537032,-51.7351226301223,-68.54395059877625,-139.51759711642745,-85.91352950128186,-106.94674611021668,C,D,-51.85458526277705,-16.70573731138354,0
Mexico,62,18-25,Male,C,C,166.93903042172568,-55.9278225188435,-147.98152294039625,1.0345612497872632,-44.43858569226297,-39.8660803121351,76.02457473077838,A,D,-42.89486677453424,-105.78096108722936,0
Germany,39,65+,Male,E,B,8.041195298713507,-219.4465388552262,33.99534796572313,-69.57748500192822,100.97134601169478,58.554692567689614,-71.26253073221483,A,B,-57.832415497823575,46.50093998958291,0
China,50,65+,Female,A,B,163.28965431617357,-28.517993989092243,-178.8394018688797,-7.6635499212078475,-60.27103333494651,101.56591945283569,113.04807975438429,B,B,137.64888987369804,-10.674280000650167,1
China,36,51-65,Female,B,B,-129.9477682346204,70.278292419651,-137.03191944838844,55.491850752232665,-5.480149177528903,-167.89455532315864,-5.712332224334616,D,B,-149.55629394864113,-118.70485321248042,0
Other,32,36-50,Female,A,E,-24.977139875501777,7.425632755502057,107.8911278992531,-73.73461103277494,-223.8030804922588,-77.53776959339285,-210.0939526229045,D,B,107.22756095397203,-134.81532524885137,0
Mexico,27,36-50,F,A,A,-91.85535823512059,124.06889414751328,232.13423228402115,86.72287462552057,-61.83453484528817,252.1956280809059,-134.99057571872174,E,C,36.56470315342751,-58.10284780311451,1
US,67,51-65,M,C,C,122.18848749196181,42.25991282836656,4.612164389342217,-139.23884334012436,43.18354571500592,-78.38790537286803,48.767659833239726,B,D,-51.367293569685415,-2.7239395429099713,0
Brazil,35,18-25,Other,B,C,-12.485904268057373,113.5034829961979,-30.535956637561075,173.7321474319905,-48.503945854981794,223.46863050089013,-113.31348680253936,C,A,118.08134843463304,-7.401360635420547,0
UK,52,18-25,M,E,E,100.99292954208794,-7.841325856030733,-27.43674791466222,122.16181896266451,124.29356084378023,-109.24413439827983,-52.94607423166695,C,D,52.543220144097965,-53.85828538993377,1
US,52,51-65,F,D,A,160.2295251258044,-40.433121727068034,-100.1814357834035,-59.89091975305667,29.844921997737075,-2.695083594528606,5.784552228136281,B,B,20.985004096070387,55.8176832067007,0
Mexico,41,36-50,Other,D,C,-106.0849612711856,-70.14125696665232,-14.59690593626242,-161.8436207143475,-76.33181461381909,63.510948446455174,-15.93131325813743,E,C,143.7480873691445,-45.980515568334404,1
UK,52,18-25,M,C,B,-156.8674938350671,-127.12211111969145,27.003170777543993,12.961209459742594,161.21575530207727,-24.38135758050592,-62.03140818433697,B,E,11.830296148851247,217.26130498069458,1
Brazil,33,18-25,F,C,A,-196.71798569075398,179.13862932873258,-12.833364785101697,137.43290804010803,-71.6813952078576,216.66185384356464,-93.65527882764373,A,B,37.5345413044334,-29.285698524319333,1
India,76,65+,Non-binary,D,B,143.67434404813463,14.956018133410847,120.27580839847289,-6.476945644262375,132.26603904237692,149.93671955564233,-87.31449748987504,B,B,74.55642053434481,134.66524998269603,1
UK,19,18-25,Male,D,B,59.51887232538385,91.64740983616612,26.00896788763447,-38.31620609570289,15.444366926893437,-75.195680092305,29.697022766347995,C,D,97.64220015393929,-97.99201706096665,1
US,36,36-50,F,A,C,30.071905670932463,-61.25551872660584,-52.158771139842116,-111.80680374127843,-59.59178723538396,24.239637149771056,64.24975160926493,E,B,-105.13775196526696,55.01793999282937,1
Mexico,55,51-65,Male,D,D,164.15513572687274,-95.47455811925401,-44.46620122657304,-25.138686404944476,159.86059544240405,10.930003296015236,107.63274657036865,D,C,-12.872384541889051,-27.657273877433987,1
US,64,18-25,F,B,D,50.18415734214086,95.78074550663966,-89.35973749919101,63.1813082641832,-193.44529881208257,-94.35284937028963,-172.40197795638872,C,A,83.1552863909213,23.27367592807995,1
Brazil,65,65+,F,A,C,37.15591141638737,123.33856919271939,120.16698435683028,-98.43611531267558,182.61292362407116,183.46543351832173,-72.47838256125806,E,E,145.0547506182842,74.63162982121298,1
India,59,26-35,Non-binary,C,C,-166.61524895059583,-18.25355991661857,-55.63740346176426,54.49185498362693,-33.402735922649754,91.58755104901486,-140.23914596084143,A,D,126.40862278352279,50.23507607631418,1
Mexico,49,26-35,F,C,E,235.69667201747063,100.10721763766055,32.80383996568739,-185.51259113224813,-85.01203405171103,101.64872356823089,-140.66282200901406,E,C,-7.082001861427463,16.681261160891346,0
China,74,36-50,F,C,A,105.47772247355947,-210.22908082637483,47.68993074158644,4.922284070272804,-49.9982293530418,10.099335646299803,-7.17266279331589,D,D,66.43477780480866,151.33585245892408,0
Brazil,79,65+,Female,C,B,70.48826945220321,-34.42355460110781,67.87713126970324,31.666276581804926,-32.454001541957254,145.05234164545672,58.09944028060592,E,E,-195.5111737801497,132.67493129191485,0
Germany,53,18-25,Non-binary,C,D,-180.43962594089032,159.26867843761286,40.10671874698599,49.3979863766923,132.84171335984084,47.88765263835938,-116.84210054025633,C,A,-53.41309475940385,120.4740138379974,0
Germany,33,26-35,Other,B,B,-71.80862742112345,-163.15766558006834,-22.840534801019334,7.433358112933357,-118.01383158447175,-23.319969376876465,-97.89354678046917,E,C,37.071069543359094,-48.08380572342112,1
India,36,18-25,Non-binary,D,D,-132.87328556130578,-172.32806534682845,-49.12132546324573,96.05959573678633,-124.82140046058161,143.14496350064954,-13.076734562143514,E,A,29.819334126303147,177.36540649819344,0
Brazil,71,65+,Other,D,C,-125.04753771528976,1.4770928431066555,-191.33626224392953,30.156179227615816,202.53111398262874,33.87011882932422,-69.90747745099806,C,A,148.688199259039,9.593807043437918,1
