civil_status,Race,AgeGroup,veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Single,Hispanic,18-25,Yes,D,6.673961563594838,61.62238165423564,A,-151.115458923224,E,-42.72416015929719,E,E,B,177.6524519800591,-5.805699287106925,E,E,-224.7251231622803,-131.4016779503257,E,C,1.3092643059815463,1
Divorced,Other,65+,No,B,73.24951622295353,130.87279777553124,C,-125.88015266223738,D,55.36921628558823,C,D,D,-127.74092588280877,76.57269315344898,A,D,-120.338565570073,-18.508073990574186,D,B,197.5597203858493,1
Single,Other,26-35,Veteran,A,-134.2903025427331,227.19395659256776,E,-54.33602319075032,D,68.65754397207743,C,D,E,-58.53224363144407,103.93943899107666,E,D,63.03600031476707,-61.27012652074043,D,E,88.30105875681376,1
Married,White,65+,Non-Veteran,B,-35.859446047538405,116.62269571187693,D,13.058752449861737,B,-39.004633081983826,B,C,B,-119.91221735067215,-2.047912994088429,E,C,49.821077239597145,4.510093364081467,C,D,135.3233250926045,0
Married,Black,65+,Yes,A,-178.62303316658787,-15.300430380832902,B,25.1233771393765,A,-76.62318981580951,B,D,A,61.070910996960905,-190.18546945632164,A,E,-97.23770379637085,49.75699928201125,E,E,89.1838772368375,1
Single,African American,26-35,Yes,E,-73.2569262511254,-28.56464440024698,A,-78.70059871402393,A,102.21458666239074,E,C,D,-54.5339647742199,42.72900217722633,C,C,-104.93032205497168,-91.2510259361366,B,D,-60.44258604697158,0
Divorced,Other,18-25,Yes,E,-206.1571646515785,-28.633357662931395,D,-45.34220046722386,C,-124.07163026792847,E,E,E,-1.6793137440175454,220.54932812893404,E,A,-101.28137311390306,87.4991493061144,D,D,-52.58368842480827,0
Single,Hispanic,26-35,No,A,161.24109591055296,-82.28347078762329,E,-156.73358477945166,D,33.40633644784427,D,B,D,-8.683023555509557,93.73203053275435,E,A,129.9913606577365,149.33406436690365,E,B,-72.7062518404325,1
Married,Asian,65+,Veteran,E,149.13369102773063,-143.98081242193692,A,-20.796623601335114,D,392.4751812575831,C,A,A,-195.02970597236492,99.91781961745005,E,B,-24.978024943068338,-201.24633959328997,B,C,51.207464936465186,0
Married,African American,51-65,Yes,D,42.39669099959791,96.03833361373894,D,9.790491863532623,A,75.84462358959684,C,D,B,-70.59978525273067,-62.530887703576454,B,C,76.26687969782851,-233.8784569425797,E,E,207.3196463694087,0
Divorced,White,18-25,Yes,B,-75.72659853562216,110.39760600258613,A,94.77247067560009,C,66.61356725870323,A,B,A,-101.2585214107417,-111.9035686852748,B,E,10.417779103261964,100.42598275758152,E,A,-43.12336277564188,0
Married,Other,36-50,Yes,C,-21.303729519005753,79.27604013652396,E,81.7265364718934,A,-11.045970208655302,E,B,E,-172.32431249351833,72.10495551090965,A,E,195.80979540752637,-90.71573408785476,C,C,-122.05714372593171,1
Divorced,Hispanic,36-50,Yes,C,73.79042445769379,-106.67723366722306,A,136.09237303371233,D,36.19120595066755,E,C,E,109.0100258523563,10.056824313320744,A,E,227.24947759974322,-27.08526718162771,B,A,34.10200887886327,1
Single,Black,65+,Non-Veteran,D,-49.36400293366089,30.48117641815267,A,108.66621608862125,A,-22.57173732540912,A,B,D,-113.28665251710648,-119.73440820422472,B,E,88.90332840706766,-89.92131030279779,B,C,-141.70590652641422,0
Married,African American,26-35,Yes,E,-101.54126585542456,-14.26282781173184,B,146.9576613785274,E,24.00115012277155,B,D,A,130.7587053881541,164.5108263297899,C,C,-4.051111179357562,-112.53817975190408,B,C,25.35000248012704,0
Married,African American,65+,No,D,-60.812390960247406,-49.738822885288705,A,-166.75929874380213,B,117.45176634015826,D,C,B,17.000389917258556,141.20755507700554,E,C,106.91478299741016,-66.18629640883206,C,D,-5.063248166605148,0
Divorced,Hispanic,51-65,Veteran,D,115.92627337183954,35.561335507351835,A,-159.70533200976433,C,-40.66439989142812,E,B,B,9.999272741393716,160.08236818055076,C,D,-17.068865683073415,121.50491797986696,C,B,165.2750639400008,0
Married,Black,18-25,No,E,-12.422448104678331,-49.669661738504175,B,94.72266561801911,B,35.17643255002619,B,D,B,-203.86192230433525,3.602341431165315,C,C,-28.450366285724787,61.492982142203864,B,E,-110.0698359025504,0
Married,Asian,26-35,No,D,166.35900120049007,15.745452289662984,D,39.936631537761265,A,-1.6166705746052212,A,D,A,11.532081358615558,-131.6584470183949,C,E,41.10221240518214,-20.65586166608725,D,E,-85.95687224364758,1
Single,Hispanic,65+,Yes,D,-29.13494274688986,97.9509312792318,B,-10.899336005905289,B,46.78413511768834,B,B,C,39.540778695581594,-70.36233948855703,D,B,122.13066174386175,92.59979728264155,C,C,44.993767538916565,1
Married,Hispanic,18-25,Veteran,A,74.79099122908075,-21.44679098226216,C,-33.61207287269946,B,-31.394862262148997,D,B,D,46.70774915960234,22.6378074979311,A,D,169.47158168847608,-22.646895328598386,A,B,-46.54438697959398,0
Married,Asian,51-65,Non-Veteran,D,-223.9822991706129,98.74017777142015,B,-74.20617271014206,D,151.31122982287982,C,E,A,-3.093605736645439,-7.427607695750906,C,D,-49.42562492374943,39.99712998711342,A,A,54.64675882078877,1
Single,Asian,26-35,Non-Veteran,E,121.16304965281333,-22.19149370659531,B,-50.396745008679936,A,-127.04584243442882,E,E,B,-59.7388848991108,-37.4490968452591,B,E,-66.57208468392534,154.2638008811586,E,C,55.10726138884509,0
Widowed,Black,18-25,No,D,45.59578928567977,-0.04277710708443104,D,31.581372532819863,A,19.88019109869394,A,C,C,-193.173902938781,-21.364722715051403,E,C,108.18348747205475,-17.47214730594601,E,A,102.24180758979216,1
Divorced,African American,51-65,Yes,A,-48.11454314599715,43.20750114986227,E,67.86652004482545,C,-135.5438712459627,C,C,D,164.87902598479866,-54.355822035050195,C,D,64.72213488109773,-98.20664757791711,B,A,-80.75781100371783,1
Divorced,White,51-65,Veteran,C,-25.658048708624097,63.030668732705294,B,42.39941932768628,A,-42.26113373206482,D,A,C,-38.061187264088886,-69.11745301394203,B,E,-74.52239741502336,-123.75584809157188,D,E,2.571730593007657,1
Married,African American,18-25,Non-Veteran,E,-39.10063268430897,-41.792094593023066,B,-67.76498056119027,E,23.32152574901348,B,D,D,38.68425801596054,-18.90729428702826,E,C,-46.92026437149759,-62.039171805102946,A,B,-55.46905425514049,0
Married,Black,36-50,No,B,-16.140539106542285,-141.44662068407854,C,71.36552067667976,A,2.8643318745801474,D,C,E,65.2966475569342,33.47955055218936,E,D,-132.8747805307907,-141.9569696212424,A,D,45.4438426617739,0
Single,White,18-25,No,D,-52.766908439413065,84.21170509714176,B,90.18015302730174,E,-153.1674493277862,B,D,A,180.46373335856555,-85.40715580254815,C,D,-19.40585143186139,202.25960933952493,B,A,-108.3315189736639,1
Single,Asian,36-50,Veteran,C,-30.016775080656586,-51.85423380854643,C,-25.74122277595581,B,60.48936412252027,B,D,A,80.13786580485615,-77.35880745417143,B,C,-94.62269960810865,62.862224418604974,A,C,-8.700493245656808,1
Single,Black,26-35,Non-Veteran,A,-53.614406398196394,-19.320164450287677,D,27.50447595839443,D,-83.4700607996471,D,E,E,-81.14615751306519,132.98288603410893,B,E,24.03414137008092,-20.570054476843744,E,A,58.40612227248183,0
Divorced,African American,65+,Non-Veteran,D,108.24886926621211,-24.199625452828855,D,203.18726216124983,C,66.36864756469704,E,C,A,119.21988821457663,-125.54588311027463,A,D,219.04036219800608,-293.56542304898517,C,D,-55.46535376972427,0
Widowed,White,65+,Veteran,E,52.42457301575182,133.4788780644466,D,-35.24194663286803,B,81.18317822712736,A,D,E,94.33035314991423,-81.9208663170212,B,A,62.7392446054798,-158.78527743291258,E,D,-102.19576099515324,1
Widowed,Other,65+,No,C,152.43555439267064,25.59056272147616,B,-96.40798996935503,D,77.54450518820875,E,C,D,30.75113300233634,57.5097605490714,E,B,0.0011045058252147763,-84.95560984853589,E,C,87.72345227851595,0
Widowed,White,51-65,No,C,94.9762241216539,78.92741686259374,D,-133.81507888636492,C,22.53920204492553,C,B,A,68.82320732772239,-8.717978055226348,B,B,-75.80355942113208,-3.0536802017145077,D,A,13.609562311891182,1
Single,White,65+,No,E,50.473631435839735,160.86479997798818,A,89.04836996891406,D,37.426341163537785,E,E,C,-41.236215680042605,-42.51670716384923,E,A,-54.54647130537163,-67.68385417134803,A,D,-191.32130266450577,0
Married,Black,65+,Non-Veteran,D,-16.559948073168773,-17.160368962264716,E,43.74549854339846,A,-200.0188764020484,E,B,E,-25.270931848246292,-2.2766087477855796,D,D,-76.8796408140193,16.60536365113093,A,B,177.9295440798586,0
Divorced,White,51-65,No,C,87.82798391910481,132.28675981669696,D,-93.76113086793413,C,-53.515401018011964,D,C,A,25.034591449120715,-271.75108417014826,B,D,33.60894664695985,-50.64239385420024,E,E,-56.07250781270362,0
Divorced,African American,36-50,No,B,94.49414434203112,34.68550897530622,B,-100.67923799875796,C,-66.47062453015972,C,A,D,90.39701193532625,-17.528793356091064,D,A,-41.43680051193111,57.16716510148102,C,E,-129.9491683241198,0
Single,Asian,36-50,Non-Veteran,C,81.1449243722855,-197.73137685461643,D,43.6532575543538,B,-43.34844890435141,C,E,B,-128.50807358118544,-69.87390611289909,C,D,-12.706354345415887,-24.989345554718057,D,D,-110.76017812023464,0
Divorced,Other,36-50,Non-Veteran,A,113.23711251006033,101.67512354455333,B,-22.994353556121556,E,-67.04795591003044,E,C,D,-61.5591028886255,-81.91670238522741,A,D,-37.465115679703175,139.3601531607342,A,D,-68.4930290229811,1
Married,Asian,36-50,Veteran,E,-69.7264833704173,152.15059296026692,D,0.5315147719798168,C,10.39042807116432,B,D,B,130.43674925975148,84.95107285071624,A,B,-93.85734351360867,94.87674313767151,B,A,-0.42988109887782305,0
Married,Black,51-65,No,B,134.68531335275685,-68.02245791559926,A,-102.10810479277839,A,-155.04772867962623,D,A,D,62.04913332043771,105.86439228379727,B,D,75.21675054366362,-136.72344090290576,B,C,70.12270895280112,0
Single,Asian,51-65,Non-Veteran,D,0.13289371120336935,154.7130572940216,A,163.71438142468628,D,-80.27583249384949,A,E,B,-263.4394669741137,94.8479525653086,D,E,-37.84073939890254,166.3116222100475,B,B,3.7326877297195695,0
Married,Asian,36-50,Non-Veteran,D,-124.42125535664341,21.85880262863314,B,-50.573076060934575,C,96.16584611136511,C,D,B,98.35523605528535,185.28789738910194,B,C,218.0813606117846,-51.02178374434067,B,D,-119.55854541981779,1
Single,Other,51-65,No,B,-32.106468390109605,-100.51115078001997,B,52.09610450043053,C,-102.14099581006069,E,D,D,-134.6814566726716,-98.19586893105532,B,A,-101.43445809239483,-130.14542688986992,B,C,20.777198409576318,0
Divorced,Black,26-35,Veteran,C,-55.26398880667499,-320.5022518057817,A,43.09413712765746,C,-118.72455858978151,C,C,D,76.62146969571072,-74.24731101482375,C,B,51.0159240756471,10.367059405869526,C,A,-93.40252364451001,1
Widowed,Black,51-65,Veteran,C,78.96296919281276,-59.164724010846804,A,148.48076634221715,D,0.5026987087908683,D,A,A,9.032448146485757,2.9730704540753408,D,D,-98.4675023599498,-12.793399830501443,B,E,-108.82634082328559,0
Single,Black,65+,No,A,28.221763842423904,-16.587717426196278,D,13.127242953925977,C,-11.611151410780977,D,E,D,108.42566990789034,-63.480194826232236,B,A,-46.369669893358925,-65.1809373606988,A,B,-149.56899850638268,1
Widowed,African American,51-65,Yes,E,14.339804504678147,72.61821362055242,D,163.24760856768685,D,-202.59695368268225,A,B,E,20.502630189319067,-131.53551961376834,C,B,23.41995138392734,-198.32662561637315,C,B,-11.203588779198993,0
Married,Black,18-25,Non-Veteran,C,-106.49210444866523,-139.79670757527288,B,-63.2692777292201,D,-51.679854584991006,E,D,A,111.36039296883959,-6.4533657851451265,C,D,-5.21081005907318,11.952849964348292,C,A,112.01679760938657,1
Single,Hispanic,18-25,No,A,210.3851808848395,54.26414166561576,C,20.72707695188605,A,-35.14222458672094,C,D,C,24.960163405906957,37.42991325648915,B,C,-97.25972033465536,-69.68398473591888,B,D,38.7539921045064,1
Married,African American,36-50,Non-Veteran,B,34.584100515200824,-66.02747715885103,D,-93.86381152013776,D,-37.248778432109916,D,E,B,-70.16817993146357,87.95720937275746,A,D,-232.2533830132878,106.0429115041468,D,B,29.076389307830038,0
Married,White,18-25,Veteran,A,94.27786612893371,-3.122728942848075,B,54.24215620847076,B,-80.83264370116945,E,C,B,-3.8787752538989375,32.10471548007261,B,C,69.00145200946355,73.01523855203527,D,C,-51.894207776134174,1
Divorced,Asian,36-50,Veteran,C,0.6756590826755494,-11.044330343471087,A,7.461663590569617,B,88.35645865350787,E,E,C,117.15865479257275,-150.52143774153407,D,E,-24.260890558279293,-56.411957997330674,D,C,-136.58505404369436,0
Divorced,Hispanic,18-25,Non-Veteran,D,154.4255956453575,157.50685913922536,A,-0.1450223711289172,B,-130.41536947315683,E,E,D,-171.92966040464063,-76.21692390580463,C,E,-43.16508041263103,11.551956523479744,E,E,150.5512709786603,0
Married,Other,18-25,Veteran,A,95.44677437847653,-10.406415442937604,C,187.7285441816943,E,-147.8985333887485,D,B,B,35.13174669803533,-2.990765582639455,D,B,85.27235875179086,43.82148895844745,D,D,-90.88382553089181,1
Single,White,65+,Yes,C,101.66821635635385,-92.94993132910902,C,13.072834738128211,C,239.83340431404488,C,B,B,18.621355611182338,-40.64013933788913,B,A,2.366633967497814,47.08463425913688,A,D,46.08741985139257,1
Widowed,Asian,26-35,Non-Veteran,E,-6.480123283401324,147.2051737786401,D,-128.9945506433364,C,200.0408461334744,A,B,B,52.65235615534289,-20.349381936161038,C,A,74.33099904485032,5.434723456867779,D,E,63.92634677540692,0
Married,Other,26-35,Yes,D,-73.02547571545882,135.41304778072757,D,-22.676229869931724,A,-16.17882643131926,C,C,D,17.659002171333874,43.78345181074113,B,B,-140.98995028714512,13.01662165391001,C,E,-92.0592139451822,0
Divorced,African American,18-25,Yes,C,139.0709285168362,31.518347696480543,C,0.3397340059700039,E,-62.7126425995453,E,B,C,8.028585076445484,-19.01310729505018,C,B,45.83870115008342,-37.16196115460803,B,A,4.647688426929731,1
Married,Hispanic,26-35,Yes,D,-13.164933592524939,-136.09315423063114,B,83.01318576109797,C,-40.84624618245591,C,C,E,-36.781087705329604,64.17511549470541,C,B,79.14966059505127,-20.868303448843715,B,A,-42.61812515725285,0
Married,White,65+,Veteran,B,-76.91869908375499,155.10532580858205,D,-52.55518970717038,A,42.62466402573237,C,E,A,30.546049158376842,139.36762257487655,B,E,217.47169445806333,14.139070512613177,D,B,-84.97280629435457,0
Married,African American,51-65,Non-Veteran,D,188.55473755123003,64.11694831561617,C,-98.38943867016529,C,-80.01500424074551,C,D,B,122.19428161482264,0.6918888562109027,A,D,-50.94530755515627,11.328413924563353,D,C,63.1543833133097,1
Divorced,Hispanic,36-50,Yes,C,-33.70647248060708,24.64508524628359,E,110.59934502809993,D,26.922483944640867,A,A,D,142.84868549767035,80.87858460939812,B,B,-103.0540739306319,76.25959368530638,D,C,-48.34546618150478,1
Married,Other,18-25,Non-Veteran,E,129.21666091254676,-12.398307752719258,A,55.72279291403564,A,-136.09973720929597,D,C,D,49.276056360844585,-36.31120647479276,A,E,-97.64977631037853,-156.27887665492963,D,E,67.41885720386618,0
Divorced,African American,36-50,Non-Veteran,C,109.53896141713568,-95.27745113351536,E,-86.92066487143433,E,-125.0225601921947,A,D,C,285.7701767383147,-20.067559768937528,C,C,5.5616993296052515,62.39897825210857,E,C,-71.70687897488936,0
Widowed,Other,26-35,Veteran,E,89.43125652534985,-47.84841163086709,C,210.01617846158155,A,-56.87181662558136,D,A,B,115.64997022984605,-177.93522527949432,E,B,184.89532132874487,175.3971413526544,A,A,-135.05406442546607,1
Widowed,Hispanic,26-35,Non-Veteran,B,-85.91540374399989,-20.106361684372125,D,216.5464127726023,E,-71.72490997493647,E,B,D,120.56511267977466,30.03871696372848,B,A,26.964366419796022,42.71564883748507,E,D,24.937098196391208,0
Widowed,African American,26-35,Non-Veteran,D,17.038541017972964,-0.48928732576189726,D,11.333160387473225,C,-132.34285336270756,A,A,D,-85.65529233675487,17.69763073102286,D,A,10.013181409000909,58.830979144440285,A,D,56.18694881180149,0
Single,Other,65+,Yes,B,-156.40823913729912,57.710496624675834,C,-37.01444690272668,E,40.31026445826114,E,E,A,185.949190993803,-85.21416654740985,D,D,-215.19532129938761,-140.90428822849367,A,C,-20.67453070611068,1
Married,Asian,26-35,Non-Veteran,D,75.29698001820242,45.49796959157083,C,-74.6227111903681,A,-105.04748108235111,D,B,E,9.475845002949223,31.64445195387747,B,E,2.673121973442774,179.34663410951939,C,E,20.296377008331444,0
Widowed,White,65+,Yes,B,116.72306957661802,21.972067576956874,D,-93.62812518885045,E,94.1459225741701,D,B,E,41.828812364502376,-18.022486873200794,D,D,61.78547259090416,122.76236428616562,E,D,111.15220344492742,1
Widowed,Other,51-65,No,D,-61.06843189514245,136.9861503843238,E,-53.23956030936483,C,186.2038414047593,C,E,B,-176.0550954105334,10.624830156176735,C,B,65.90635458531283,114.0051107695678,D,A,-75.66102844304143,1
Divorced,White,65+,Veteran,D,198.20118392879408,-81.61742751810439,D,72.0742615659256,E,-4.17490158748701,D,D,C,-110.45291426399928,-51.455616544323355,C,C,-211.49151979969338,-107.67030819702458,A,A,4.567061386475275,1
Single,Black,36-50,No,C,-24.951773878072743,62.93412352837964,B,-130.77477602310677,E,2.3695476194518608,B,A,D,-187.65454319397406,-100.01204093081901,D,E,17.16280558031005,87.16474685550817,C,E,18.28890312331028,0
Married,Black,18-25,Yes,C,-75.23551875422812,-86.58943516509322,B,-60.808309284703775,D,-70.96910807981035,B,E,C,50.35061155647605,-169.0718604978868,A,C,175.48426193740903,19.570613948725978,B,A,-4.056934645847845,1
Divorced,Hispanic,36-50,Veteran,A,-186.31622670370766,-24.717019849402753,E,149.4747370661179,C,95.9301630538315,E,C,E,-29.47492356264563,-159.1868441086536,E,A,22.65351996229973,-207.92185624825632,D,D,11.529775473369977,1
Married,Other,65+,Yes,A,15.770086267404675,-128.82811716801336,C,-101.7759552344073,E,-23.495807499327203,C,B,E,187.06914738840172,-189.45967559970222,D,B,-162.3628550681991,102.28136026687622,D,A,45.50338009027867,1
Widowed,African American,36-50,Yes,B,17.89034846837466,84.01019879274988,B,59.68468803783452,C,-133.2920979968346,C,A,B,-47.869100648379096,-76.87567971725076,C,D,182.01903020989198,-1.350618981972584,D,D,-123.14346364861208,0
Single,Hispanic,65+,No,E,67.07215999819198,47.086940073284154,B,-32.702550929704685,B,-99.11348608175352,A,B,D,69.42863169939774,68.85272722709927,D,E,168.7190988865739,-0.5397908797948312,C,C,68.96056262243809,1
Divorced,Other,51-65,Veteran,D,23.567201633578513,-88.12131412040098,E,0.25348229483986284,D,11.45466757858257,E,A,E,167.72716433085895,47.90439111248973,A,C,-29.854010230197797,-86.11978241287862,A,A,-67.5904929900275,0
Single,Other,26-35,Veteran,A,-65.72915790090745,104.44744784885727,C,-25.76816635013727,D,53.06320133002067,E,E,D,118.36062247365406,-121.60621050510865,B,A,-33.63134531881731,-4.567039628630164,E,B,-69.43230446965484,0
