RACE,AgeGroup,SEX,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
Asian,18-25,F,E,-159.71155009506091,C,169.2541278908061,A,5.748695701751496,-38.90436946065134,C,-14.821154374557713,D,E,71.7928886437233,-25.091532342388785,B,0.5304465230262826,B,1
African American,65+,M,B,169.5520060400458,D,-49.03076025927201,A,-39.928594855805954,13.19870818394597,B,-50.84515219556525,D,B,47.48379082499864,-115.87377721159413,D,-95.73516179905815,E,0
Asian,26-35,M,D,86.36283542585319,B,-113.93784396662802,D,77.3936957897128,132.7148465529871,D,108.96971887077305,B,B,-84.61636866830887,40.999286269968074,D,-203.4308311987491,B,0
Other,18-25,M,D,29.28084303855567,B,-126.03236749258868,A,-15.872623818581067,-35.772127582998564,D,-39.02687852513662,B,B,122.44892032077752,-9.840598036424126,D,69.18372724633923,D,0
White,51-65,Other,E,-29.027280018432215,C,-46.173574106840945,B,-169.00290548336488,52.97756249176586,A,-132.13957133440533,B,A,60.15107589402341,-80.85078035287921,B,60.94907772478408,E,0
Other,18-25,Female,B,4.240171190177041,A,-69.97435176643037,A,107.94466753241439,70.91937712996673,D,92.48129029829471,C,D,-49.24672877643232,117.0027430926949,C,161.47556850887483,D,0
Hispanic,26-35,F,E,38.747259118630666,A,-43.75614814862463,C,13.003659940815371,227.93421859759252,D,-153.74092007268746,D,A,47.679557824496314,125.63003652987526,C,36.68926080400551,A,0
Other,26-35,Other,B,-55.61383554041952,A,183.92025030489435,E,105.89581480950659,36.29187923249726,E,104.81029607937364,D,A,53.445199285504316,-47.73384962433439,B,94.65213667902226,B,1
Other,65+,Non-binary,C,215.4145350943942,B,-104.83691152021221,A,75.13569649445122,67.61863266142761,A,19.11482224964437,C,D,101.00678021959149,-32.09437946433238,C,80.54330552728459,A,1
Hispanic,65+,Non-binary,A,139.63947178836767,D,43.632583896194994,D,-133.76232374174575,-152.2336982719656,D,32.93347904174727,B,E,-44.38985056263109,16.04294822911138,B,30.14864531524809,E,1
Black,51-65,Male,D,30.997653544343773,D,-20.18782381406337,E,-3.697017286195772,-52.17337493046673,E,29.046496561618707,E,E,20.92576255873259,-67.70424133363679,E,-163.18772306204602,E,1
Hispanic,65+,M,B,139.594011558983,E,15.012991071628164,C,44.027009985635885,-38.30509608844561,B,155.80827048970443,B,C,12.086914960643526,27.230130861092427,A,95.14360176121369,E,0
Asian,18-25,Female,A,-119.85858016794113,B,20.6714049231773,D,9.836267957884285,16.134031115401065,D,199.48596041198607,D,E,87.7274856652875,-127.89884421625844,B,223.29518329090976,A,1
White,18-25,F,C,25.00772041178182,E,9.51732675629236,D,78.61925071367129,-50.91456351430299,D,23.819785077379166,D,C,144.73367771847978,144.1550112438587,A,-144.2551874283842,C,1
Other,65+,M,B,-9.79690592963486,E,102.96330831489233,A,9.65423842671343,2.3282951065551623,C,73.73269499482349,B,B,186.51847803399323,-10.383178016870554,C,176.6378832445443,A,0
Asian,18-25,F,E,-5.454518512862123,E,-211.3397901911679,A,74.54719723667,28.694693378775565,D,162.65994903677645,B,B,-173.46449220346622,82.73113681071999,E,51.44432169066606,C,0
Asian,26-35,Female,D,50.75149594172127,B,-73.57479786224978,E,-38.13675186582239,43.22076619329141,D,191.7071124439738,B,B,-72.91401619105335,71.67871146729395,D,138.28164088877452,C,1
White,36-50,Non-binary,C,78.0808009989016,D,104.01501778654847,D,54.700829112378415,-78.70288106598501,B,-14.755721341637393,E,C,-148.60211420839374,-39.58785083300418,A,99.05730181280877,D,1
White,65+,F,A,-52.9638700111977,C,-26.379150978309113,E,143.35490398432015,228.26252542402062,E,184.24957491816605,C,E,3.6556319751224406,-173.27663566296022,B,79.16936433727628,B,1
African American,51-65,Other,B,48.522128092898846,D,-96.13562046586766,B,-57.21946774027891,43.704076760899056,E,96.08767615258579,D,C,171.0085896133266,121.98487035067427,E,-18.954809841188123,C,1
Hispanic,26-35,Other,B,2.792711398841765,B,16.262029885238217,C,-137.14130358308608,55.94887355911964,D,-32.283409362060596,A,D,-29.952725944257185,60.55034134606454,A,60.911940101562415,C,0
Asian,65+,Male,C,24.917606075768088,A,84.21923609494864,B,-91.88424708235011,266.36245699761525,C,80.49041902148294,C,E,-44.7593576632972,-0.6358058766069771,D,-70.21987411936323,B,1
Other,26-35,Non-binary,E,5.8726216810728715,C,-130.37727381325524,C,143.8768694733453,71.86774287790267,B,134.4410400668337,A,C,93.50659108338704,-156.85976474796647,E,1.4069204966262088,B,0
Hispanic,36-50,Other,C,122.19730272057801,A,-130.8228724419939,A,-85.18812892944705,129.97205466196644,E,92.66990464975542,C,B,-97.55357469745303,8.700006461159541,E,2.0336211337408363,C,0
Black,26-35,Other,B,-54.89398759804942,C,15.70658245954226,C,-36.90663988275448,147.4440014640741,E,-45.86274837131993,C,C,-23.553149694375858,28.938837517044075,B,-27.486321907305516,A,1
Asian,65+,Male,B,94.95897542528631,A,167.1976568945828,A,-217.5761241512785,-188.10553138747483,C,130.2518021416519,B,E,83.22335222228844,-101.89052991940686,D,111.79468451035308,C,1
Hispanic,18-25,M,D,26.584794631429748,A,-44.649162930061856,D,-198.51982616705033,-183.4804520092304,D,70.6969309822866,B,B,-43.68485325871194,-2.8255974366979864,A,-134.8611988539692,B,1
Hispanic,51-65,F,A,-1.8210717931994507,D,-22.734750850795255,C,-37.54823282590537,-75.05059937797073,E,-34.29574542310879,E,D,96.14089274079366,83.59949939956226,E,202.53015489539212,A,0
Other,26-35,Non-binary,A,-30.358095178818406,A,-38.70547655467739,B,-42.348770726247245,104.11555385850772,C,10.708605988008127,D,C,224.10092996088386,90.31705192981718,D,-91.29140143971168,E,1
Black,18-25,Non-binary,A,-11.355906990492592,D,53.707722881389884,C,133.4378311410137,47.91628643420178,E,129.48863037259392,E,B,32.31882935903103,-41.71493988331556,C,-154.0110814758509,E,0
Other,51-65,Non-binary,B,95.25026181246815,C,-89.20541129861154,E,1.466203164715104,-6.544915789249971,E,128.93391886824767,E,B,-24.85127449931125,-117.87006119680375,E,-145.23084136128946,C,1
Black,36-50,M,D,109.1558956473829,A,-83.42260400294421,B,-26.390242297391364,-26.700275295029286,E,37.683427389686656,D,A,-149.92055705468297,-102.4156215085762,A,-122.14550644441753,C,1
Black,65+,F,D,-99.92389230939676,C,202.59306517212008,A,-122.04096543568865,-21.666944412289073,E,11.887854312868773,E,B,37.19099859651293,-143.29730850248487,B,-185.23388356816892,C,0
Asian,51-65,F,E,-245.2166478532319,D,-70.05412075475611,D,100.11330835437712,-54.22262780335608,B,-28.421571933420193,B,A,63.99294589928498,182.52615427735702,E,64.91461923989851,C,1
Other,36-50,Non-binary,D,154.84653061979634,D,-193.7325659741233,E,-45.17506068254954,-82.17218203093954,D,182.23297100352434,B,D,-20.492809908469432,-65.04654018829284,A,-87.70400270700497,E,0
Hispanic,18-25,Non-binary,A,-161.36866729254257,E,-157.3589241979939,C,-126.74238701872773,-115.98992675524495,D,45.081982023642304,E,C,3.8033812723264995,121.08576866637395,C,20.678030380092448,D,0
African American,36-50,Female,A,57.16648144178892,B,27.226644542623387,A,49.02375413822072,143.60429509292229,A,-6.182772154283143,A,D,-63.063167430692644,-29.244832177061035,A,100.48508381705683,A,1
White,26-35,F,B,-128.2873755249392,D,28.01174900330363,C,157.25007573393103,110.58848455643142,B,26.30984631497394,B,B,22.32753459415489,-63.1189004175768,A,22.466008173346047,C,0
White,18-25,Female,E,16.016053991150734,E,-123.36381616548822,E,94.83255266969152,-4.744292845340022,B,-13.11564525263195,D,E,144.53446909526323,-25.132576254337096,C,-44.109638687204026,A,1
Asian,51-65,M,D,-91.59546791090646,A,176.71269961927132,E,-49.08722328990591,16.871616725703394,E,-50.85988104591165,A,E,242.69071833206525,-63.69633313238503,A,-111.35092030653647,B,0
Black,18-25,F,C,143.75504043218373,A,53.043208196354804,C,-184.89418499389168,31.004471073130336,E,-40.37561300637605,B,B,-79.00234699547973,-107.53399656089783,C,79.81118218565551,B,1
White,26-35,Male,B,58.77649000381967,E,-49.66040313348047,B,-64.00739465281761,14.257239035287094,E,-14.015177819080101,B,A,75.61820984987291,-24.186770684610014,D,-90.10209902331378,A,1
Other,65+,F,E,43.885323194319746,B,104.49415116863032,D,-60.73328447005911,-155.70080704823,C,58.637006320537196,A,D,158.4524284992719,163.52911085020244,C,78.41867144973746,E,0
Asian,65+,F,A,-46.13135059673177,B,61.15249547842869,B,-65.10780612551595,-137.62222675963926,B,14.40799043642847,C,E,-21.334699515374606,78.87474302960187,D,34.85111731769443,B,0
Black,18-25,Non-binary,B,-1.1274027395772968,A,-67.56197350781787,C,50.16979265938881,94.23241735131471,B,-49.25216351435539,A,E,54.92687194351109,13.014212794681645,A,73.9921933765607,A,0
Black,65+,Male,A,113.81103010757008,C,-115.05409682628591,E,-38.20123435991142,5.004718496289032,C,-121.05710006853386,D,C,-3.882709100976532,-70.53058443750265,E,102.02087949850069,A,1
Other,26-35,F,B,75.73917659321687,A,-16.852723583109032,B,77.32495533902483,112.40263206423127,B,8.241683285977818,C,B,-133.6390510127471,131.80648333966235,A,-83.05103947894786,E,1
Hispanic,65+,Female,A,33.142682550308386,E,85.83970670448139,E,123.05921316281253,26.425506142930033,A,-66.54195235315257,E,A,15.334385325110953,-62.48971624151574,A,-139.87392703738203,C,1
Other,36-50,Non-binary,D,144.55799510642885,A,93.58650961988552,A,-265.1890130779504,-211.4832084256444,E,114.9382995269104,E,E,-26.85814151581819,25.47564094502738,C,-60.0735529398816,A,0
Hispanic,65+,Other,B,-63.76246646859837,D,-241.60025231332213,D,227.35150413070545,18.451892635437737,E,76.54142536444742,C,B,49.45962123834723,-102.2970927035579,A,107.16121359440756,C,0
White,26-35,Other,C,2.870160636688801,A,16.12562372538201,A,-59.96186485166432,-115.26945953407844,C,-137.35037509548746,C,B,159.7982074898101,-153.0716811791378,E,134.94033928353792,D,1
Asian,65+,Male,A,-185.7224124866732,A,-86.35469524564544,D,-19.762097864012837,118.92659579956887,A,7.1601386277071395,A,C,-93.66630587755354,94.9424528689795,C,32.315961825145244,C,1
Asian,51-65,Other,D,229.36889183108943,B,219.2283353108653,D,-56.86133185786923,-27.393848520125786,D,64.39426312727635,C,C,-204.13921239684436,-95.42645029197149,B,-142.37643808599344,A,1
Black,36-50,Non-binary,C,-59.176764195831936,B,177.95700315954278,B,-77.77735250766219,106.52544669670078,D,79.73435782056313,B,E,-168.11395045217108,157.49742510289806,E,-8.873090826416552,E,0
Other,36-50,F,E,41.71527442577509,C,-149.7903888324194,D,-69.38561984244537,-93.6142206879055,C,-155.31699131280794,B,B,123.27802372440595,-113.38647562467263,D,16.97815426310142,E,0
Asian,26-35,Other,B,37.42610798352202,C,161.58892029116058,E,155.37902358788597,104.46063176028959,E,9.452728747762182,B,E,-18.045138702672546,-191.04220490731788,C,-118.9024248537287,D,0
Other,18-25,Non-binary,B,-31.586667908146648,A,-32.41301907311356,B,-55.216552059559476,-54.516184130102786,A,-21.48485388848529,E,A,77.14438090094939,25.3278557472014,D,45.955464797946405,E,0
White,65+,F,B,41.99409883384544,B,20.18299866161447,A,-112.75537704484697,-58.80233270107866,A,34.84871441932339,D,B,-23.902677729048634,17.94236395005093,C,-25.73707518777149,A,0
Asian,26-35,Other,A,-140.27340815133388,D,-105.94322033891368,E,53.725827508996446,40.14432157136289,E,-12.75754022916428,A,D,77.18536956864457,51.786762711611075,C,-100.4760325766086,C,0
Hispanic,65+,M,C,-72.20263252353524,C,38.21920202771588,C,-7.7083371068867885,102.34792611245042,B,2.0381945643308548,E,A,26.817408621463844,-70.93313814979953,B,33.65299246881548,E,1
Black,51-65,Male,A,80.68357203962958,B,-94.4412653746732,C,-87.7274085038746,-152.88902319386094,C,-18.725802477289584,C,A,-60.0943186779755,-36.89581284908866,D,-25.892106819503336,C,1
Hispanic,26-35,Female,C,47.907289156465396,E,103.23024956934412,B,82.5346394644125,-139.71769078594113,B,101.8676815327255,D,A,23.700038741385974,-91.4950782407504,A,33.639956819703684,B,1
Hispanic,51-65,Non-binary,D,-174.59797647302676,C,93.73744643101597,E,-146.7440748741977,-41.97004390117394,D,78.13066766567968,D,D,245.12883583769897,104.38360539651575,A,-14.192594057880969,C,1
African American,26-35,Non-binary,B,92.16548654620351,A,116.5050956799274,A,93.99195687552798,44.96836627866945,D,91.84401433514805,B,D,52.56021430263596,-82.87095988361072,E,15.934205427854295,B,1
African American,51-65,M,C,220.834034891668,A,-107.0312760640912,E,88.9474559334164,143.84881739405986,C,-84.96741750755491,C,D,28.54990032621789,66.78222263982394,A,17.116886082701665,D,1
Asian,36-50,Other,B,49.895937382954955,C,4.641664152919608,B,187.18274867920223,-13.241767049006938,E,-84.79499705990892,D,D,-118.20386587251892,100.94466827168822,B,-151.13996462815453,D,0
Other,36-50,Male,C,79.5351385310076,E,22.98517744717172,B,13.903287395802163,-58.74219183428703,D,-6.858780725758697,D,E,-93.32247657349681,-40.77172449055024,D,81.86341604501504,E,0
Asian,26-35,Other,E,-72.07659890327349,C,-48.79366176767354,D,116.28635520330033,111.3998105143038,A,-61.90771572254135,D,B,164.42715586334793,83.04561049527663,A,-24.209959078268,A,1
Hispanic,26-35,Non-binary,B,-211.98009331075204,A,-60.15291677018306,D,-17.54497407020127,-137.10641748814803,A,8.778973608896248,A,B,-50.29898775292675,144.4613603987873,A,22.200503796452786,D,0
White,18-25,Other,D,-216.97765576895276,A,-71.86326261895361,B,-118.60389648586775,64.15961979058308,B,-221.2093003094943,E,D,-185.412536202257,184.64423894836827,D,60.21617922258071,A,1
White,18-25,Other,D,-70.56104401412476,D,-203.23394428998785,E,132.3497968263561,10.107654098047659,E,161.48187241195896,C,E,-105.69967131306748,84.41229460160508,D,167.85828430239425,B,0
Other,36-50,Female,A,71.78543763413998,E,17.008601447221636,D,167.30434049404147,-124.02662680440181,E,36.488018264850666,B,C,-24.59173710420629,-46.57585986559058,B,47.9531123996903,B,1
Hispanic,36-50,F,A,-60.85670293721036,C,-16.744755612427323,E,42.978857246596775,13.452834599702058,B,94.70573326628356,B,E,89.56636060783778,40.40235435935602,D,19.263361348907807,B,1
Asian,26-35,Other,A,29.451581717405695,E,40.36011362079821,C,10.504434037781179,-75.87924835840866,B,-50.15122436628731,D,E,-218.44454482978276,15.378686369993567,C,-78.08170679176153,E,0
Other,26-35,Male,A,48.71225457892132,E,-85.05090519811384,D,-296.5151633133918,1.8527401562944694,C,23.64119790718141,A,C,-223.7101135479716,27.985886652130258,E,-73.51760755018731,B,0
White,65+,M,B,-27.608907649609005,A,-86.3939646783194,C,-114.17620729558354,-20.28119097885352,E,-45.152035349767985,C,E,-4.972360854651257,-120.62725397322076,A,-13.234789127745769,E,0
African American,65+,Female,C,-39.6501730059524,E,-81.27583063248505,D,141.41046172749338,-49.58999621544786,A,-41.59902165903965,C,B,-75.39987867424037,13.056954486690106,C,-138.52765895870834,C,1
Asian,51-65,M,E,-54.00181071776867,A,58.54830062120897,B,-28.33782880161589,42.67462343516091,B,44.01272604057291,C,B,-75.56640812667234,-179.0795625867478,D,124.99226065319671,E,0
Black,65+,Non-binary,C,-33.09479871463783,A,-84.2904211807791,A,-109.76463557734506,34.63093212039542,B,-14.961761280216908,A,D,244.47015255321554,-61.24834522011555,C,14.114322940998992,A,0
Black,51-65,F,C,-5.876164246899807,D,-82.59393171099293,C,60.7371346755332,8.1817521348633,D,0.7054070328944227,D,B,195.87432486809803,-198.94563442859166,A,-8.238149151924215,C,0
Black,65+,Non-binary,A,-43.07151415800711,E,40.33211622242378,C,17.381087756431796,20.11820974319766,A,14.881021644344564,C,D,71.32538420250813,166.44339388617516,E,41.54170371235847,A,1
Hispanic,26-35,Male,E,-199.63191064087943,D,-42.31736927172556,A,-17.450223387505957,-59.2134157347085,D,-22.025839212746394,C,E,-34.73025712782999,-90.15736279895818,C,2.4619587837028236,A,1
Hispanic,36-50,M,D,78.75757610267777,A,91.5321104855324,E,-144.94674577887042,-99.63377931530248,C,24.52781860982283,B,B,-75.51444435768191,-2.6186525512600407,D,2.266967449122585,D,1
Asian,26-35,Male,E,-46.40488712045114,A,28.781780842984556,D,-157.5065932116115,-126.59852915915837,D,-80.78403424593711,E,B,-14.066211775034326,-123.90772201297496,A,-21.86663160382731,E,1
White,51-65,M,B,-111.64443443832626,A,136.35698649687765,D,98.34708782863449,-36.05422381746373,B,111.10974771572745,C,A,102.48553516069394,65.99066339596533,C,-68.39466534805673,C,0
African American,18-25,F,D,-70.1959309762213,D,-86.92797421329473,A,2.19164262943219,142.29746812706733,B,-73.06468281882863,C,D,-43.70669674628635,-111.20580209147526,D,-72.72905967679226,C,1
White,65+,F,A,108.67324481485679,E,-60.756726543648455,A,18.490787222078136,-6.03425957395276,A,-105.7647334079896,E,A,-42.95251183838293,-147.9467876956961,E,-83.7744985942721,A,0
Other,51-65,Female,B,104.59790319041436,D,140.7423736671572,E,173.0581923360772,-70.02643383996838,D,-92.12831360275771,A,E,0.8225307296346003,113.86868856360937,B,90.54761301992325,E,0
African American,18-25,F,E,54.39794371785381,B,-97.89333113713468,E,-125.49109562594889,75.82168952358779,C,-11.67518250659181,B,C,65.13002504294941,-40.85369367869613,D,6.781060337820873,D,0
African American,65+,M,D,30.056272832180518,C,-10.661908028985978,A,-94.45624424564123,-133.00239987237183,C,4.401722487393936,B,E,-69.1717324888047,12.939010816160563,E,69.08861553949934,D,1
African American,65+,Non-binary,E,51.275639396987216,E,-174.37904981707325,E,40.44049633618677,-147.5354778863619,A,-8.104241823834599,C,B,77.54810943818362,-12.782669951239031,D,101.0314221728422,D,1
Black,51-65,M,B,45.342894993014355,A,130.87381681750355,D,80.2239565638226,134.2677170054939,E,-14.367414338377172,A,C,93.8074200498703,-6.972321031364488,E,-22.852866108730687,A,0
African American,18-25,F,E,118.22757255220901,A,-85.57586094242814,B,123.57068749256281,39.09172842439494,B,-95.15284742470268,D,B,51.81021313018282,-28.945540009033277,A,148.56635739254273,A,0
African American,26-35,F,E,-10.664766955193452,A,-98.61281976581023,B,59.96780165835989,-120.22257133253468,A,61.21363921167926,C,C,90.38908448483373,20.787126477651125,D,81.50360629038498,E,1
Black,65+,M,E,-25.62832744859899,E,-91.64109130337856,D,179.44955835604478,135.88899094375398,A,-14.142200508241853,E,E,145.2499435397133,-147.2130391403954,E,-99.48951747718039,B,0
Black,51-65,Male,D,-81.29168792088839,E,233.45879102164386,A,82.6244144439723,-89.3910027033136,C,107.3960241046916,C,C,-40.42248302696163,-21.499386790094558,D,105.05812587574476,D,0
Other,26-35,M,C,-9.202737563039182,B,2.6032297534869024,D,-123.70609249292164,-6.278097661726225,A,56.078796805184105,E,B,-69.47442354654791,4.165120760726122,B,-160.0590222281747,C,1
