civil_status,gender,feature_0,feature_1,feature_2,feature_3,feature_4,target
Widowed,Other,35.50144758076513,B,E,139.64890193252612,-106.19796064416549,0
Widowed,M,-91.23721501778564,E,E,-108.34154432302509,42.818632939893185,1
Divorced,Other,-67.15172759082155,D,A,49.826009085805254,-157.73979853751513,1
Divorced,Other,-4.335416424564899,D,E,105.02722701633003,130.71809942905497,1
Single,Female,5.398716057456684,D,A,-38.19286726798079,-55.10376727928629,0
Single,Other,-76.03890656861833,A,C,56.47460413732052,137.87382937910058,0
Divorced,Other,64.57116069068036,E,A,125.38883200907148,-66.07326405427571,1
Married,Other,6.670400730322688,D,A,-47.503442679185824,-107.01627155366896,0
Widowed,Female,-83.27770098391134,D,C,2.8139201112314605,-26.91096011779976,1
Married,Male,32.22640699374767,A,B,-137.42282677385734,14.959183031140325,1
Divorced,Male,32.180262780951765,A,E,48.12931468991547,-23.754244453849026,1
Married,F,-82.17243759522601,B,B,125.1554314042146,55.547566187157784,0
Single,F,-10.783515201933845,D,C,117.82290596954243,44.525043381954156,1
Single,F,121.38677544105853,C,E,-43.14409606234574,-36.57309507062179,0
Single,M,32.853412479301916,B,A,37.95222647609343,-125.97077112064166,0
Widowed,Non-binary,50.18219217062715,A,B,121.0195236230986,42.67388145962073,1
Divorced,Male,-27.382234761996028,D,C,-152.8829608200374,42.46585813363966,1
Married,Male,-40.65694179205939,E,E,-186.3961892429501,68.21136205923064,0
Married,Male,45.23193648218747,E,D,-43.43879453122888,-133.15726771056825,0
Married,Other,-22.32977062374436,E,C,-115.12299181041628,24.72650296826952,0
Divorced,Female,-65.08461122910431,E,C,-14.194043532224876,-56.72121648698101,0
Married,Non-binary,-35.341089754631824,B,C,14.947243018409786,32.09535036791932,1
Married,Other,-22.48116257065843,C,B,59.49832180219886,192.00549671565219,0
Widowed,Non-binary,85.78761822879986,B,C,-37.851392300989104,107.28778198131899,1
Widowed,M,-232.56192404353664,A,B,46.684753878355544,-65.67399828422376,0
Widowed,F,60.942485468489785,A,A,-34.73086762259816,119.92278665217464,0
Widowed,Other,-14.50396037547406,C,E,47.33016536389184,66.7384536756791,1
Single,M,-25.62947910972045,D,A,269.17413371991853,149.56158311486047,1
Single,Male,-117.1907895616633,A,D,35.99007786165304,-151.26812194837765,0
Single,Non-binary,12.793250585195675,C,E,84.26373597962076,-55.73501351090414,0
Single,F,-16.99747499510683,D,A,83.97938234170141,-66.20523554357158,1
Married,Other,102.70678108029946,B,D,60.30801049673611,159.0961857924908,1
Married,Other,55.62598890947788,A,A,-91.52464585490026,49.22094388215289,0
Married,F,-3.1133392322936775,E,B,-103.84072576674421,7.661508635626967,0
Divorced,Other,46.12260740620036,A,D,1.368492980261899,68.67803026157975,1
Widowed,Male,106.44013590458752,E,A,-11.488065278863285,-44.87447192559286,0
Married,Male,247.39046828464186,A,D,-12.510475317280015,69.93586643399662,1
Divorced,M,1.365801291111446,C,E,97.29189703515246,93.47199791094545,0
Single,Non-binary,44.315647991888994,D,C,-5.586462358293839,-103.05061332217267,0
Divorced,Non-binary,-82.87294878193721,A,E,-67.59895719286303,22.889806055624604,1
Married,Male,-94.06464694726186,E,B,-3.1746956625831277,-203.35481141201822,1
Widowed,Male,40.553838181383234,A,E,-149.25429731865313,-65.64377848481358,1
Widowed,Non-binary,-100.59898818611985,E,E,-13.014825201224786,51.98240671674673,0
Divorced,F,12.121860768592631,D,E,-152.1966884172356,111.52800244230585,0
Married,Male,-104.71591493368618,C,D,88.930435743154,18.177465781290763,0
Single,M,-47.23028055474639,B,B,-164.59018863127713,-39.96639644836312,1
Widowed,Other,39.843408500195295,B,B,38.637215199590145,25.82389567875393,0
Single,Non-binary,-37.3899204125827,E,B,66.78561489180447,146.96882303957415,1
Widowed,M,-70.82781100654506,B,A,-23.832648693585902,29.38201821091254,0
Divorced,Non-binary,-230.3644119731083,E,E,-194.7856492015783,78.26635226287596,1
Divorced,F,-82.36760432577249,D,B,24.098651535463393,141.73584021952493,1
Married,Male,61.61570683365712,D,B,-2.197146542710067,6.350870739209463,0
Single,Other,-11.125040884987591,A,E,140.0527361345364,-191.8709419542139,0
Widowed,Female,134.14695712251236,A,C,-106.63473656963338,11.506293072760444,0
Married,Male,121.19117061423135,A,D,-127.76610723546295,66.33297292470681,1
Widowed,F,-112.93253543801241,A,A,-8.196235815963892,63.59653168022245,0
Married,M,-40.32826464211425,D,A,51.440516734487844,-128.9728729092662,0
Single,Male,-146.5448831776559,C,B,-113.02412632582104,53.94794351286958,0
Married,M,111.16128146816155,D,E,-166.7888043090406,19.179003978887177,1
Single,Non-binary,99.89195928871358,E,B,-40.8179647901376,-55.842916438259785,0
Single,M,-21.838331575272743,C,A,-63.84916545440481,-188.36596069480441,0
Divorced,Male,6.311877142252248,A,E,22.14898088890509,113.76684679802429,1
Married,Male,-73.0374286439267,C,E,238.4674463556043,79.07403180532975,1
Married,Male,32.13581264451326,D,D,92.58040680022586,-83.81082459924546,0
Divorced,Other,-39.22704062110476,B,B,-77.29211437353898,123.62695124600671,0
Single,Male,2.2487420983587874,A,D,63.548007846923035,-49.39542898045437,1
Widowed,Male,-37.482142032024576,E,B,9.865477874191853,78.78991369101011,0
Married,F,18.144523251430154,C,D,23.129330489476423,-3.7168408409840112,0
Married,Male,67.3350698037458,D,D,-157.14011866155852,-126.71053477560359,0
Widowed,Other,-107.38617750009674,E,A,77.7658375094695,-119.31621985695804,1
Married,F,206.88914766128056,C,B,39.4030945795389,-181.5848203936919,1
Single,Male,-95.93846541851255,D,E,-281.52927522488005,65.50986013931576,1
Widowed,Non-binary,79.27596566876191,B,B,58.345526715044684,-127.49219430803286,0
Widowed,Other,75.64927664025323,B,D,57.51786360818364,-89.34006008340582,1
Widowed,Male,-34.388607392642356,A,B,70.8493153071014,-56.895572018396756,0
Widowed,Male,-77.95223593606579,C,D,-116.84476476029879,-16.252117651950453,1
Single,Non-binary,68.16001319042948,E,A,33.50781494128514,50.29383736991853,0
Divorced,F,-33.31299074240404,B,B,-71.9189946494945,28.05501022970864,1
Divorced,F,-166.16793829953048,D,D,9.48407473395393,-120.28170448320452,1
Single,Male,39.44353391871631,B,A,62.38811305093633,-13.503505101925887,1
Married,Other,42.63020210716355,A,D,79.68541375939337,-43.72340321356486,0
Divorced,F,48.01866813315809,E,B,11.39569445071377,-73.13979454168506,1
Married,Male,-103.82957107773234,A,C,3.335041906320898,41.48567169887964,0
Married,Female,89.9705691583158,C,B,-17.569134369071755,-23.272918118079893,1
Married,Non-binary,-150.92833894744942,D,E,47.82020518297502,-160.52590483636223,1
Married,M,-77.4390385089507,D,C,-88.64218373959518,-56.839785134877175,0
Single,Other,19.28180742871192,E,A,153.9033137930383,31.861213080450174,0
Divorced,Non-binary,125.01645678931159,B,C,-107.22209797559401,49.38127067926607,0
Single,F,-0.3295811477942875,D,C,186.59046865011305,-33.61730920897742,1
Married,Non-binary,-12.053498097094316,C,E,-111.96188313852143,-125.45758388670237,1
Single,Other,-169.7396151347504,C,A,139.01405777879714,-33.52957225464809,1
Married,Other,-171.74439471917083,E,A,-108.70283055250367,-37.53196182124115,1
Divorced,M,-187.84623043604805,D,C,-51.494610355536686,54.6886016567726,0
Divorced,Male,-43.914331858999276,E,A,8.426852473615446,-38.0098849836691,1
Married,Non-binary,79.38503946845776,E,A,-34.319009852101075,27.91197125115397,1
Married,M,33.15056815753125,A,C,86.77437715985022,15.142255787667718,0
Single,Non-binary,75.62185004062343,D,C,123.95215004753393,-111.72070312178799,1
Widowed,F,232.39717291233833,A,E,-295.0340769433755,-127.58823551256843,1
Divorced,Non-binary,-132.618032830591,B,B,-23.333618378016848,53.748162688708476,0
Married,Male,-67.39259302680907,E,D,98.7983224398767,137.1250550399406,0
Divorced,Other,28.47917594966142,E,C,-3.056759171852228,-53.343684032911064,0
Widowed,Male,-52.455163564858346,A,C,-180.22700711694787,-127.667437463913,0
Married,Female,43.99513372125984,B,D,-98.48134035623711,27.87882657787489,1
Widowed,Female,-65.65837132437555,B,C,26.604725158806055,-9.389959511690096,1
Single,Non-binary,10.350502819564282,D,A,-136.40152469665412,34.64998458466974,1
Single,Other,-96.50853405246639,E,E,-135.0489271728077,68.02860881562954,0
Widowed,Female,66.70100230683845,E,E,-92.91506646526743,88.34732166182053,1
Single,Male,-86.77511189224813,D,A,-3.076154613152531,-69.34142832094474,0
Married,M,26.835489908680792,D,B,152.60861617913608,-59.77851106061735,0
Divorced,Male,-29.549473239370133,B,C,138.20865514851016,-52.7110225762879,0
Married,Male,50.180516077885564,D,D,132.6907515744988,-291.8615052213021,1
Divorced,M,-73.25867367350055,C,C,48.740241233711735,-185.20149414591927,0
Married,Non-binary,-63.10189017772302,D,B,66.83419344172627,-61.8904639238031,0
Divorced,Female,37.968870532760526,C,E,71.49360590108654,7.443145780946038,1
Divorced,Non-binary,81.06142831855581,D,A,-215.67935391945358,-142.33233392735613,0
Single,Other,167.42186867785625,A,B,56.53998601788175,-234.5401212440956,0
Widowed,Female,67.19898543454386,E,C,-49.1066431284497,-5.400128571078334,0
Single,Male,-5.330823319627912,B,B,154.31849094111558,29.787542074439987,1
Married,F,-27.276019642323824,E,B,-27.115403255622976,-5.9675245851342575,1
Divorced,Non-binary,-134.98580640284337,D,E,75.67698930747304,-209.0643252588707,0
Divorced,Non-binary,-10.222417273267174,B,E,133.97329151588758,-193.60306357982705,0
Married,F,-138.0483620960187,E,D,-169.03531891393223,-43.3423004830522,0
Married,M,18.396506378864004,B,E,38.64621328962432,-167.80963952559546,0
Widowed,Other,91.66622295289267,A,E,97.16385660052313,76.63325327870619,0
Widowed,Female,111.77854077022155,E,D,4.840708497646749,28.6835624143493,1
Widowed,Male,-79.04950715866914,B,E,-1.2979039625270536,-131.03382275394972,1
Married,Female,110.79392414073759,D,D,-55.151630853157876,152.59038828581782,1
Single,Non-binary,129.74855645028268,A,B,-27.52624222172605,-84.7536740719807,1
Married,F,-27.309054600553175,B,B,114.16124883929805,5.576440961803223,0
Widowed,M,41.331741106027565,B,C,-192.25168076544227,-110.61301866740433,0
Married,F,85.1870252843467,B,E,-218.48937283745863,168.56625529176554,0
Single,F,166.7155090490481,A,C,93.00240197628524,91.49442694872634,1
Widowed,Male,6.238710251900724,A,D,-186.56040860657615,103.23661904048713,1
Divorced,Male,15.35606331633412,B,A,69.60289402480046,93.18676511606215,0
Married,Male,-21.83642122557051,C,C,-185.80609674094399,57.391055363529645,1
Married,Non-binary,-72.33544395760994,B,D,124.45102570130486,110.09963820854321,1
Widowed,F,230.95339014547437,B,E,30.23367107366243,-26.831345274415185,0
Widowed,F,-17.6676386068827,D,A,128.4605903363146,-42.13382972521398,1
Divorced,Non-binary,57.04037430115907,A,B,-39.8221528969044,83.87325942898623,0
Single,Other,129.45307848662424,B,E,-4.071935775711945,-213.30746324089057,0
Married,Female,105.13601815180218,E,B,171.4043213470524,-134.33140376094082,1
Widowed,Non-binary,-83.18003094483797,E,E,-145.35713565449646,54.2193502120071,1
Married,F,17.084631933571874,D,A,-61.25452665572109,-67.14818635016644,0
Divorced,Non-binary,-22.029655609422353,C,E,-130.31018083967976,94.5077877305447,0
Widowed,Other,204.7442150112738,C,B,233.3781802472791,29.86393520850681,1
Married,Male,-49.85371502770755,B,A,67.14126153294887,24.711027061424286,1
Widowed,Female,-39.82408535327623,D,D,118.35664656410106,-51.97111165418382,0
Divorced,Non-binary,17.807591107300937,D,A,65.03289539359622,21.027778456849127,0
Divorced,M,111.31323313585229,C,D,38.97619696397997,-101.23868487271777,0
Widowed,Non-binary,35.49469291939146,B,A,120.51296094910535,194.39568480368007,0
Married,Other,-301.2460029841696,C,C,-28.320648537683212,168.27612702896465,1
Divorced,F,48.07022572982802,E,E,25.495314284025362,-30.972283178984583,0
Divorced,Female,-85.36165783722016,D,D,-192.69567513451057,-40.398622752184004,0
Single,Female,80.80917429800778,A,D,-158.77316665736376,-135.24059116916925,1
Widowed,M,74.05776004067039,C,B,-70.21199309543388,42.618780698963484,1
Single,Non-binary,-200.23398938264324,B,A,-105.36190251903432,-49.711293949687025,1
Married,Male,-143.20142399471712,A,C,234.13953540703014,18.17249596645117,1
Widowed,Male,-214.012658880181,B,E,-55.88888730889126,46.176992203011984,1
Divorced,Non-binary,248.33018280598282,A,B,198.01224757276452,171.8373131267393,1
Divorced,Non-binary,57.41119888224896,A,B,107.07968410189295,-234.29236585095876,0
Divorced,Non-binary,31.032876692637906,B,B,77.49259876929527,-158.62045467372877,1
Divorced,M,106.64066740461946,E,B,17.01669073340452,-72.83445383447778,0
Divorced,Male,-34.017991469088884,B,E,35.90786312999649,2.947752002780734,1
Married,F,8.222735705699725,B,D,-177.95298101999896,77.7674652798183,1
Married,Female,-8.67153706571295,C,D,-17.974931671429488,1.6375953245687007,0
Widowed,F,-69.96179592846524,D,D,-41.94190998457582,-175.29369577487117,1
Widowed,Other,-82.90972209788401,A,B,-88.58100144844857,-20.98198940265462,0
Divorced,Other,-117.88169073213723,E,D,-101.55417981620498,38.99831756759084,1
Widowed,Other,-18.967548508920647,D,B,-13.39414270019147,-52.67172508557708,0
Married,Female,-53.048932358873024,B,A,142.75141029463157,51.66892462347934,1
Married,Male,48.96022093988697,A,E,-100.71954138187995,114.8316357379478,1
Married,Other,-115.10555316564101,B,C,37.023418552052576,-37.5578400863251,0
Single,F,-30.959917086450588,B,A,173.4547609842823,-37.14825254355794,1
Divorced,F,17.33494990122835,B,B,79.66843794997438,-39.041415114768164,1
Divorced,Male,181.41611180124175,D,C,-88.8901774320273,123.51394834301517,0
Married,Female,-58.12865340813257,C,E,49.30437128632208,-15.003434976667373,0
Married,Other,102.0124212234949,B,E,84.73958922167989,-122.42666924552528,0
Single,Female,-30.15674923912356,D,B,19.335129307028932,-51.15658240385742,1
Married,Non-binary,-109.97952498922592,B,B,88.49130285685855,156.09625023413233,0
Widowed,M,-132.30029480855382,E,D,119.19076300991695,119.4696484212132,1
Single,Non-binary,-45.7728006833466,E,C,100.32631979967775,134.17081370227035,0
Single,Non-binary,113.8205970829655,C,E,46.392266880946806,8.728025006956312,0
Divorced,Female,45.77508023003833,D,A,180.68279416615502,88.52498967769577,0
Divorced,Male,36.86548710792593,B,A,82.86953455807658,85.73559973886002,0
Widowed,F,11.10436823530282,D,C,-91.06875334055646,59.666416995429586,1
Widowed,Non-binary,128.75076058612188,D,B,63.94375070486794,-256.00970093739625,0
Single,Other,51.28400418040414,E,B,-22.48007391418947,-129.16203508352277,0
Divorced,Female,-23.295893521084558,D,D,74.57886175521129,-29.852807836817984,1
Married,Non-binary,47.36839807767874,D,E,-32.72350341876525,77.21788986350437,1
Single,Male,-301.62036965937074,C,B,151.5133959117452,80.50236108886611,1
Divorced,F,-22.234095031453037,B,E,-123.31311600699648,55.43899808662336,0
Divorced,Female,26.78543442892468,B,E,-25.587407911632226,49.74278761452478,0
Widowed,Non-binary,-0.3490257956622673,B,D,154.36718221306634,-108.14763151253048,1
Single,F,-20.511890200870184,E,B,120.77929296484075,-34.596296775404085,0
Divorced,Other,-112.17849967241466,E,D,-115.76686171308243,64.72250558273119,0
Divorced,Male,-150.22459790871693,E,B,-6.888478111760222,-86.36152512150596,0
Married,Male,217.34636292206503,D,B,181.9484666045825,65.95267420655131,1
Widowed,F,94.91436399872185,A,C,266.313476221481,-15.297002709061658,1
Widowed,Female,-27.378383340668776,B,B,1.7940164016307811,-74.2346526167144,1
Divorced,Other,-108.21826562254432,C,B,-62.39724777748143,-75.64673339538278,1
Widowed,Male,-198.00596967578676,E,E,-101.70038372798969,66.71323313674982,1
Widowed,Female,-113.03698046913695,D,B,179.47663610749112,-4.209655393239947,0
Widowed,Male,125.40050873309261,A,E,-44.24478064655316,97.0584848821025,0
Divorced,Non-binary,-192.1145892971462,C,B,81.42869224446748,-34.80252475687081,1
Divorced,Other,150.96968813908322,D,A,74.02505322353139,-29.618529367766094,1
Divorced,Female,115.0360793321978,B,E,67.74693222680817,61.819666939033425,1
Widowed,Male,-292.11279429706696,A,C,174.38828687903353,-124.19071094310854,1
Widowed,Non-binary,-6.655922712927159,D,A,-163.46289736432436,145.87281292093402,0
Divorced,Non-binary,58.41363078789469,B,E,0.3059022658207508,1.3094575899505394,0
Divorced,Non-binary,-7.391672858192873,D,A,-30.819671952150784,-289.5157909560985,0
Married,Other,91.45295185718905,C,A,-47.23486275749093,4.149028558476201,0
Widowed,F,14.088835343418005,C,A,-42.39007499341951,76.77499530990411,0
Divorced,M,-20.15854698269938,D,D,110.78072687859239,-121.46231332313579,1
Single,Other,-135.14404469204274,D,D,32.48737034695804,-29.797420478655173,0
Married,F,66.72013461539986,B,D,179.2706599871449,123.46341537087375,1
Widowed,Male,-114.74402908820274,D,C,-123.24160166429921,125.8306905950187,1
Married,F,43.31302966259533,A,A,-97.05644201752935,-25.2519576134208,0
Married,F,-68.98389125586935,E,B,46.131685968655596,125.87446139180865,1
Married,M,-94.47841337660218,B,D,-75.3322001525587,-7.982060659859351,0
Widowed,Female,-42.64305080114719,B,D,117.57402766953761,11.213303588406246,0
Widowed,Non-binary,-4.090003005665776,D,A,-82.57728590244791,9.8921487075363,1
Single,Other,53.46240647975472,A,E,-2.6801458790744843,-145.52135944211471,1
Widowed,M,93.67375439947536,B,E,-60.23041015063551,-198.08493871859034,1
Divorced,Non-binary,-23.156037489645172,B,B,37.77924274660845,-32.31708819590459,0
Widowed,F,-204.5639971167081,D,B,-13.87345578527977,30.10915955628842,1
Divorced,Male,-25.587700243094602,B,C,-50.33968714588405,-172.06660871576517,0
Single,Female,-49.19845346682307,E,D,-64.48822392671796,68.30885455318547,1
Widowed,M,-13.1220745698998,E,C,-60.299116670444874,123.76489127453314,1
Single,M,-25.305431866725964,E,E,171.19329341340776,61.20434550647686,1
Single,F,-68.37872061966058,E,E,-57.80807724750734,64.34281744853956,1
