faith,birth_year,country,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
None,68,Other,45.33720740373175,-35.804618748606046,21.44893649611047,E,E,D,B,64.47800344649467,B,38.142574417159054,68.25414306560957,C,1
Buddhist,56,India,114.38619519081006,-14.186209677596473,-153.77338304757845,D,E,A,E,-31.341810072455434,A,-1.6150111034361263,96.27304306581523,A,1
Muslim,85,India,-10.203497844876495,-161.43615408518482,18.855716495075825,B,E,E,D,-61.30128880008636,D,26.388737902741788,45.57235769070013,B,1
Jewish,25,India,-73.12729861970212,182.02155902223464,64.27945585110763,C,B,D,B,139.28060171643705,A,-168.738601879181,120.30922811217638,A,1
Hindu,50,Brazil,-51.09242058016636,128.4535045469098,-130.51131581868663,B,E,A,E,-309.4291717590842,E,-56.78470849210648,85.67191038008598,C,1
Muslim,50,Brazil,-17.420742605486765,-111.04945199334837,-74.14678693741004,D,E,B,B,124.55061930055274,D,-42.015248665512004,119.30101492749108,D,0
Hindu,61,China,85.83563036366448,163.49746435176812,-79.19554819661097,A,D,B,B,-81.83795434025379,B,25.289858148071037,51.853792817066726,B,1
Buddhist,33,US,58.37774196634379,-48.72589344214205,27.531075257060504,C,D,D,D,75.90383613377347,A,17.43414020867672,-169.43260699669145,E,1
Buddhist,93,India,-125.21246307524214,-69.69375482267961,-19.28627255741099,D,A,C,C,11.029748573914901,C,129.66771277322906,-181.30868517967602,B,1
Hindu,81,Other,-220.93482098054233,-29.64483553780347,-254.44326725712477,B,A,A,A,122.72443316207055,C,77.82965465550991,-230.6688341250245,A,0
Hindu,97,US,8.326689405643089,-8.904298336648415,34.25608009944951,E,D,B,E,-45.16117645363442,C,-194.8244696459471,-79.09344901734647,D,0
Muslim,30,US,-88.2817813595263,99.19169562338594,-188.4630293804211,C,D,C,D,-47.05881293227754,E,-22.067988269610037,-47.33350828834947,D,1
Buddhist,90,Germany,70.45919336104232,-60.94244115940912,36.84688571680654,A,D,E,B,212.03834381032425,C,93.16627703938934,164.48665077664722,D,0
Christian,34,Other,235.856566990359,111.34640529307846,64.07685605191847,C,E,D,E,-100.19410737736449,B,104.93494053482593,78.52975292378906,A,1
Jewish,37,Germany,188.77568002342045,-9.538158945353418,257.83279485934787,C,B,B,C,-124.01080081693263,B,-41.61925145071866,122.51274548958555,D,0
Hindu,83,Brazil,-88.77509775205364,-18.097056633269045,-125.55066536469104,D,B,E,B,-207.58808457009766,A,-91.2649552172409,38.33985632245823,D,1
Hindu,82,US,-63.25563764056301,-14.146948388955865,88.55090379773304,C,D,A,D,126.82568241862447,E,-200.24496038085462,-145.23532848190587,D,0
Hindu,62,UK,19.824606063682147,-20.699054680843982,-30.618332877302535,E,E,A,D,-3.8092092876205084,E,-37.112131183333965,47.85790453064439,D,0
Jewish,25,US,160.49078960986284,-27.411536527520497,72.67933600301077,E,A,D,A,-54.52251108744367,C,26.158560656216444,26.058772902937445,C,0
None,76,UK,-69.3690506199438,-122.29001006256559,54.372057518336504,A,A,B,A,6.842061576674789,C,36.141977957656735,163.57540606274486,A,1
Jewish,42,UK,-14.41047772585526,-38.683430003216465,55.80061419506188,D,B,A,E,-29.273446807993842,C,75.06778900404399,-137.72504182427855,A,1
Buddhist,77,US,174.3984104619893,24.68452274489608,32.07555016376362,A,B,E,B,-184.64323174974209,B,-170.67326707465625,-5.383297449362089,D,1
Muslim,93,Brazil,121.95335599784394,67.44312488396508,63.25921804662972,D,A,D,D,-178.60705846642074,E,-53.61428206478245,10.100260638152559,E,0
Muslim,44,China,104.65711438459861,139.423476895892,74.1138761051607,A,A,B,E,-136.98011747021667,C,-82.43425064841725,214.08793378510805,C,1
None,88,China,-138.17892140249245,-54.99907950769999,-69.44407250480131,D,C,B,A,-70.56803338188857,E,-66.99070862983454,68.26154578198097,D,1
Buddhist,96,UK,-67.54365279054014,-41.72683574536301,-87.22611926492519,D,B,B,C,-7.2141256184032345,E,-39.62788339536284,-117.00540922051792,A,1
Other,65,India,6.249686834772038,-158.92938662714053,-139.98978956711696,D,B,B,D,-125.86487977743008,C,0.9797891524941007,-80.04841222873048,D,1
Christian,39,India,-130.3984729544418,148.17402860751642,-44.33886966244945,A,D,D,B,-4.7741739048299054,E,79.94243169519399,-195.21780339787432,E,1
Hindu,77,US,0.8424487140789299,-116.77971568963032,-13.675876287955054,C,B,C,E,-30.843293808115508,D,88.39450834239346,-31.4727836832493,D,0
Jewish,77,Brazil,-155.00221595016563,101.05049926006726,6.879780597739674,A,B,D,B,99.80251193818465,A,-149.74366155244726,29.156407786849854,A,0
Other,67,China,-159.2803988661349,-50.068808619218885,84.6683562660025,B,D,E,E,81.05318615890515,A,93.18436400358954,-81.64464673068902,D,0
Buddhist,84,Brazil,35.305122762705395,11.9871457435159,-57.06537173580681,A,B,C,B,46.98403949167428,E,-27.724019064433847,-107.68031412954744,C,0
Jewish,45,UK,124.17296876081609,-55.02085905279894,-200.96450929989956,E,D,B,C,46.67208772912163,A,78.81185315982209,98.89535246000295,E,1
None,94,Mexico,18.57031711559199,-31.99929557736422,60.919387794774195,E,A,B,A,101.61715583735176,D,42.09311238237755,5.481799483577578,B,0
Christian,70,India,71.36473475973207,201.8683097917628,-89.74227335015271,C,E,C,E,-25.109553282503022,C,73.82854634934053,119.37130859722902,C,1
Christian,84,Mexico,35.31952645039366,60.08552667357213,-142.27060847655875,B,C,A,A,60.14847283199203,C,16.582768510135104,200.55905985427756,E,1
Christian,67,Other,-22.414865218627508,119.82014132085426,-137.30077519981577,A,A,C,E,-198.75505412420927,A,-19.67967973744789,-61.99115567827393,A,0
Buddhist,50,India,31.316671949138374,40.47208488633625,182.15439229903495,C,A,C,E,110.83262308273743,C,39.42702782480348,70.30486681029345,A,1
Other,44,Brazil,158.953818225387,109.14401310622313,68.78557920762825,D,A,D,D,62.69360605715214,A,-170.26092356563458,26.451989719670543,B,1
Other,54,US,28.230170278984655,-183.0431695259946,-44.15206441007028,D,A,C,A,-100.7554115204282,E,30.594292009908546,29.806914127118667,D,0
Other,58,India,53.56363909788124,-102.56663785648186,79.95034576996261,A,E,C,B,-146.73160062364775,C,-72.7783781853591,-20.320150898153933,A,1
Buddhist,61,China,92.93152020900169,-79.87548931516126,5.556701982956769,D,D,C,C,-45.057927722663834,B,-16.436954955649842,-13.28824794082943,D,1
Buddhist,73,India,-100.18153242076433,15.08951689101144,-120.61512132310428,B,B,B,B,60.41982753749541,E,74.17816226721337,-33.24984149192723,C,1
Muslim,81,Other,-43.81222403404891,192.49867104248602,-19.972093329919357,A,C,E,A,51.98831261101924,C,75.46548914559652,30.732191240380647,C,1
None,46,US,-108.80120147528427,-215.35613136039035,-50.50284500148028,B,B,E,D,137.4001236276576,A,-115.69416958086651,-36.004825991891856,A,0
Muslim,97,US,7.237975942716345,22.605814089827128,24.19461454188018,E,D,D,E,-9.26842111987144,B,-11.345669595804601,74.36059943987979,C,0
Muslim,21,Other,-63.26305091578446,-70.06834150179728,82.97918132853837,B,E,C,B,119.67776383928783,E,-122.2645185358833,94.82202293623708,E,0
Hindu,33,Brazil,49.80165209875845,24.718853380640358,-51.21322400073202,B,B,D,B,-140.51284620804836,B,91.97632473639894,31.087908230750227,D,0
Jewish,99,Other,49.30299496676021,24.643851776611296,-73.13260341729134,A,D,A,C,271.4453240573483,E,13.595198956232421,-63.3411591134886,A,1
Hindu,67,Germany,-30.11784616824828,-324.38791875101015,-170.69401043479638,A,E,A,A,-187.3330125051469,B,33.645353585675615,-29.82701949367103,A,0
Jewish,27,US,128.1280838069438,-34.87718537676055,-160.05627484383382,A,B,D,D,170.47388000142234,A,16.894469163541416,167.32404343577878,D,0
Hindu,99,India,22.819543715263745,8.254019697133783,151.71563627788376,A,E,C,E,-101.88177836819314,E,-60.44528483576942,-42.42373271167189,D,1
Buddhist,92,Mexico,5.543374273313648,-116.67328403975475,-11.290245271451091,E,B,A,C,-44.0518993815719,C,-144.98113797764645,-42.78220602523831,C,0
Other,25,Germany,-54.31408977001827,-114.05555649285701,-153.2739619842044,A,E,A,D,86.62276084373474,A,107.32923841662955,50.747655700237445,B,1
Muslim,94,Brazil,-184.67006003830414,5.713083849289566,107.59933322966985,B,D,A,A,-27.6340163151243,B,-49.83378118523323,26.69126674955425,C,0
Other,63,US,-174.3126217151253,-100.2758824176909,-157.3923657349784,D,B,B,D,77.3589608523642,D,68.65842855719484,17.549954437571795,E,1
Hindu,56,Mexico,177.89137007700742,-150.51937026763392,1.9274783385054137,C,D,A,D,-16.717153267335174,B,-56.91363601179534,-88.35494390766479,E,0
Hindu,64,India,-3.3620038619219734,-29.137545094418606,20.150222607535294,C,B,C,A,220.78142420047766,C,90.0013838533311,65.2103687035632,E,0
Other,69,India,-17.036351634295368,-22.73888726758291,169.4823551674045,A,A,D,C,21.56753681925874,B,-43.22732736091707,-11.316293123654221,A,0
Christian,26,Brazil,10.599799813277475,-57.30874625122861,-15.800838567408338,B,C,A,C,67.267728269562,D,56.28777045499225,1.5880971136356892,E,1
Muslim,43,Other,68.16190226821283,-133.70586044468297,29.15149347468697,A,E,B,B,81.11945208354197,E,71.35093165674597,126.1423991419032,D,1
Buddhist,21,US,21.938129647169152,-20.2319374566533,105.92604516247206,C,E,C,E,116.70365485895557,A,26.87757561121632,142.01762421541468,E,1
Other,37,India,80.9416615568111,181.73343515590616,55.71251335118952,C,D,C,E,64.59797590373095,C,-63.36977772078881,147.9191842614495,A,1
Christian,51,Other,-236.48252891044,-16.034720317850766,-18.495024296442605,B,B,E,D,-40.69058483021137,C,-82.22731653124868,139.56610306415715,D,0
None,30,Germany,88.60931531078403,3.870124068188177,58.35901567196693,C,A,E,E,-9.701818330543011,A,151.78497276653624,62.53356778247039,B,1
None,27,China,-20.720042905901927,-30.819665338004103,-157.34303938635676,B,A,A,A,-33.119964131277186,B,-92.99684416628813,36.28634178361293,B,1
Other,36,UK,12.204095195222596,97.46733054636537,-129.17182330091083,D,E,E,D,22.148505900146823,A,85.66765866401772,-88.57991119967046,D,0
Christian,18,UK,-32.98654584168413,-5.362281998874758,36.643835518140804,E,C,C,A,-7.294050123080743,D,-101.91875042769007,-162.78479647518705,B,0
None,81,India,31.36316954692552,15.829650674068882,-53.871229196571754,E,B,A,D,-76.51664308731155,B,49.20250675859381,104.72079934962149,A,0
Hindu,36,Germany,101.76411586797866,113.04470416538643,-22.858277125795897,D,A,D,D,-102.7161808273406,E,-22.93501188935297,12.108129296143131,A,1
Buddhist,66,Brazil,77.80943241235079,125.6141750243529,-14.801906040456197,D,A,D,E,-105.11276134527034,B,-24.813790802865018,51.317574741480776,C,1
Hindu,61,India,-54.773125155976096,-44.83919399200172,64.22126363846574,E,B,A,E,-8.352291063324211,C,-139.9260868303244,-51.35978232049244,A,1
None,63,China,-87.66783309904831,2.288070298913407,114.65856801114573,C,A,C,C,29.61736807289893,B,195.0873886314013,-4.737205572425402,B,1
None,47,US,-116.65503140251043,66.33968008713605,11.660157087825649,E,B,E,C,-29.40377066406239,D,-70.09721110811641,-0.05418647039829012,D,1
Jewish,81,US,-48.14518284922267,50.4524070062367,-98.17130706719016,D,A,E,C,-19.719607838202982,A,-30.002197428359338,-36.86032957299309,D,1
Muslim,34,Mexico,-92.24683016697152,55.41459221917757,-38.551913108301825,E,B,D,D,-9.763325770352862,B,-156.01096142383702,4.21710887157609,D,1
Other,92,US,-39.77941914142099,-4.389376302418404,23.350694231158293,E,D,D,C,-95.72216162434293,C,-1.815169804313093,86.97700084704704,D,0
None,86,UK,34.36700972820196,-16.559415974324136,-29.260048081312352,B,A,A,C,-175.84441382653694,E,95.25181622410346,33.817518178150316,B,1
Other,49,Other,147.85384192758127,-22.51769581732164,25.626753932686015,A,B,B,E,7.062692455064723,A,-172.91861545693465,108.15873616589575,B,0
Muslim,62,Brazil,47.5612757468879,-40.188084655299846,-48.1416753434883,E,D,C,B,120.76286091544917,C,17.80265797139662,106.40556267866097,D,0
None,64,UK,-236.26650370169932,-74.61019114680276,46.61033436746549,E,A,E,E,-125.8856274289315,A,179.88340285648775,-6.218241062916994,A,1
Jewish,66,UK,116.37718965204171,38.747239439236964,-94.72921701286748,B,B,B,B,-113.43410449726615,D,84.52483457707956,99.0066984071971,B,0
None,73,Mexico,44.822634119050015,-125.29002499290786,-97.46599732192526,B,D,B,A,145.0956279145003,B,-100.79037527713393,-141.41446810902985,B,0
Jewish,61,Brazil,38.69225818110158,122.33065753129814,-171.3620189099865,E,C,B,B,4.978112220340631,A,49.994328845572866,-64.40275168135436,D,1
Christian,24,Germany,101.7806846318953,-39.814519200186005,29.971033775315508,C,B,D,B,35.07101612433617,A,105.3354797799492,-62.841955385309866,E,0
Muslim,63,UK,-74.69918362364665,32.21978613803558,-106.55067494570996,A,E,D,E,-63.746933308972444,C,-68.91056913031053,56.049369699634134,B,1
None,72,Other,-13.39009125921471,67.21535920231287,-152.01691447761334,A,E,C,C,49.67264240380956,A,-152.60823836448205,-82.00962612988764,D,0
Jewish,36,US,-51.95603494997303,-75.68770640481182,-20.913948593323287,E,C,B,A,12.996661340536924,E,153.37462886329956,29.16401699764213,A,0
Buddhist,60,Brazil,42.45488768698555,-18.149521722242888,-83.41682021209006,C,E,B,D,74.81429416316257,B,-115.22301515252933,81.33638134045745,B,0
Muslim,37,India,115.83676093476379,96.24113560323153,37.92814830365931,E,C,D,B,-17.29378043186496,B,176.83140587487514,167.4909826083793,D,1
None,76,US,111.47115474499915,77.4974460036352,-36.18235599178543,D,D,C,B,-69.06888223676233,D,-2.3720935395872016,19.545181453739808,D,1
Hindu,91,China,32.146149340425566,-83.99187110368783,11.17311754819205,E,D,E,C,-81.67684968780618,C,-63.21388400263823,16.85633788916141,E,0
Buddhist,81,Other,47.45936286890568,179.9274983439088,31.931807403154146,E,D,A,A,-71.8819135984198,A,-100.08421200657098,24.170461125376093,B,0
None,21,US,23.38986268747269,-80.93976053668621,79.3352440734757,D,A,C,C,-29.092270828871914,C,-107.90543803267694,4.561101729063256,D,0
Jewish,96,Mexico,-58.92657015866798,28.789663420986717,67.38673016984704,E,D,D,C,-5.140645276336098,B,-9.65842005254866,-45.362674406895295,D,1
Other,19,India,-128.17790307923795,-136.03106046925637,-11.024647828608995,A,B,D,C,11.639644930694121,A,-151.1410049973444,45.32958341990172,B,1
Buddhist,56,US,-72.80187600963204,105.41265199558849,58.56830486630763,C,C,A,E,121.64293479182007,C,8.329503552220334,6.974208041837884,C,0
Buddhist,32,UK,-135.4680056410401,-30.391454998707353,195.67159895781896,C,E,D,B,-12.656939962690661,C,58.939581562813956,70.00218901790628,C,1
Jewish,73,China,-219.80461873209035,-69.7090492166146,-125.48208577130143,A,C,A,C,-24.235398975917256,A,-181.09527931509874,66.62777431819895,B,1
Other,64,Mexico,-113.51747648669593,19.609038356417596,130.1596807865396,D,A,D,B,114.60484524202013,B,51.55501701523774,127.02066467260047,A,0
Christian,92,Brazil,-37.218086523980496,-44.66251087488892,-10.785632604859495,B,B,A,B,-100.66529762993417,E,177.57371328464663,-141.88457095980542,A,0
Christian,67,India,-114.08551839686262,84.367007615839,214.2612755212016,B,D,C,A,52.108018371517964,A,-175.22267462321273,26.62695059526082,E,1
Muslim,61,Brazil,64.81986575452476,-51.96016349101244,-10.504985161413812,E,A,A,A,-5.961040763476696,A,28.42863991920141,130.90890556851141,B,0
Buddhist,84,US,77.12039036929578,-29.150812845547097,34.69137326799303,A,D,D,E,177.83290346286384,B,-37.9189733909018,13.749848196838155,E,0
Christian,94,China,42.93532770097464,-115.9297141849204,78.42861121345254,D,D,D,C,-47.191605960152444,E,-126.3121231750912,149.462107424168,D,0
Other,25,China,55.28582249813092,-230.98780681284222,276.9438028641189,B,B,B,E,-162.328903281718,C,16.5207562770767,-15.447534310921537,E,0
Muslim,32,India,-147.05741047838734,-20.144928878138558,-89.12694029777572,D,C,D,E,109.68926514705943,A,-78.12673557987866,-102.11527019173985,B,0
Jewish,75,UK,1.7043368025516288,-73.99122050342325,-83.0175581510751,D,E,D,E,52.616757693942574,B,79.09373094822243,-154.35170646890816,D,1
Christian,30,India,189.08857586363348,146.5973186503191,-1.6198597955293028,E,A,A,D,-2.2896770204744454,A,-8.839414407999104,66.3297942181226,E,0
Christian,60,UK,0.04735655978807334,-197.9030063980157,23.521005679622277,E,B,C,B,-154.55470967486386,C,-93.02395797400379,-66.1773982274581,C,0
Christian,82,Mexico,-109.64077082016988,40.031262595820436,-115.73203638749257,A,D,E,A,-63.202932771053774,B,89.44652891819186,-97.95526426388145,D,1
Jewish,98,India,183.00085845645225,7.218332572289703,28.30335727775946,D,C,B,C,-73.75680215647262,E,45.289988244475026,-109.93452859998783,B,0
None,86,Other,-96.72725661371953,18.86907654370755,-128.0074039988693,A,C,B,E,177.79217382680923,B,70.22692154367277,69.06597034641038,A,0
Other,70,Other,-76.68111945942144,-18.698668052643566,-16.09173571945068,A,E,A,C,66.3400169334066,C,-162.88383214460697,-48.97373633814326,A,0
Christian,65,UK,196.57912053552263,38.9512309493082,-31.95461746759984,C,A,D,A,-111.83245371443729,E,26.801677700817795,-48.60246173611073,E,1
Muslim,33,China,53.84950954897248,34.4281760774837,-99.88999180834345,B,C,D,C,-26.71997951748395,D,70.5446960748557,36.15056836032962,E,1
Muslim,28,Germany,-6.405717764153858,-212.28692561562914,-121.68965075056235,A,D,E,B,13.519553717225975,B,238.7278061380068,17.2930030685552,C,1
Hindu,70,US,-68.05320360211483,16.888312280862227,23.169711171937085,D,C,E,B,-116.1603648327581,C,-99.54371933753482,-235.51606363700515,D,1
Jewish,95,Mexico,3.13493255223223,76.3950038648217,-200.29155496764633,C,A,A,D,199.87189455125298,D,-61.86740971233419,12.243220682022644,A,1
Other,91,India,139.10140155178476,-89.26671034767159,-60.76196208088791,A,A,E,E,-95.18273476902392,A,-147.45158756571558,0.2762010910836073,A,0
None,72,Brazil,-108.68981555533091,36.77991118198777,-86.83621949526864,B,D,B,B,-68.0264715014953,A,-59.778173992023376,26.500063349839877,D,0
Hindu,59,US,116.33378600251547,-75.89858771863481,72.15268386051585,B,C,C,A,-79.87250754460878,C,18.06260580232061,49.993205526190096,B,0
Christian,49,China,120.99620748980446,46.04409935394507,-17.61549511178729,B,D,C,B,-181.66603489005692,D,-51.33074075084024,-24.284772548070464,A,1
Jewish,56,Germany,-103.77075703853468,13.51647191322732,-41.20043813882364,E,D,A,C,25.945179076149316,B,-43.99173890933042,55.54907236268735,B,0
None,81,Other,131.34251390336243,-33.74470759082015,57.60660509357935,C,B,D,E,36.61524322678115,E,-78.63860969334608,-237.25217414115005,B,0
Buddhist,31,China,21.002883617933897,25.356321102184783,-92.63802574252648,C,D,E,C,-36.90435127560151,B,-26.966672232250115,88.60222035053084,B,1
Hindu,55,India,85.9687472242815,-62.90773404781342,153.88723601924676,E,B,D,C,-141.88998084711136,A,96.03422775473577,2.7211726464579025,B,0
Other,88,China,-63.96952335508428,7.921363473202379,-32.312592432020864,E,A,E,E,5.129405632734672,B,-115.79415394699456,-267.14141197847243,D,0
Christian,23,UK,62.272351458529506,44.270930952389904,-128.5328890542232,E,A,B,A,36.32522550205055,C,-33.161143747314895,84.90486644267962,E,0
