veteran,birth_year,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Non-Veteran,21,E,B,D,A,C,59.755149798888795,-34.15739870072023,E,117.91446726759693,-5.966914881942122,D,A,50.337721245042246,D,A,A,A,1.7563064434448377,56.5987629292382,1
Veteran,67,E,E,B,B,D,67.91133730644438,-101.68974317449779,E,43.31400305997354,24.27041121545693,C,D,-19.642809834042588,D,B,A,B,-85.80344068005495,106.1235917998117,1
Yes,64,B,C,B,E,D,-12.935098777280476,-15.096563854256248,E,153.5560741679135,80.82044568561237,A,D,-96.64537796284077,B,D,C,D,-37.44157270043083,-81.41459380759393,1
Non-Veteran,56,B,A,C,B,D,-116.96771256800484,-45.417784344463996,C,-64.11886188265984,75.52807271656403,E,E,32.41919576512842,C,A,D,A,-91.8204217984576,173.68073068299134,0
No,69,D,D,C,A,E,-26.83340915356541,125.1338068946532,C,94.69152555184587,-69.35983605857999,D,D,1.7059146922989326,A,A,C,D,-80.5053483970183,-33.80725501377917,1
Veteran,74,E,E,B,E,B,47.502613135940194,141.9944390216943,D,-73.81257713007989,-31.159869488075913,D,C,-74.62453236524365,D,A,B,D,53.96003495791623,-70.66665276328993,0
Yes,79,D,A,D,C,D,-82.93666340640894,-1.7508762872214196,A,34.18064788367223,-83.71997481797287,E,D,-57.45657419313353,B,A,A,E,-104.33765118594368,-0.10887639459594271,1
No,61,C,D,D,B,D,-117.69795961070595,7.330132337354804,D,-117.48637788156742,72.14626496330206,A,A,-75.46981735428307,D,D,A,A,75.15330344884019,-121.12445498193804,1
No,58,C,B,E,B,A,138.03490862367264,101.11694355682594,E,-16.93835441892807,-89.47523161178142,E,B,144.6498953909096,B,A,A,E,-65.74698922858944,78.14599724977384,0
Veteran,30,D,E,A,E,C,-103.4005750258173,-101.3144005406184,B,161.2076326966332,-57.29187079323796,D,B,-258.9865691239547,E,D,B,D,14.366456027228052,52.356499012603976,1
Yes,47,C,E,E,E,C,-12.609505470783624,134.51657645525526,B,145.97881251379286,-37.68208213100009,B,D,-116.7660983652742,B,D,D,C,38.27465288675997,82.79044115443808,1
No,19,B,E,C,C,C,-67.37155295853687,212.4411595386479,A,-27.25145176271867,-6.720333386821537,B,A,-70.58604696468073,E,A,A,D,-32.89553442500635,-74.78139335943972,0
Non-Veteran,77,C,C,A,B,A,61.87350188768228,-76.03944396138817,A,92.734405755423,91.84897724702499,A,D,-31.76721811762684,B,C,D,E,-107.36874190836909,51.810097008527414,1
No,24,A,A,A,B,D,72.66466856384163,131.66456390800803,D,-5.508803648094266,-45.04019239021321,A,D,28.03100139051683,D,D,E,E,-35.261150319163846,-30.475502776198592,0
Non-Veteran,34,D,E,D,B,C,-97.77012618036072,11.006411950988042,D,-137.8085915105827,-54.679524653526414,E,A,-28.916232653703155,D,B,A,C,170.20686232141657,9.200484308201172,1
Veteran,29,C,E,E,B,E,-69.09764604947497,-16.572743758373477,C,40.33897361852887,-13.094273958777505,A,D,167.0507185977547,B,A,B,B,59.00301261411207,-101.28973916684086,1
No,30,E,B,D,A,B,95.17052394523505,67.05047866347978,E,54.07597422764574,55.60039831329245,C,C,-67.44639085798852,D,C,C,A,-114.71469450853427,-107.77022156750404,0
Veteran,20,A,B,A,C,A,-6.3687013972228455,-31.307460149679773,A,-43.773865873158485,-173.5906650438958,C,B,-33.05023848373675,D,E,D,A,26.99006840350987,-61.34500981862945,0
No,66,D,C,A,A,B,14.389435556270078,69.67265292401656,C,-86.26167493435108,113.75494687265508,A,B,43.22714409113636,D,B,D,D,25.5115560874449,54.51438622992223,0
No,29,C,B,D,A,A,21.663120409382845,37.09944107452381,C,-10.702949404522725,-17.715246601324452,B,B,-68.43401291558325,C,D,A,A,-56.05884066357023,172.63286510145576,1
Non-Veteran,34,D,A,C,C,B,-50.92529761008539,-67.67342873314166,A,79.83840868346465,-254.37753156810626,D,D,110.38170174602709,B,A,D,B,-91.07563633461687,-15.891399894956374,0
Non-Veteran,64,E,D,C,D,B,-10.646776189258562,74.63752895792462,B,181.82636298304053,-90.73029908495016,B,E,-19.606840925429953,A,B,D,A,134.09856749609295,92.95412797412213,0
Veteran,43,D,C,C,B,A,-11.589052710806536,-82.91787144314314,E,38.52732583332285,80.75522779383147,C,B,229.76023625803515,D,B,A,C,-236.76522905563573,-120.29609137301469,0
No,31,D,A,B,B,D,16.072397256919267,-42.04948240499861,C,-86.30749003612732,-47.46372585823092,E,E,-26.888212637007364,E,E,C,E,-73.16678545136661,-152.10520879912397,0
Veteran,35,C,E,C,A,A,3.9253143585618697,87.71420311395822,C,26.133810113919665,-12.440018675294297,A,A,20.183995934838297,B,E,B,E,-38.11216713273803,44.38229798096189,1
Non-Veteran,57,C,D,B,D,D,-30.14315948058714,-107.4413330548297,C,-26.15633151926001,88.68083131160233,E,C,-100.49997817313891,B,D,B,E,-262.27443591269616,-309.15635671303374,1
No,34,A,D,C,D,D,63.36501054470496,190.20845875796724,A,-172.82305430221754,-21.07376064036753,D,B,22.408162332028382,C,E,C,C,-45.3750985857711,-76.79652213624344,1
Non-Veteran,59,B,E,B,D,C,8.61443106702727,-74.53617569472382,B,70.78513902224594,-74.24856533265778,E,A,-58.066278864769316,D,A,D,E,-117.53760343891129,-44.7674355075202,0
Veteran,41,B,E,E,A,C,159.72404343093737,-103.21013842951115,D,-58.19651908489306,-93.26644169826854,C,E,169.11860835011586,D,C,C,B,181.89931073271447,-45.75005547008208,0
Veteran,38,E,D,E,E,E,109.10548330157319,46.835387396734156,E,-130.80087772879793,-43.50103418840668,B,D,-17.150979363702497,A,E,A,B,-62.79517010046436,28.628505825644773,1
Non-Veteran,68,A,B,A,C,A,-68.22659161870376,-36.67760617082234,D,-50.43702206133346,-133.51347710012692,C,A,-138.99958407612743,B,E,B,C,111.96559074170062,-19.719992707376193,1
Veteran,51,D,E,C,E,B,141.88870467548506,-158.64115731093642,C,-198.71891254468554,134.5047080466873,B,C,-66.14028067136253,C,E,C,B,110.53893590671431,-8.73202374131858,0
No,66,B,C,D,B,D,126.76880502782856,-121.75656751051037,C,92.6000065162697,-24.634438630548473,D,E,73.90637152764502,E,A,B,B,82.90193717451615,55.65302339893592,0
Yes,32,E,D,E,C,A,-25.06945410111886,-10.488887662092754,B,105.20612705899666,134.6978848555597,B,D,-11.72768770945052,A,D,B,E,-88.57439522702775,188.90768501422068,1
Yes,24,E,C,A,A,B,-128.15086925022013,-32.404829797869645,D,245.20964743390613,-106.34999234179298,E,C,-62.24022882141498,C,D,D,B,46.782561625768274,-2.7181134916900844,1
Veteran,78,D,D,C,C,D,47.467310439957004,-8.058077660869015,C,140.7274858948512,65.63133301552327,E,A,56.99564049749849,C,A,C,A,-21.21515713183961,-38.302087818151925,1
Non-Veteran,39,C,D,B,D,B,129.6783301439398,128.329938903495,C,37.75567790818747,-72.8000994885373,B,B,123.2030641162011,C,D,A,D,17.191299316246354,-144.9872118276028,0
Non-Veteran,76,E,D,B,E,A,-151.12935731593464,57.285723653314236,A,12.879208749628027,-74.97810816193672,E,A,35.48154560906104,A,C,C,D,-46.37520810949589,-100.49291899988364,0
Yes,48,C,D,D,E,B,-77.83744179781459,29.35982411560471,E,70.53506140927487,-1.6954802800377047,C,D,-13.475340409632846,B,E,C,D,73.32856227929373,141.70106594718374,0
Veteran,29,D,B,B,D,A,-3.07019035100185,-195.82572256648805,B,72.607143811478,90.55725752811426,E,D,-80.6257604832246,E,E,D,D,-98.73090142842739,-130.01511945778108,0
Non-Veteran,23,A,B,B,E,A,213.2788557594622,33.38889329350152,D,-0.9205599554840908,18.770749949195288,A,C,35.28743138813493,D,C,D,A,166.59349012654275,-101.56331626891021,1
Yes,31,D,D,B,A,B,-62.52752616849298,10.274707004383234,D,128.50876072405114,-19.454721812683403,A,C,-133.65110308164307,A,A,A,C,156.61106247343696,19.65510257230424,0
No,70,A,A,D,E,A,-89.28802171748808,-26.952314247912685,A,17.656426012971536,3.062865271071217,E,D,-1.797505550271842,E,D,A,A,-47.029360416157395,28.731403842014647,1
No,76,D,E,B,E,D,35.38030764897515,195.38563345350474,B,126.88856551559194,98.69928576160133,E,D,-101.94331066551399,D,A,C,A,-206.90684800231432,-120.77790721840887,1
No,74,E,E,B,E,B,83.66957628562892,92.8765680010432,D,147.4519042351267,-5.103608164616384,D,C,-35.44543909259521,A,A,C,A,-185.774123156904,-33.304625660287535,0
Yes,63,E,B,A,A,B,133.78608585092394,12.925756171680227,B,-55.54986751972029,-28.45663016017604,C,D,-23.37943378548224,E,A,E,E,102.76693352747704,81.99003660461253,0
Non-Veteran,76,D,A,C,C,E,104.72599952515071,-62.38140840673838,A,172.75712209744552,-134.89533922029716,B,B,85.67019635159048,E,C,E,C,70.93202009747401,41.70127688568924,1
Veteran,24,E,C,A,A,E,-67.57201655185914,-231.45385091650533,D,53.67806452066431,76.13951519544312,C,A,-72.24319035289312,A,A,A,D,113.24127388342389,-111.96988511410335,1
Non-Veteran,68,B,A,E,D,D,-146.58369611115043,-0.005797072966186153,E,67.69809602116624,89.7230387922427,D,D,129.25403931222348,B,D,D,B,-38.676398641585436,57.74804263405391,0
Non-Veteran,52,E,A,C,D,E,22.24616290044931,-65.8845082740659,B,114.58254683664045,-100.15672711114027,D,B,27.247246705721533,D,A,A,B,-128.4681634485512,96.29403285078922,1
No,45,A,D,C,D,B,-127.73243624397104,64.14240452242778,B,117.2895378974217,-160.11310001989622,B,E,-0.1511349961045871,B,B,C,C,-6.6657418702683335,13.547542676287302,1
No,18,A,C,B,C,A,0.3203300633700651,-69.91751764221131,C,73.39560924574607,110.37501457241936,B,E,199.7268307274375,C,D,E,D,-3.240921392031141,-127.48717087968086,0
Veteran,40,A,E,B,B,E,189.70924387185937,168.71765292622703,A,199.4446612187473,-77.23844961000323,B,A,130.86282915479447,C,C,C,A,-85.02991205741215,113.80622527495647,1
Veteran,33,D,A,B,E,D,79.07322120583386,-18.619220373986753,E,-11.53272626066306,1.2637993430138614,D,D,-75.3975482655876,B,A,C,C,58.80026739159165,179.6481547362813,1
Yes,46,D,A,A,A,B,119.59167681448804,132.84637124808944,C,-198.60239892995438,-48.8199419097176,A,A,104.58709196353118,C,A,D,B,83.12692160694425,196.0866335223354,1
Non-Veteran,22,D,E,D,D,A,272.5449784902927,100.70868910332939,C,109.60819579665888,52.6424387908953,B,B,31.571187221642084,C,E,C,E,33.952583991027154,115.88808123231948,1
Veteran,21,A,D,A,E,B,123.6381960112467,-19.632252063517935,D,-1.7646504958154225,-127.18448245030558,C,A,-161.2137641865355,B,D,C,A,44.96464991219093,46.91351152792066,1
Yes,19,C,D,D,C,A,-106.09331906519877,-97.67402333293734,C,132.33571200678333,7.906114946000736,D,E,-0.7192585204124163,A,C,B,C,-48.003658632073105,-114.20132435437628,1
Yes,76,E,A,D,D,B,-10.227038443312097,-71.73036443294801,B,127.95427702655194,-9.012302525927687,D,E,-32.61429776059413,D,C,C,E,37.286739725328516,-56.38986993548547,1
Non-Veteran,30,A,C,B,A,A,18.82292434025757,-90.20443212999582,E,-71.28091125301675,14.923964695743189,D,A,47.882738990048104,B,D,B,D,-11.179330236408106,-84.3938729705554,0
Yes,53,C,E,A,C,C,32.92034690765261,-84.53582525436887,C,-17.476939596335555,-209.89402873910007,A,A,159.55626588753574,C,B,D,C,40.11160001645141,-31.90273715815532,1
No,47,C,C,E,E,D,-84.46731400436825,-90.95361767724798,A,29.669307800653126,-33.89689907825069,D,E,-81.81963529513439,C,E,B,B,-108.94017168055872,99.80902929724327,0
Veteran,75,D,B,E,D,D,-10.937190011499306,-134.71006399576075,B,95.20693505940221,-85.48031043305103,A,C,-49.13072355084036,A,D,B,D,-158.77569385274256,44.103603536158815,0
Yes,20,D,A,D,E,C,-66.36988712188655,-110.03514567683878,D,-30.365285716896693,10.242646203365622,D,E,-71.44009851907806,A,C,C,D,-91.56253046256332,35.098004418817325,1
Yes,58,B,D,D,A,B,31.209327094852963,13.730911204339009,B,41.87696875632553,-76.57439650255114,A,C,82.70876411621171,E,B,E,B,-93.67975641488538,-81.0010344665092,1
No,74,C,C,B,B,C,-89.7037907052725,-59.185533056921,C,56.65679112699388,-135.29712113744228,A,C,23.980815970718776,A,E,C,E,67.65134491737983,-82.26388341278373,1
No,75,E,D,E,C,D,-34.762129721416514,28.6270978636602,E,159.78763004662795,59.18643391009915,E,E,129.20683826599458,B,A,C,C,38.67395050863367,-0.24170677122319367,0
Yes,37,E,E,A,B,B,-299.0599243889827,61.33079860098576,C,150.11553846026158,-1.02884644040669,B,E,-122.39636281648059,C,C,D,B,22.21340269775239,47.131232574243676,0
Yes,32,B,B,D,D,C,-27.088049626776765,115.94577454093194,B,-23.361545177032998,72.3969936820277,D,E,-43.27024946498717,C,A,E,A,1.641314773045802,37.519271900885975,0
No,40,A,B,B,A,E,-107.13675232894373,145.67740790894635,D,23.865685818198855,-132.24790138908278,D,B,-115.02979006812224,B,A,A,E,-75.42947798631799,28.738265012261145,1
Non-Veteran,60,E,D,E,A,C,158.91374467955822,-91.19243966487431,E,181.43266350820778,121.82297111211567,C,B,-110.13948449369606,E,C,B,D,16.074464333817215,40.82644331392225,1
Yes,51,D,B,D,C,E,-108.72451025431262,33.171365369965194,C,-125.54472158517835,125.65711034008513,E,E,42.57404821282852,C,A,D,A,-147.21685852513667,120.75763353047392,0
Veteran,62,D,E,C,A,E,55.10634919937299,126.87082695147876,E,27.79990733529989,-38.27368541483752,A,C,19.059251077064033,A,B,B,C,32.45799628841266,-7.162823065234461,1
Veteran,61,C,C,D,E,A,-77.14490780032922,51.91725662946873,D,-61.5118902877985,-57.114002003467334,E,C,112.2198175085787,A,A,E,A,-40.34896369544646,96.9840814054766,1
Non-Veteran,34,C,B,C,B,D,30.260088522532648,15.4140282206779,A,104.52687152588238,-146.21350680731783,C,B,6.043584390252879,D,A,E,D,10.307300202292142,-26.131942539346092,0
Yes,60,A,E,B,C,B,-88.3858100180304,-209.90799391430505,D,-107.88284873590676,28.296983791317032,D,C,-141.75290933196797,A,B,E,E,-25.46348692777631,-46.22784262677674,1
Yes,56,E,E,B,C,A,-21.333224502691493,-30.31971288291745,D,-20.782789317437324,-147.2160032307861,C,D,-56.610192372891035,E,E,E,C,23.01388185705547,10.89368891748095,0
Non-Veteran,35,A,D,A,D,C,35.297896110140755,-205.53973075211718,E,-42.14850113185904,28.860261085304188,B,D,37.00436907596262,D,A,B,C,-20.850276130275468,-40.61556402761435,1
Yes,23,D,B,D,A,E,9.884939193101978,97.63290766476354,A,-113.0351548750256,-169.1640979317315,D,D,-84.32964235931007,D,B,D,B,-54.46309220951902,74.27914715348263,1
Yes,65,A,A,E,B,B,89.07253431296101,-18.604392895604192,D,-122.34775996213753,-104.5534142222645,D,E,-67.64836188342423,E,C,B,D,-44.27081726040747,47.17350201046484,0
Non-Veteran,31,D,C,D,D,C,-113.57048324632646,-34.824787450459525,E,-6.373941423264984,23.51445397591952,D,A,-101.3056081817567,A,A,D,E,19.487507452916212,109.51079066337117,1
Veteran,34,D,E,A,C,D,38.337237506573224,-16.73146081619275,C,149.7691332939115,-9.40605626490689,B,B,-108.9434340192897,E,B,D,E,-30.505293460943296,88.73021865957415,1
No,45,D,A,D,A,B,5.429345438644422,-84.07819966370201,C,-1.899152329583671,3.0646044811502406,B,B,-54.98235150423431,B,E,D,A,165.60095950340747,73.66909460700481,1
Veteran,66,E,C,E,B,D,-42.60886854701458,21.450662176742284,D,-11.816833907554782,-26.153122724356635,C,A,-131.46957567736231,D,B,E,C,118.8130255770301,-8.248677227307901,0
Non-Veteran,65,D,B,C,C,A,-88.451224458062,92.91774536581782,C,135.96521951447085,91.40849363195787,D,D,-145.9741330273856,E,C,B,E,-43.634560354960996,169.29688112707268,0
Non-Veteran,50,A,C,E,E,E,-14.803451177423813,-107.55879429406188,C,-101.96734830647469,-107.98941913544004,C,D,-56.96532547825451,D,C,B,D,6.766171461711064,-75.71927735962704,1
Yes,58,C,C,C,E,E,-173.68033789759966,-193.36906787060292,B,-145.74407627747604,-138.49926788042444,D,B,-22.912761128422837,E,C,E,D,205.83713549560025,114.31723280600194,1
Non-Veteran,24,B,E,C,B,E,96.31334403984108,133.68805199468326,B,29.005483130650724,109.95133783771043,A,E,-93.26279254572138,A,D,E,B,21.90999078119222,-30.314921112645234,0
Non-Veteran,41,C,C,E,C,C,129.71771128134222,101.47308449663413,C,99.35614751409962,-50.759303060470764,B,D,25.47745740394317,D,B,C,B,40.289490684335675,-83.77543869961968,0
Yes,68,D,E,A,C,E,76.08117079047982,-67.45587525801584,B,-32.668579842308134,-286.81955403953003,B,E,3.53828764404325,C,D,A,C,96.84043999730308,-114.78272913637136,1
No,40,A,C,B,A,E,-115.57901052824964,-70.57118568252443,C,188.46786947965873,4.566062895533167,D,B,58.27636350574489,D,C,D,E,-111.12992700945266,-21.923474877022723,1
Non-Veteran,47,D,D,A,A,E,188.57501345583466,161.9775046393177,E,-126.52225247034762,171.60434833372463,A,A,-69.20466175753009,E,E,A,A,107.50459527962323,-7.583559955727442,1
Yes,59,B,A,E,E,C,23.60589301338134,-61.01986130981963,A,200.25304540355188,-26.63385519618589,E,B,-23.77590883620406,C,A,A,B,98.81966235106258,22.237646547186767,0
Non-Veteran,74,B,C,B,C,D,88.93088309733072,20.090866556438215,A,98.63075101482737,119.92229848469648,B,D,4.615403126363313,E,C,C,A,39.60855020583933,-44.92629169847818,0
Non-Veteran,73,D,D,D,C,A,-81.81767790531069,49.05903780687008,A,-77.6600298370229,-128.44835765704767,B,D,104.35808267841686,A,A,C,A,-189.10431622614047,-69.08657429081522,0
Veteran,18,C,E,A,E,C,-81.08033113119752,125.09849762816398,B,114.97349015395993,15.574217125712442,D,A,8.038493524109873,A,C,D,D,-53.74283262514569,-14.064609350123195,0
Non-Veteran,28,D,C,A,B,B,-101.04527946899466,8.01966591018862,E,-46.18734531782314,98.60932506774132,D,E,-33.46062817296419,B,A,D,A,-114.96913548936246,23.988362850812596,0
Veteran,53,E,C,C,C,D,116.9462227885927,-15.505547041951957,C,43.32736969507241,-47.20166364394432,D,D,-19.813496632556944,B,D,E,E,-96.19310411007412,13.53871661072816,1
Veteran,22,A,D,D,C,A,40.79940615691501,-117.96598868014951,B,114.04484019121483,-8.910658591791035,B,A,-85.63496386419162,E,D,C,D,-62.52642331558624,29.163539617993955,1
Yes,33,E,C,B,D,A,-100.4197802653606,-31.84177960465965,B,106.32875492464011,-40.86368362846882,B,D,78.05142908845338,D,B,A,D,79.87332875827295,2.147066288852149,0
Veteran,25,A,A,C,B,D,194.29466334625673,-118.46449508156024,D,58.66487936885816,-5.852664129725379,D,B,-31.094924202756204,B,B,E,E,163.64207402958723,-27.645150238622612,1
Veteran,46,B,C,B,E,B,-193.03917810503657,107.43810189244,B,-16.25985283439518,71.24364160846618,D,A,127.81318753394754,B,D,B,E,-17.47590251896686,-81.59859230625686,0
No,34,A,E,E,B,D,30.848834113876432,-47.780534029227276,E,58.50924140271334,-84.2965175378881,C,C,-30.894731160176264,A,C,A,E,-66.56239275027637,-108.43518528419933,0
No,35,E,D,A,A,C,56.09826329382034,-39.590680281926815,D,96.05624029204623,-205.27976666601631,C,B,73.2179023615691,E,B,C,B,66.38502085299312,-37.44434842050382,1
Yes,55,A,A,E,A,E,-39.73159014885683,52.71842203138162,C,-39.07994218080591,-5.539537823799049,B,D,-57.72279889927011,B,C,E,A,209.65616849073498,-47.600922023069664,1
Non-Veteran,69,E,E,A,D,A,-65.11191204377428,34.895877223816754,C,72.7665948465681,-244.959097725254,B,C,-24.81413745198454,B,B,C,D,177.67335549607938,2.4844010179647205,0
Veteran,53,D,B,C,C,C,-71.9889450181325,-220.11428007674914,A,158.64054530826127,46.10493915614529,D,E,158.80428388609312,E,C,D,E,-52.14176003060756,73.77815268426068,1
Non-Veteran,71,A,D,A,A,D,94.25726974099487,72.65305107791163,E,-3.7746508553426104,49.670762506213016,B,A,-111.98138110678322,D,D,E,D,-216.1507710578332,-13.113417439110655,1
Veteran,23,E,B,E,E,C,-87.09297053760528,89.7695575278074,C,41.80943654523778,217.5880991230488,E,D,-4.989329922275068,B,E,E,D,26.74799517688364,-31.720465822894912,0
No,57,C,C,D,D,D,20.017855770715855,-139.02822402814002,A,84.91920710917084,-14.030381167148196,C,C,-30.153210386833763,A,E,D,A,-89.87308218841338,51.60682501648927,1
No,41,D,A,B,A,B,-76.90566068356998,77.04805408246396,C,-77.35590533002295,-124.91401090627943,B,D,35.55601670263292,C,E,C,B,54.607512378530046,31.022481302579074,0
Non-Veteran,24,B,E,B,B,A,91.82537165312304,48.50192230660372,B,115.17654547782368,-48.845078222579296,D,A,-106.88056055484883,C,C,D,B,134.76777619332304,60.41976705870346,1
Non-Veteran,40,A,C,A,A,A,88.67202665430689,-20.58044549119167,E,-271.0476568993338,133.99747417459628,B,C,-95.5919628601382,E,C,E,B,-40.328954063247046,73.02865533791618,1
Non-Veteran,59,C,B,A,E,D,-69.61295678481284,-79.39080855988165,C,53.59668086970395,-0.277614869978758,A,D,-123.12217687177396,A,C,C,D,163.3546644885431,-52.38733623289731,0
No,22,B,E,D,E,D,26.137348883828842,77.13806281459918,E,-170.0347908328698,-75.90384689802028,D,E,-39.71382589989547,D,E,A,D,-130.9178433012415,17.894772329525637,0
No,19,E,C,E,B,C,-12.493350214608952,-33.622358749351456,E,43.1279225571572,-56.51289495879834,B,A,-103.26701503093818,A,B,A,E,31.961252592617146,169.44366131609746,1
Yes,49,A,C,A,D,B,-4.405928524890379,154.92926718623602,A,-21.81750684636632,29.802500364989875,D,A,173.74326591121806,E,E,D,A,-61.80816136832452,-152.09951869517516,0
Yes,39,A,B,A,D,A,111.37955995478957,-57.544817760805536,C,20.658117086511837,-36.37678749373807,D,D,82.78268856979675,B,E,E,D,-68.14842804791179,-122.80918333024748,0
