genero,country,sexuality,AgeGroup,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
M,China,Homosexual,26-35,C,B,B,D,-209.53529983960073,B,-51.34821332684507,D,C,-71.62942791517355,C,C,78.16286756980453,209.03415425906124,C,A,-54.232568689580695,-80.08636492936891,1
Male,US,Homosexual,18-25,D,B,D,B,117.86730859082608,C,-116.7597663196322,B,B,9.748701044687712,E,D,22.362537421320745,-25.58216747965838,D,B,-74.4178767345116,33.681675131694014,0
F,India,Other,26-35,A,A,A,D,87.84146837844115,D,39.23000923975632,B,C,-114.1689111277058,B,D,-45.340851695554065,-10.748382992022806,B,D,35.87576617959814,-77.9213930973898,1
F,Other,Homosexual,36-50,E,C,D,C,-41.827357678838375,B,33.549545354502605,C,A,6.296002407248599,A,B,-54.48933775748138,160.46972955694872,E,A,295.2758964857466,-103.22379734950317,1
Male,Other,Homosexual,26-35,B,B,B,C,-310.5518709993377,E,62.318099029524845,A,B,-30.937452932353608,A,B,56.32376505572184,-177.6845484120021,E,D,-77.23582988363651,-164.16092421603548,0
F,China,Heterosexual,36-50,C,A,C,A,2.733315308314955,A,2.9417680694075066,E,D,-91.11825162882583,A,B,-172.71590656051086,85.71856397546799,C,B,51.103821992927614,-127.6829024235637,1
M,US,Homosexual,18-25,B,C,D,E,-95.49152773652901,B,-109.62930463708156,A,B,28.305204759174057,B,E,115.8150389776923,-93.74921972041004,D,C,-103.89421681477087,16.930029320156915,0
Non-binary,Germany,Heterosexual,36-50,C,B,E,C,-22.539099501034993,C,75.90229780477081,A,B,8.578258656376223,D,A,80.77272831253394,200.81298237941309,C,C,15.565704322417014,185.8122555156401,0
F,India,Bisexual,51-65,C,E,B,C,2.6160216498405884,B,303.4137997054678,C,C,-17.939628685349,B,D,127.05529477605238,-37.990450894849616,B,B,2.235593481608117,39.89082433797282,1
F,Mexico,Other,65+,C,E,D,B,-165.58606012564522,A,-42.257751828142545,B,A,-44.75180184906947,B,E,-22.829626072455063,-32.99356393298956,C,A,-112.98931122989583,0.02504101222524033,0
Male,US,Other,36-50,A,C,C,D,65.90062580180252,A,-133.83101972266115,A,C,99.24374352634119,A,E,-50.57736996266694,13.210595889967497,C,E,-127.81489823724512,5.219915455954149,1
Female,Mexico,Other,65+,D,B,D,C,45.093661220082424,A,133.8240190484852,C,B,-135.82742450330417,B,E,-48.30456193042575,11.167127228712822,D,E,14.020104554914386,7.122108686435221,1
Non-binary,India,Heterosexual,36-50,D,A,C,E,-60.203288795361544,E,-56.21259422905265,D,C,-223.93807044527034,D,A,34.766594734063375,11.249139488622308,E,B,57.18727457399909,-70.45850122335644,1
M,UK,Homosexual,51-65,A,E,A,C,138.99987521592482,A,3.4198681710943397,E,B,-22.18473955458967,C,D,-203.47320737891525,183.41673136524517,E,D,-70.300480578834,302.31309194355816,0
F,US,Bisexual,26-35,A,D,D,B,-93.57398789830147,C,94.54744910707628,C,E,-207.5033995196888,E,E,13.318904566232012,-76.37860704637657,E,A,71.62279217882246,153.80630272601778,1
M,Other,Homosexual,26-35,C,D,B,A,-106.39087922326907,C,-167.41420539458406,D,B,-130.07614784304604,C,D,-169.31715424578886,-28.64804118045815,C,A,-16.542189442038048,46.101582575281746,1
M,Mexico,Homosexual,65+,D,A,B,E,-3.7855257371768674,B,-48.885470708526285,A,D,-41.54986579841982,E,A,112.92648786702881,-49.97734607505726,C,B,-117.86225782306545,-119.96434145263157,1
Other,Mexico,Homosexual,65+,B,E,B,C,-120.22495072383268,B,73.26733630752932,E,B,-65.63063763988876,A,B,-11.873496757274573,-59.55058662940726,E,C,158.4681496171687,-142.68252865853853,0
Male,UK,Heterosexual,26-35,E,E,A,D,65.15193660021752,D,65.04266362899546,C,E,-124.13752999350723,E,E,-131.30387989021563,-227.51996614514925,A,B,-200.7353567712314,-48.68003510861439,0
Female,UK,Bisexual,36-50,A,A,B,C,78.86104632918254,C,-19.87938743435213,C,E,-234.16574300391324,E,C,100.41977660574548,54.24669934269086,D,B,-48.6064436611355,-74.1808281543684,1
Other,Germany,Homosexual,51-65,D,B,B,A,-10.215925647063536,C,56.314873556966084,A,A,115.39904001048657,D,B,51.44866868518454,111.31012505028541,E,C,16.608298241248537,-82.10207549351608,0
Other,India,Heterosexual,26-35,A,E,C,E,-120.88504334043367,E,58.16557595274554,A,B,110.63698031434555,A,A,51.547476448418664,-133.1447696058533,D,E,8.132545343220746,41.63915294197415,0
Female,Germany,Homosexual,65+,C,E,D,B,-0.7034198322455342,E,-49.5150460134845,A,A,164.93450867226193,B,B,-7.961623854450384,40.70607728636162,A,B,147.5529459079229,78.76386086625168,0
Other,UK,Homosexual,36-50,E,B,A,A,-93.6171682818415,C,-94.54369292924578,C,D,-155.84414457318982,A,C,144.74839599704526,101.6170508555712,D,C,-39.70816885431022,-107.90985842332104,1
Other,Germany,Homosexual,51-65,B,C,C,C,-176.95920477995946,E,-28.799467500560738,E,A,17.18386493219589,E,A,16.881845076373505,149.16171942291575,D,C,89.58435297431328,76.0039345812659,0
Non-binary,US,Homosexual,65+,A,D,E,E,73.64527095958881,B,114.01291935658872,D,E,24.5013168987542,D,C,-124.43699185892218,180.2734225257251,E,D,66.55828264196751,-53.401100027753856,1
F,UK,Bisexual,51-65,D,A,A,C,13.776930918875777,B,-122.0995445567453,B,D,-159.63464020324474,B,C,-42.584162059781576,5.866626956769324,D,A,-35.59604947246569,72.3975715969975,0
Female,India,Homosexual,65+,C,E,D,B,-19.32328279705819,D,113.56188876382434,E,E,-7.339314906696677,E,E,78.51023438556467,81.89784360151582,E,E,142.45614830203158,62.24342361473285,0
Non-binary,Germany,Homosexual,26-35,B,C,B,B,63.264310110468244,A,21.7775700826484,A,B,4.522843726162824,B,B,75.37209958961567,27.72863179817598,D,C,322.31388646843726,78.91843888147906,1
Male,UK,Bisexual,26-35,B,A,A,E,-53.74519921383519,A,-163.0981039237987,D,A,-1.4327441808469974,B,E,47.50598168694856,-152.67697209643595,D,B,-62.81767632358546,6.469049498757499,0
Female,UK,Heterosexual,51-65,D,B,B,E,-18.49774437859244,E,138.64904143346004,E,E,80.2062645309035,E,E,14.085838521758252,132.48478594640366,B,E,98.14564787297888,-103.87133923044505,0
M,Mexico,Other,51-65,E,D,C,E,135.46310435521139,E,145.08710011180952,E,B,25.11664140866932,E,C,11.01082390314828,65.23047884624728,C,E,48.98635101497324,99.79486981613135,0
F,India,Heterosexual,18-25,C,D,C,C,83.51949912502465,A,127.78245506625676,C,B,-140.19561626939912,D,A,24.89887805500554,5.926947947486816,D,B,-93.49144109671234,7.635766585723955,0
Other,India,Other,65+,A,A,B,A,151.1393239445856,A,-44.95500023728569,D,A,-188.2913720732234,C,E,33.03775270913662,-50.140902929357146,A,E,-66.52062980868675,138.3514324843796,1
Male,Brazil,Homosexual,36-50,E,C,C,E,101.63672600403568,A,-157.7369651462231,E,E,232.1742935252129,A,C,8.010798069125812,-60.380737980754596,A,D,48.71122919588401,107.07568113316941,1
Female,US,Other,65+,A,C,A,E,34.21586149179024,A,-128.500111432613,D,C,-238.92609292328538,E,B,-93.18612694695032,-116.01494688544503,A,B,-115.95054736532022,44.57464343597862,0
Male,Other,Homosexual,36-50,C,D,A,B,-122.45123713872799,C,-30.082057759494884,B,A,-94.27958700151679,C,C,-38.878695418931905,270.11979537113643,B,C,-127.6090559094261,36.2035687959424,0
Non-binary,India,Other,26-35,A,E,B,D,-231.909222369144,A,116.44543687873026,D,A,-37.36089712960518,B,E,-82.04119981710618,-59.53244054828296,D,B,40.15543874077315,-39.28483622211696,0
F,Brazil,Homosexual,18-25,C,A,A,B,196.25274967180525,C,9.749333554064002,A,E,48.70141556709262,D,D,-35.61884098072154,89.3922095943397,A,A,-62.79467929505922,-25.337967155190515,0
Female,US,Homosexual,36-50,A,E,A,A,8.56515169650154,C,28.626279634547625,C,A,32.845393006244606,B,A,120.73924434168069,-41.81759930099086,A,E,21.496835458080806,23.799867552279128,0
M,China,Heterosexual,65+,D,B,A,C,-41.97651781641015,B,100.22620943684029,C,C,72.77221728120745,E,D,-65.34280307003556,143.38428996754112,C,E,-38.00862650626385,33.20684416448852,0
Female,UK,Heterosexual,26-35,C,A,A,D,39.92292982363232,D,-32.725017364008146,A,D,111.43585405396159,D,E,88.409427418628,189.80885098500403,A,E,28.027913997014497,94.84274332598994,1
Female,Germany,Other,26-35,E,D,A,A,25.48388880627855,A,182.90181372431996,B,C,59.939345373998066,E,D,-181.56324057196903,-62.22849939542703,D,C,146.7385213291514,-42.74590087380298,0
M,Other,Other,65+,B,B,E,D,-143.88973634543365,A,-33.23016125153925,A,B,137.30154819605835,B,C,-55.58245488616398,-109.71545474908295,A,E,-109.42884993572433,-180.6350065226514,1
Other,Mexico,Homosexual,26-35,B,D,B,D,169.58240654739458,E,23.32377962512702,A,B,5.586867258787335,A,C,-7.461742226297127,-149.3726905005895,B,A,-130.20011712244676,-81.80537412648641,0
M,Mexico,Bisexual,26-35,B,D,B,C,-43.94885490632953,B,96.19346122230044,D,D,104.00835474669803,C,C,-83.681435973702,-73.9155449492658,D,D,110.09125638525505,-198.44896875307836,1
Non-binary,India,Homosexual,36-50,A,A,D,D,-119.18909189928985,E,-70.22608851462184,E,E,-77.84959435237508,A,D,-31.191897593757606,-4.121941445633069,B,A,-82.02114718647881,-108.68192714480462,1
Other,India,Heterosexual,26-35,B,E,A,D,-63.53014884869913,A,59.855243972724594,C,C,7.759542254970151,C,A,-0.905297506994842,0.5051667271452195,B,E,-0.4879665714167993,72.32122624798211,0
F,Mexico,Homosexual,26-35,A,C,C,D,-47.647454028073305,E,-3.7847066295824585,C,B,202.1236215251579,B,D,85.77500229605396,0.8275179484072536,B,C,-91.54329356956946,47.17461729518393,0
Other,Other,Bisexual,18-25,E,D,E,B,109.15346387802438,E,-30.908609806997735,B,B,-95.41948269226975,E,C,-14.75969847387354,53.0396668197776,B,C,-112.21695240117744,119.8586069241089,0
F,UK,Bisexual,18-25,D,C,C,E,159.57545907509473,C,123.40190340067252,B,D,90.62506214743624,D,B,-121.59057649784424,-55.3109585427649,B,E,14.187577030207107,86.10865218798043,1
Non-binary,UK,Homosexual,36-50,E,E,E,E,112.22661884811906,A,-47.42739861359798,B,A,3.9503316665763344,D,C,-24.451052559827207,93.31851105884562,A,A,-40.959100486859846,118.7412455677936,0
F,Mexico,Other,36-50,B,B,B,C,-92.55203292987207,D,96.62378023612078,C,B,-25.00483125730512,E,D,58.276719351904546,116.53805676037211,B,B,88.65619092725463,-108.32929642508459,1
M,India,Heterosexual,51-65,A,B,E,A,0.14572115810222575,A,61.351938313329946,D,E,-84.89724769805544,C,D,-92.13477559635034,49.35729370604003,A,E,-77.86579399785151,-84.90551953333991,1
Female,India,Other,18-25,D,B,D,B,-23.390435322993326,C,79.99001467510949,B,E,-70.749619095061,A,E,-130.22518807920446,23.61089085509503,D,B,83.34199025503344,119.30000560030409,0
F,Brazil,Bisexual,36-50,E,E,C,D,-139.8590859843886,A,52.401890838682206,C,B,-153.7464735830484,A,C,8.699185371998542,-36.77527883494805,D,C,35.65076463616009,117.75314958736833,0
M,Other,Heterosexual,18-25,C,A,A,A,-99.5394612440721,C,-138.58414935652084,D,B,-37.80419619639544,C,B,14.110308313336056,1.9037224468434821,D,E,27.55559120224163,-43.48879106626299,0
Other,UK,Heterosexual,65+,A,D,C,A,143.98538079658488,A,29.126202280400527,C,C,-115.24796040134721,E,E,-240.832663908615,198.50760827684059,C,C,11.906308176485425,-43.311111341953556,1
F,Other,Heterosexual,18-25,C,A,E,E,-60.88266996582953,A,247.87122204452686,D,B,40.327681614449965,A,A,-111.00576213938291,-9.190229756911869,A,E,-7.7860522386651505,-104.62196190583681,1
Female,India,Other,51-65,D,B,A,E,38.74076126044928,B,-5.737935846669076,B,A,60.33270662882181,B,B,-210.75028026452526,118.86873811633738,A,D,-166.21214602765292,76.85889157748569,0
Male,Mexico,Other,18-25,C,E,C,E,50.62546723110351,B,130.11915506094607,E,A,-52.237552168686804,A,B,79.22151168668695,58.5644085610675,E,E,-109.84828731441985,56.10081892635691,1
F,UK,Heterosexual,18-25,D,C,B,D,-10.657321060938992,B,-55.41211414648478,D,A,35.87332247956079,D,C,36.508445189508514,-127.6733778996146,C,D,37.58581417791536,-103.71311092718669,1
Female,China,Homosexual,26-35,E,D,A,E,-108.16667742126708,C,31.95782975242803,C,A,17.26271737928622,B,C,-87.5863222164287,-157.7149697200023,A,E,25.869920867455342,9.347318883928853,0
Male,Other,Heterosexual,26-35,C,B,C,B,100.19118520279726,C,-44.746974846783516,A,B,-168.76164550501608,D,A,-16.34243620264297,120.36990699405116,A,E,34.11540171628693,92.11584102079962,0
Male,UK,Bisexual,51-65,C,D,A,D,-163.614192035951,D,28.73157752515861,A,E,4.070337462548534,A,A,6.670247763257733,-97.6256159095514,B,E,-65.95032568155095,-217.10057363492425,0
Non-binary,Mexico,Bisexual,36-50,E,D,E,A,-70.0077810131104,A,-100.48524086459199,D,D,-14.669502258429509,B,B,64.6545715327166,0.6346146531007083,C,A,-48.510271777124075,-109.48776225331969,1
F,US,Heterosexual,36-50,C,E,C,D,201.5115595067662,D,45.5536881857634,A,E,62.94820597749765,C,C,41.96832559215822,-47.70504768878874,C,B,114.2441524134317,45.997283627499044,1
Non-binary,US,Heterosexual,51-65,C,C,C,A,0.18803926509443042,D,-184.02910818225843,C,C,51.156076066083365,E,C,11.055249637340655,-97.78117796862126,C,B,220.01238167821703,54.66673225952966,1
Other,Germany,Heterosexual,65+,C,B,C,E,-39.575945779535694,B,124.60363658433803,E,C,-108.16060532449127,A,C,-22.814999584065777,11.315292310242324,A,E,36.878187429685,-36.9780508628355,0
F,US,Other,36-50,D,D,A,D,57.762410017274966,B,-38.954106424371474,B,D,0.892476382973131,D,A,194.09109236315217,-52.44243254173453,A,C,97.47975650416147,4.95504554075487,1
M,China,Bisexual,18-25,B,E,B,D,-101.93373229453688,A,-18.146323827468905,A,C,2.0895243917333763,A,B,-7.329102754330514,-61.230448601788645,D,B,-3.251188060642693,132.44250111725657,0
Other,UK,Heterosexual,65+,B,A,B,A,-28.598090421486177,D,27.85893295090935,D,D,68.53338895885348,B,C,65.35853699701092,-108.79712931972092,D,E,-23.896657115507924,37.178440856811434,0
F,Germany,Bisexual,18-25,A,D,B,D,78.28549892793603,A,77.72903885626322,C,D,75.85907472816736,C,E,77.77204272225809,79.31406249487654,E,C,124.23936301999585,85.29510310049547,0
Other,US,Other,36-50,E,E,B,E,159.26702512284393,C,-35.233616100665174,A,B,-226.87911744211857,A,D,-241.300262560152,-114.31758103470821,D,C,-61.06503251414409,8.529460796832854,1
Other,China,Heterosexual,51-65,A,A,B,D,-26.283881556023047,E,-116.96510366307031,A,C,136.48915460972134,C,D,47.663534821076695,-110.46463117505134,C,E,143.5951883953825,-63.498924469877515,0
Other,Mexico,Bisexual,18-25,E,D,C,D,-118.19479547106346,A,252.13723568982624,E,D,8.525963029826826,C,D,-44.320941839349345,-284.8874974890394,E,B,26.08869829980791,31.50895398426039,0
Non-binary,UK,Other,51-65,A,A,A,E,-12.076308810496023,E,22.459053088143893,E,D,59.04506801085977,B,C,-152.67582276428925,179.88012602069537,B,E,73.01695513459332,-5.6831439057133695,0
M,China,Heterosexual,51-65,C,A,D,C,-58.67741472049553,B,162.84364965852106,B,C,89.80202571236488,E,A,-64.76154348964829,-211.60813654361087,A,B,-52.570985373166344,-34.33382889408397,1
Other,India,Bisexual,65+,E,C,E,A,-206.58007685164347,A,42.905251108234204,D,E,-126.0249444029723,D,B,-112.97782352279764,-176.89350820131463,B,D,34.88260887760963,-55.98915109584405,0
Non-binary,India,Homosexual,18-25,B,C,E,D,45.22913178998924,A,13.505748421016191,C,C,7.340680046627043,B,B,94.61527758791985,17.437025212294785,B,A,-46.57632378377456,-112.90739544335099,1
Other,US,Heterosexual,51-65,B,C,C,B,-181.62792171159657,B,258.71345934528983,D,E,111.6057953756776,B,E,-73.47982871621261,-154.68486741932878,D,A,-91.16038767741419,-205.26073737250715,1
F,India,Other,65+,E,C,A,C,21.6478602019849,B,17.626676575288514,C,A,52.97649218205023,E,D,296.17276524868265,-117.6978918786994,E,A,-212.46225919088096,-264.8111715262296,1
M,Brazil,Other,65+,A,C,B,C,8.882497814179155,C,155.4035869371986,E,A,82.81267519303593,D,D,-7.973536853617869,-79.77438814277619,B,B,22.037464530059395,-227.14627336825814,1
Other,Other,Homosexual,26-35,B,D,E,A,139.53137800232054,B,-152.55722805125637,A,E,-12.804690866355878,C,D,18.857417653460665,-43.45900839943144,A,D,-19.150464022852333,64.76501597826996,1
Other,Mexico,Homosexual,18-25,C,A,E,B,-64.25395398690162,D,-58.503995940711484,D,C,125.51131432873697,B,A,190.3893766944134,-130.8217623834308,B,E,17.18456061355697,12.369945204682962,0
Other,Germany,Homosexual,18-25,E,D,E,B,21.502378034910564,E,-59.12103638327718,E,A,-48.49886446490769,D,A,-92.70571098402466,96.55958154116789,E,C,68.8177811061945,-111.31357641555127,0
Male,Germany,Other,36-50,B,E,A,A,175.5524169649579,D,246.79222244062845,D,D,-138.74395892276843,B,D,15.410393107351961,133.44723397186496,A,B,-180.8714957590828,52.154098247573245,0
Male,Mexico,Homosexual,18-25,E,D,E,D,-46.15707143630819,A,-20.999117836241684,E,B,22.547134086112685,A,E,141.13563262061814,-88.8434362285836,D,D,231.14385333169852,147.35692867522638,0
M,US,Other,18-25,B,A,E,D,119.67686888587525,C,-137.81143199809222,A,D,-76.20928531120434,C,A,-15.344879847462847,-34.30305342256076,D,E,86.25413727122586,25.999214238719663,1
Other,Brazil,Bisexual,36-50,B,E,C,B,175.35521248142246,E,-93.17414666682825,E,A,-79.96815135657317,C,E,-1.1132779468857745,56.350406269127696,E,B,-29.67455170096858,23.7079552726357,0
F,India,Homosexual,51-65,D,E,D,D,-55.63248242259149,D,-115.07862908374375,B,D,142.049965164764,D,A,-6.004515205944512,73.85265787679936,E,D,-142.7157848251079,-59.00547852643092,0
Other,Mexico,Homosexual,18-25,C,E,A,A,-87.69941455208308,D,-60.172583004925926,E,A,-110.43014502306762,A,C,160.92476402928511,76.84926526039582,E,E,24.488113079429464,40.532470591631906,1
Female,UK,Homosexual,65+,A,D,E,B,104.1839477416078,A,-101.81959582960253,D,A,70.56538244168212,A,D,70.42530476950517,-79.70436737889985,C,C,31.70135927355931,15.608058086453841,1
Male,Germany,Bisexual,65+,A,C,B,B,-212.52853815132173,D,-184.2428896169434,A,E,249.05224113251558,B,B,-13.68590058628919,82.29391368355137,C,A,59.658163763082094,-41.68169152228754,0
M,Mexico,Homosexual,36-50,C,C,D,A,-17.467999000424513,E,-138.84922319015735,D,E,217.08413371606827,D,D,140.10102067294858,97.77189456285326,A,E,41.49200895083677,78.2434035954497,1
Female,Other,Heterosexual,65+,B,E,E,B,19.44744285926371,A,10.20958621348957,D,E,98.84646410355158,E,A,151.31849747855594,18.34033351580291,C,A,-41.91558336686872,-31.609558752652894,0
Other,Germany,Bisexual,51-65,C,A,D,E,-87.74246952752092,D,36.87612440413183,B,A,69.66981006451756,E,E,-5.772735360046403,175.03702968294272,C,E,18.908045724732546,58.834789868541705,0
Non-binary,Other,Homosexual,18-25,D,B,D,D,-53.09580334550312,C,-26.98502471200694,C,D,131.3300745501762,E,A,-134.49075311617412,-69.1815851665717,A,B,-176.7833182069291,120.93609647921768,1
Female,Brazil,Heterosexual,26-35,E,E,E,A,-73.96197349054425,E,-211.140109698512,D,C,-2.367921153659442,B,D,-74.43777773454745,26.92561844273818,C,E,-9.063446918224859,-37.537145324444424,1
Non-binary,India,Bisexual,26-35,A,D,A,A,9.081181962066694,D,146.48967730119418,E,D,-11.435023129231833,A,B,-117.097717494469,57.78452319101621,C,D,-55.79321882213798,121.10255050663558,1
F,UK,Other,18-25,B,E,D,A,-14.567503904600024,D,169.2683230478736,D,A,-21.09729527588748,B,B,16.876237157815222,-103.02593887566762,B,B,40.18417648123058,-100.04454495970276,1
M,Other,Bisexual,18-25,E,A,C,A,-6.313168115744758,D,8.755443715005054,E,D,167.68075768211386,C,E,-44.710834035956196,23.814230426151394,C,E,-60.789367234272405,-71.62028789037217,1
Non-binary,China,Bisexual,36-50,B,D,E,C,-106.52011758070834,E,45.298423160821976,D,E,54.545092881213854,D,C,59.15777461787333,-169.23668342822296,B,E,-26.65332634804477,17.6151363610322,1
Male,India,Heterosexual,65+,A,A,B,E,46.935171433284964,C,177.20434319759534,A,C,16.19301042706534,B,E,146.8668252367613,-45.4931072872723,D,A,34.08132318029061,-171.5541028123603,0
M,Brazil,Heterosexual,26-35,D,C,E,B,19.222250480850743,D,-33.24928542343277,B,E,31.287787713096105,C,D,-36.55313261520049,-63.64357646528154,B,C,-116.88419922080287,26.407759608596336,0
Other,Mexico,Other,36-50,D,D,E,E,-102.47950059126694,B,152.008405047705,D,D,-23.202420346331927,C,D,-207.31277187485483,120.93165236445896,A,A,131.55912722412694,-51.18581761729018,0
M,Other,Other,65+,E,B,E,A,15.229327976790511,C,-72.49299062521214,D,A,-9.008755359879386,D,E,-44.17380421060392,157.28922023249905,A,E,61.56154763765208,15.445086143770052,1
