ethnic_group,religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
Asian,Jewish,D,B,-2.638302042585217,A,-7.3388764058663485,122.07511939674379,-30.742966386363562,C,-53.121702748568936,A,A,E,D,75.7485039386721,0
Black,Buddhist,A,B,-113.55887259203708,B,-132.5486589783713,-129.23000973249563,-163.31792277722576,A,82.49358783286279,E,B,A,B,-284.0940366151873,1
Black,Christian,D,B,224.98410572806105,B,-78.8567854966209,270.6169176596801,75.09813818486023,E,37.940804148076104,D,C,A,D,71.88080157213797,0
African American,Christian,A,D,130.147987729221,E,-47.297808946166136,76.67786662308963,-10.864509275409526,C,-161.75232562170828,C,A,D,C,82.69377589658765,1
Asian,Muslim,C,C,-65.86404403333748,A,-41.66382166620524,-57.71027439923547,-102.68252469926469,B,-143.24901933341891,A,A,E,B,-56.62009599637934,1
Other,None,A,C,32.456008118484014,C,-96.38951040304224,-68.09903755673793,-57.90665000949274,B,9.688690810652128,E,D,A,B,2.260076651314706,1
Other,None,D,C,53.83221783108606,A,30.857856642281767,73.20327615844992,70.23454951761641,A,-152.33589441760097,B,B,A,C,-51.583585760220565,1
Asian,Muslim,C,A,101.94031772085548,D,-107.13151726872232,3.4927267565851223,84.11898218234275,B,-27.927838519244354,E,D,A,B,95.96181474660085,1
White,Jewish,A,D,89.31039658609666,D,-118.16033065757854,31.470347283310556,-89.14361032238041,C,-33.39873329952716,D,D,D,C,-86.72274901370601,0
Asian,Jewish,C,B,-65.88855549973472,E,-63.50440497258059,106.47481183143577,-33.918570360386155,D,40.180088677291224,E,A,A,C,-58.93636512574021,1
Black,Muslim,B,C,22.213668103778236,D,75.61860633228441,154.66684493197883,125.3013438746013,E,-43.83048523372102,D,B,B,A,-90.33907967729711,0
Hispanic,Hindu,A,C,-86.13876175703517,E,-20.587256219211355,-36.97407953414213,5.3922094143283825,C,61.40746848744054,B,D,E,E,119.21405190787937,0
Hispanic,None,A,B,-102.68499559627348,E,28.273927028408963,90.03651967509559,100.7548452874696,D,151.70723579747224,C,C,C,C,22.851486451098673,0
Black,Jewish,C,A,-158.40493527166166,E,72.42771789377798,-133.28583872933282,23.332565088395558,C,-153.07252325683493,C,E,B,C,-5.960828244729231,0
White,Other,B,B,83.23326138292173,A,40.48572689463825,-45.73902234809628,54.516599650877374,C,40.34052846973589,E,D,B,E,111.32235479860317,1
Asian,Christian,E,C,-107.61134949444732,B,-44.3775903858939,-11.994116466274935,135.70183633616477,D,238.35643185602288,D,C,D,E,263.86771669373,0
Hispanic,Other,E,E,93.77884885688773,D,61.55022971423021,-53.259687043027725,-45.47582878262731,A,12.349380509526963,D,A,D,C,-15.53522616779937,1
Hispanic,Hindu,E,D,-50.978032633315514,A,-61.646123813740026,-221.94735441394639,102.32199704596896,D,161.80946265204204,A,E,E,E,72.08273861524223,0
Black,Muslim,B,D,18.15362716946872,A,18.80032125142531,54.84370653443834,16.464021062452414,B,-22.582070314856225,A,C,C,E,-8.076930265628855,0
Other,None,A,E,-158.20631742784542,D,0.06569846375353976,228.28895823414226,-165.30304919194543,A,115.60259089502958,D,B,B,B,-119.15885754303342,0
White,None,D,A,126.96670696809925,D,74.16923321722582,96.01775376831303,-17.588364313798127,B,-16.240204991149447,D,B,B,A,-97.2296734865663,0
Asian,Muslim,A,B,64.2800320785155,D,-117.85632662087822,93.43183370828989,12.250974973887365,B,-141.83823700036712,D,E,E,A,135.55006172287025,0
African American,None,B,D,-48.983286219703245,A,-151.1531865806101,55.36569362671383,-36.16187190084569,C,75.17591815478846,D,B,A,A,-6.1407809030900955,1
African American,Jewish,B,D,169.45061054934047,D,-6.6839740653461055,-61.97028329297608,195.95794273083712,D,88.99425138222622,A,A,A,C,98.38021637438764,0
Asian,Buddhist,A,B,-6.884225351322424,A,-39.14446466560728,-70.50190365048127,38.833317551517375,C,-19.942853292577915,E,A,C,B,15.550557468027264,1
Hispanic,Jewish,B,E,-56.797006394443294,D,102.44364682451432,-19.324705775351315,131.68719395025065,D,114.41064047373666,D,E,A,E,110.67114689692552,1
Black,Jewish,D,D,6.856928876373744,E,8.346911925915034,-118.89315670348388,76.91367950921959,B,179.3656889356502,A,E,A,C,-38.80618311960407,0
Black,Buddhist,B,C,160.01500050352456,A,-5.683781202480089,-119.29482021880577,47.02151116112647,A,-68.461364737039,C,C,D,C,-253.81395918674053,1
White,Muslim,B,C,40.597180674910526,D,181.92292859643396,76.27730910552866,-126.2453098138266,E,-7.471596728110021,B,E,E,A,-119.68787838270534,0
Black,Jewish,A,C,-104.460238278638,B,-171.1322323476139,87.37356442906975,-26.770337482958396,B,-57.94555875810919,B,B,C,A,-18.314159467891443,0
Hispanic,Jewish,B,B,-168.1444566546309,C,-1.691286946186078,-90.93482707715222,-39.1432206805562,E,2.2817952465275533,E,D,D,D,-44.816691412799074,0
Black,Buddhist,A,D,-64.97498615100595,D,88.61716788745858,-40.47488419208981,20.8293735536696,A,10.654187441175942,A,B,C,E,-98.87319973707433,0
Other,Jewish,C,E,-44.54057122681408,A,-71.96021670089588,90.89154650724439,93.43335891274836,E,169.79515904618924,C,B,D,B,-44.15939804723852,1
Black,Buddhist,B,E,35.11430542058902,A,104.2765736638055,-67.16234376200254,-182.9669555335812,E,149.0099646255587,C,D,C,C,-22.136101453719743,1
White,Christian,A,C,69.28531150842417,C,-5.75623499398151,37.95239251014551,-70.94500340403458,E,46.67024177362995,C,B,C,C,-51.34226221639315,1
Asian,None,A,D,17.76602538579176,E,23.676850592786515,-109.11853773320547,-65.83934820784941,D,-78.9223575180333,A,D,E,E,150.80258313290463,0
Hispanic,Other,B,C,-48.68664627649943,C,-102.4297757679478,9.697194949765121,73.95807384326086,B,40.34876089721145,C,D,A,A,2.8666330308598806,0
African American,Buddhist,C,E,-5.7724906636592435,E,-75.90501577406495,83.1030493364117,-127.49202556499984,E,-26.249233022303,D,D,A,A,-77.89802589918217,0
Hispanic,Other,C,C,39.658077545854674,B,-118.9218071778105,-23.184175057359894,-14.70030505609237,D,-74.45651096325375,E,E,C,C,-115.87905226476842,0
White,Buddhist,E,C,-38.26287791230903,E,-130.36473359025166,5.162817393223462,37.42872400327798,C,-21.72096931834386,B,C,A,E,-22.265748043864683,1
Black,Jewish,C,A,-110.16114287435464,A,-66.426910449742,3.065661256349445,38.63765901727877,E,-12.132594134723918,A,C,C,A,-113.04246840562358,1
White,Buddhist,D,C,175.635120519879,B,-43.79379878237587,-77.91734591956322,-92.84550677728637,C,115.29347802612628,B,A,E,D,-84.69547507298454,0
African American,Hindu,D,E,80.59702824618806,A,-64.00509222776809,39.815490171088335,-9.725852610200423,E,127.58232396789755,E,D,C,A,-156.51433731047527,0
Asian,Other,A,E,-19.71024697186541,B,16.273270108601096,-136.30168290777104,-10.33516855659992,B,-132.5823816306676,B,A,B,D,49.78386924805022,1
White,Buddhist,E,C,-13.10743723647952,A,21.363418053353534,94.45395890188283,-82.2796993675987,A,-156.2871158926613,A,D,C,A,40.76629132316966,1
Black,Christian,A,E,75.90750262806978,D,-33.949614053375456,164.7217487197631,46.68052634140788,E,176.6415772437296,D,A,E,D,-20.042107156458485,1
Other,Buddhist,E,E,-85.24825134657048,A,103.2208326818769,214.0551639502649,87.03080025263867,B,90.91605556162648,E,A,C,E,70.6041441144452,1
African American,None,E,E,63.26314883587683,A,-53.35491396764353,-176.4967554938539,-135.748030020697,E,-7.716943326898577,B,A,E,A,105.25623323681828,0
White,Muslim,C,D,23.45083225371661,D,-162.27014965500362,60.17670442141069,-162.84899268331935,C,30.334807952907322,C,E,C,E,147.68571953399183,0
Hispanic,Jewish,D,C,-48.51777153604254,E,105.66560566595938,48.424328141726264,-55.70258598309604,D,140.14761107902734,A,D,A,A,-54.03441487981133,1
White,Christian,C,B,72.00364756258583,A,-73.42492552510879,59.23820580130182,-123.15517160620043,B,-79.32919249268305,D,E,B,C,-100.82427367915412,0
Hispanic,Buddhist,B,B,77.02491803777902,C,-22.865653512042396,4.789942468862711,-30.887881104617303,D,-81.47120099337164,B,A,C,C,114.950486216566,0
Asian,Buddhist,A,B,-16.819915224760116,A,67.2670245228416,96.84718516568441,62.103846153890785,C,-22.827839438590438,E,D,E,A,133.54092232279388,0
Asian,Jewish,E,B,-46.40105334551263,D,59.64411317917689,-26.232066983147217,163.69054393598543,D,-89.16140297090136,C,D,E,C,20.635912922222555,1
African American,Other,B,E,168.53549392901272,A,-167.73106710720404,-44.38947992012148,-80.61992594542822,B,14.108215330504864,C,D,B,A,-95.34115197529523,0
White,Hindu,B,E,82.64786292399366,D,5.286918044193439,181.42517622009137,-40.06102852103599,B,17.396409787435292,C,C,B,C,-129.16981586912974,1
Other,Other,C,E,-271.0043623741583,E,15.664916557758197,-147.9641063213398,34.302014693415934,A,-81.4705394461393,E,B,D,C,-36.088929301973025,1
African American,Hindu,A,D,-9.626976774687407,E,81.00592238476983,57.810783662338096,-64.47735290829641,D,44.655640800848744,C,E,C,B,77.3677853044369,1
White,Muslim,E,E,-114.81850728611708,E,101.35632811774937,-75.0280026834096,-25.261886328487527,B,-193.1560694756874,A,E,A,C,-32.78786026355709,1
Asian,Hindu,A,C,10.309143826362565,A,41.37323815705875,-78.70983026757324,33.64433192673671,D,141.22767718948572,E,B,A,A,129.8008293477464,0
African American,Other,B,C,-18.396016732712354,C,-167.6064666286808,6.043843450672094,-101.69063234125395,E,17.72736373163012,D,C,B,C,-15.88334732081426,0
White,Other,C,C,-94.83498522653063,E,98.12416175079058,-187.87149398546688,-20.390977434919474,B,14.0626217466734,D,D,C,A,97.75595838083191,0
White,Buddhist,B,E,118.85376418841808,C,-53.19591069167024,142.9092013129921,-210.24774733140833,E,62.3275751549375,E,B,A,A,-61.82643879647998,1
Other,Christian,B,A,118.18736506859024,C,45.77257456908924,105.34628586857568,8.71422858682354,B,91.30259218881605,C,E,C,D,-12.761882237575936,1
African American,None,D,C,3.1711297841845636,B,-113.0037634613205,16.674490920154465,-110.20733598561132,D,-44.88900506447698,B,E,E,C,-30.799060994251576,1
Black,Buddhist,D,A,-135.28904289435198,A,158.26031849030957,72.27697761345006,32.904418617914146,E,-250.1650749674834,A,C,E,E,-156.805593534962,1
White,Christian,E,D,-79.8001388213737,E,-15.427575959341086,5.302530764779599,27.894714460776537,C,-68.4362819520337,D,C,E,B,40.5731567274912,0
Hispanic,Jewish,A,C,172.46488471105963,E,86.70609463437265,61.38933374301465,-117.29924362980677,D,98.19600660887895,E,C,B,D,-143.676912435941,0
Black,Christian,B,C,142.3569112924242,A,145.8431521944601,-252.09595611096307,125.06578187373523,D,-46.276941554849536,D,C,C,D,143.6826096603576,0
Hispanic,None,B,C,26.114792781748612,E,-208.7437938919405,-142.03125751929286,-93.74370139405175,C,69.3142462822858,C,A,B,B,-14.14237897964949,1
Black,None,A,E,-10.201395090227429,E,52.42372695001446,112.52689505459108,20.77385139254785,D,16.60643145065988,D,E,B,A,-151.5401280865613,0
Black,Christian,C,D,158.07439602044803,C,12.287456083029397,-105.23154482015083,-180.3450576098302,C,41.92827354287113,A,A,B,C,54.152395913905906,1
African American,None,A,E,-14.407877623405293,B,157.0268884816293,152.8992880689303,15.725617000476314,E,182.31047336693294,E,A,E,D,-13.206233236639356,1
Asian,Christian,B,C,151.41037266241014,E,94.2437056447453,-54.44105606818107,101.35967294937646,C,-25.859614874916538,D,C,D,E,90.74724495168121,1
African American,Hindu,A,A,-99.46436476286742,A,22.875065051621863,44.30494378579593,89.91791207774416,E,33.10809764739675,C,E,B,D,-104.14490405886967,1
Black,Buddhist,E,A,66.28142472098432,D,106.65477183439853,4.702742197139276,25.479055872780858,C,54.78769405107423,D,C,A,C,106.04110761143943,1
African American,Christian,A,E,-98.48990814115204,B,-66.10016816736177,-63.3485639692438,-14.790491326045046,A,-4.145376835483412,A,A,E,B,148.81402404647028,0
Asian,Jewish,D,D,-31.027042015665558,E,123.59970475636499,86.71601284510179,-170.77990682598335,C,12.719829864556475,D,B,B,A,204.7913391334436,1
African American,None,B,B,-57.59922528678574,B,-147.51759599247305,202.38297656232035,32.58218892450363,A,-171.06656928211038,A,E,A,B,170.90494709274085,0
Black,None,D,B,67.18940734000978,C,-4.068218487885192,7.213717974787981,-1.2453045498010602,A,-62.48166916959006,A,E,B,D,63.71314620947056,1
Black,Hindu,D,D,-142.21764145119593,E,103.73853804030605,-70.66672780264078,42.28134797327742,D,113.80438791056551,B,A,D,B,-59.34355955535534,0
Other,Buddhist,A,D,-124.04233645157355,A,28.661421941825395,62.300596984308164,-119.8938260440304,D,-128.6144000078417,B,D,B,A,-111.23908908796096,1
Other,Christian,C,D,-47.283899116975284,E,61.765344752142646,-125.14324429163426,35.27123708092052,C,92.31133186500976,D,A,A,D,-135.55766499185827,0
Hispanic,Muslim,E,C,-259.28732269554797,E,-154.55850499024754,-48.97032489014711,-14.225887584830351,D,-8.734297644108366,B,C,D,B,34.45706183529308,1
Other,Muslim,B,A,-35.033836311851054,A,74.3139882812584,89.53715702378408,-5.074321291168933,C,-152.40396489271032,C,C,A,D,-27.21370006070469,0
Asian,Jewish,B,D,46.52529698512278,E,-17.12179701714956,-26.972550066438707,102.50554701784127,C,-107.83555003594685,D,A,A,C,110.62514383906772,1
African American,Other,D,E,163.11550968916413,B,-43.48308865626285,-11.424003789108546,9.034508505647901,B,-171.76251208574817,A,A,A,C,56.83139899274832,1
African American,Christian,C,B,104.75868071098229,E,90.24131918684924,-91.02849411744256,-147.68600283379737,B,41.49868792461741,A,B,E,D,106.65180926567683,1
Asian,Muslim,B,E,-38.40285636143561,A,-101.37096256899953,140.73595803064603,-68.32324047887333,B,48.58790482642391,C,C,B,D,133.20656759103971,0
Asian,Buddhist,D,A,73.79280971335105,B,-201.07026226394046,-75.27672250497233,60.465245044115456,D,15.547482998805595,B,D,C,A,171.06437776120774,1
Asian,Jewish,D,D,-34.95289390623525,C,107.78802811642163,-122.26185021645162,-85.45297194863976,D,126.30607485842545,E,A,D,D,120.25077144699306,0
Asian,None,B,B,-75.61159318246283,C,-48.7608316070978,-150.78483435531834,-85.37896520728147,A,-113.54519262461362,E,B,B,B,56.999073644517416,1
Asian,Buddhist,B,A,181.0396912064234,E,77.59118507027831,119.67544377895759,116.65886105096281,D,-25.809744521357743,A,D,C,A,-170.63366767154668,1
Other,None,B,C,-200.74510366813016,B,-273.06280390298036,71.07387659441794,-118.08327010860546,D,13.69256021955729,E,A,A,D,78.61968439135518,1
Black,Hindu,C,E,66.22291353889241,A,-19.44652042533405,54.22506592900389,-56.31378899570627,B,-105.81320830371506,D,A,D,A,5.739466042010169,0
Black,Jewish,C,C,27.66870263900829,D,86.05670270285215,-119.73120075614506,-59.69606870472849,B,-33.854470060281514,A,C,D,B,-30.744128975948943,0
Other,Jewish,B,B,-86.50685903752483,D,53.34341456744717,4.0459682302988,25.892927855745274,D,18.877061049937694,B,D,D,A,178.35980670861946,1
Hispanic,Jewish,B,D,-59.044885185719906,D,-130.36503890823593,-117.51805178219941,173.8352864233483,C,20.98783700438362,A,C,B,B,116.52499492233719,1
White,Hindu,E,D,-62.487957475306544,A,146.6776312240885,11.587448401434731,34.64749114924884,D,9.514164675092701,C,A,E,E,-11.790211243512843,1
African American,Hindu,D,A,180.51483517156947,D,3.4989519717079838,80.47499773269412,20.554791101032766,D,-176.14832125699863,E,B,C,C,146.53509243487488,0
Asian,None,D,A,-11.173148623334244,C,-42.732349612101416,38.85612156116093,-147.1147034359147,B,-57.34075845964909,C,E,A,A,-31.66755021769609,0
African American,Jewish,D,B,64.31099518284483,B,59.57348191195315,34.041843461299955,154.0037029324546,A,146.5991825774457,C,E,D,A,78.02662745371616,1
Asian,Buddhist,C,C,26.853732434296536,B,-133.12663169736643,-88.23431117687069,-16.628215829407047,D,-27.51248126801084,A,D,E,C,-64.39358989318058,1
Other,None,D,C,231.55287755504128,C,127.2426871007662,-2.067472822505024,104.1785399869431,B,101.82569998781388,E,D,B,B,203.16459321200276,1
White,Hindu,C,A,166.51830332062315,B,-16.876994801346182,100.25221222206167,213.55469034232186,C,-132.39514544035703,E,A,D,C,8.294705861838182,1
White,Christian,A,C,-61.4750785315962,A,28.991523428934514,-256.9151205452689,-39.53509393611678,C,65.62090575795919,A,E,E,B,33.01862030745815,0
Other,Buddhist,E,C,-125.83637924302535,D,64.39764291458162,-62.1695484990062,-68.06093682201403,D,-199.91088552864403,A,A,C,D,-0.8020114720625703,1
Black,Hindu,E,E,10.17983020400662,E,94.10324633178,20.67671220115452,230.56904519938493,C,-14.609161760492103,A,E,B,D,29.583692134156735,1
Hispanic,None,E,C,-35.01086414273676,D,-97.74686180625655,-61.21376383035816,-12.97739926021395,A,10.226262110349019,B,E,B,B,16.731161259877215,0
Hispanic,Christian,B,C,49.16084341217974,B,50.94346689961296,-16.773105215568343,10.110866345521222,A,179.36600197562248,E,A,A,E,66.34830164893438,0
African American,Muslim,D,E,64.67345014404012,E,-24.27856997205549,-34.69446657082393,-161.6993521199256,D,-39.78166553599352,A,E,B,C,48.20917665168023,1
Asian,Christian,D,E,104.51069586594642,D,20.696188238737438,-228.8935149071547,92.64238227010115,D,-54.18766284954244,E,E,D,A,153.3952040260832,1
African American,None,A,A,126.2474544786517,B,-6.331782232769586,95.85106587807672,82.64359094774906,E,-1.4765978201583894,A,A,B,C,13.827257127069375,0
Hispanic,Jewish,E,E,-112.59220716663434,C,-103.96659440336737,-35.18063494844947,-118.70815292628303,D,-16.455521506189463,C,A,E,E,-22.637449345466003,0
Asian,Buddhist,C,A,91.61459207975055,D,-36.40984284164715,117.10009434329778,66.28104823618487,C,97.0255291422704,E,D,C,C,106.02430854609253,1
African American,Muslim,E,D,-100.68850648914831,A,52.285107441428714,160.68451910416726,23.716674702403427,A,-18.34978874341599,E,A,A,A,9.317805381503492,0
African American,Muslim,B,C,95.3974828004954,B,11.53543008395813,-23.309549122566658,107.15960567382415,A,-40.48730184511047,A,A,D,B,28.167010479214756,0
Asian,Muslim,D,C,69.19135456663176,D,-45.93363965702476,-40.721681772899714,17.03366694389982,E,-235.8378952683626,A,D,E,E,-60.63534872746875,0
Black,Jewish,B,C,-152.39768708652036,C,-100.52970642364367,82.29334994519988,185.75385957320353,B,261.1407482236491,D,B,A,B,123.99399846987737,0
Other,None,D,E,136.58178118755453,D,-71.88041718549594,-29.671633092419114,-210.4950350999817,E,184.95429169615613,C,C,C,B,81.00164989263835,0
Other,Muslim,A,B,-162.14492537637756,D,115.73168902090872,-39.40722396953799,-86.22136191822666,C,43.6311552699706,A,E,C,C,98.8983019386253,0
Other,Jewish,C,D,84.23065591911121,B,-106.74710191730168,103.44600183429915,14.404878648308364,A,9.65400679466294,B,D,B,E,17.30823715677897,0
Hispanic,Other,E,A,107.72669651172878,E,-49.16068726282363,55.641836222885324,-50.77674785115768,A,-57.27016876998192,E,C,E,B,-64.62016638436559,1
Asian,None,B,C,22.61121935349646,C,-39.29502080339151,-130.79233643553368,-117.5587473701623,E,-82.39411275212602,A,B,D,B,32.22180880880759,1
Other,Jewish,A,E,-115.05588204124788,C,-74.54133966294988,10.915588967454624,-57.76994351948672,D,41.002506160328565,B,C,E,A,10.631031209879815,1
Other,Muslim,E,B,86.4611076474649,A,-3.1505626357145675,-15.299598719175577,88.69739942053087,D,-5.804469345903015,E,B,E,E,172.85152761332026,1
Hispanic,Jewish,C,C,72.6490521115814,E,-9.371935105292843,-68.53595243802549,-73.46674777467376,E,-52.42988817124225,E,E,C,B,85.77752750879716,0
