sexual_orientation,AgeGroup,SEX,disability,feature_0,feature_1,feature_2,feature_3,feature_4,target
Bisexual,18-25,Non-binary,None,49.714269026161396,A,A,-145.25717895580888,33.30282339519696,1
Homosexual,36-50,Other,Physical,56.16197236608741,A,A,-174.05028639741218,33.04928924068206,0
Bisexual,65+,Male,None,104.4841396784995,D,B,-74.34624216757312,41.94017570878514,0
Bisexual,51-65,F,Physical,137.7899705012539,E,E,-16.978713759625503,-38.959654095916974,1
Bisexual,26-35,Male,Physical,28.023659494587893,D,C,-49.66300679477283,-122.00724794445748,0
Other,51-65,F,Mental,160.51813980720473,D,B,88.76846607563505,168.07292867152685,0
Homosexual,36-50,Other,Mental,192.6891837074522,B,A,-94.38278397089157,96.5842664840414,0
Homosexual,36-50,M,Mental,-69.7552690594262,D,A,84.75723464333915,-199.17616906173993,1
Other,36-50,Male,Both,14.707158188394526,B,D,24.179291036496256,186.37773560385276,1
Other,26-35,Other,None,80.43017018598819,B,A,22.009821740911487,-30.700384651638995,1
Homosexual,18-25,M,No,102.92924203760691,E,C,-86.64587528324587,-97.34511724470495,0
Bisexual,36-50,Female,Mental,52.254146515754854,D,E,7.776495800201465,-37.971815590417236,1
Bisexual,36-50,Non-binary,Physical,144.79881576584577,C,E,-82.602794927071,-4.821137761093382,0
Heterosexual,26-35,Non-binary,None,-43.90459317720446,C,D,-21.053222985830665,63.17726262632873,0
Other,26-35,F,None,-88.23820961024678,D,B,38.62783767989967,-67.68365610101745,0
Homosexual,18-25,Other,No,-106.7420417154184,D,A,34.151849403993765,154.5511333122824,1
Heterosexual,36-50,Male,Both,-131.56262897351286,C,D,26.770240688221314,35.203713027015446,0
Other,65+,Other,Yes,-105.69917026079654,E,C,103.92697840052729,68.88751341275801,1
Heterosexual,36-50,Non-binary,Mental,53.99317283878453,E,D,-17.956340972346442,79.55274172365529,0
Homosexual,18-25,Female,Mental,101.08965226009899,A,C,-117.79408687372737,-18.146043741692413,0
Other,36-50,M,Mental,89.00955541481443,A,E,9.21680625721519,-32.42538975206439,0
Other,26-35,M,None,32.246921617286304,D,D,-86.1435721448004,109.30483585917221,1
Bisexual,65+,Female,Mental,-33.758320845074884,D,C,29.82883777509489,-51.74491671397312,1
Homosexual,65+,Female,Physical,11.10012908294873,B,A,136.12745138591603,40.74322603239832,1
Other,26-35,Other,Both,25.55637452785095,B,A,-245.27190246813402,5.275743157553498,0
Homosexual,36-50,F,Both,79.9465753977955,B,D,58.31889509267526,72.26471423463835,0
Other,65+,Male,Physical,73.07635227912417,B,A,32.36250092331755,-86.18983034087493,0
Homosexual,18-25,Other,Mental,8.265796396156837,D,A,-77.04242428475156,-183.57123515276032,0
Heterosexual,65+,Male,None,-75.76708001282029,D,A,93.75372989220125,22.46516914526178,1
Homosexual,65+,Female,Both,22.23837933762867,E,E,59.231232037242606,-154.46292217450616,0
Bisexual,51-65,Female,Yes,114.7985257975146,B,C,-6.194047877663594,-108.51533900292418,1
Other,65+,F,Yes,-186.72223922560948,C,C,9.90178505353236,78.12742316552425,0
Heterosexual,51-65,F,Both,-13.3443234303635,E,D,1.9251720286138072,26.79941578630109,0
Heterosexual,65+,Non-binary,Physical,-89.38574807493188,D,B,10.823474189839347,102.71808159735998,0
Homosexual,51-65,M,Yes,60.116208484439404,D,D,-108.9197402551931,-28.21105145534287,1
Bisexual,51-65,F,Both,-86.74454031760074,B,A,-51.13124500448277,-41.363916930408315,0
Homosexual,26-35,F,Both,170.32367785847893,A,B,-93.26869503799682,103.27331111633438,1
Heterosexual,18-25,Non-binary,No,119.07653192134629,E,A,114.01793116051218,-108.71989337940309,1
Other,51-65,F,No,85.52836588683648,A,B,-39.94827904640507,-46.08498398692657,1
Heterosexual,65+,Female,Both,139.42488997483858,D,D,12.495940346071015,-36.94444953177847,0
Bisexual,26-35,Male,Physical,51.00733069064866,E,D,55.35793366365015,1.3270492469279829,1
Heterosexual,65+,M,Mental,18.04116305217996,E,A,-87.37633376466707,123.94395810661962,1
Homosexual,51-65,Female,Yes,52.41539524976496,D,E,-58.51991159099783,6.735686667164205,0
Bisexual,65+,M,No,58.137497422222886,A,D,-44.80756330337938,160.93089734779116,0
Other,65+,M,Mental,74.23002286228454,C,C,52.00925317840843,46.052448580342435,0
Homosexual,65+,F,No,-75.76591589958113,D,C,105.97742063396937,-196.89463147113625,1
Heterosexual,36-50,Non-binary,Mental,-15.021759560970638,C,D,-77.87911518245474,-302.04675684991315,0
Homosexual,36-50,M,Mental,12.62320540295429,D,C,158.51454048234314,113.93153171393489,0
Other,18-25,Non-binary,Mental,81.95055394368718,C,B,-26.050177128964147,-5.770916943127844,0
Heterosexual,36-50,Female,Yes,-138.77630219955154,C,A,-34.99002684603355,250.35034795981966,1
Bisexual,26-35,F,Both,54.8671295551218,D,D,38.9025908133205,33.323484149986825,1
Heterosexual,36-50,F,Mental,-125.73887433418092,D,A,36.074895972208715,122.42798346712725,0
Bisexual,65+,Non-binary,Mental,-103.04280347399902,D,D,126.72596583320677,-136.69549575316807,0
Homosexual,36-50,Non-binary,No,-70.41524609174185,A,C,135.71746292176928,166.0939586287991,1
Bisexual,36-50,Other,No,-82.22969559117166,A,B,-9.092399458252713,-140.06951108521145,0
Bisexual,18-25,M,Both,22.27846817932412,C,A,-39.59718592011022,59.192664256728634,0
Heterosexual,26-35,Male,Physical,139.1130529870725,E,D,3.111999075369696,11.402066990036442,0
Bisexual,26-35,M,No,-23.288802129418627,C,C,-20.712608684228016,77.7665637953319,0
Other,65+,Non-binary,Physical,-59.24865025975393,C,C,16.766030899144962,-117.74390069593439,1
Bisexual,36-50,M,Mental,-197.23223033635117,A,C,28.49446953850797,-74.65602661196012,0
Heterosexual,65+,M,None,67.95291469156936,D,D,-20.713091595489526,-108.78701882313038,1
Other,36-50,Female,Mental,16.65931233343594,B,A,67.0104147093684,-69.32382340409917,0
Bisexual,51-65,Female,No,-118.88550211694502,D,A,0.9775991840188254,-33.53292078719859,1
Heterosexual,18-25,M,Yes,-105.7096562485182,A,D,-195.74901326980535,-87.57535538148767,0
Heterosexual,26-35,Male,None,-101.80492692417945,D,E,81.74645074133859,-49.00587247509634,0
Other,26-35,F,Physical,-76.10071985355489,A,D,-220.1955689018566,162.00589544635685,0
Other,36-50,M,Both,44.63351102742569,D,C,-114.03145772296853,87.26939877603071,0
Homosexual,36-50,Male,Physical,32.006726645112785,B,A,-145.81277256278625,-115.83297006831054,1
Heterosexual,51-65,F,No,-39.548663524612806,A,D,-99.70412512096759,-145.77453674214655,1
Other,65+,F,Yes,-1.087541017597749,A,B,24.26168190672088,-10.210514769409695,1
Bisexual,51-65,Non-binary,Mental,-111.20612964930893,A,D,-187.48094370676196,-137.5841834025208,1
Other,36-50,Non-binary,None,156.1104760534824,A,D,-37.0138444979017,-27.422936364499645,1
Heterosexual,51-65,Non-binary,Physical,-184.22105809488335,C,E,-34.5941070765894,-158.32836412273457,0
Other,51-65,Male,Yes,-81.81175558246593,B,D,-1.3566627762412682,-72.13860662822663,0
Heterosexual,51-65,F,No,61.279004788076755,C,B,16.014889520842456,-26.134506658284916,0
Homosexual,18-25,Non-binary,Both,130.6674207820901,D,B,-52.73687043646353,84.46522373851822,0
Bisexual,18-25,M,Physical,-140.51228948613465,D,D,-67.90504504645382,-105.69553873242816,0
Homosexual,65+,Non-binary,Physical,39.122882731714476,D,A,213.6681457399782,73.34236737121897,0
Other,36-50,Female,Both,-33.444466286674235,C,A,115.53767187430853,14.286018639512593,0
Bisexual,51-65,Female,Mental,104.10531255007879,B,C,-38.959148521764206,-22.476625401059263,1
Homosexual,65+,Other,Mental,-59.42781071786414,A,C,49.96663841855507,162.87281695720858,1
Heterosexual,36-50,Other,Mental,106.7654680685266,C,D,20.404911368120427,135.77444598188308,0
Homosexual,65+,Female,Yes,75.75225657648102,D,C,-32.07072846050411,33.68431008331128,1
Heterosexual,26-35,Non-binary,Both,56.61012813258872,A,D,12.825576999848524,-117.95217326429513,0
Bisexual,36-50,F,Mental,-0.5358251730612158,C,C,-8.925571833700177,-122.28954086872368,1
Heterosexual,36-50,Other,No,15.566932766347612,C,E,112.14315618205882,23.798625152951935,0
Bisexual,18-25,Non-binary,Yes,71.90286669480017,D,A,-183.75334359886213,113.59411403162632,1
Homosexual,51-65,Non-binary,None,112.99555323783264,E,C,56.160667028373936,51.222347944233384,1
Bisexual,36-50,Female,Mental,-43.76648239617179,B,C,86.42856600183661,-37.628973663378694,1
Homosexual,18-25,Non-binary,Physical,31.597541527817086,B,B,-142.91038191330213,-165.41747328374552,1
Bisexual,26-35,Non-binary,Both,-144.1504158066437,C,D,-240.85210358245712,86.07438458736489,0
Heterosexual,65+,F,Physical,-13.292604977758174,E,A,-158.3856226689369,-106.45315466026337,0
Homosexual,18-25,Female,No,92.13363682028461,B,C,-113.54412218547883,-24.00755773171717,1
Homosexual,18-25,Male,None,86.6852345914551,B,B,117.6367996000933,95.85298554520583,1
Heterosexual,51-65,Male,Both,49.079139661429075,B,C,7.0911951645401095,44.4579816227922,1
Other,18-25,F,Yes,-54.15080428176756,E,B,231.05511723697506,36.59332694088761,0
Homosexual,26-35,Male,Physical,-26.848365452728263,C,E,6.963102088062789,65.49810582756803,1
Heterosexual,65+,M,Both,-106.18889415570017,D,C,-77.50708810476796,54.329302275698375,0
Other,26-35,F,None,-177.39016424708532,A,A,-70.09007678391824,-154.0216236929107,0
Bisexual,26-35,Non-binary,None,-156.07349323548382,A,B,-90.83902804734343,84.37972001677869,1
Bisexual,26-35,Female,Yes,-42.0198745396657,B,B,-2.466117965676156,9.792873000805379,0
Other,65+,Female,Yes,77.44047128242019,C,D,-119.29627578099182,-23.261466934595752,0
Heterosexual,26-35,F,Yes,-67.37420841012296,B,A,20.040490322251486,-175.07263142159547,1
Heterosexual,65+,Male,No,89.62909276529462,A,C,78.81596804402349,-2.594735300821652,1
Heterosexual,18-25,Female,No,79.99735704666487,C,C,-36.52465459798566,73.90371939634457,1
Bisexual,26-35,F,None,128.97532536959253,A,D,55.12499797919984,206.54696454899354,1
Other,36-50,Female,Both,70.06509297970797,B,A,-41.34923537074569,-1.0971505471363143,0
Other,36-50,Non-binary,Both,156.69352319225078,C,D,135.05780100112392,66.36107419012866,0
Homosexual,65+,Other,Yes,3.914814700158263,A,A,191.77533540126151,-49.04200401643675,1
Homosexual,18-25,F,Both,-25.292107478316378,B,D,38.62499627674209,-59.339593899788646,1
Homosexual,65+,Male,Both,-104.90719491965896,A,D,81.15484476660436,37.10596806945616,0
Bisexual,26-35,Other,Mental,-73.65855996467128,D,E,-71.12997129287865,54.16585022842169,1
Bisexual,36-50,F,None,16.533826706359942,A,A,-79.12792690230135,-93.65601354412331,0
Bisexual,26-35,F,Mental,118.66565993857394,C,B,-27.328214333723157,135.5426796662474,1
Other,36-50,Other,None,-40.39817708030422,E,B,95.00962665260818,-54.65652807725066,0
Homosexual,26-35,Male,Physical,-69.46763604024451,E,C,94.36727775419149,-82.52219241157562,1
Other,18-25,Female,None,2.3253888277066608,E,C,11.592194873333291,122.98166164711455,0
Heterosexual,18-25,Other,Physical,-161.44464812712576,A,A,-117.9491077802879,50.25940539635211,0
Other,18-25,Female,No,16.605654940631254,E,E,73.57813339607962,1.9137538451250153,1
Homosexual,51-65,Other,No,-139.99451757885643,B,E,4.676233982859994,18.795157911359688,1
Bisexual,26-35,F,No,121.71884429274628,E,A,-2.2883030193938247,9.90831117125403,0
Bisexual,65+,M,No,-47.7682217024321,A,A,62.59328640644538,24.135290246571753,1
Heterosexual,51-65,Other,Physical,143.66453900145763,D,A,79.27346318894548,132.89461132866785,1
Homosexual,51-65,M,None,-52.86075718049248,E,B,157.99457219624585,31.889690744574732,0
Bisexual,18-25,F,No,112.85643116928883,C,E,-11.74042189930995,-78.89008182349633,1
Bisexual,36-50,F,Yes,-104.13540593879675,C,A,77.99284544522592,54.51626523809738,0
Bisexual,51-65,Non-binary,Mental,18.496446494691057,C,E,-39.98857472647438,-50.53003642063847,1
Heterosexual,18-25,F,None,31.600637232343328,D,A,178.77470030182184,16.60046043523336,1
Other,26-35,Female,No,46.1759116703856,A,B,-67.58733418577556,73.34582832218629,0
Heterosexual,26-35,Non-binary,None,38.86203396820632,C,B,59.97197338019975,56.75406822566645,1
Bisexual,65+,Non-binary,No,-29.690692515526003,D,E,47.11593817917373,-34.190264045444366,1
Heterosexual,65+,Non-binary,Physical,137.94188749079416,A,B,15.520799392850702,-1.5289481745703888,1
Bisexual,65+,M,Physical,-12.41310711163656,C,B,-8.852212810613146,-163.20689542957663,0
Homosexual,18-25,M,Mental,71.29696480581667,C,D,-39.729067394226064,-55.28035925441872,0
Heterosexual,65+,M,Physical,-59.15365751223427,C,A,-41.97644619181277,128.83914356245754,1
Heterosexual,51-65,Other,Both,-165.18973757323522,D,A,40.08956213708834,-34.43224380491166,0
Other,51-65,Other,Both,249.74873153679792,E,A,-21.726046512240103,-81.75719676958686,1
Bisexual,26-35,Male,None,220.6825423372957,D,D,-158.85193645165901,66.07570143972026,0
Heterosexual,65+,M,None,-17.989256252265477,A,E,3.1173707438947575,6.816725889339493,0
Heterosexual,65+,Non-binary,Yes,-61.84823477588077,B,E,97.41081083042762,88.61212851011162,0
Bisexual,18-25,Male,Both,-115.07650683485468,B,E,26.101364221187062,72.9797264931711,1
Homosexual,36-50,M,Both,30.348308137762913,D,E,-94.02520940352873,-39.9314964099113,0
Bisexual,51-65,Non-binary,No,-290.4373875044885,B,D,-39.61575093577805,-112.98318911513154,1
Heterosexual,26-35,M,Mental,-163.2431550014983,B,D,215.62054353163504,-19.602064477554766,1
Homosexual,51-65,Other,Both,4.679884466983874,D,D,-134.87939005727878,-57.695720575389316,0
Bisexual,18-25,M,Yes,7.8655740389671465,D,C,23.47469025477433,-24.61085741501485,1
Other,36-50,Male,Both,5.389106601601248,D,D,190.51412935414726,-116.93232523773514,0
Other,18-25,Female,Mental,-73.06077477609638,C,C,-90.90858896976033,-18.115541618729157,0
Heterosexual,26-35,Female,Yes,129.54553805015104,E,A,-25.52638872284364,0.923978523892274,1
Homosexual,36-50,Other,Mental,47.563727734126786,D,B,51.81683352371803,26.549298749995625,1
Other,18-25,Other,No,43.541257299014475,B,B,-189.62291249544606,-125.13546297831464,0
Heterosexual,36-50,M,Yes,158.56971139151443,C,D,-10.678807321319962,-85.19895328430503,1
Bisexual,36-50,Male,No,-84.24005785752358,B,C,127.43801458704502,-3.2240355416308866,1
Heterosexual,65+,Female,No,-54.32617728721464,A,D,31.255091247892164,-52.120308849704564,1
Homosexual,26-35,F,No,4.315413562748147,C,E,-49.10500110579331,24.161875414221196,1
Heterosexual,26-35,F,Mental,87.96405416749732,B,D,67.82256659415326,171.69739741915316,1
Other,18-25,M,No,144.79715372181448,C,C,-40.68773230195078,102.88988709034382,0
Homosexual,18-25,M,Yes,-123.02656277149953,D,B,-135.32597765431328,221.8053040507184,1
Bisexual,51-65,Male,Physical,25.436021539372,A,E,-186.43588096179565,3.0409549669606197,1
Heterosexual,26-35,M,No,-34.585022867884994,B,E,-104.12920367917786,-53.62643613732878,0
Heterosexual,51-65,Male,Yes,-27.324862063670217,C,D,-5.19568843703889,49.66220057116195,1
Other,26-35,M,Yes,169.75739875919356,B,E,90.8176394849581,88.01833482244726,1
Homosexual,36-50,F,Physical,-75.26902215462538,C,D,13.700744753810474,-85.38820136864803,1
Heterosexual,26-35,Female,Mental,-21.703158800308124,C,C,-79.34605257710369,-37.81827699314206,0
Bisexual,18-25,M,Both,105.94322466763855,C,D,-29.100029232293483,13.566736140632951,1
Other,26-35,Female,Physical,58.45612093551738,B,D,127.74497490067928,101.65463524974572,0
Bisexual,26-35,M,Yes,180.46811914619323,B,D,-24.420782024114523,4.483071639449902,0
Bisexual,51-65,Other,Physical,103.95378886702018,E,B,-167.7621726905333,-103.69998818845396,1
Other,65+,M,Physical,227.9592947611261,C,C,55.976969534267354,-27.16261817796039,1
Homosexual,51-65,Female,Physical,-85.65855773190904,B,C,-76.9243763757282,19.74335418669574,0
Other,18-25,Other,No,59.15334775777392,B,A,181.85323583821688,154.09710586412143,0
Other,18-25,Other,None,91.06505312593832,A,E,3.753109991885491,-39.08356432623059,0
Other,51-65,F,Mental,-61.66401136699341,B,E,79.1849459534623,82.6880720978067,1
Heterosexual,51-65,M,Mental,-92.24126638720259,C,C,43.36402593514298,-56.032483408557944,0
Heterosexual,51-65,Other,Mental,243.78156166004698,E,B,163.77827567336675,81.53562874182873,1
Bisexual,65+,F,Yes,6.83592459924149,A,A,-70.88688022848527,14.797903150084935,0
Homosexual,51-65,Non-binary,None,-36.87044329480859,A,A,-75.04012017882037,16.266293194700108,0
Homosexual,18-25,F,Mental,-190.38372515870125,C,C,112.58788137870226,-34.02944930148461,0
Heterosexual,65+,Other,None,53.999776352456564,C,C,105.26338877654801,12.098354423149454,0
Other,26-35,Other,Yes,-144.0804238743374,B,A,7.98543679865773,98.92399252108383,1
Homosexual,26-35,Female,Both,-57.022973628869266,D,C,61.26899907070147,-19.415722457436452,0
Other,51-65,Non-binary,None,-87.00130404984823,A,B,51.970284487495576,-130.11533913113396,0
Other,51-65,F,Physical,8.966672589121146,A,E,2.0529015417406256,44.024005923666465,0
Homosexual,51-65,Male,None,-28.759706522712637,A,E,173.36226196292216,-8.418394593277862,0
Heterosexual,51-65,Female,No,180.24460221353348,B,B,46.87272952204408,-37.24263588526717,1
Bisexual,26-35,Other,No,-35.245771201343096,D,E,-181.1850526391874,-21.582481836450018,0
Heterosexual,18-25,Female,Both,11.53094514586808,A,D,99.27133347810856,84.76316254170405,1
Other,18-25,Other,None,76.01613214771129,C,A,47.42232668325476,-6.912707303855288,0
Bisexual,26-35,Male,No,60.75803138538033,B,A,43.49055987518541,-1.4687975362598613,1
Other,36-50,Male,No,-29.563596455326536,A,B,72.5017730392018,152.85255626806497,0
Bisexual,51-65,Female,None,11.234379826379339,B,D,111.4852545161247,50.05466718602197,1
Homosexual,51-65,Female,None,45.2189685569297,E,D,55.51264757770119,-168.24268148660238,1
Other,26-35,Non-binary,Physical,39.3638400260269,E,B,112.67435097137886,-127.37912299020664,0
Bisexual,51-65,F,Mental,165.0098879133339,E,A,24.553778768562832,1.3848408692243663,1
Other,36-50,Non-binary,None,-24.50915652298025,A,E,-65.77182480179039,35.78623458771618,1
Other,36-50,F,Physical,-192.19993024302434,C,E,-1.3786029052821964,50.519623212876105,0
Other,18-25,Male,No,132.35508743896003,E,A,175.02660758937785,213.2448950966164,1
Heterosexual,51-65,Male,Mental,146.44967245675963,A,D,213.54562257926563,-62.83841473312148,0
Homosexual,36-50,Other,Physical,27.77100378248536,D,C,-111.35496897969182,117.88485217719773,0
Bisexual,18-25,F,Both,-63.73066476160384,B,E,-53.94391376809304,-216.0218452999398,1
Bisexual,51-65,Female,Physical,-6.327521849380053,C,C,-124.19438398388765,-58.986891430138066,0
Bisexual,36-50,Other,Both,60.88726172917568,D,A,-2.565857265557199,-100.76409128462691,0
Homosexual,18-25,M,Physical,-35.86190947573302,C,E,72.21828426531505,98.10090189443493,1
Other,26-35,F,Both,37.516913047994635,D,A,-121.84696637254433,-104.97291155002033,0
Homosexual,65+,Female,Mental,-105.81086937085058,C,D,-164.38372978871237,149.12841453452066,0
Bisexual,36-50,Other,Both,135.36655565418084,C,C,159.30870354217507,-31.535424817491748,0
Bisexual,26-35,Non-binary,No,16.442769437880223,D,D,-19.02486431790177,27.23436859005524,0
Homosexual,18-25,Female,Physical,-96.75189557319483,E,B,73.39079501746382,10.878715633451272,1
Bisexual,18-25,Non-binary,No,91.67757050272056,B,A,-158.62516010002548,-156.2487366202288,0
Bisexual,51-65,Female,No,0.21165145003418429,A,A,-146.12647174167853,345.0291187598481,0
Other,36-50,F,None,-85.77516058509238,A,A,-148.04690811966563,-55.466141847501746,0
