age_group,AGE,nationality,Disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
18-25,46,US,Physical,-25.598512733484373,A,-148.83701572705453,B,118.68433462239847,D,A,1
26-35,77,Germany,No,2.25219871261701,A,-76.63047205562331,C,-106.44023025598753,A,A,0
36-50,49,UK,No,241.58174767634893,C,-19.940089259906717,E,30.22978661134717,C,D,1
26-35,73,UK,Both,-149.72232731778962,C,-112.77246076178002,A,-85.78554276568579,D,C,1
51-65,26,China,Yes,55.942228143346384,C,-25.270069984259653,D,62.563228016069196,E,E,1
26-35,50,India,None,144.8545117288094,B,-155.96098318158175,C,86.02641006846544,A,D,1
51-65,37,Germany,None,-18.22281500150996,A,18.941972876004183,C,-115.13140540299493,B,A,0
65+,67,UK,Both,59.527584444209204,D,11.700149637142227,C,54.675785188153135,A,A,1
26-35,38,Mexico,Both,82.77279384178249,A,-95.2478253303252,A,-149.14821295125606,C,D,1
36-50,46,Germany,Mental,-46.90253025146007,D,-55.483516426684844,E,-31.16337140603424,D,B,1
36-50,28,Brazil,Mental,-2.292016277546919,E,185.35769617245685,D,34.067438627058124,D,D,0
51-65,75,India,None,28.41269070721205,A,-36.56503486169282,A,-118.45330264742005,D,B,1
26-35,62,Mexico,Both,184.82463739314358,D,-160.4683314420116,E,-60.94064970825392,A,B,1
36-50,61,China,Mental,60.64834604260437,C,-4.742436504793469,E,-150.64666952618822,C,D,0
65+,74,UK,No,-159.1643249010242,A,-110.11882862158697,C,69.22434721247525,E,D,1
36-50,57,China,Mental,56.195765233749896,A,37.19151906853511,D,-70.11990434782145,A,E,0
51-65,62,Mexico,Mental,-111.37244441180177,C,26.515066088129917,B,120.59872063655376,C,B,1
65+,27,India,Both,-208.4805718969999,D,-79.4514777129796,D,76.66723494305316,A,E,1
26-35,26,China,Both,-116.17323734528775,E,-15.562315160539244,C,-100.06279230126725,D,E,1
36-50,63,Other,Yes,-171.47326487854266,D,49.159897704601526,C,19.813152459975747,B,B,1
36-50,60,Brazil,Yes,1.3538725312958875,C,95.80178017318428,B,-94.69067080206278,A,A,1
51-65,54,Germany,Both,-147.55336383852094,E,24.47590110527141,C,79.35182307870156,D,A,0
26-35,48,China,No,-301.11375902429825,B,-8.12452996812254,C,-65.42606991374437,D,C,1
65+,20,Brazil,Yes,107.30891407433083,B,-10.746967459507891,D,-40.49359690377349,E,E,0
18-25,39,UK,Both,-32.27670720867003,C,273.9562414224555,C,-41.82906532108871,C,B,0
51-65,70,India,None,13.547894027626494,E,-115.2032669570902,C,182.83703716367617,E,B,1
65+,37,UK,Both,-50.92671920291486,B,67.02292490998212,B,-132.37624153847457,D,B,1
18-25,72,US,Both,153.41062938417227,D,-110.51200218888386,E,-27.775691769018383,A,B,1
36-50,63,Mexico,Mental,3.7394206584666745,E,-213.23192656513748,E,7.946119015039832,C,B,0
26-35,29,Mexico,Physical,-136.4640327791693,E,-32.1094332711276,B,-35.36788136324836,A,E,1
51-65,65,Mexico,None,-52.679761961326236,A,-63.6773929174142,B,34.02448348157338,A,D,1
36-50,53,US,Mental,137.87710313700802,E,115.83951282671778,B,135.5665860186314,B,A,1
26-35,77,China,No,-42.57873248097685,E,-80.54101047857668,D,-7.146585013967524,E,B,1
65+,20,Brazil,No,42.29849525666442,E,-30.06511857524939,A,-157.1578556404286,B,D,1
36-50,18,Germany,Mental,-6.381671493613422,D,163.2208719327456,B,26.228479114302534,B,B,1
51-65,37,Other,Both,-105.23179700034649,C,20.18464824083527,A,-192.7161889035305,E,B,1
65+,74,Other,No,22.98974517552987,D,201.49617428951555,E,-27.30773705127821,A,C,1
36-50,77,UK,Yes,-21.296300140372466,E,-14.980360530472012,C,-26.55254490609914,A,E,1
36-50,66,Brazil,No,6.77706670809906,B,31.434576731870035,A,-20.540761437404417,C,B,1
18-25,66,Germany,No,-39.536744752539704,D,116.38423939912339,B,-33.033469549635896,B,A,1
51-65,33,Other,Yes,116.71200455658659,C,192.76789236691246,C,246.6039186209341,B,B,0
51-65,64,Germany,Mental,46.47512739646481,D,49.266185315865904,A,162.16579678098216,A,B,0
26-35,79,Germany,Physical,139.71783630158782,C,-31.57725120595834,E,-86.74554398696812,C,C,0
51-65,64,UK,Both,-6.041987538477795,E,22.01526232372298,B,-17.486462030890447,D,E,1
51-65,75,Germany,No,92.3218555507777,A,-13.519645767868019,A,-21.05450461921575,C,D,0
65+,62,US,Yes,-145.2786320921051,D,-3.3239356981894876,E,203.74119221545627,A,E,1
26-35,43,India,None,111.63865435633795,B,99.12496896215109,C,2.5429198968266635,C,B,1
65+,20,China,Mental,-7.1991535478808,E,-34.806229761225495,C,42.236680508734956,D,C,0
65+,36,Other,Mental,67.29501377848788,E,87.1382403880967,A,-113.47316588927107,A,E,1
36-50,25,Other,Both,-81.33515157990192,E,-111.55991729330275,A,102.41479602136553,B,B,1
36-50,79,China,Both,23.507916882421036,A,147.05328410369142,A,-95.3869220050225,B,D,1
36-50,68,UK,No,57.737297751504,C,58.63212034483274,D,-174.02861174780685,D,C,1
51-65,48,China,Mental,-125.32056773798294,E,-67.06307196303459,C,113.88533750493015,E,D,1
51-65,59,Mexico,Both,4.035799714001546,A,-105.5970433589981,C,-38.094807086786886,E,B,1
26-35,66,China,Mental,-38.88027815487654,E,55.49379119548582,C,1.8344866912840234,D,C,0
51-65,77,Mexico,Yes,-8.870366730415755,A,244.43251540105499,D,89.9638134917627,A,C,1
26-35,74,India,None,13.836885775117057,D,-34.86248169703703,D,35.23003632886702,A,C,0
36-50,29,Other,Physical,-128.25469273467266,E,-28.141186513553386,A,-217.23232736862252,B,D,0
36-50,55,UK,None,24.967480472783972,E,12.47152151764319,C,-2.227820641332036,B,E,0
36-50,33,Brazil,Yes,-55.559940656309216,A,-39.03466716010176,D,10.154847627806241,D,B,0
18-25,24,Mexico,Both,112.28131996314683,A,-69.34747161292208,D,-147.5281123234674,D,A,1
18-25,49,Brazil,Physical,-56.18746782488567,B,127.13859520318674,B,-179.1423229244204,B,D,1
51-65,75,Germany,Yes,-118.09561316968376,D,-118.47887735354345,C,-112.32270620906348,A,B,1
26-35,67,China,No,-24.241124825181075,A,-51.102698865633286,D,39.69754801073473,A,B,1
65+,48,UK,Yes,52.77661862998527,C,-13.248239778078352,D,0.4239988449454938,D,A,1
51-65,32,Brazil,No,113.11562051039876,D,-123.06055013719426,C,-122.36400116564235,D,B,0
51-65,24,China,None,89.03276330681376,A,94.74680702786497,E,-119.93559578692039,A,C,0
51-65,31,Other,Mental,178.3213982503676,B,-124.61641755716506,E,-62.00763229686598,C,B,0
26-35,59,Other,Physical,21.519425520126685,B,17.726478747677447,C,-185.10503251855616,B,A,1
65+,77,UK,None,-53.846921508967526,C,-57.09602291796417,D,-72.93420361457024,C,E,0
36-50,48,Other,Mental,-79.03238109481812,A,-7.6808721115057805,B,-115.87215340085892,D,A,0
51-65,21,Mexico,Both,101.14958032802299,D,211.97506584732682,C,-142.61285330228674,A,B,1
36-50,55,India,Physical,-222.75186276101135,C,93.25277297386641,D,-29.903261472263807,A,A,1
18-25,61,Mexico,Mental,16.46891070046642,B,-69.14049171646283,E,-45.12629995184424,C,B,1
65+,59,US,Yes,-101.82953430676072,A,-7.872056650960895,A,168.71311906785468,E,D,0
26-35,64,UK,Both,72.70198616406873,C,-43.94822727572229,C,105.95444862285612,C,C,0
26-35,18,Brazil,Physical,-279.04123181072254,D,-56.02175259580983,E,-150.95659344529165,A,E,1
51-65,26,India,Yes,57.61207985472034,E,51.42440203621788,C,22.092314064086892,E,A,0
65+,74,Other,No,-161.0303652419471,A,12.724642082115734,D,81.86072636241644,E,A,1
26-35,67,Brazil,Mental,-14.143254006609368,D,28.037314742601787,C,119.7802971034295,C,C,0
65+,50,India,Both,190.0736336564784,C,121.60444614068683,D,39.18535589986218,D,D,1
26-35,77,Brazil,No,86.27178305649151,B,6.8029359278761525,E,72.58773936936946,D,C,1
18-25,63,India,Yes,60.69539371912318,E,-47.19081990684168,A,145.01081221910783,B,E,0
18-25,78,Other,No,63.3776443586253,C,-68.77488050012579,C,-113.13770212473182,C,A,1
51-65,60,Other,Yes,-208.6664377802455,D,6.201064136444147,B,34.28436396972474,A,A,0
36-50,68,UK,None,4.928151783798894,B,33.43166390006983,A,-126.17640267144856,B,D,0
18-25,26,Brazil,Both,-199.8113928602635,A,27.397960972762924,E,4.422899420366338,D,A,1
51-65,50,UK,Both,207.98289060229993,D,54.16617538396451,A,-128.77423843029797,D,C,1
65+,20,Mexico,Yes,-83.36622037450012,B,-46.671711812222235,E,191.7390205069378,B,D,1
51-65,22,China,No,-24.96020273576586,A,-8.999949004996225,B,-35.618838656467595,B,D,1
65+,34,India,Physical,41.5355663965279,E,-91.62122435996005,D,-104.06733790964697,D,B,1
51-65,26,UK,Physical,-72.86790402534749,E,-103.00170321796168,E,3.957750047932292,C,D,1
65+,78,India,No,0.012521346446634645,B,-70.70690948468474,A,-72.08788711387602,D,C,1
51-65,59,Mexico,Yes,137.02390025531108,B,-109.63087482276575,A,78.95294246926883,D,E,0
65+,53,China,Physical,16.47180025329322,E,16.100595801095764,C,-24.628253406873892,E,D,0
65+,25,Other,Yes,27.14598375269569,D,-51.71799991225031,E,-71.8763442479921,A,B,0
51-65,67,US,Physical,105.88219948419093,C,-152.2768021055524,C,-13.176768244499474,D,A,1
18-25,53,China,Yes,-86.32729711445748,E,108.49206820006438,B,35.209794671698006,D,D,1
65+,27,Germany,Mental,142.74441059058347,B,-70.46384128198649,B,-65.76297515598125,C,B,0
26-35,38,Mexico,Mental,136.01019177074176,E,12.133075604660764,B,25.159549298588423,B,D,1
51-65,37,UK,Physical,-88.79483377453656,C,107.61789126194445,D,-146.05574327631803,E,C,0
65+,31,Other,Mental,-87.65698709638208,E,25.976655779599678,C,-9.066690740378826,E,A,0
26-35,60,Germany,None,-46.870432242560994,A,-48.16591514468255,A,-157.98309016539577,D,D,0
18-25,68,Mexico,No,26.603265797426527,A,61.166574671945774,A,-92.83961529339896,C,D,0
51-65,25,Other,No,232.82724760091335,D,103.30120267034802,A,20.8920927339005,B,D,1
18-25,42,Brazil,Mental,-33.72724689265242,B,-116.93806611850653,C,41.03487675486196,C,E,1
65+,63,UK,Physical,104.91237143194674,A,-82.56284099518966,B,31.084641029820354,C,D,1
26-35,73,US,Yes,-10.109722630502498,E,-38.49773048478161,D,88.46765184086303,E,E,1
18-25,72,US,No,-90.75141792250955,E,109.95440211567026,E,-22.163859468014948,D,A,0
18-25,43,Brazil,Both,-186.58220575367747,D,-146.43636084920593,C,-63.11886175777305,B,B,0
65+,58,US,No,7.083084021218923,D,136.38085430556913,C,-109.35871951164302,E,A,0
51-65,50,UK,Mental,-9.641086633089174,A,118.04961410270268,B,87.3186115989574,A,A,0
65+,65,China,None,9.437383294430571,C,-22.77553070779195,B,-171.87845834112454,D,B,1
26-35,74,Brazil,Both,-91.8336463075131,E,-16.59560146893387,B,-106.03679886813215,B,E,0
26-35,71,India,None,68.28917134356813,C,-16.520760223647855,C,78.05731665991745,C,B,1
26-35,70,UK,Both,-23.802039501493468,D,-63.70924613392228,D,176.36654782026076,B,C,1
65+,78,Brazil,Physical,-165.71547701835874,D,-49.830343570773614,B,61.1400123412225,D,C,0
26-35,23,UK,No,5.833593040940586,A,-136.2078983769024,A,70.79875818299493,B,D,1
65+,18,UK,Yes,-1.23953934109189,A,-49.74636236154073,B,-43.471772592667755,E,C,1
65+,61,UK,No,81.02420793098062,B,1.1097241458830138,D,-20.44785008599723,A,C,0
36-50,67,Germany,Both,48.810814753449534,A,-50.283633637390736,D,-12.577540608335202,C,D,0
36-50,38,China,Yes,-41.34447934708001,E,-23.778662750518926,B,-84.42859611053485,E,B,1
26-35,76,Mexico,No,-17.607385254048413,B,-169.4972137559638,B,-83.8044039515173,B,A,0
36-50,31,Germany,No,-161.42308297451063,C,50.41214819561786,C,-12.885373837239047,B,D,0
18-25,60,Mexico,Physical,-7.142093610357593,C,186.23229969215086,A,41.67913333892193,C,A,0
65+,77,Brazil,Both,224.43168644125336,B,47.49458264670357,E,47.93707453338529,E,E,0
65+,77,India,Physical,65.30806382749908,B,-30.7487776593635,B,-95.81052800224916,A,C,1
51-65,49,US,Mental,-90.80384628914527,A,-9.278589209617774,C,-93.16128341805239,E,B,1
65+,79,Other,Both,19.40000570859655,A,-17.910620813600154,B,-67.40780407965673,C,D,1
51-65,34,Germany,Physical,44.58742405614359,D,120.77193970996318,E,-67.47839533588792,D,C,0
18-25,34,Other,Physical,98.90860562923623,A,20.735691448198477,E,150.3777366472459,E,D,0
65+,71,India,None,12.617213337834682,C,91.01992335419489,B,12.589909202700966,B,A,0
26-35,55,UK,None,44.25572756467751,A,-192.4662680524978,C,-32.10002191756177,E,C,0
18-25,72,UK,Yes,-85.50820169193776,B,116.54076470147187,D,-43.67539325996734,A,E,0
51-65,33,China,Physical,98.84752756419718,E,102.94752335239097,D,-49.420034858607465,E,B,1
26-35,79,China,None,32.97056507652437,E,53.99570615915622,C,-87.29856170612116,C,E,1
18-25,53,UK,Both,36.7113084415001,C,73.93432976157519,E,-95.63684491788104,C,A,0
65+,60,Mexico,Yes,12.51866245132871,E,-72.4286518009715,D,-67.39611524848938,B,C,0
26-35,19,US,No,-63.33725399820845,D,-13.596708740018737,D,-131.9124691915865,B,D,1
65+,66,UK,Yes,18.67919267549141,B,46.28360954339652,A,24.18588243589463,B,B,1
65+,54,US,Mental,5.074690148957023,E,-76.8637251059575,A,-90.44844932137256,A,E,0
18-25,19,Mexico,Both,-44.53852420315676,B,79.84382845946848,C,108.84573803561644,B,D,1
36-50,75,China,Mental,-108.04488807010809,C,190.97828903538402,C,33.192084783301624,C,C,0
51-65,78,India,Physical,155.91724726739213,D,62.985190301462744,B,12.227947528440742,D,E,0
18-25,57,Brazil,Physical,60.39277489075114,E,70.30150629583164,D,-194.47430895162267,E,E,0
18-25,60,UK,Both,-146.5930792342073,E,-172.59652068128517,C,26.91862176616679,E,D,1
36-50,79,Other,Both,0.9997702575750854,D,12.332068942018386,D,-122.40640649737205,E,C,0
26-35,32,UK,None,130.84858885285345,E,36.80747619576569,C,21.261113814370887,D,B,1
51-65,28,Brazil,No,120.00261809325579,C,185.32272952706512,B,191.76159107529998,A,B,1
65+,36,UK,Mental,-14.750921674571629,A,-50.78854094238924,D,44.95615559209238,B,B,0
26-35,78,Germany,Physical,113.74772651975317,A,51.174601062438626,A,55.98467826023723,A,A,1
51-65,75,Other,Yes,-11.85323552305112,D,36.67016639157282,E,-41.07489424262536,C,C,0
36-50,38,UK,Physical,-113.98246710267917,B,85.48380798734927,D,-242.2398945108496,B,A,1
18-25,60,China,Both,-66.19408167997668,E,109.96052632049012,C,119.70107000029869,D,C,1
18-25,57,UK,Mental,-145.0808093398267,B,-175.4995655526688,C,-51.277243344634904,A,D,0
36-50,76,India,Mental,30.365557460110942,E,18.6133543566899,C,-138.74043388720384,A,A,1
18-25,47,Brazil,No,81.50826754079242,D,101.20442964874898,B,106.74615862872095,D,E,0
18-25,48,UK,No,0.47886886107096843,A,-123.54137340081006,B,-17.13210103358636,D,A,0
18-25,35,Other,Both,-47.22332007899862,D,-158.23830579673663,E,110.82205822884725,B,B,0
65+,73,Germany,None,-167.92675684470495,D,70.25993337226143,E,-42.76452888052777,E,C,1
26-35,68,China,Yes,-122.68993286660023,C,122.04790486531627,A,159.2568502384343,D,D,1
18-25,66,China,Yes,51.111933840160575,C,-100.99644864226556,B,-81.62924059188119,A,B,0
51-65,28,Mexico,None,97.91772806103079,C,-47.692118605129394,E,55.504533759489405,C,D,0
51-65,30,Other,None,147.5995354641692,E,57.19796374895697,D,-77.0139359427377,B,B,1
51-65,31,India,Mental,-99.11013738755923,D,-61.131015981697615,B,76.16411130667285,D,E,1
36-50,45,US,Physical,-97.64772978946742,B,3.2543479986079573,C,12.567785685158325,A,C,1
65+,73,Other,No,111.13797466354886,C,24.592517150352705,E,-23.48508023203258,B,C,0
18-25,61,India,Physical,14.020398741780046,E,99.23584690178089,B,113.37631166364841,C,D,0
26-35,75,Mexico,Yes,-0.09635312305919194,B,27.689280445165792,D,4.273119280437327,C,C,0
26-35,23,US,Yes,119.80129701992482,A,-73.7007075401358,E,-38.81378383875245,E,A,0
51-65,77,Other,No,91.36403767928095,C,0.20967633263939303,A,-188.43959613840983,A,A,0
36-50,74,Germany,Both,-132.71437369149672,B,87.95044683599413,B,99.04886599228682,C,D,0
26-35,25,UK,Mental,36.10266362451222,B,-31.722609176019272,A,66.37642975530409,E,C,0
26-35,39,India,Physical,28.581978936315373,C,5.991226335972641,D,32.42856998314223,C,B,1
51-65,56,Brazil,No,-93.81374275562828,E,-55.68685314109387,E,31.79604637766887,E,D,1
36-50,34,Other,Both,26.548154092857736,D,-25.257949259835478,C,-80.03234935236138,E,B,0
51-65,38,Other,None,22.529547052259908,D,-102.09131152843891,A,120.949952708355,D,A,1
65+,64,US,No,-67.2851367447116,A,-56.714292305506,B,47.28666171193454,C,D,1
26-35,18,Germany,Mental,14.905942117765129,B,-1.4871268068929637,A,-85.51497289180628,C,D,1
65+,26,China,No,-101.77402590084215,A,48.80234259673124,C,-79.52056300550508,B,A,0
26-35,68,Germany,Yes,-80.95359336596132,E,-86.95457034204215,B,-48.03747015881421,A,E,0
18-25,57,Brazil,Mental,99.8893346358318,A,-71.78256293798711,A,95.79416813077617,E,A,0
18-25,78,US,No,44.64719508995255,A,61.96688826735741,C,-86.0030269781934,B,E,1
36-50,31,Brazil,Yes,118.88758419780288,D,114.59850276146193,D,258.29533552442166,D,A,1
51-65,27,US,Yes,-16.830322332474562,E,-50.54835360332339,A,-100.86795969267779,C,B,0
26-35,26,India,Mental,109.32447056510806,C,25.605852585834178,D,97.23748433152322,B,C,0
65+,43,UK,Both,-34.71608959834253,B,60.965247413910205,E,41.49626452261611,A,A,1
51-65,37,Brazil,No,61.24865739137591,D,-190.59171050863938,A,-50.809751628159574,C,D,0
26-35,71,Brazil,Mental,89.22743332193419,A,58.948455340384456,E,-30.824935376501877,D,E,0
18-25,69,Other,Both,-9.958060808071398,B,-69.46162714931226,C,-20.58609794053348,A,A,1
65+,28,China,Physical,-25.095943090478062,E,-149.42163664651136,D,37.51718339951686,D,B,1
51-65,20,Brazil,Mental,6.670477563982816,C,118.0297505965676,D,-175.08543076815332,B,A,1
65+,28,Brazil,Mental,-44.03748028846463,B,-173.8575899979495,C,32.15277319166749,E,A,0
18-25,33,India,None,-55.819783091217026,C,57.591467910403914,E,16.29207393021864,C,B,1
26-35,46,Other,Yes,-22.359514365004664,E,-165.836213065478,E,107.68631897324785,B,B,0
65+,56,Other,Yes,-72.65273328650407,E,153.1752236584322,D,-123.10190292491944,B,E,1
51-65,33,UK,No,-111.25716699052077,C,-247.03890033627206,E,-112.90305111535359,D,B,1
26-35,44,Other,Yes,-114.82988518870705,D,53.592026724038824,A,-5.269196620274663,B,C,0
36-50,74,UK,Physical,118.50401074803212,D,-53.374557833037414,A,66.81499080174267,B,C,1
26-35,52,Mexico,Yes,-24.96284056946431,B,186.42075443991058,C,-65.40889153232344,A,C,0
36-50,28,UK,No,-114.44082601074483,B,68.03928009268223,E,-63.01803770584124,E,B,0
65+,19,India,Both,-111.85381844507003,C,58.85385550030752,A,81.15197297960422,C,E,1
36-50,71,UK,None,-27.504330205060583,C,-98.80259749234803,B,36.78005774217417,D,A,0
18-25,58,UK,Physical,23.191784429641867,E,78.8834171045119,A,206.24492805926639,D,C,1
36-50,33,Brazil,Yes,-34.70719467023125,A,214.28257351368626,E,-45.82714290149069,C,E,1
18-25,68,Other,None,-90.34997087169742,A,63.628572398153885,B,208.6496049502978,E,E,1
65+,30,UK,Physical,36.804846257409324,D,104.54119042386236,D,161.2887143331917,A,E,1
65+,20,Germany,Yes,-100.37487284163593,B,9.139376665769746,A,-38.411967568547894,B,A,1
18-25,57,China,Both,-47.87403100552392,A,78.87737645014514,E,-144.3768239958676,E,B,1
36-50,49,India,No,-122.80277714890964,A,-161.23763636813217,C,-203.63847863604997,D,C,0
26-35,54,UK,None,-64.23344236555573,E,-19.106949979761833,D,-21.95859155507847,D,C,1
65+,53,Other,No,-133.60075072971668,C,50.412752754185306,D,-32.050288933020724,D,D,0
65+,72,Mexico,Both,-83.3116730243367,B,47.01437427484908,B,-48.781484231896,C,A,1
26-35,18,Mexico,No,-111.8029244308276,C,-6.2630525675278275,A,70.22107600099277,C,A,0
26-35,38,Germany,Yes,-28.403276858044705,E,-187.5153830075176,B,112.2433667035078,D,C,1
51-65,60,Mexico,No,-113.14853897189265,A,119.37507821310392,C,29.590664474138556,D,D,1
51-65,27,India,Physical,-87.78837784322474,B,96.83891335560183,D,-141.34313120155224,E,C,0
51-65,26,India,None,97.05076791929095,E,-292.674069524989,D,115.0489773808282,E,E,1
36-50,79,Brazil,Mental,-31.097554806194733,E,134.81383234633054,D,-69.92154552276924,C,B,0
51-65,78,Other,No,24.44787621148316,E,-14.65458393614845,E,154.18902612201288,E,C,0
18-25,58,Other,Yes,-114.40063544233668,A,-45.32665945745865,E,-184.10095543139056,E,C,0
36-50,30,Brazil,None,34.995099028308815,B,19.588416579684623,A,190.46492020069022,A,D,0
65+,43,Germany,None,16.48246954195977,D,86.9706678273004,E,-73.23712061193399,B,D,1
26-35,19,UK,Yes,-36.50737092288756,B,-73.37847957672037,B,-101.65769151489528,D,A,1
36-50,46,Mexico,Physical,-7.682669245939218,C,41.78734054919857,E,-36.44282042283193,D,C,1
36-50,72,India,Yes,-15.046678804977113,C,-91.83555424145771,A,-20.625564419905775,D,D,1
65+,67,UK,None,18.333918484833838,D,-48.00541450543557,B,-30.761176611147256,B,B,0
51-65,68,Other,Yes,-186.1140391005407,B,211.1680749611367,D,161.40052454831812,A,D,1
51-65,48,China,Mental,78.77065640663422,C,-55.966701243104545,E,-22.479714636858834,E,B,1
