country,sexuality,Race,anos,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
US,Heterosexual,White,19,-184.87200997136588,D,52.24072071126711,266.67816151856545,C,D,A,C,A,A,A,-104.41126075415535,1
Germany,Heterosexual,Asian,59,-59.17865770584293,B,4.021445398631445,22.495982646737552,B,E,C,A,A,C,C,39.24501470367268,0
US,Bisexual,Asian,95,76.23008216872682,D,-211.9250165156298,17.099754552429733,B,C,A,C,B,E,A,-114.86099043927682,1
US,Other,Hispanic,67,10.31182297568031,D,-1.335303140116913,-70.10790888323551,B,E,D,E,D,A,C,-153.29216630740055,1
India,Bisexual,Hispanic,35,17.651958848367137,A,89.43737883353137,59.982961541847565,B,E,D,C,C,A,E,-54.87365899204,1
India,Other,Asian,35,-84.27921338995803,D,44.80865498293566,-56.272518938001134,B,C,A,D,E,E,A,-7.057358720006171,1
UK,Other,Other,64,-132.6507349529472,D,-61.82650007152514,23.020410258086095,D,B,B,C,D,D,E,98.96789151475244,0
China,Other,Black,84,-14.831477557350714,D,-103.86394595476544,-136.28895717825347,A,E,B,D,A,B,A,65.6029585285967,1
UK,Homosexual,Other,69,147.82075436562494,B,-243.0294422547465,0.447282775605811,C,B,D,C,E,D,C,26.741696672698197,0
Germany,Bisexual,Black,75,85.58642644089589,D,-1.296515858444097,16.852037610804494,A,B,A,B,D,C,C,-229.05749807593799,0
Brazil,Homosexual,African American,68,-33.4598612972715,A,32.30496593207176,-239.69789493774343,D,C,D,B,C,D,B,-26.82790067039655,1
Other,Bisexual,Black,94,-74.48947723629837,B,145.2641076032159,68.07402466126476,E,D,B,D,D,A,E,-68.36496155439909,0
Other,Bisexual,Other,57,21.166579543636306,A,-167.57349848553247,-42.17077713237517,C,B,E,E,D,C,E,112.27227490597083,0
China,Heterosexual,African American,42,259.2434170346416,D,-98.9709514845093,-186.33408501928275,D,B,D,D,A,E,C,-99.09683739685059,1
Mexico,Heterosexual,Other,24,187.82158287685874,B,107.28666409260097,201.34540256481773,D,B,A,A,C,A,D,-10.432429048787764,1
Other,Other,Asian,60,-141.87799975863012,B,35.394127070124284,-176.03802238339335,E,D,A,B,D,B,D,118.42560660835788,1
US,Heterosexual,Hispanic,40,-115.51337013713525,D,10.620726604322918,131.3152726138603,E,A,E,E,B,D,C,-67.21043761634654,0
India,Homosexual,Asian,37,85.86258736054869,E,-21.57706218762388,40.475586077618686,C,B,D,A,C,E,B,-52.164835584276695,1
Brazil,Other,Black,87,193.92678492378545,B,-27.54243465471795,-49.74537083800191,D,D,C,A,C,A,B,-19.09464734508512,1
Mexico,Homosexual,Hispanic,73,-208.01756554634028,B,-79.20274944614832,-216.24787143748532,B,B,D,A,E,D,B,31.584178644107446,0
Mexico,Homosexual,Asian,92,95.28395406676803,E,58.45956484269061,115.42283813731913,B,E,A,D,E,C,D,14.936704231014557,0
Mexico,Other,Asian,20,-97.92232523532364,D,100.97205200556259,45.43211916745389,C,E,A,D,D,E,D,-79.82351094681242,1
Mexico,Heterosexual,Hispanic,69,82.58630778463007,B,71.29314476819371,-91.34344755915426,B,C,D,D,B,D,A,-250.10952341361423,0
UK,Other,Hispanic,95,91.41705761052448,C,-90.22720255358702,-81.95593474596897,A,B,E,E,C,E,C,-106.31027562163142,1
India,Other,Other,70,-106.10558601897726,C,70.13220685988463,110.09201355923595,D,C,B,C,A,C,D,50.06901793423274,0
Other,Heterosexual,African American,86,-96.62151060026983,A,-1.6965645198858819,16.760235453378975,A,C,D,E,A,D,A,115.43127900551575,0
Other,Homosexual,African American,20,25.104945368358795,C,-55.78985129689347,126.54013880507375,D,D,C,C,A,B,B,-107.42315723741378,1
Mexico,Other,Other,82,-3.0902298852066314,A,-120.23318353576951,4.764251291434029,C,A,A,C,B,C,A,49.725521438932375,0
Germany,Other,Hispanic,34,14.604026094014062,C,-76.98747471734531,-23.648329512034415,D,D,A,E,D,E,C,12.771927926093223,1
US,Heterosexual,Black,23,130.374722559666,E,33.00302645935733,53.92260454008226,D,B,E,B,A,B,D,21.12366868462656,0
Germany,Bisexual,White,84,47.21505111211546,E,-22.549789250879602,-57.47015055719379,E,D,E,A,D,D,A,-20.56323487688388,0
China,Bisexual,White,77,-72.22886496378194,B,44.75758518572653,-57.75615279178976,C,E,C,B,C,C,B,156.75024711063145,1
China,Homosexual,Black,69,-35.54851744366626,D,26.063560045785987,48.5379822645929,E,A,A,A,C,B,C,-36.42905832699701,1
India,Heterosexual,White,89,-105.5281421591476,C,-109.03471375938577,-130.86560184645398,E,B,D,E,A,E,D,-206.9156173699961,1
China,Bisexual,Hispanic,72,53.88036410148659,B,-134.9387994739641,-23.3977911630112,C,A,C,B,D,C,E,-73.40015188101373,0
Germany,Homosexual,Black,25,54.408312415094784,E,-34.95940964148728,-17.59797668476671,E,C,B,A,C,D,E,55.9815169562168,0
India,Bisexual,African American,78,25.32485233094352,E,-46.25979661970578,5.858692420327379,B,E,D,C,B,E,E,72.72188239439173,0
India,Bisexual,White,57,-223.95930245891668,D,139.78740695013798,-1.2168493029540555,E,E,E,A,A,B,A,34.31281407298843,0
Brazil,Heterosexual,White,79,-92.75678331565899,D,32.756414010362,63.43863463737569,B,E,E,C,B,C,D,49.15342858815326,0
Other,Other,Asian,49,-164.44932169032512,D,-13.199046458661542,-26.459352406068383,B,C,E,A,E,A,A,-15.482204725649545,0
Mexico,Other,Hispanic,19,-93.44095188685382,D,27.188044223202883,55.07569812235875,D,A,B,C,C,C,E,-107.32753403907526,0
China,Other,African American,18,-56.31501331092148,C,-5.298318692855856,52.60162986258493,C,E,C,C,A,B,B,-155.73054798569484,1
UK,Heterosexual,Asian,90,-39.870080915102605,B,-97.67345308001974,-81.52745169793604,C,A,D,A,D,E,A,-124.7744789758467,1
Mexico,Other,Other,96,-23.83707629949585,A,139.61908410163517,-145.9911364178105,E,E,E,A,E,E,E,58.016760068004736,0
Germany,Bisexual,African American,63,-124.23384223749771,A,-74.39730060098275,-80.19656455592205,E,C,A,D,A,C,A,-95.64910139881223,0
India,Homosexual,Other,56,88.07527569763968,B,-8.63141335995847,26.350940939942674,E,D,B,A,D,C,C,-112.1190372401278,1
Germany,Homosexual,Other,50,-142.58158774387476,E,237.81227553527228,89.49711603743084,A,C,E,D,B,B,E,108.60584831353795,1
China,Homosexual,Other,80,18.80701225807786,D,40.71448911191406,-141.9750454875594,D,D,C,C,E,D,C,-84.03588805095484,1
China,Homosexual,African American,54,-112.63126354350341,C,65.93890271024651,-111.24858288831459,C,C,D,A,B,D,D,119.99525959666816,1
Mexico,Heterosexual,Hispanic,25,-33.9311775861075,E,133.46378735204556,21.682334580288494,E,E,D,C,D,A,A,-104.73639903254657,1
China,Heterosexual,White,77,73.00595527050749,D,-106.57178306139407,1.2593083054135596,C,D,A,D,C,A,A,-16.787373592604517,1
US,Heterosexual,Hispanic,24,-188.37313372095957,A,31.088490065534845,44.909687569095375,C,B,E,D,A,B,B,92.5161893297167,1
US,Bisexual,Other,35,-61.045752614999095,A,24.522884473424263,-36.84226765399783,C,B,C,B,A,D,D,-56.885404864811996,0
UK,Other,Black,78,23.872959902302433,C,-78.99813680005381,155.17645286722055,B,A,B,A,E,A,E,-93.7745438447711,1
India,Other,White,83,-110.21346414783856,E,61.242647519227255,-29.856862906988425,C,D,E,B,C,B,D,-89.07264019282529,1
Germany,Heterosexual,Other,42,-35.83866192008407,E,170.7863527979805,-87.9705427240602,E,D,E,B,C,B,A,-80.1970182015254,0
Mexico,Bisexual,Black,33,-78.57982063196098,D,3.64722499837656,36.773382127920605,D,A,B,B,D,C,C,-91.52496270008783,1
Germany,Homosexual,African American,26,67.00211791489765,D,-0.5014415040928777,175.37394113465672,E,B,E,B,B,B,C,91.19857888462833,0
US,Heterosexual,Black,72,106.20025518771212,E,29.912217695935656,-12.971927899560908,A,A,D,D,B,B,D,79.7270054735285,1
Brazil,Homosexual,Hispanic,46,-60.67276442252333,B,210.96519030976907,-4.21152366843897,B,D,A,B,D,A,B,-98.82982313400727,1
UK,Other,Black,96,37.44622397620495,A,-118.09869009026286,162.88412838353136,C,A,B,E,D,E,B,110.8058569637572,0
Brazil,Homosexual,Black,88,-143.15048060654888,A,-225.20921979551946,175.47787905885767,C,B,B,D,E,D,A,-111.99027586645181,0
US,Bisexual,African American,43,7.459022687749265,D,2.707693314649044,-2.426322543092872,A,B,A,D,E,E,C,-183.56239637602778,1
UK,Heterosexual,Other,82,-143.9853327294727,A,191.67419265923084,-98.5908886502589,E,B,B,A,D,C,B,129.6485854483294,0
India,Homosexual,Other,67,-45.87265848508689,E,38.44516838585829,0.985263870576013,C,E,C,C,C,A,A,-88.51678604181656,1
Other,Heterosexual,Asian,65,6.001629580186186,A,-229.95133282163408,-162.15597970434058,E,D,C,B,E,C,A,-52.56568110531688,0
Brazil,Other,Other,73,230.38102082822198,E,-121.7329375634729,-12.04023993280567,A,C,A,D,D,C,A,28.111828385614007,1
India,Other,African American,19,-151.36848817917817,C,-238.91005720775001,-14.644977052456627,C,B,C,D,E,A,C,-42.424786156606146,0
India,Heterosexual,Asian,74,228.09761689349787,B,-59.71324235589361,70.85245867023076,A,D,E,E,B,D,E,-14.92464757604729,0
US,Bisexual,White,64,-120.59185251117574,A,72.37004214974347,180.22959511145717,D,B,E,D,C,B,C,-135.9983511238486,0
Germany,Homosexual,Hispanic,51,-36.2636244200708,A,28.66005971439401,-28.43157328480511,A,A,A,C,D,D,B,-74.50538333272576,1
US,Heterosexual,Black,50,-87.87305188749892,B,-24.311897177609893,-60.63651715409064,D,D,B,D,A,D,B,-61.55039269746481,0
Mexico,Other,Asian,54,-116.39448564572479,D,120.65094114638764,125.33061828360488,C,D,D,B,A,B,A,119.74659168252072,0
US,Other,Black,85,99.69822942908054,B,64.06016052432003,166.91515002092078,D,A,A,D,B,C,A,130.92052212004447,0
US,Heterosexual,White,72,35.95417254936437,E,5.116081291734187,-78.42938184725402,B,E,B,D,A,D,E,-63.90713723759831,0
China,Other,Black,34,-47.90838055008171,D,-104.50834144994397,102.54865558369015,D,C,D,C,A,D,A,-40.98678145704102,1
Germany,Homosexual,Hispanic,98,86.31496038495624,A,106.65380205272544,-82.39810563885992,B,C,A,E,B,B,C,1.6028048918640612,1
India,Other,White,69,-66.37442832024115,D,-139.64707570326377,-186.76099122858594,A,E,B,B,E,A,B,46.21374231493743,1
Mexico,Homosexual,Hispanic,44,-84.25832553798841,B,-38.03664797510909,56.73632630087967,A,D,B,A,B,C,D,-38.88586316514889,0
UK,Other,Hispanic,43,-155.65584134760675,A,43.59906171937453,10.839747187449413,E,A,E,C,B,B,B,75.89787127367485,1
India,Heterosexual,Asian,28,106.58702030701166,B,-76.1341658597838,0.7024655386402379,A,B,E,E,B,C,D,98.22247263844204,0
China,Heterosexual,Hispanic,62,29.265809266285135,E,38.91282015789564,49.8825904788329,B,C,B,D,A,A,A,-129.41947863235865,0
Germany,Other,Asian,84,4.492801622004379,D,4.174188705163657,82.69435975491139,B,E,E,B,C,E,A,120.92375315837651,1
Germany,Bisexual,Black,26,-157.12900550768947,D,11.0124563933024,209.57984967581962,A,A,C,E,D,B,B,285.5891233768334,1
Brazil,Bisexual,Asian,66,-28.527764114745978,B,103.71317945729184,-36.732766151205546,C,E,D,B,E,E,C,71.4064722679022,0
US,Homosexual,African American,51,148.53720062174992,D,44.30619433988041,164.3326796940837,B,B,C,D,B,B,A,132.89187588766222,0
US,Bisexual,Other,80,59.29189944506057,D,8.708589845015757,139.16821285666126,E,E,C,B,B,D,D,-16.163187652011437,1
Germany,Heterosexual,Asian,44,-67.32983669134158,D,-121.36725080486374,138.91333977994228,E,D,C,D,E,C,C,152.78169253033414,0
Mexico,Homosexual,Hispanic,20,96.73422311361286,E,-69.65181987021789,-5.271382681971346,E,C,B,D,C,D,B,-60.69994402499035,1
China,Other,White,64,-217.56375302071325,A,-154.48060722798303,-116.22750199502158,D,D,B,C,B,C,B,-81.6050653149476,0
US,Bisexual,Hispanic,89,-3.6695923492404963,B,-103.15823444269536,-22.63862510195252,B,E,E,B,A,B,D,17.342955303772918,1
UK,Bisexual,Asian,59,120.95485190252415,B,93.24335555593986,-1.4108602305087572,A,A,C,A,E,E,B,-4.930490335681552,1
US,Heterosexual,Other,97,29.282058747540667,E,98.99494111062612,-17.805835568793814,C,D,E,E,C,B,A,58.9720208842127,0
India,Bisexual,Asian,91,-71.35003154395154,A,-117.96406901002827,-201.1137784044429,A,B,B,B,E,E,B,-25.728460880955833,0
UK,Bisexual,Black,37,59.75620475643194,B,-9.594076513236189,-193.75193709482858,C,A,B,A,B,D,E,-19.941536916979747,1
India,Heterosexual,African American,91,-30.414810945460964,D,33.912391388383014,2.246573109529974,D,D,A,C,C,D,A,66.77240026592331,1
Other,Homosexual,African American,51,30.155346831675306,E,-94.53258805227614,137.499009503978,A,C,D,C,A,E,D,162.59585213309788,0
Mexico,Homosexual,African American,50,-60.63770560543185,D,-64.09619660075546,-138.49060466098032,A,C,A,C,A,C,E,95.22760522057861,0
UK,Heterosexual,Asian,62,-80.96117009188355,C,-7.8065761072125035,-175.8461603709159,C,B,E,C,B,E,A,0.057924712075455485,1
Mexico,Homosexual,African American,89,21.326163172255068,B,1.2001146291336806,-1.389243634135081,C,A,D,E,B,C,D,-4.683777855646629,0
UK,Bisexual,Black,50,-76.27005531905088,E,-138.51682913465243,49.569546412678974,C,B,C,C,A,C,D,-17.397994950046964,1
US,Bisexual,Hispanic,82,-20.58195201687327,B,100.9737864921197,88.99679087033697,E,C,B,B,A,D,A,-260.3900493062905,0
US,Heterosexual,Black,73,64.6567414901145,C,33.88428498963765,-52.83849828617056,A,B,C,C,D,C,D,44.431531528600594,1
US,Other,Black,98,-95.38872457472701,E,55.787763595254305,-18.37453264981776,D,C,A,D,A,B,B,84.51111224954983,1
Other,Bisexual,African American,51,-74.4756100837791,D,-26.456333884897553,-22.52412942201197,A,C,E,C,C,D,D,11.330149883648057,0
Brazil,Homosexual,Black,79,36.53014149415202,D,32.26115804615592,83.09126525599036,A,A,C,A,B,A,C,34.95890801837401,0
China,Bisexual,Other,59,-72.46599907501793,E,14.687128709002053,144.51820859141367,D,C,E,E,D,C,C,4.511407006188589,1
India,Homosexual,White,94,-79.17636203750757,D,107.35798559460407,-42.723348758111776,C,A,C,A,A,B,B,126.73714456419548,0
Germany,Homosexual,Hispanic,23,-94.94059452562398,A,112.8167094974373,40.263187172118585,B,C,A,E,C,B,E,74.9239004340021,1
Germany,Homosexual,African American,61,57.37855821753015,D,-73.05142505642867,31.039045393904313,A,E,C,D,D,A,E,95.51707253425631,0
India,Heterosexual,Asian,39,-78.22808189909647,C,63.71380474464462,-96.95434866237804,D,B,C,B,E,B,C,0.13698030616722787,1
Mexico,Homosexual,African American,39,64.75244097010057,C,-50.785721472389746,2.2639534780987423,B,D,C,A,A,B,C,21.341782353096452,1
Mexico,Homosexual,Black,32,141.59643327565448,A,-125.2235155434078,-90.33172007038478,E,E,E,C,A,C,C,-40.656005024984196,0
Germany,Heterosexual,Asian,33,-21.274991083127663,E,79.06058937233759,27.27994619305405,A,D,C,E,C,D,D,-12.922449975181639,0
China,Bisexual,White,48,-59.86722365483328,C,-51.57791519872329,134.5747712029355,E,B,D,D,A,A,E,-84.40995333123898,1
Germany,Other,Hispanic,25,12.584890286532929,B,85.75994941498017,-54.540943391541994,B,C,E,E,A,E,C,-28.055574078209332,0
Brazil,Bisexual,White,79,82.01227755062042,E,21.308248182620922,-336.05857546499414,D,E,A,D,B,E,B,50.644994582811506,0
Mexico,Bisexual,African American,28,59.67949904894972,D,22.486687562747274,-18.008705923401173,E,B,D,E,B,C,A,-97.22955914678364,1
Mexico,Bisexual,African American,18,-59.877612922480594,E,52.67615672074061,-92.31028632086235,E,B,A,A,D,C,C,-10.596210460159558,0
Other,Other,Hispanic,95,-138.16308459040692,D,70.72598996520742,-1.914598295350691,A,B,E,A,E,E,B,-109.89761735634617,0
India,Bisexual,White,37,194.3816093312261,C,-56.11339691866426,-19.685504337583694,C,B,E,B,A,D,B,-93.48631175156224,1
China,Other,African American,31,-232.82104554641236,B,-281.37912584522695,45.00992460667443,E,C,C,D,A,E,C,85.95549285835263,1
US,Homosexual,Asian,62,-5.552264277227592,A,-194.09890571454352,103.50111308306018,B,B,E,D,A,A,E,-178.9414201527035,1
Brazil,Homosexual,Asian,82,2.297959452309336,C,50.07211247651395,119.12769663244629,A,D,A,A,E,C,C,19.45765701249234,1
US,Bisexual,Black,47,-31.47795282201506,B,-63.450011935369766,1.9455175711190316,E,A,C,A,D,E,A,-60.73923403381814,0
UK,Homosexual,White,56,-28.591572425764273,A,98.00855761608697,-191.67356470075626,E,A,D,B,C,C,E,43.58519289884871,1
Other,Homosexual,White,83,-41.594144747758705,C,-14.767351244895824,211.4704621685221,A,B,A,E,D,C,A,205.0401756163162,0
UK,Heterosexual,Asian,49,-105.84552037450598,C,-152.62535312704298,73.60427972086367,D,E,A,A,D,A,C,-221.51375135861824,1
UK,Bisexual,African American,91,-86.36544523215994,B,144.46644995329402,56.40855758268145,A,D,C,B,B,E,A,6.983147310271992,1
US,Other,Other,62,-94.44936579362235,A,81.50789233572455,-86.7802345880008,D,E,E,D,A,C,B,110.06349169451042,0
Germany,Heterosexual,Hispanic,34,-39.14387066313043,B,-160.84379091784723,-75.8305385581981,B,A,E,E,A,B,C,5.96670298892014,1
US,Heterosexual,White,36,-149.17251412996012,B,164.4824054281323,112.53573026598022,C,C,C,C,A,A,E,117.05482315068122,1
UK,Heterosexual,Other,23,-83.86370419114445,D,-13.897779904395225,8.84530503836743,D,D,C,D,B,A,D,53.9708568852265,0
Brazil,Bisexual,Other,29,-93.958763617736,A,-23.85555133586091,-196.14906743634018,C,A,C,B,A,E,D,103.49920826202685,1
Other,Bisexual,Black,63,-191.86475576754756,E,26.485524090760197,72.13816491069248,C,E,D,A,B,E,A,90.87937959425426,1
UK,Homosexual,Hispanic,23,18.523777271303146,A,-54.9858474828809,-56.073084521218455,B,E,A,D,B,D,B,-62.36439195126964,0
Other,Other,Asian,51,2.616500708912418,B,86.74133845541022,-85.18521099841095,E,E,A,A,D,C,E,22.317696536719772,0
US,Heterosexual,White,20,58.821845390182716,B,-43.712801190804406,-28.272838159368664,B,B,A,A,C,C,A,-38.007862746262,0
India,Homosexual,African American,46,-31.88268225339333,C,13.60792658773436,22.99789425282278,E,C,C,C,E,B,D,83.54582801771835,0
Germany,Bisexual,Other,85,203.37533944334515,C,-140.766050404428,236.6898608152551,E,D,A,D,C,D,A,167.02187507925606,1
Mexico,Heterosexual,African American,30,-115.67352826197606,B,-33.27950229068526,66.09211262174921,D,D,C,C,A,C,B,102.61194986143461,0
Brazil,Other,White,63,47.42072908294823,D,-135.6798272296732,-61.903555658240386,E,B,B,C,A,A,B,42.64089647481599,0
Brazil,Heterosexual,Hispanic,42,84.64379594525056,E,-13.630302272083652,85.7760949203767,C,D,C,A,E,E,C,51.21994401607108,1
Other,Homosexual,Asian,21,56.778652925504836,A,115.55803078414893,-39.177170943826,C,E,B,B,D,D,C,-82.274232840349,0
China,Bisexual,Other,35,53.282048400545136,D,-49.106805459519286,15.488139078117113,D,E,D,E,B,D,C,73.92214394620468,0
Other,Homosexual,Black,77,-131.38248834021687,C,127.7383229613432,-201.7406525701158,A,C,C,E,D,A,A,-201.18614521325156,1
Germany,Bisexual,White,29,-60.88658525566642,D,-10.470747352537268,224.83742425726732,B,D,E,E,B,A,E,-48.49015082976337,0
Mexico,Heterosexual,White,56,25.408980073542242,C,-72.62097491385411,14.75893294861039,B,C,A,C,D,C,A,-88.59594290500127,0
India,Heterosexual,Hispanic,93,-89.95444543613932,A,-1.1472226914670738,-48.822725518184086,B,A,C,D,B,B,D,174.393705563145,1
Mexico,Bisexual,Hispanic,99,6.751952316480995,A,-41.668620540594574,-43.276700407138534,B,C,A,B,E,A,E,248.2990448909617,0
UK,Heterosexual,African American,67,-44.955460075274374,A,35.09187624219638,-122.40440013143339,B,E,D,C,C,D,D,208.51020413106457,0
China,Homosexual,Black,27,-35.92884366495053,C,255.73763074573043,-69.41955985079488,A,E,C,E,D,C,C,134.82556083536835,0
Brazil,Homosexual,Hispanic,52,159.45300895843516,E,-70.678371988867,-119.53826340811091,B,D,C,C,B,E,C,-78.86193037129888,1
China,Other,Black,51,-7.378546461298818,E,30.92997873033198,-29.236048643328854,B,D,B,A,C,D,C,34.572935733911045,1
US,Homosexual,Black,84,-19.03879068246877,D,154.504070268512,-82.40565278499633,E,E,C,B,C,D,C,-185.5956407093802,1
Germany,Heterosexual,Hispanic,83,-3.58156837175341,C,-72.30493099529821,-75.01707838471945,B,D,B,C,E,C,C,-102.5067433315052,0
China,Bisexual,Other,99,92.82176131245804,D,73.04277523967237,-48.63698316528578,A,C,D,C,C,D,B,-47.65153831503253,0
Mexico,Heterosexual,Asian,34,-122.67207306529859,E,72.11088824277888,9.436774453263718,E,D,D,C,D,D,E,103.38483217577834,1
Mexico,Other,Black,36,9.087387358589996,A,-11.892852772658033,60.99230798024379,C,C,E,A,A,A,D,26.79070013435731,0
China,Heterosexual,Hispanic,31,1.9247497752626397,C,83.03144735084848,122.39157136161198,E,C,A,A,A,A,D,186.62043341099508,1
UK,Other,Asian,46,-26.510174619730325,C,144.936308190324,29.523491235937577,D,E,E,B,A,E,A,-127.28167489094756,0
US,Bisexual,Other,75,28.060925927350887,E,63.9155889592512,32.293650618683216,C,B,E,A,D,A,C,52.96457483491438,1
China,Bisexual,White,44,115.1841417158846,A,70.77289073480989,129.16482500938372,E,D,D,C,D,B,E,80.2813700116398,0
China,Heterosexual,African American,20,99.67853001185964,E,190.62078036353535,-116.520945572736,E,B,B,A,C,E,B,-20.483795889544837,0
US,Homosexual,African American,62,-28.608426797233733,C,-145.31769263087756,134.49643328783657,D,C,D,B,C,A,C,-78.53261722620793,0
