Disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
Both,62.78642682355071,-145.17652225407346,98.68013383575286,63.58563816772378,-49.29277064660191,22.91626750629131,-113.81710011374963,D,A,D,-277.88592560797775,-196.6661267896203,-231.5550197437929,C,-44.14866004627099,130.81277690268,C,1
No,36.69112579579492,32.41020292712725,65.79407471594907,-76.6195943493043,-5.885867042418403,-35.53995164417195,17.048452922280635,C,E,A,-115.22231936922671,-116.26216255986772,-153.97446027619412,C,-86.50225418697401,-89.90045599879699,B,0
Yes,-159.53727835902052,21.583382466687382,55.15465241429016,97.77655816176275,46.93574512326111,53.86282136857849,-27.383258375325624,C,A,C,-49.90942205807737,-7.029665187669138,68.71607740231698,C,22.50037813839798,-132.88089448190954,C,1
None,-199.92577624824023,-63.02091206085749,-26.182880378404295,-80.36178945798362,37.98638654578369,-181.14303067935188,112.97499570611322,D,E,E,44.08718056414535,-11.700653232872563,-66.87155738513107,A,93.65070870140771,99.05295733358014,A,0
Both,-15.881031088001544,-23.894436946367932,215.6432831203296,-35.81681151490395,-147.25975126050545,120.15690746247027,252.47537069441827,A,B,A,-78.71557561490707,1.3681938108182359,-12.575378861660477,D,9.966454326753677,33.83989453763614,B,1
Yes,-18.852870185072355,50.01739257784219,19.772234664635043,6.12666936402579,-23.789017105584133,-40.77615540769439,-50.26066742645424,E,A,C,118.44241175252934,-99.61525020849491,-1.6973185837810367,D,-35.18703217837005,-17.26359934007862,C,0
Physical,-69.41766110156331,-97.74640374668667,-42.719142504281685,79.84926698031467,-131.35477982019034,125.98676336265646,-1.6696076095986863,C,E,A,6.151537493164998,-112.22419139079065,111.30474678437822,A,-85.34462146730664,169.50121607865,E,1
Mental,30.42772858875787,-19.382371044581042,11.653761683619432,-139.5164303082706,28.586776093518175,96.72353752766251,159.32252120195864,A,A,E,18.469769607457174,-15.725450584345948,17.424805516567215,D,-28.428330607254843,65.16458436623849,E,0
None,-46.00809523298886,-131.8894134878658,-9.985836700546443,134.50043102498915,-12.419489538967353,-16.19446924962306,49.02175468189929,C,B,D,-171.64954569202692,195.0971559657966,-19.336971978255217,C,114.6355724000669,-51.48914807062949,C,1
Mental,-0.17694253895441595,187.34566275794063,61.269040263312604,-45.096342502895965,155.8768864079748,-3.695983299327303,102.90874064075905,E,E,A,-119.47630757364058,83.96030850884793,-40.869819423591686,A,7.255538786697513,158.46508823980423,C,1
Physical,-33.17471083148914,-20.164163356652054,-93.42320152380601,22.861864715142712,155.7179501662917,51.75754579949854,-143.6849372599496,B,D,A,-96.54204887974973,9.675639494625523,28.275329579925017,C,-119.80922966734778,-136.19393076298118,B,1
Both,-84.73780902086648,52.21326120216192,127.62359394465983,-25.972540771789422,100.86300420390786,122.1940901145027,48.57845297597292,B,D,E,80.4880704084969,-177.41737760361792,-27.19104846157508,C,-19.55424265044321,-94.75536406332385,D,0
Both,9.942491385642114,-65.24292891480059,-57.08720934652649,68.98681788822525,-93.70281572413467,55.50287275947588,25.040444288729606,C,E,D,148.63055200642668,95.11350852067336,180.41249159847487,B,-122.62140638559993,-49.77005500252273,A,1
No,140.99846291755003,-117.19423297608901,16.340494114887207,50.40175049857469,-103.92941973208858,-119.41686218781776,52.40190732496116,A,D,C,0.5556204369443186,167.5861092322436,-45.61350239885758,C,-26.794049144148808,125.99188107814948,C,0
Both,11.637794005851324,-79.9838208640933,70.99557984030127,-9.075689078860343,-10.957796781650117,-18.033703666098706,-63.751608241356806,B,C,A,32.40299074464658,-200.49567354173598,140.01975810050604,B,49.14019448684449,-40.03615374850031,E,1
Both,-84.62202974022533,32.15613579436376,-34.00962802620907,-23.24494280344291,1.6288628150828088,63.713248351752995,-81.38775389306383,D,C,B,28.129426669794057,100.20727724018714,49.88332205730367,E,58.566927530631084,9.657797432277608,D,1
Both,16.701224252405332,-259.89598774808474,-61.673527749492465,166.49619322355437,93.85490867765608,-34.45799981742046,137.00171253291276,C,B,D,47.66323950156891,-85.8074752083199,33.195661761287575,D,108.1200684710452,-46.8398248555845,D,1
No,59.8788815921661,168.42363184280367,48.83673482014663,-6.610919792726934,-74.22356348907192,112.27094896057139,51.58556655726325,D,A,B,-137.85713436639722,6.542946863081105,140.71483814377382,D,148.6200459319517,-21.553215933971998,D,0
Physical,-37.321073203408815,-44.222324895617156,99.28415917387308,-8.779564340858585,-24.961516348600828,44.029327196426486,-26.768701018866846,E,B,B,-115.45929425396481,-73.66960535258927,100.19096657071165,E,-2.9180974871469476,13.46343777227208,D,0
No,80.85768913227986,144.56758224417726,-187.98106712701104,40.96999837745262,-21.908224801871228,166.96321713877677,-36.14691747276218,D,C,B,27.861760060667535,-143.9596160773767,-109.41248514564126,E,9.3809432887885,145.15849293033136,A,0
Yes,-29.34116403583527,66.20848454072588,-19.829820090783958,37.997584625293875,-12.088853416495153,-207.87466595066618,27.098070989549672,C,C,B,128.17126350606898,-10.402658039709289,18.72699041454224,D,0.13169780676830245,-50.46611746191807,A,0
Both,-97.17965216014538,83.38797032288521,-89.0866505642728,-6.767526200136505,-6.058201329691027,-8.713883222088073,-9.220846658309142,D,D,E,110.11237446088266,-133.99323806082901,-174.9870012058692,C,-7.588485075881361,110.18329309895324,D,1
Both,-18.498824722815527,-36.641010395436496,117.90611742995605,167.71122931449722,46.51603176656355,126.389521509193,26.690517020088635,B,D,D,55.67946514426296,28.165679225255918,40.18192184055654,E,-139.0746524919095,124.4241398417796,C,1
Both,79.45218327817679,130.70024100823508,-267.15930768526954,-69.33035291196795,-185.60299694245543,64.30427321836149,-118.30368439994483,C,C,A,-151.7845216750107,-125.55583532422713,-4.629749285675596,B,-80.2525989781037,32.187506602859656,A,1
Yes,146.9317979918794,3.226680066375286,-133.8343256622177,-15.372759263395078,0.804198325931094,22.899926880497055,-41.34957770400526,A,E,A,5.00094042308951,147.44604576566434,164.48980516962916,E,80.17933218524178,7.804028283339548,C,1
Physical,119.56047063098313,105.5504340528784,75.56146090324326,-80.44972194011841,123.27122995625675,-15.867234554872232,126.40795808911322,B,C,A,-41.70490313081076,-77.98658746140929,-63.920951774825184,D,-91.93947847934176,131.10035790726172,A,1
No,-37.47807519920487,-45.417856100797685,61.454701909608865,108.27037197638307,105.18242013125203,-37.10407653373805,24.87824482937516,B,B,B,-117.43313377170168,58.3119717633964,-13.402705108765039,E,-61.62187231864811,-108.26623640774112,E,1
Yes,-10.075867736004998,-21.58436456044161,23.29319547231622,-169.52348954954283,25.877211584604876,-114.97422998190052,51.58740571049001,A,C,D,115.0063957448559,-64.93853953963583,31.08625667278214,D,94.4150555532702,91.80736025039002,E,1
Physical,-171.62109675841845,-44.85070543669906,53.965203659973206,-60.10465756348273,-74.59220367101925,136.75107255700058,-60.426208232210165,A,A,B,79.44929281816752,77.36487616309688,105.5940656658862,B,189.91163542933404,115.76124266479584,B,1
None,56.53839080290498,-18.6239825322611,-109.64990384022255,9.60383655055537,-9.21100056292159,-103.5629451193215,-202.46322365937831,C,C,B,-118.28750562238098,-51.30113128307037,-120.67870404486666,E,-61.296029904600566,-20.67207697155429,B,1
Both,-162.74010493761443,132.55344321284352,-114.56668488902939,135.4739467805501,103.99650737421953,68.48763253316143,-233.25683829701597,E,D,C,-126.50113474716078,120.60016098533978,-16.09028380492208,B,95.23421590342025,-15.557325431265715,B,0
Yes,-85.74466713078307,-101.41932451804223,-54.73219705613679,-14.81435429832284,2.0132200398206996,16.92532652015622,-84.48691016566241,E,B,A,32.546575067264165,28.975090891825,-81.9125392925778,C,29.479008111676386,62.632451303619774,D,0
Yes,40.84433517036339,-174.344366769099,44.835554041724045,74.20252878538153,326.15250827407596,56.28394432172432,53.46991095280052,E,B,E,-110.68948010507557,-122.96590276803218,-130.37411251917584,A,122.50229708844091,-75.9851392159701,B,0
Both,144.70071864203916,-182.47986738271533,-173.89261247263084,-281.6611428067023,46.30284931896851,78.8201381003893,37.434610638353526,C,E,A,-124.85301825647726,10.44510048525719,82.10742862841892,D,-70.21326376583346,5.828017019199168,A,1
No,-1.5664493890226048,-157.19246928196736,125.92018466703306,67.5619218852647,139.09160044637775,-12.577445721399958,159.70337953634518,D,B,B,-190.0954062672887,69.69591511567984,-4.284840199068463,C,154.34516737040943,-108.68734456258191,C,1
Physical,20.12267528266159,123.70049993983909,58.634988854280444,32.24950931381137,-21.89690328342582,74.30477321075814,104.06361345694783,E,D,D,93.83558567967538,-16.200739379136948,-1.6901609356275036,E,-50.68128434096095,73.3882650763719,B,1
Both,16.979177206477335,-21.098257208962682,58.04915943103901,-5.9456911957284175,-70.3870897150232,174.15167774007486,-38.24667255629543,B,E,A,-118.95701672974101,-56.36194369972708,62.61462060853289,C,-11.255310059294123,-70.61346834398005,B,0
Mental,-59.090162673923594,-104.17558555046999,27.319452367048985,-27.02937205669492,101.30402679620991,-125.05921040634556,-31.243383292085376,D,A,E,212.69293757146502,-140.59476643210252,-114.16945644807464,D,-22.728285871017643,-8.194303922521486,B,1
Both,9.313976521876349,-34.826980407240896,-114.21536129515906,118.2316097828918,-232.4722783474991,-97.0594636525394,42.529665191299976,A,E,E,29.808875692724673,-4.104839662031763,106.9540973038314,C,117.37993575949857,-55.15734318678183,B,0
Mental,-100.91136946661159,51.8335021651007,-123.6799693018796,-126.46727767692671,-84.10493521043999,10.808231088972127,24.60969421296328,E,C,A,-0.9806451299573533,77.24056919967201,-73.20211021816839,C,-146.78738344617133,30.940919174174592,E,1
Both,-25.760045373885728,-59.21302805235516,26.887201655072328,-11.040388304854096,-216.84191137166434,-132.74426694319337,-46.28518481285047,D,A,B,61.76674467093981,-28.96388906114521,151.54781643967863,E,79.18988662267778,-298.5104819772785,A,0
Yes,-38.080081989926285,29.472406062295033,57.84952164551029,-32.852140663550536,260.96472721437067,80.37202907859796,-104.12318076091405,A,D,B,84.72519601204556,161.63479554484482,-166.15822730688242,D,-65.89947462248922,112.15362307652622,D,0
Both,-57.35655259403424,-73.92683295125761,-42.42259593076456,-5.186416717016693,92.30414805564455,122.04166908428722,59.17049826091393,A,B,C,-127.16570242496157,45.64853966348374,-46.239108223963996,E,-42.863552608911846,51.79108019102715,D,1
Physical,69.27990778119991,-113.39063536598321,-97.4105256326542,24.278887678846196,48.323313513699034,-118.732192300538,15.998172897949194,B,D,B,-101.04287030423782,42.48566179130555,24.552782620909465,A,-38.94741226889624,-199.5948366348415,D,0
No,-60.763568761365704,207.2969538271491,-103.39815844242901,94.92533069007199,-29.752379305619094,106.57760523945183,-196.8358338508916,D,C,E,35.78101401356625,-226.33036153940802,-8.38646965661628,B,6.733034853184629,35.258302292758096,D,1
Yes,14.096580919185827,24.475896273478565,-96.13888662112278,-97.63348203521434,52.031581607987945,43.04943061590679,-210.24425325196833,C,E,A,13.567131638790942,-48.81629024296234,30.79562864619817,B,17.020605409954314,19.388521341174787,A,0
Physical,-35.15003574658409,-1.8705953867233684,40.16224353240328,48.102429821736145,-100.54468869378394,-139.33327450875748,-187.457603737382,D,B,D,52.24483315538805,-26.422145930726664,28.753983171216696,A,-64.33108327344384,17.128057185152205,A,1
Yes,12.541723099828047,-73.95886582870061,-104.3003154902516,-14.298941286142492,44.25572508222702,10.351724315349156,169.10307119993197,C,D,C,-179.46227581339173,30.592657824457742,3.872370514286409,B,-52.46152608260266,-78.7608599449123,C,1
No,-11.472488969512735,120.75667113570077,-5.982865137313338,202.81559573807866,-49.970854358793936,-54.060258469887536,37.35337616243554,A,D,B,55.86791389711182,34.50169713348756,-38.81139530834973,B,-85.32277267611185,192.70362619375965,C,0
Physical,48.69513053024052,86.24477773141159,75.53815179684321,160.82976887308143,37.0020940736165,-146.79842257439185,63.56647271575794,B,B,A,45.556044072907454,120.43411574817804,-62.676517700762545,C,-13.536895662567694,64.28702832561146,C,1
None,27.39327390659622,-21.275138422792722,61.288705271283504,-135.80545643583568,-41.05223765692514,78.27221820364383,-19.493908392488184,E,A,D,-63.16190416962137,-19.246302492387475,89.7500387589341,E,86.76642270715085,74.58871343494377,D,1
Yes,-53.33602756328061,220.80498728195556,86.5292375276976,80.20695433941167,9.669635381774643,-111.57793715590832,-192.21339098356512,D,E,A,256.14286759788274,90.8871742654492,-10.688962601759785,C,94.79442066146134,-70.66673232139121,C,0
No,-35.10455891282503,-19.61452748351838,-63.992298337115514,-19.1157299938245,-30.120880604022908,-79.25625547785351,106.0722521802137,A,A,D,-33.107382163786546,-18.729933490268113,21.66842315836272,D,166.85739615393805,105.63330644165352,E,0
Mental,-47.827552679031896,-15.18402859154687,-50.42853031573221,212.46777724057796,-7.7409633791143895,158.2665001245387,-230.67442199524376,C,B,B,140.1882355888509,36.82716917646937,154.23871803729386,D,149.81984673233268,-159.03593718758583,B,1
Both,-61.931758861232176,-125.86706784958616,74.62735106544652,29.06001036189562,-36.577531677301735,-37.13916441512809,-73.94274461744675,E,C,D,15.09600340648855,23.780722892735636,120.58437384253615,E,138.45485187852694,-26.185641541249794,B,1
Mental,83.11095217238989,-26.59382848045585,116.55881356669562,-108.57774073246995,83.81678663108268,-50.78270820086417,188.81792717891847,E,E,C,34.09385891302537,148.6866669587495,76.45212623168885,E,51.556358125763225,-0.6328401737138606,D,1
None,-164.7309434237098,-60.355455213286504,-87.53257839384602,107.11831143053409,-64.89566128638704,-49.365430742019164,102.77508575202963,C,C,E,23.392184332317058,210.69244563629735,16.546158834609155,A,-188.6703292363641,133.33226636746903,C,1
None,84.0288258095467,-0.19865611894761237,-58.78705957136927,74.03267775072501,43.373816510759625,54.609580861364236,-39.384708718969364,A,B,B,-143.7912107747479,-222.08955708493718,-50.69203643153581,A,31.819187781393687,-53.160224947198884,B,1
Mental,-8.822972144528087,-53.81317823935127,119.74734449823872,-10.192282052565046,-125.69105469787405,80.87618622252425,-19.479009851612634,A,D,A,-69.52249501159348,51.175247944370774,-123.08637829390128,D,-99.71104833731307,155.88915193037872,A,1
Yes,-20.1669637624865,-198.34671316032185,53.26951066522637,-53.20327536152069,0.10930530085276459,-61.34485825644105,-24.85179141674477,B,D,A,-85.86956179549445,-131.08546260474475,172.66054470823303,C,-79.47746279765272,68.69950994937484,C,1
Yes,50.35934259173236,-66.72734971017408,-24.470566656330384,-48.694056858732345,-115.84353156408878,81.73150612259518,19.36699444473949,D,D,D,92.03302624208922,-51.38872696551739,61.42964859680774,D,-79.06311535842289,-185.22279938261767,B,0
Yes,-20.04416986771482,-147.6849619069299,33.692707926498585,-29.46004644943891,8.01123543146119,-53.472150419545315,-5.349718164532661,B,E,E,130.53606844442803,-28.078301593175357,-70.4061618186092,D,-23.428563594578875,53.839516071680734,C,1
Mental,-50.2437703303253,-132.86287505577207,-30.080886246300174,197.8094214936571,-56.550381540159066,-28.292069581310493,69.08646578426328,C,B,C,78.57952538428181,11.574284828568187,129.47624825404893,E,9.599865069223886,-171.87929130860613,E,1
None,-25.231549701719498,16.84880291547958,-290.47219078862605,-113.74652265709753,-68.45873891304593,-115.25631548635067,-15.648024250132526,C,E,E,277.3556898819323,-44.90165464363177,-80.17044828577123,D,8.915144702390663,15.177752289104603,B,1
Both,-101.7018997649058,-145.76018119394988,-115.71084878976504,-79.66018049111455,140.60727560469226,41.3681056906368,-50.3830553997392,C,D,C,73.83665804009671,-73.83709915128581,29.206140891891373,B,-19.58689729737684,91.55420467426364,A,0
Yes,-71.96320008113773,44.1287017625844,-167.4472835216542,147.57794439252893,119.8930982643493,62.01999660942711,174.76014156360864,B,B,E,155.1731124984838,21.898352888684965,-48.01681439880336,C,-8.352425571510395,75.2432663440815,A,0
Mental,137.71387642776497,96.89993393851006,172.82856474387341,-172.214935223862,-115.8949435175399,13.600742936463146,-9.367657569067473,E,C,C,137.41041095598618,37.34319321704331,188.8947850861863,E,14.166273841747042,-127.20821630604952,B,0
