AgeGroup,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
51-65,-64.015742564704,B,159.170179742538,-66.71481986527779,96.20907787170482,-196.17100983447432,61.53186990447919,1
18-25,46.36098399858754,B,-29.589655682341302,-8.94284314794712,-99.88923756402247,33.88820717519853,1.401809625857698,0
26-35,198.57522879868253,D,16.467454773332,128.49593676822826,-6.82667654281057,52.78643438498483,-90.39764396407367,1
65+,30.792704891012363,A,-142.93795813420277,156.13223997599925,-69.39295297326377,-74.93597584678979,65.98256078354969,0
18-25,173.899927639515,A,41.66509888144492,-97.58544111117249,25.28835387955239,152.23544364165303,69.6734560991247,1
26-35,124.21044826758087,C,85.1363719207921,135.2137272089847,59.502601939353724,-10.411379821034119,-179.2439585020536,0
65+,-155.4042855063758,A,150.1715652156542,-4.682143648530475,25.204362776853216,271.3643476799856,-20.110697206049245,1
65+,-55.3108992734139,A,-35.84289598884348,-6.147226329839305,-32.95948700231769,112.29949970497411,113.88311663585125,0
26-35,-100.77318966476881,B,237.0748367716077,92.96853667447047,37.842115250429416,-16.344992795245982,-50.177729978889204,1
26-35,-64.34401931802908,D,52.7722484388654,17.132359151117782,12.46183350240639,15.833073565806616,24.71146214552433,1
18-25,-30.14383193155058,D,-94.09417369159752,24.844065839124344,69.05687421386149,-204.55493954534649,243.278408604816,1
36-50,-122.89575309831588,C,-116.54945453098446,-60.91406452653716,67.01885535375968,19.505238288258273,149.36094693883234,0
26-35,-85.12974676214259,C,-83.82428263788567,-121.38889015244838,-33.118152017969,115.08207415580523,103.60624882204523,1
26-35,139.2955263248688,B,177.0769760528696,114.3947822009429,-8.592250463553603,9.555696875764799,54.09400860937363,1
18-25,-117.09255159029435,B,-156.0360644795282,-151.6218742763172,-184.39318135485613,57.27546231564954,-21.56535665563823,0
18-25,2.6698879117985808,C,-105.61958510972858,-55.25272966972169,-6.676859339547975,15.46753528774795,-74.82108378811468,0
26-35,186.36508560548313,D,-22.004703849772504,-83.97153359355966,74.83977002477789,15.45125079006785,-10.664014187280618,0
26-35,98.62554008025248,A,-63.552531959003964,0.3583994882661617,126.11947834490861,53.93046754852039,-47.35104308386578,0
26-35,-15.805533042442784,E,162.9861070323857,-121.097127684203,-57.7997041348292,-0.6192195164472228,139.79322385143007,0
65+,80.28092999367985,D,-243.6676880121927,40.17032705563606,37.11048475097099,-176.84407857314534,18.57373352928449,1
51-65,5.120727768902436,D,-132.78557605788728,-170.4258426593056,-117.73686527563889,-104.69434369768868,122.59673368154067,0
18-25,-133.9138453266392,A,73.69713791097945,18.15185318708736,-196.3736309950395,33.14775277799134,92.78382421463432,0
36-50,180.51133161841176,E,-37.75355178235062,57.38097831053175,27.164712208706554,-0.8930367398001735,-16.504416949360078,0
26-35,-137.21505832978067,D,-53.14485265647707,137.55805579075613,-25.367451397121194,24.117796728769385,84.37033860058635,0
26-35,43.577905533670766,A,27.65495258303538,49.86535715074311,23.86455807153059,136.56894236946374,19.374503545917495,1
26-35,107.98387028011969,E,-46.521602142529815,-88.64440051718123,-113.84674884050432,-97.35287048637798,-67.80177637548455,1
26-35,39.12546715894512,A,161.36659730651652,-6.331686444408853,-3.575841673379577,-0.2773653534467754,-294.5534968982445,0
51-65,315.8355999511926,A,31.715370940925876,81.33451033492439,52.66447166081639,-10.695103184481715,-86.09301231985556,1
36-50,-24.64227440878338,B,-60.280325174643025,-106.57358921042348,34.37875593581236,-29.41573253417375,-102.47793011271862,0
51-65,-115.10411942589703,A,37.67802146168903,186.33342564297604,-89.8615776179284,146.8440992881091,-72.3921053537035,0
65+,-41.13457163925752,A,-3.3937975267493132,12.700724651201098,294.4377169158743,137.57805474369894,102.13820964228518,0
26-35,-46.02130969004271,D,79.4607866987173,-113.95341105637556,52.43763888702554,15.085024705447347,56.636872059879195,0
36-50,110.7892752440139,B,125.14418912136492,66.32522195117969,-89.10606030663723,-59.68452392874247,129.40071237297707,1
65+,96.33566628377646,B,-32.22717918858389,-141.8656004007849,86.66963109495249,-117.46923437678396,131.3926811552016,0
26-35,-97.46561573600796,A,124.55011030881865,-31.0521313889092,-143.56039305808898,71.07270271432597,-148.44273101249522,0
26-35,139.04122542758805,A,197.36318338396742,-16.129862592573804,84.49363349285265,17.212282816022025,117.16109926402592,0
26-35,218.65983472859818,A,-1.5160898069614308,139.3036180143744,76.21381476354308,33.01019051297428,-229.0669458687844,1
18-25,54.03116180701204,D,-42.107198750226445,14.426144306637735,23.616489868112847,-85.24164217395929,151.18318936563085,1
18-25,-77.93298594577035,A,-176.7333937734124,125.23620190973656,16.161989547472448,-52.730805328463425,-229.53338633183188,0
36-50,-7.926802381710224,C,103.03841138245429,-31.72747087096607,12.65175522440279,-136.36305101945888,136.98904575076548,0
18-25,98.58306916760458,D,-184.94081194273008,-103.67333506776268,-89.82962478208198,33.6251292403197,-77.93561772800169,0
36-50,24.188400801726427,D,91.16188161794513,-20.247532724139962,23.309550738001256,99.34585801851625,-111.67505776526173,1
18-25,110.23723307651238,C,69.8509183088764,-30.58751193769768,-79.97795069670602,8.331389635328199,-60.746289199938744,1
26-35,-72.08569026671385,A,-120.36795606752757,-27.87126717625422,-60.94645156521543,-50.12667632288304,-175.67014683397724,0
36-50,31.89539637701247,E,-13.714528504193282,74.77956462355294,-40.28165566297916,-95.78243135618168,-82.8917430550335,0
18-25,112.83596631740447,C,113.50746338500282,46.456756606295976,123.32407627069266,-79.90072138371515,-152.40551464905002,1
36-50,-150.93536069729308,E,108.46358776341111,140.02822654274746,26.332316008341568,190.45983138047242,-62.02063553147109,0
65+,-29.0628631102473,A,60.232423259541754,14.72247709951206,26.13759764728426,104.56719968299404,-126.36601137484436,0
18-25,33.42693450947421,A,-107.59464654673505,19.404170884253908,133.02658046741217,-170.17546976776416,6.451299366197863,1
18-25,6.262874621893263,C,-97.94071297242974,-140.9345016534819,21.96249807293323,120.34324529189138,-142.6605479031541,0
26-35,56.082997231856844,C,-3.050402490411064,13.154373712811172,-13.238695105315848,-55.66857806224132,38.92086198092138,1
51-65,-71.32053965115742,A,-45.41135072082502,75.91044009453354,-159.27763577404377,-100.44101857925234,-2.050012605373534,1
26-35,-96.2049615327064,B,43.9317788928484,0.6256040815645714,158.73032264104643,-176.27889748968983,-93.41166153610209,0
26-35,-232.00580779808595,E,186.68577922169092,83.80138593087075,-162.66024879494395,26.165660512169588,-55.494214750793326,0
51-65,-47.338435764400124,D,30.574730953690228,-113.69505614773165,135.58967349319593,-39.20784192910347,5.350750271803836,0
65+,-17.4346610831331,D,221.9282315249568,-108.11421913938617,101.80887514682775,121.50564785463234,-46.93301668669269,0
26-35,-212.09423090823586,A,-7.06410245617638,45.700320139956276,25.198262141728257,-143.5401556517756,138.07810642667442,0
36-50,61.89808067596591,B,87.97481538142169,-78.39433570251296,98.5164406552609,117.44218611571927,118.35834454034627,1
18-25,91.0506543519348,D,67.76219233562011,125.93900716866722,88.31254200845451,16.319764954101966,23.89889989109993,1
51-65,-147.50082119455453,A,-75.96521018679454,-28.705200517955497,68.87406950991877,169.02225138550278,-54.95526256073722,0
51-65,56.628484719196926,B,-40.422280355590445,-31.395752160179725,-74.64807176523728,64.18103238635511,-102.22771656574507,1
18-25,-101.66259664829695,E,-118.15063120938596,-236.1366125212073,12.744465066169605,-32.55351390568523,98.04463476930916,1
26-35,43.5997649412283,A,194.56067703301053,25.24378766585715,-104.1211576020419,5.2609587250326815,146.820301337152,0
18-25,115.30179674690544,A,80.84480097569909,-158.7197594168998,116.869697797417,-340.9260770732595,17.825585001542013,1
36-50,62.156560773273185,A,46.83518132304047,-150.93110480051834,178.95386688096752,-23.841196369750723,7.883808976530927,1
18-25,-168.16844508342012,A,108.81412033300546,156.09763321961083,-121.01182967734205,-57.46646195961249,-69.86204718960524,0
65+,51.17649702548708,B,49.87496716519831,71.94363387183074,-80.75744364040669,-144.19785961220225,112.44726963800764,0
65+,-9.927436012555354,E,29.575793632114326,95.62506394461363,-125.69470602981498,-243.5736849594439,146.3977236310991,1
65+,35.80280950679592,E,-131.22427387922602,-46.199860307316,-84.78099455257896,34.22896799583919,11.405083783025331,0
65+,72.03168986993995,A,-154.56544658969676,-24.146442807335486,148.1848973344898,-39.13693272213885,-83.00397407518957,0
18-25,81.95994639436438,E,-141.41287212738703,50.10148704628761,-134.39844601078468,201.95849950749945,17.21571958914928,1
51-65,90.57213699284668,E,55.86067549264699,-12.44510094581446,-70.25234339086187,221.66555261502498,106.23462457606603,0
65+,86.80641300749195,C,-4.881469694096718,-7.699676031838251,132.24463939433372,-93.63649415524397,-104.22742455841536,1
26-35,229.46110554559732,B,0.0073256917434758725,-54.13234356410675,33.49522484610992,-162.05779252465345,22.438924883273632,1
18-25,52.27490424070377,B,-76.222366251963,-138.6451747731801,44.837393791038075,18.13288380493771,-7.250300928424962,0
51-65,74.54742356974845,D,71.68979520589932,-141.7957642357612,-107.04617630553508,169.29721491287242,51.79229790037064,0
51-65,-52.45624910762001,C,-189.3205307283161,5.332027697210939,-42.334006908934256,73.10263265170927,-160.2529288785282,1
65+,92.39954712545166,B,-75.54715755603542,-67.82423505431294,152.4866304496856,117.25170867034265,103.3328589455287,1
26-35,-141.66874588345343,E,56.21194181872484,-140.68832695575566,201.0464835224985,43.615147577175804,57.41968406307002,1
18-25,103.36330762146464,C,102.80898180208405,103.64500109168193,-185.110010425642,124.75408096600653,-167.4628942275594,1
51-65,83.61171602871097,E,13.693643606770344,-72.90955735313325,-196.1184497581745,51.66269807727309,55.02311200801301,1
65+,-37.27328285376982,E,110.55485059395171,33.287228275419764,-76.70926824135887,-48.82105602562221,196.43758768872195,1
65+,194.6165646464392,D,119.49959377557404,-18.17143287004421,-75.51088257593372,97.54148644133905,110.85061100342162,1
51-65,-96.90551907673454,A,-59.11176637049819,76.06031985778976,131.65457946276226,65.11565498731034,21.70572840213819,1
51-65,-22.44902206072721,B,-60.530428281167524,-30.024939729106165,77.88788956233643,75.47741806454826,28.747287178465086,1
36-50,89.5519928011319,C,66.5486066606513,18.80843937852205,85.97624973059763,17.47760865442461,41.723752738048134,0
18-25,-21.015840053160453,C,120.91971647284056,-120.23348010974281,94.3434254974182,-7.245527099515196,74.96941870999501,1
18-25,-54.272240571132826,D,99.84045055503637,-78.84100505081223,25.811103279034764,-14.275324913618997,-146.5951576492473,1
65+,13.309596835381138,B,23.731552457516802,-45.652242055545884,47.19131483067025,-24.74385603498552,102.29538768025299,1
36-50,153.7715889337454,A,-166.54014135636433,33.473952629917385,-17.167056714296493,-46.6896889915693,-166.56674838596774,0
18-25,-97.36848462928917,C,-72.36778487419599,-106.15726363462346,-15.935792464173842,-0.5952435901629607,59.68137418463909,1
36-50,236.47022471961625,D,-192.12755501846178,-52.62514835206238,19.660535779230575,-116.99257127819796,-166.1056701853241,1
18-25,25.23686106313347,B,139.54174345275038,204.9823237386287,19.528084445869467,25.792052521735748,-30.91125865330428,0
18-25,15.90492158089631,E,51.38112115269836,-85.64140179650447,144.71773265771134,141.7536089072943,43.595403285515985,0
26-35,-79.55743200515293,D,3.1491191449667855,110.79874759727049,17.854192474718673,42.677114509481235,-168.69722316655321,0
51-65,-67.53803345373026,E,36.376854000078396,46.96992277216156,85.7437389948284,-48.49139546616258,-28.54269756414923,0
65+,9.382048280001541,E,109.3559665898016,40.35580240107891,83.19563407301989,87.02137353717258,83.13122153597745,0
18-25,23.007122005701607,A,-50.756732213609126,-158.3210275805462,-26.309650825389063,-152.24859555558095,97.32749453584499,1
51-65,-87.33303597479475,C,-18.6021322192186,6.332011722860247,-12.785751437422565,-30.084798078608017,-87.72378978057617,0
65+,-218.2943310851082,D,173.48900577650866,98.52670199235361,-13.65022314548525,2.569041848630974,142.80472649435075,0
18-25,64.83051526902305,A,126.62271400897731,-160.8554960874371,80.15234287651205,-177.78800652930724,146.18496980450104,1
51-65,-96.49310371455802,B,-102.19310120940024,-48.09343812531757,37.50384079512815,91.3842141919411,-16.719338901669737,1
65+,-152.31852456084073,E,-122.31813277024037,133.4555057320273,65.06416870858467,-114.00751061094732,-24.018547169458447,1
26-35,21.571560346520833,D,-36.78367341462364,-94.0814926679512,-32.183855873023695,93.66891525394449,-27.01529493580399,1
36-50,-100.46938157317781,D,-140.74411032421085,-15.33106299116076,-44.6434959934216,18.410073962762052,-100.2971210242025,1
51-65,-73.47645338607029,A,-28.43678850841708,126.40702135710245,-309.669661122448,-19.333152990233486,-120.97077336486089,0
65+,-12.579376076484184,C,-8.857675638022503,93.94331712216636,62.21842921109608,77.91073139570933,-21.021175069040282,1
26-35,24.838823889747687,E,114.87171780234135,-49.446703360254276,9.020593198635806,-58.81036281735367,5.907312766110382,0
18-25,171.80395316498448,E,2.3003231889273614,-66.59988298192347,111.51757455446369,-214.73457588163862,11.363118458202534,1
65+,-58.63101708368762,A,111.79372397464036,-59.437079307930084,67.00971647139512,54.29058353372853,-52.46950455563819,1
51-65,177.49301876357418,E,-21.11784678817747,35.13325688592772,17.115526979714584,44.80156448321145,250.1242237081469,1
26-35,-35.143045181235635,D,166.92618014262587,163.89426840852516,-142.30209560684705,-30.788570586629366,-144.68452471644366,0
26-35,-102.63811501840135,A,-9.541690742603471,266.9761196980421,73.05090232396851,-85.11873128599805,16.68187725160415,1
26-35,30.660171645131555,A,163.6829446659693,-19.457213028786626,59.2265339937845,75.52756196146596,16.839752696439003,0
18-25,-180.4850120470609,C,-171.608610478944,71.69661753858689,-135.97716062146964,127.04050866965548,7.5241249951528495,1
26-35,-90.45939019357303,B,-47.097983946583994,8.710737873712446,-127.59323227136878,277.51396184433946,-34.696892294574546,0
51-65,45.00211193923146,E,-107.74890550653014,-153.9715670101313,-72.2825182234384,-127.80507393329685,73.1884683839589,1
26-35,-54.24282687131302,B,35.8652848235234,-178.30825706273902,-163.5225229013166,0.5036205971468719,-86.42235738887814,1
26-35,-163.7080989101005,E,190.82745620211242,-107.11191991070177,-57.306670215254485,26.428619457311157,-4.669089437930206,0
65+,134.5991725289363,C,-92.67679671117915,-86.81033182184602,-60.75276308525306,219.55281542544208,80.40581832933931,1
18-25,-149.1493142046747,D,2.7680307507004986,-11.105848092394234,5.976899817237782,4.7345888084985726,-66.39442619172566,0
51-65,23.02871525589076,A,5.397578543834932,33.47814751061713,-44.004238968199815,-88.4281290904637,-124.74291221362338,1
36-50,21.162096667667647,E,-154.53541817696396,-1.995878616951276,-32.51219557342355,-41.95961859310167,-33.64918187620965,0
18-25,-20.090434339843437,B,13.809842579217113,118.1860857957723,-16.121699498041302,133.71801818286167,19.222990121720933,1
65+,-8.37032511605164,C,-28.40491040330098,73.35471819601678,-110.14591242280096,-31.46990475261661,46.58815067510007,0
26-35,148.35243069365583,B,105.92355849598898,178.24383642246434,-50.29443014717927,149.27007306920595,-69.34194708169058,1
26-35,-3.7193814624953623,C,-70.38674911928688,-41.914557133773016,-1.922273671346568,-212.4592780941299,55.247499521954204,0
26-35,119.5684033125556,D,115.8792516073899,43.95591103850286,-142.14035174042363,94.7307835846249,-63.34296701701177,0
51-65,-150.56505690709318,B,82.63286459675595,89.37657891276359,-142.90968027396877,260.40608653688764,23.246581597755288,0
51-65,-142.49144930283936,E,42.37832318639965,53.640243980531544,-136.15370260198858,71.71321601823071,56.693290277883456,0
