disability,faith,Race,country,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
Mental,Hindu,Asian,Brazil,-181.50509357424733,A,C,64.88675521425031,E,-166.0840458334186,C,0
Yes,Buddhist,African American,US,-103.77798187896762,A,D,7.2140247270196785,A,-83.71062705745912,C,0
Mental,Muslim,Hispanic,China,65.20187774998276,C,E,71.9678198483076,C,138.889113988193,A,1
Physical,Other,African American,Mexico,25.521608287040998,B,B,38.63859333100604,B,67.24718913066206,B,0
Both,Muslim,Asian,India,-197.02140760692396,E,B,21.249272527763974,C,-91.04764356805822,B,1
Yes,Hindu,Asian,US,-20.928048238542036,B,E,-99.17247545084992,B,160.71087401104498,E,0
Both,Muslim,Hispanic,Mexico,-118.16539126226657,B,C,1.96050622816453,E,172.28627417279918,D,0
None,Other,White,Other,36.541232846601304,A,E,-99.68766860282302,E,116.96593414686616,C,0
Physical,Other,African American,Other,-42.18834084346081,E,A,-166.3280587986992,E,-54.835475868529294,A,0
Both,Hindu,Other,India,-23.202706431138157,D,A,30.37021774397332,A,59.21328497041852,B,0
No,Jewish,African American,Germany,-180.87253730471707,D,D,-135.32715754523008,D,91.74801821276458,B,1
No,Muslim,Black,US,137.18209235629487,E,C,29.64942418638415,B,94.17547754162644,E,1
No,Buddhist,Hispanic,India,-51.25579868697018,E,E,-98.73680759962026,A,212.73649118027618,E,0
Mental,Jewish,African American,Mexico,6.9364495503725445,A,C,95.23795090379068,C,36.91778400121406,D,0
Mental,Muslim,African American,US,-210.2152228779286,C,C,-108.21087263519556,E,-203.9698941439828,B,1
None,Christian,African American,India,-150.7183395135496,E,C,232.2571898917115,D,34.92875383880811,C,0
Physical,None,Other,US,-110.90885414283885,D,E,-1.0529368491179822,C,66.23244569875584,D,1
Mental,Christian,Hispanic,India,-7.555189135326877,B,C,-79.62978527063734,D,27.293027800226056,B,1
Yes,Christian,Hispanic,US,12.519481293660172,A,E,-129.45029603744226,A,13.335118089749907,B,1
Physical,Buddhist,White,UK,43.49977853682071,C,D,-169.57297287890137,A,20.230262767207986,E,0
Both,None,Asian,UK,-210.61954614060673,D,B,-47.77180623743253,D,-133.36087523802664,D,0
No,Other,African American,Mexico,83.56943745417938,B,B,-205.21083404572585,A,74.54539482315752,C,1
Both,Jewish,Other,Brazil,66.95450068459725,A,E,9.45500485493474,B,-2.563414870749596,A,0
Both,Jewish,African American,Other,76.25161948465038,A,C,177.6245409410587,D,-110.67254596986128,E,1
Physical,None,Black,Brazil,4.6500237876283235,D,D,-86.26990514077248,B,49.017003739653,C,0
Both,Buddhist,Other,India,42.28208930947135,C,E,32.91837514789099,B,-172.18011515342835,B,0
None,Christian,Other,Mexico,282.0873881552381,E,E,45.35775062850734,D,-117.28595286993962,E,0
Both,None,Hispanic,Brazil,-118.52306484838999,D,B,-52.87626033625447,E,24.47037016731844,D,1
Both,Buddhist,Black,Other,-151.1519102646757,E,E,-103.37306393598358,B,-81.01979240882523,B,0
None,Christian,Other,US,-34.50100163840618,C,C,51.35469166031245,B,-120.54329044608538,B,0
Yes,Muslim,White,China,-7.352199079956008,D,C,-96.04559371915849,A,-169.16119668164148,D,1
No,Hindu,Other,Brazil,1.8691604460496662,A,A,185.14811765381123,C,10.095258809579542,C,0
Mental,Other,Black,Germany,-81.26609178154126,C,A,-47.518663302646694,C,78.34918637567333,A,1
Both,Hindu,African American,Mexico,113.94447450612401,E,E,-72.94969599754364,E,125.32966633263977,B,0
Yes,None,Other,UK,-64.2936246244436,B,C,-24.789465711900114,C,132.32145897110036,C,0
No,Hindu,Hispanic,Germany,73.90205333516796,C,B,-150.66225041354352,B,94.30970133917367,D,1
No,Buddhist,White,India,-66.23920869926691,C,A,23.80448505239793,B,157.59169744038607,C,0
Both,Christian,Other,US,141.14050424983137,A,E,22.964167680551302,B,-166.41364471326636,D,0
Mental,Muslim,Black,Mexico,-39.37003894510414,D,C,56.60531277278123,B,-44.542786402682516,E,0
Yes,Christian,White,UK,-88.18013940332044,D,D,-38.44422443456289,D,45.87099941799341,E,0
Mental,Buddhist,Hispanic,US,18.418388437799646,D,B,60.44952316214604,D,114.56305515905905,B,1
Both,None,White,Other,-63.18341572095127,E,C,-95.23045924334835,C,-13.353293008562922,B,0
None,Buddhist,Black,India,-53.264388914580465,E,B,100.65292909642282,D,-71.389469199645,D,0
None,Other,Other,US,-105.13949563125044,A,A,21.62537602504684,B,22.570393698630788,A,0
None,Muslim,Other,India,135.25380198930657,E,A,94.81844050261941,A,12.856660464598477,B,1
Both,Other,White,Mexico,178.85522766971025,C,D,121.25090600690083,E,70.59081245383409,A,0
Mental,Muslim,White,Other,15.389401265311871,B,A,-27.94780614455132,B,219.3031196372662,B,0
Mental,Christian,Other,India,18.337488897129127,E,D,-21.481844803653242,C,-33.21507481974472,A,1
Mental,None,Asian,China,-9.301410583704538,B,C,-226.95097010866226,E,31.939400306033605,D,0
Yes,Jewish,African American,India,214.7939681480049,B,C,55.8070989724627,D,110.21738640716441,A,0
Yes,Christian,Black,UK,-184.06868713797294,E,E,94.40956985341018,C,22.27909940537869,E,1
No,Hindu,Hispanic,Brazil,30.23748579190515,C,A,113.4620151753844,A,37.559453625927006,B,0
Yes,Christian,White,India,160.22870041356646,B,A,-67.19380818130264,A,-31.849110406511084,D,0
Both,Christian,Hispanic,Mexico,-154.709226875501,D,E,50.23410723633641,A,147.4483047993418,E,1
No,Christian,Hispanic,India,-5.497073878251571,D,B,-51.33588122473527,A,-113.95206193019945,C,1
No,Other,Other,China,-78.9984726889062,C,D,125.39080547824271,E,-140.85622823926946,B,1
Physical,Other,Other,China,-82.01585018732003,E,E,132.43869928556106,E,15.871353016320796,B,1
Yes,Christian,Other,Other,47.0766788641752,E,B,34.24181014658351,C,121.40215370241523,D,0
Both,Jewish,White,China,19.8987928247413,B,A,181.27145123924615,E,-59.41496823302198,B,0
Yes,Muslim,White,US,-95.28350516371307,C,C,109.20635404828516,C,67.87641779367173,D,1
None,None,Black,UK,-86.895272338131,D,A,30.35489439999691,B,-188.3413522294391,A,0
None,Other,Asian,UK,-244.8455317759557,E,C,35.182643281675944,C,-65.57235842616926,C,0
None,Other,Other,US,-131.6498458892704,B,C,40.717306759600895,D,-147.82010942459166,E,0
No,Other,White,Mexico,13.593811355690155,B,D,84.65327848968123,D,22.750497566269193,A,0
Both,Muslim,Hispanic,US,124.20936631150485,E,D,43.23933080621419,A,133.47413238763662,D,1
No,Other,Asian,UK,21.011268220668043,B,A,46.29842499781257,D,-208.87471196579605,B,0
No,Muslim,White,Germany,-67.86275322119744,D,E,148.21877102272947,B,-126.56345462249439,C,0
Physical,None,African American,India,150.87772492861333,E,D,-35.78483211322179,A,-172.6132229430489,E,1
Yes,Other,Black,Brazil,-75.45466201874807,B,B,-3.2914646804879935,B,57.3071145963265,C,1
No,Buddhist,Hispanic,Other,87.19851601664223,D,C,-0.9419017542941747,E,-73.76179499997836,B,0
Physical,Buddhist,Black,India,104.16383875896015,D,E,175.00146462139455,B,-17.167876658744323,B,1
None,Christian,Black,UK,61.12707687159759,E,E,57.09807318513494,D,-42.22516305793489,E,1
Physical,Christian,White,Other,46.325720646904585,B,C,-71.60536371365701,A,-39.71193806070475,D,0
No,Christian,Hispanic,Germany,-30.99614453421482,E,B,-13.890917110371817,C,-70.62263668304634,C,1
None,Jewish,African American,China,-243.85203924061028,D,D,-0.025920206208909762,B,-250.08642878724757,E,0
None,Christian,Asian,US,74.46411939505575,B,E,48.321691912622086,D,-32.048902428264434,E,0
Yes,Jewish,Black,China,-22.880497664308105,E,E,-28.490628721817153,B,38.49464188560244,C,0
None,None,Black,Germany,87.6321256590521,E,B,-0.7140141509069803,A,103.07759254131075,A,0
Yes,Buddhist,African American,Mexico,67.71924278079132,C,A,102.02181113073883,D,-130.7873706426318,D,1
Mental,Christian,Other,Brazil,-105.80293295296086,C,B,-115.7176957839726,C,-329.8752548316718,C,1
Physical,Christian,Asian,UK,53.433616610173395,B,A,156.38057134905492,B,-60.84303063204351,C,1
Yes,Hindu,African American,Brazil,102.08762746666109,C,E,-95.41020201843713,D,71.83532870478403,A,1
No,Other,White,Germany,-186.34416934131474,B,E,-141.58873688671733,D,12.746079171562538,E,0
Physical,Christian,Hispanic,US,-140.1329826384951,B,C,79.5700038517808,E,11.278176948388605,B,1
Yes,Other,Other,Germany,-86.02576540495073,B,D,38.04501066780368,B,137.33148387596788,D,0
None,None,Asian,Germany,28.043362467077177,D,E,167.34559340558135,B,-27.075234733262644,E,1
Yes,None,Hispanic,Brazil,51.102227512110346,C,A,35.812288859236816,A,60.62273009654919,E,1
Mental,Hindu,African American,US,29.74036141966932,C,C,35.53310838616431,D,112.24838244193415,E,0
Both,Christian,African American,Other,55.18099605428395,D,A,-233.72269012628436,D,87.53139313565448,C,1
Yes,Other,Asian,Mexico,40.285906272328006,D,A,-162.0251141009798,A,-19.709700042174553,B,0
Both,Jewish,Hispanic,Other,21.992808676869302,E,D,36.45911335624588,C,4.393474269370451,E,1
No,Christian,Asian,India,-245.14603405630737,B,C,-118.54963832422203,E,-17.450966736100916,C,0
None,Muslim,Black,India,102.34574205211496,A,C,-11.303675093197164,B,163.90421021468453,D,0
Mental,Jewish,Black,Brazil,162.7592709891203,D,C,-87.67119793445623,A,64.56573012438372,A,1
Yes,Muslim,Black,US,12.989391016195329,C,E,56.144549759175696,D,-64.0522516977557,A,0
None,Jewish,Other,Other,-15.006260027337326,D,A,-23.644325586978194,A,-25.586130459317786,E,1
No,Other,Other,US,72.25470769447239,C,A,-56.91970384913707,A,74.01471047635812,C,0
Physical,Buddhist,African American,Germany,-102.23732873083074,E,A,-35.538333331264596,D,-47.07662877797997,E,0
Both,Buddhist,Hispanic,China,-96.43169739153228,C,B,-15.343893439908685,B,115.21060225825133,C,0
Physical,Other,Black,China,108.76265480053246,C,C,-189.4651817845374,A,-235.80260186673834,A,1
No,None,Black,Other,22.24819210828663,D,A,44.711765294751565,D,94.43653283848562,B,1
Physical,Buddhist,Hispanic,China,-61.816721039359365,D,B,32.65681101135806,E,63.93262856828608,C,1
Physical,Jewish,Other,Other,-92.5701841670428,D,D,-207.8088076385967,A,-26.950791460456163,A,1
None,Christian,African American,Brazil,60.042986769821084,A,C,-127.04999285186615,D,56.5315321051188,C,1
Both,Other,White,Germany,15.507842640896898,A,E,-16.00614795537969,E,-108.62241855339958,B,1
Physical,Muslim,Hispanic,Other,12.84468301158658,A,C,47.47216792426916,C,39.79634039954287,A,0
Yes,Buddhist,African American,US,-132.08129672465898,B,E,-167.08965557268274,A,63.00144204026682,D,1
None,Other,African American,Germany,-8.880643465757041,E,E,112.76425475945229,A,-40.55353801923876,E,1
Both,Hindu,Other,China,-161.04956615789362,E,C,-34.92963221943117,B,48.75740226848041,B,1
Physical,Other,Other,Mexico,-27.90629624354468,D,D,50.24958430267502,A,-25.818202769502346,B,1
Mental,Hindu,African American,Brazil,120.11144628949661,E,A,35.66053399082026,D,110.17160561675048,E,0
Both,Other,Asian,Germany,-24.752549104197065,E,E,42.04133041530795,B,99.88114288112857,E,1
Mental,Other,Hispanic,UK,0.6257450783113946,A,D,180.5760633645411,C,-86.56905306760291,C,0
Physical,Hindu,White,Mexico,84.44533103219544,E,A,196.34396178161114,E,54.681004366977646,A,1
Mental,Hindu,Hispanic,Other,-79.4522202585445,B,E,12.7983050451666,D,-8.062004296375084,B,1
Both,Hindu,White,UK,100.50939120418892,C,E,28.391390189874294,B,-131.62039844734616,B,0
None,Buddhist,White,Other,154.5553673931023,D,A,167.8874240614457,A,-145.89374546175614,C,0
Yes,Other,African American,Mexico,-46.71390919779802,C,D,-61.26223024445442,C,-36.4811598321907,D,0
Physical,Buddhist,Black,US,18.193303651460855,C,B,-86.36692595018832,E,-0.6098079020489333,D,1
No,Muslim,Other,US,65.32463141764751,D,E,-53.442033315161595,E,-25.36034554953435,B,0
Mental,Muslim,Asian,US,-26.98584104198653,B,C,-55.42639591796282,B,36.45328124533144,E,0
Both,Buddhist,Black,UK,64.65606214943875,D,A,38.50380299943089,D,165.52446007967598,A,1
Mental,Jewish,Other,UK,-153.20782673363925,C,C,-1.0879302948436267,E,-45.557528264642634,B,0
Both,Buddhist,White,UK,-122.79426191988327,D,A,-63.86091480153193,B,97.4429443088516,C,1
None,Buddhist,Other,US,237.3737010589111,E,B,7.76840490584261,E,-167.10904083721752,C,0
Mental,Other,Hispanic,UK,88.10254803329825,A,B,67.88790563481432,B,162.7863384744997,C,1
Both,Jewish,White,UK,-18.59265648826961,C,C,-26.777386322438694,E,-49.21891870614603,E,0
Physical,Jewish,Other,UK,-30.34905929263082,B,E,64.8500140150518,D,-35.67399724999887,A,1
Mental,None,White,China,65.27999714685293,D,C,7.785266408068724,E,-22.62542158207659,D,1
Mental,Muslim,Black,Brazil,-35.120127896412214,C,D,131.04828345912352,E,41.67887607019723,A,1
No,Buddhist,Black,Brazil,-121.48503844819798,E,B,20.916152773419878,E,-83.72212558173712,D,1
Yes,Buddhist,Black,China,22.797090168683116,D,A,-30.68780572047418,A,169.23898289071218,D,0
Yes,Other,Hispanic,Other,164.41635026863386,A,B,-29.147275046779946,A,-49.778178463871704,D,1
Yes,Hindu,White,UK,-70.67309218204011,A,C,-33.422149495336484,E,-34.831217436537536,B,0
Both,Christian,Other,India,-10.270541210211624,E,E,-14.606908597336272,A,51.33247484686684,D,1
None,None,Other,Germany,-73.13278181109864,A,E,-44.12547052299028,A,29.283135787908606,D,0
No,Hindu,White,India,130.52808615172142,E,C,-12.312774596970115,C,42.50183587964072,C,0
None,None,Other,Brazil,72.60255758145483,A,D,-111.51720209276779,D,-15.746412776096447,A,1
Both,Buddhist,African American,Germany,-16.801078807705906,A,E,-16.821818444934575,D,126.02923454556745,C,1
None,Other,Asian,China,2.2690619674652157,D,D,-8.229884239617109,D,172.66255725143483,A,1
Mental,Jewish,African American,Mexico,-111.27774707495945,A,D,-13.067010731968299,A,6.238587988646747,D,0
Both,Christian,Hispanic,Mexico,-174.9127501064094,A,A,47.995508856032934,C,85.19533514786698,C,0
None,Muslim,African American,Germany,-61.13198165792545,A,E,0.15110240699870917,A,40.377213488722354,B,1
Physical,Jewish,Asian,Germany,-14.281385517346893,C,A,101.82284560170874,B,80.29473520441242,B,0
Physical,Buddhist,Black,US,11.49284668575091,A,B,-110.23615175807915,C,69.77468360154835,B,0
Mental,Other,Hispanic,China,-18.491877641626058,E,D,-102.29596104400875,D,-228.40014306376784,A,1
None,Muslim,Black,Germany,-38.34543158986043,B,E,-162.6875186636569,B,-174.50989610310594,E,0
None,Christian,African American,India,-91.03341674824722,D,D,3.145617871471065,D,-48.0056693744591,C,1
None,Buddhist,Black,UK,97.7429923713581,E,B,-60.51273424058036,E,-0.8179074843933216,A,0
Mental,None,White,Other,95.80217425505279,D,D,124.69464567158649,D,-101.17899230406032,A,1
Yes,Hindu,White,Other,101.8786047207533,A,A,58.3472848025944,E,-169.27777605810002,C,0
None,Hindu,Hispanic,Other,18.730300213422844,D,B,125.32158294537967,B,-53.549492886810526,D,1
None,Other,White,Other,63.13144525652504,E,A,61.17202159220935,A,222.4645856288435,B,1
Both,Jewish,Black,China,-81.77315152573286,A,E,169.6486649308978,B,-215.46235515094253,A,0
No,None,Hispanic,US,9.82975191766652,E,E,42.06592653126998,E,-114.7823196499891,D,1
No,Christian,Asian,UK,-11.690203524057063,D,D,-162.34925660889567,C,44.76555824005389,D,1
None,Christian,Other,Germany,171.21704330640569,A,A,-146.6470200145781,E,-3.545986076546728,A,1
None,Muslim,White,Mexico,-53.7061110120689,D,B,46.41426738535475,A,-38.40135060757429,D,0
Physical,Hindu,Asian,US,-28.067255745433535,E,A,81.99367375627438,A,-24.908413033678727,C,1
None,Christian,Asian,Germany,-90.26573198736588,C,E,-20.671161437631365,E,6.780709807541996,A,0
No,Jewish,White,UK,17.98187996400644,A,C,181.71359963872314,E,129.32192145401766,A,1
Both,Christian,Other,Brazil,92.63330127613342,C,B,-33.62614607737658,C,-206.71028725884466,D,1
Yes,Buddhist,White,India,-271.9656429317539,C,D,12.009840782599982,B,42.505874508049416,C,1
None,Hindu,White,India,13.13055454873421,E,A,73.71409621787922,A,-9.29791358633721,D,1
Both,Christian,Black,China,-20.92185794553835,A,B,-114.05609306921573,C,-41.748603722090664,D,0
None,Other,Asian,India,234.60899996667214,E,B,-109.15662533153775,D,-128.38244425418995,B,0
Physical,None,Other,Germany,-5.245680936875022,C,C,-93.61474654120437,A,94.09698898118724,A,0
Yes,Jewish,African American,Germany,50.97550015799464,E,B,-55.600769165560784,E,1.9395267132319687,D,0
Physical,None,Asian,Mexico,1.3127418774137953,A,E,-188.7323424344952,C,-62.908745832464064,B,1
Physical,Buddhist,White,India,20.476114830148077,B,D,192.07680931946004,E,-87.32191694368355,A,0
No,Other,Other,Brazil,-87.30692550934393,A,E,-83.48894868881145,A,86.26773740313169,B,1
Physical,None,Black,Other,-12.319732496170847,E,E,-121.00079438006588,E,80.19813696736361,E,0
Physical,Buddhist,Asian,US,121.02705961115201,C,A,13.004133279211613,B,14.165446527726555,B,0
Mental,Muslim,White,US,16.136463315633584,B,B,-30.92844873696235,A,205.26519759459757,D,1
Mental,None,White,China,-227.52353291345693,C,B,59.30790698869263,D,-66.67742244294837,B,0
None,Jewish,African American,Brazil,115.96848123217156,B,B,155.5083772054757,A,15.068273342473537,C,0
Physical,Other,Black,UK,-51.975131848439794,C,A,6.702226542406153,E,159.4182843628228,C,0
None,Christian,Asian,US,-43.11417849276935,D,D,126.7543243964221,B,151.8264133706987,D,0
None,Christian,White,Brazil,-120.80683432035258,C,E,57.66447156502023,A,52.16097280246175,C,0
Yes,None,White,Other,-152.25563558534398,A,E,191.97295387714496,C,4.78543630207392,C,1
No,Buddhist,Asian,US,-56.968263719269,B,A,140.7162110957237,D,-23.852180894970413,E,1
Yes,Jewish,Hispanic,Germany,-35.8789381226675,E,E,-2.82335775538558,A,198.8713977785969,D,1
Mental,Christian,White,US,18.564448819068787,E,A,86.71564320677835,B,-75.308851507763,C,0
None,Jewish,Asian,Mexico,21.30314847417373,D,C,19.4916449067394,E,-50.06357738070379,D,1
Both,None,African American,US,-39.17963955968686,D,C,-108.66280730845743,D,-132.19313516937828,D,0
Mental,None,Other,China,209.58298329014457,D,B,-78.37966517020817,A,84.68718437261332,A,0
Yes,Hindu,Black,Brazil,-15.609137524808766,C,D,111.9011365067782,E,59.50507569968448,E,0
None,Buddhist,Asian,Other,61.40376532892735,A,C,171.7168862009636,C,-46.848764465961466,C,0
Both,Christian,Hispanic,Other,87.88992352161797,C,A,-32.29333126788468,E,-119.70294546013179,B,1
Yes,Muslim,Other,China,125.06794594835706,B,D,-15.358138717857564,C,-78.52391359714859,A,0
Yes,Hindu,Hispanic,China,10.030496752748206,E,D,31.967586673491148,E,-17.980888475173177,A,0
None,Muslim,Asian,US,47.509038740599415,C,B,-117.63811797489612,C,-58.24371429283519,A,0
Physical,None,African American,US,69.25398383712502,D,E,-80.31430755445396,A,24.417909972841574,B,1
No,Christian,Asian,Mexico,-206.20302776898686,E,D,134.0400017318964,D,-134.9191135140271,E,1
No,Jewish,White,India,32.825114061083674,B,E,52.34124704430826,D,-10.922122756253689,A,1
None,Christian,Asian,US,34.488784072825084,C,A,-157.8027410521812,B,123.12774334270003,D,0
Mental,None,Other,China,14.385390140788335,C,A,157.67772431168757,D,139.0914602582476,B,0
Both,Buddhist,Hispanic,China,-56.80048166908212,D,E,127.69297998342486,B,94.94834200413477,B,1
Physical,Jewish,Black,Other,-53.77440595440349,A,E,91.58940336592805,C,-102.03508919988009,E,0
Mental,Buddhist,Hispanic,Brazil,-69.64494789673678,A,E,214.59015376115954,B,118.72345239298745,D,1
No,Christian,Other,UK,-173.09295782822193,D,B,100.2854858295015,C,12.962987293992148,B,1
No,Other,Other,Brazil,-193.65088807496568,B,C,-68.34977152589317,D,-30.473511888537814,D,0
Yes,Jewish,White,Germany,142.9419267407619,E,D,-32.90030193497505,D,21.814532615494027,E,1
Physical,Muslim,Hispanic,Other,26.355895434518594,A,D,16.807570682795706,E,-3.406144563934363,D,1
