orientation,age_range,Nationality,Gender,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Other,51-65,UK,Male,D,-33.671712964895335,D,E,-7.677564475202214,-33.19593136250503,E,-104.38893725214002,-78.5731285135317,92.64236064897347,17.784503739983954,B,14.392768092979546,A,109.21606478704379,E,D,B,-2.5700391977817163,1
Homosexual,36-50,China,F,E,-120.41319091746207,C,B,-15.079510014447544,-7.935695960041482,E,-12.782541666536313,-11.43544967758249,168.15744287196378,86.62206013694596,B,-67.27304688216799,A,-4.015351474833419,D,B,B,-112.17051695058602,1
Other,65+,Mexico,F,E,47.00485982748896,B,D,104.36430985489076,55.08457498425569,A,-4.5732394859279655,-147.2227043253006,83.22526309372367,3.516982561684334,A,-17.814331646278557,A,-4.4723027436781395,D,A,B,97.89006960239877,0
Other,36-50,Germany,Other,A,117.52131212780267,B,D,-71.28609495282787,57.271418450759015,A,240.37761813511392,-116.19697289829843,156.85628588158286,-12.2179473368434,C,-121.60499927679594,E,-64.85928996177192,A,B,E,13.774831138888691,1
Other,26-35,India,Female,E,-220.1604745618309,B,C,15.585268283393031,114.31348783024676,C,79.61965009681496,51.140344303538654,68.42338690701692,25.06422508071873,E,-37.30173172944185,D,-74.1243870787926,D,C,C,-22.849761873280205,0
Heterosexual,18-25,US,Female,B,-228.6615939248962,A,D,-61.67713064342101,-126.65186826805956,E,-159.0413049451489,-225.33943727992778,23.101527443878318,-45.824022015535945,E,-78.4650539267335,B,41.08631460013898,B,A,C,67.67720068448887,1
Other,65+,Other,Female,B,164.70454642730715,C,A,-77.96314593108737,25.644498352018736,B,52.0480068294433,123.80365570164405,145.78727200770913,-33.56054762245195,D,-56.06602735483439,A,-149.1666628839547,D,D,D,-82.60455014787148,0
Bisexual,51-65,UK,Female,C,-60.39332964643448,A,B,-218.6799359646001,71.94316612802322,E,-122.63901629376169,-21.37425618488177,1.955927067391512,168.44036401705054,C,-42.03270727019533,B,81.72471556463901,E,E,E,-75.03872505595164,1
Heterosexual,18-25,Other,F,D,-7.014717513402269,B,B,-126.2174677754392,24.98660501957787,C,-103.10160669888846,-194.75959063371872,-58.151018457197814,26.027109438720963,C,-74.76954431994373,B,-83.45588230207929,D,A,D,-85.85204968925171,1
Bisexual,51-65,Brazil,Male,E,84.48251813638427,C,E,95.59376233960765,105.8927120738095,D,23.484332797790827,-34.343352684125115,-116.29047148400953,-34.7918467597276,B,22.73468988346029,E,-43.31171511291744,B,D,C,-66.22450391338043,0
Bisexual,36-50,Germany,M,C,-23.41660624497839,A,E,195.30989631848433,-97.67575455268073,E,-35.660972954971385,-11.448502032052117,52.46776267717894,41.14754088996935,C,80.19290903816653,A,72.87198291882314,C,E,A,128.79614636434172,0
Heterosexual,65+,Mexico,Non-binary,E,-85.70515008915284,B,B,-17.890654841927912,-131.74079002151888,C,-18.475923814223513,11.345336595660207,-47.687235214156125,-53.87852081877461,A,-6.014190222026775,E,-30.209120735339624,D,A,C,70.75293866546279,1
Heterosexual,65+,Germany,F,C,2.2020008598204894,E,A,-292.82620108330207,-20.41613961756525,A,113.07882237208631,156.66586114543892,-8.659850221544433,-56.77029254332182,D,-99.50894531884781,A,-182.76004932069523,A,C,E,-61.590559079859474,1
Other,36-50,China,Other,D,32.52691062698297,E,E,165.9173336757428,-78.51457843426856,B,-200.31693696493042,157.2356417270847,-40.82094457354376,52.036805094641245,D,-91.94380353112518,E,-5.165765671181647,C,C,E,-13.434294068914271,0
Heterosexual,51-65,Mexico,Male,A,-75.33915093134534,B,D,-38.404154560785756,209.75600629329082,C,1.4278592871967728,39.87240377533679,-197.31227516443863,-23.511434342198914,E,-21.61995110230041,D,177.9416119998808,B,B,A,173.07046786634834,0
Other,51-65,Mexico,F,C,-122.42897304314748,A,B,-84.69861240906896,-92.54765113317461,E,166.26387617370108,118.71603475808115,-52.35396310571209,-11.935224896157221,A,209.79918379712424,B,31.306939002402963,B,B,C,-97.55417381191536,0
Homosexual,36-50,Germany,M,A,115.02029968376115,B,D,-64.10319832712385,-39.736183618628836,A,88.59768367267122,64.81079744769175,180.07125564232916,249.1242978911151,B,-84.39719348677362,C,-156.88116022996292,B,D,B,-69.5838216675898,1
Heterosexual,18-25,UK,Non-binary,E,-61.076910496546866,B,C,36.260655727154415,69.63981845879059,A,104.48747415220059,-254.2098454660178,135.6886651933769,-45.47414664170462,D,-31.247312247205972,C,-10.489207556345868,E,A,E,-20.25774043205186,0
Bisexual,26-35,Germany,Female,B,31.19253456170299,B,B,14.29583249022327,13.265880678087408,E,85.59090402528096,-64.42580001501317,95.01192626951435,105.50873234875651,C,-88.36363885507029,B,-144.48859606987472,C,D,D,129.57090588104842,1
Heterosexual,26-35,Mexico,Female,D,-142.03437499223529,A,A,-13.738845217845084,-97.34096771053939,E,-128.6352185034718,-65.40728013966756,17.71164238481225,-111.53011128262673,D,87.43870370647942,D,8.40535598927261,C,A,B,154.905104394361,1
Heterosexual,51-65,India,Non-binary,D,-17.68769503257771,B,E,-17.421654079872607,-85.6270638735321,E,-8.790520580919706,-85.78905600977068,-31.589128228424133,40.99986321408075,B,-117.35949402242862,B,-3.953551101224971,A,D,C,-6.920017194421736,0
Homosexual,36-50,China,Non-binary,A,-109.69407428008626,B,E,171.18330236236872,-102.47363112350672,B,-195.76041125111226,188.99929747978783,-108.00621789070021,26.55622378483955,C,48.203475688189435,C,17.753279980394282,B,B,D,-70.22649988979911,1
Other,26-35,Brazil,Male,C,110.3151779669352,C,B,78.30364153061412,-54.789492438474,E,-9.323695936629255,7.3360380062273824,42.29840243102171,-25.087619325200716,E,-57.10641855792659,A,-27.259188402042266,B,E,C,34.51201817343205,0
Homosexual,65+,US,Other,B,-109.49205443436465,C,C,237.0708036564119,-153.17360846316882,D,44.17541331762166,13.314110329378476,-14.681072231264642,-65.99709868160288,B,141.24624326519367,C,50.2774069722686,C,E,D,31.220433523501722,0
Homosexual,26-35,Brazil,F,C,-29.928743739988693,A,A,48.278473063396596,74.77252606567315,C,-134.33263411170606,-172.37218446112638,-5.652744654860077,-73.99509783597767,D,-136.39719943580195,B,107.70309995560734,C,A,D,-44.850452215621864,0
Other,18-25,India,Male,A,-149.16891160382335,E,D,-19.510816109011987,200.02927133864347,E,-89.69043722610733,32.63463094593025,18.978772123347067,-128.42067189463498,C,-59.19685494872067,E,-75.7798559331606,E,A,A,131.04703659014038,1
Other,65+,Germany,M,C,27.424008638018726,B,D,-27.96044503158458,-38.39727365606681,A,25.455813255935762,64.13836180766826,6.732573055332396,12.517871828689586,B,-76.6913119528876,A,-182.02612534035785,E,C,A,215.66955669868827,0
Other,26-35,Other,F,D,121.14891074113704,C,B,-10.173161596195927,-282.5067825782759,E,128.70796646620732,84.37051343844725,-23.282880905151686,60.84510631502952,D,-13.188602695881086,B,75.54114262347483,B,C,D,-20.087869099351106,1
Homosexual,36-50,India,Female,A,-28.75173563609062,C,C,24.04939490724465,16.03726089360159,D,53.42514621617883,-138.24971291441378,-34.60483885648955,-74.53586002394442,C,-147.93740267169542,E,-27.28170223300166,B,D,B,-139.2660650933118,0
Homosexual,26-35,Mexico,Female,B,20.024831043712936,C,C,-9.314572687611234,104.93677800522939,C,19.841175719969172,-38.45579211651958,146.24892750358487,-81.54383465201815,C,-105.15188036946128,D,66.94264510485264,E,B,C,-16.550744285258524,0
Heterosexual,65+,Mexico,Other,D,-4.888138529395454,D,A,-62.473540614529696,-60.83745822850252,D,-20.16798826631394,21.15248428855086,-9.698081970863212,173.60782263661864,E,-98.75578775661342,E,61.02315189713507,C,E,E,-4.873798407677835,0
Other,65+,Mexico,F,A,153.68390241878726,E,A,-4.812064977834811,-95.00508554566596,B,42.6740818102082,-8.174950111057022,-51.47077298343806,-146.53954957057812,A,-133.04222789121127,C,-39.406267156738366,E,A,C,-101.86793047161564,0
Other,51-65,Other,Other,C,19.285120942386552,A,C,37.69404102816239,121.73000445868263,A,15.683137592247057,56.900533683673885,4.09979163361773,55.87712959600093,C,-109.48360759849523,A,-211.39057044618616,E,B,B,6.057988075662471,0
Heterosexual,51-65,India,Non-binary,D,-47.82171559526715,E,B,21.7262482955193,101.2065823706238,C,49.332421756460775,-22.851919030404826,-90.39038679007687,112.11868664979592,B,-175.38188842372833,E,-136.39291066369944,E,C,B,-158.20070452150014,1
Bisexual,18-25,US,F,C,-29.515631615721595,B,A,-59.249917970627166,-86.78292716900025,C,123.82449634671737,-130.8177793091388,-7.4500141232275165,49.310349234747555,C,23.187898869036562,C,-93.01878069867287,D,C,D,32.483975239757825,0
Heterosexual,65+,Mexico,Other,E,16.745067776800227,E,B,-93.13498957453359,-93.23401164493981,B,-61.84782937913754,44.729852308335744,105.90441290590711,-24.041267983520033,C,48.45823313329763,E,24.877541272267752,A,B,A,-62.32668807185302,1
Other,65+,US,Male,D,-93.93561034437525,B,C,-79.38072461174998,-15.56233881507051,E,78.74506476694359,10.92952001704218,52.48720423879977,130.27155819051134,D,147.56227734662522,C,-95.5125741007082,B,E,B,26.23247300925078,1
Heterosexual,18-25,UK,F,A,198.26235422721666,D,A,-9.451136759272282,26.20403981917106,A,-86.91016107955379,59.851038021920324,-54.88272766165936,98.15396373578692,B,67.95852893881242,B,-6.213079258108925,E,D,B,1.514732109533702,0
Heterosexual,65+,US,Non-binary,E,63.49490938569016,E,C,-121.34911438792533,-57.99117589124199,A,-76.94768836859288,-168.06839339276615,-255.80697157656434,1.2268566967602932,C,-129.29530955074006,A,58.670302976653275,C,E,E,-130.96801484618257,0
Homosexual,51-65,Brazil,Male,E,44.40172500240083,A,D,33.7638786046517,-6.094303605345874,E,121.09078773460173,146.75388958474875,-154.95134690889205,-100.36080472243545,D,-79.87573640643988,E,-26.722871971474664,B,A,E,122.85913622490796,1
Heterosexual,51-65,UK,Non-binary,E,53.34645679273907,B,D,101.0738089675769,97.03687360648298,E,-46.37661899209799,-16.623892358816548,101.63797690269283,-33.42170982951591,E,-114.70227199460598,B,281.15184334751314,E,E,B,55.30945506452479,0
Homosexual,18-25,US,Male,D,113.8083274932146,C,B,58.628893904478005,51.994090557656335,A,197.24451145916612,-349.9078780081009,-14.615680705302431,112.30865676507935,B,8.435787643662415,E,109.60009277190433,D,A,B,-50.21917596128604,1
Bisexual,36-50,Other,Female,A,9.119243092765837,C,E,-26.29346045198684,-76.7537771625688,D,-146.3448622607417,213.02363982735653,105.20538446471741,31.739467675995215,D,-93.63827369300812,E,-36.81552911800853,B,D,B,-101.16968755054438,0
Other,18-25,Brazil,Non-binary,D,133.35804138881508,E,C,-27.149631418028253,74.69980095430722,D,-184.37330445423467,41.73836583664853,51.865600342405784,-36.89048673655936,A,43.44421742930035,C,-11.716008898367212,C,D,B,-117.55337480892614,1
Heterosexual,65+,Mexico,Non-binary,A,59.20545539875223,D,A,130.90694622907296,-76.45866104554773,A,-45.326955367013205,73.5797745967369,-11.947348830696743,51.33649827284975,A,-183.36720265299437,B,119.59785961809177,E,A,C,-6.503447210405327,1
Bisexual,36-50,Other,F,B,140.806205256594,E,A,47.37920245929503,-61.53619328985711,E,-1.835233195873074,-110.34381557980184,-66.33523378602027,-87.12913211095605,D,128.22059326254433,D,61.81660745945291,B,D,D,-82.35751028439104,1
Homosexual,36-50,Other,Female,B,-13.031848521033758,D,C,78.34810140257026,-37.21268536264192,D,-21.829451155218116,-90.58522153355669,-95.47380033638419,-20.357670982528585,B,7.549202709319459,B,-9.033993413111768,A,A,C,226.71824654807483,0
Homosexual,51-65,Brazil,F,B,-81.01394401571152,D,D,-93.65883452015379,14.700615806776932,B,111.20011823659613,10.080215079359059,96.89677079328257,118.32057027902614,D,64.72043294404752,D,35.38166509878118,A,C,C,-8.363818869252901,0
Heterosexual,36-50,Germany,F,E,136.98924650274844,B,B,-168.38647946102492,-19.34143900535898,B,15.923653011657832,202.5835913738184,-204.01457685201296,-141.81520641228553,D,-21.404028402195888,E,50.978572364034555,D,C,E,74.08023878086752,0
Other,26-35,Brazil,M,D,-30.169252623748644,E,A,75.81947213409887,159.80792407882683,D,176.1871969968466,-168.26597898118743,-77.51091944398225,-63.54419165332927,E,56.82615529476962,D,86.95685616852529,D,A,E,-36.21553583838968,1
Homosexual,65+,US,Other,B,-85.95511092407342,B,A,-25.40301914705765,50.31457027664508,B,-70.94774097035534,38.021807126998915,-82.30336370268047,-102.18327175573485,C,62.18122069399208,D,-122.0245990780921,B,B,A,-11.067277909197225,0
Heterosexual,26-35,China,F,D,-74.59523272707264,B,B,-150.5997727769126,111.3573947818,B,-4.114828870100755,90.51284796173718,107.65515665823628,118.8778415103363,A,-7.943169234178147,B,-191.8152792440646,B,E,A,27.450075364214428,0
Heterosexual,65+,Other,F,B,25.849786392229028,E,E,-34.032212457622066,-37.08772882090343,A,230.47891923519495,230.1662557056611,-239.05031212390378,-236.75667975624916,D,82.16523203049223,D,139.47611682146794,B,B,C,47.43319304693894,1
Bisexual,65+,UK,M,C,79.51385319633967,A,D,69.44699626725682,197.53000515097548,B,-113.18180204473182,137.74300366400908,7.1524556947929305,-119.7369762383272,D,-7.525047152820512,E,107.66837889519951,D,B,C,-90.88191874451009,1
Heterosexual,36-50,China,Female,C,-10.125271754150685,D,C,-0.13580965830803995,26.600206820860283,A,-42.52385527212893,-188.6379570286777,-20.921089836144375,175.0895436099658,D,-131.9954518970689,C,-163.48591252095648,E,C,D,-137.37654256592018,1
Homosexual,26-35,India,Male,C,-44.58602850465024,C,C,-31.84475025974705,24.587989845729975,A,37.09590518949174,-19.090607259991014,-117.95820409014625,48.0921507339176,A,-43.20623055266387,E,13.544540715097831,C,D,E,-63.94173680974746,0
Heterosexual,51-65,Mexico,Male,C,-23.13194818850653,A,C,32.68771136206045,-92.43139516997844,C,-43.03100250846388,124.16109785500626,-106.02614182339293,-79.1163472175285,C,40.079461633022824,D,147.1477564540468,C,D,B,-11.776194403606546,0
Bisexual,51-65,Brazil,Non-binary,E,116.79081653465701,B,D,69.7493303060135,-295.90918985048165,C,7.102026108202139,-89.45734410097906,98.25021506704724,-14.70281886519397,D,-65.49978305415617,A,101.22571028587686,E,D,B,-47.260245876242124,1
Heterosexual,36-50,China,M,D,-16.103143502707923,A,B,40.68905154091891,-26.0938340901413,B,-16.713042528007062,-79.1346075494912,-111.45963091879447,156.98013823701942,B,165.27647907330638,E,-26.124807921696913,B,C,B,-67.20026022161834,1
Homosexual,18-25,Mexico,Male,E,55.6682465856406,E,A,-31.50445137570558,7.318140865019436,D,-3.1075858844415696,-57.033772904705536,89.86930636717642,5.405540141325351,B,113.52399897827479,D,45.10720523909187,C,C,C,94.05382044794732,0
Heterosexual,18-25,UK,Non-binary,E,166.1142444120767,B,D,138.75033569813502,-254.72909479875256,E,19.199087101426528,-82.04337849431376,85.30783673321233,7.420113473761016,A,-93.56841807649893,D,11.953067670725796,B,C,A,-145.05976891513023,0
Other,18-25,China,Other,E,98.63995717320289,E,A,-177.68230481488035,-64.3618837775362,A,152.54303133464634,-27.364025830904136,-236.3357093697175,159.88360035910617,E,36.34055646576725,B,17.759587693821448,C,D,D,-15.29153882301855,0
Bisexual,51-65,US,Male,E,-22.717358118106684,E,C,-7.170628195584874,111.5703172653175,E,211.4119362049379,36.50661960802803,-7.323458120509859,-39.77431394769027,A,107.40058302132731,E,-9.675662930138337,D,D,C,137.61638877021005,1
Homosexual,26-35,Other,M,E,-43.540485469686544,A,B,-120.37187332624015,104.47720529596532,C,45.647898460134826,113.97879377031516,46.91849444499215,-9.023800460670916,A,-12.028273390763152,C,-15.464560543408085,E,E,A,17.238732139312194,1
Other,65+,Mexico,M,E,-182.1527945615059,E,B,-19.618215353568804,-45.53790609904599,B,-36.71581837999002,-115.68589301734941,-56.757139181801605,-25.45518946552467,D,0.21385635069698672,E,19.009633971479694,D,C,C,-8.565651495609286,0
Homosexual,36-50,China,Female,E,-150.14411786134727,A,A,223.80974771449868,-87.38211135271654,C,-47.4886259972507,98.94695304236704,25.704100108126482,-55.70574041839003,A,28.77880905237723,C,-173.18027900263075,D,A,E,-51.77136936071034,1
Other,36-50,Germany,M,B,74.3626210374933,A,B,100.80832747190185,-48.76886319377463,C,-56.17985834220137,-15.593931461620905,-14.560612501367808,58.760814975372774,A,-46.37664490171509,B,27.892193478242977,B,A,A,-68.02459355201073,0
Homosexual,18-25,India,Non-binary,D,142.51733975467891,D,E,-77.40538418997677,197.09274436652373,E,-97.0590665013587,15.807624204320932,-135.13812348701748,204.9872297417937,E,-62.15286851734664,E,157.50355782997883,C,D,A,60.71796121394421,1
Bisexual,36-50,Other,Female,E,-103.27843818032207,C,A,68.68208818908904,-25.021469173043275,D,17.248818787195642,-72.85157129040402,136.8599811426496,78.60637077605554,C,-33.894923011510414,B,-106.84432431160485,B,D,C,-176.23838768380463,1
Homosexual,18-25,Germany,Female,D,-34.0254606237492,D,E,-133.244707342205,-45.449611241313654,E,-54.27750945879287,125.991686242407,-114.07802793869894,-17.924321122756545,A,128.1832545086888,B,-38.707203288217535,E,E,B,-5.555840300410857,0
Heterosexual,18-25,Germany,M,E,50.84812283770596,E,A,-54.91561470131266,258.6340729690186,E,132.26891076415333,-91.87205107694521,40.99575142841144,54.03889126658436,A,0.14483973718935472,B,-46.72580817937563,A,A,D,44.42904415999051,0
Heterosexual,51-65,Mexico,Other,D,58.57965408085143,D,C,163.964770299164,41.11338835132636,E,61.593549264613344,-88.0522777085908,179.90429823529766,64.35874407506749,D,7.117180643908226,A,-16.44743498990978,D,E,B,113.92205388316157,1
Other,18-25,UK,Male,C,-63.34847082843292,D,A,40.51727807285528,-26.729538602249274,B,37.238296825351455,92.21114751905935,-68.32729826429593,52.04897664548495,B,-128.47421905840525,B,-325.9475515577978,B,C,A,-120.89378393543714,1
Homosexual,26-35,Brazil,F,C,13.148077394008467,D,B,-25.263091651737508,-68.22410833684516,B,16.123033301887656,60.661247256607254,-16.905516939362805,-85.1123027178062,A,154.00893781727098,B,11.869334942240506,E,C,A,-44.43802933008882,1
Bisexual,51-65,India,Other,E,-121.16945337320912,E,E,34.26040342812346,108.62296686234221,D,-91.04728533935021,107.32263277085299,-44.11280235824046,118.3138164994049,C,-69.07611706112843,A,-30.9675827659079,B,D,B,79.84359318515176,0
Bisexual,36-50,US,Male,B,42.96474205493238,E,D,35.533344916314604,50.262333013445215,C,-14.27965819040266,238.8589758680836,87.19500031949107,25.116855431398022,B,-54.341174038445004,C,51.06898066424588,C,B,B,-191.45344076620313,1
