Gender,civil_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
F,Widowed,D,C,D,-9.06409131565248,D,89.99096818844657,109.36468032579579,C,103.47699206881525,E,-13.85816971433013,A,E,209.78229674784922,A,C,28.166027891712936,148.97660664439542,-113.64156065546412,1
Other,Widowed,E,E,A,-94.92065771791613,D,-16.32813616973189,122.74194833676056,E,18.66214923027226,B,-71.49413468034538,A,B,4.3610703398208726,B,D,-22.635634874619583,62.899415157641535,-87.17530220639232,1
Other,Married,D,D,A,44.71296905706315,C,-126.32840346765603,76.66385556290729,C,-84.56473882326657,A,78.37173386105165,E,C,46.869902201927935,C,E,-64.16204125794026,52.652862334281956,-50.643220680280756,0
Non-binary,Widowed,D,B,C,-93.67466764266938,A,144.9628804270581,37.8581949753911,B,8.61089392821422,D,-2.3328614369601,A,B,15.881830000595764,E,B,-93.97089856657165,23.00608851986854,169.8434441934007,0
M,Divorced,B,C,D,1.7408779502627147,A,249.4301173534038,-50.37005687966899,E,73.95885647863196,D,-91.48133763499324,B,B,69.25757689396882,B,C,4.361502468942216,-23.725262530531698,-181.26918894869948,0
Female,Divorced,A,D,D,217.97478762547775,A,37.474875132929334,4.380194791449787,D,-54.33274347561707,E,38.51302231632175,A,E,40.362040875192605,D,E,80.59398827366104,122.53215406469349,50.092283895514164,0
M,Divorced,B,E,B,183.16639927987205,B,-142.67469053475347,35.60410690832767,B,-1.5977014683672506,A,-33.573045450066274,A,D,12.947214740758698,A,A,92.13610626915354,-51.64880761779307,52.58825329374829,0
Male,Married,D,B,E,-18.033678326262017,A,18.465332664823396,-32.951158276231425,C,179.6608034429078,B,1.366904461636061,D,B,-67.92213083977079,C,B,-103.12469500100644,80.8705084012043,79.15268862603185,0
F,Single,C,E,A,-51.36842185205981,A,199.78985865463235,-56.06687313125012,B,-257.03791112993736,D,113.66707694659452,C,D,43.011563584333004,E,D,110.11919728777828,72.56683070558545,-31.859966610019658,0
F,Single,B,A,D,-36.17548248689527,E,-160.08444524800908,29.319970703243918,D,-13.54253126950305,B,-216.46689819372847,A,E,52.61112060941904,A,B,20.841295085013968,-193.17349517865253,-94.07024361438118,0
M,Divorced,B,D,C,77.01311302257074,B,-56.735688566021125,127.39663065657894,A,-169.49834789430363,B,167.51613532944342,B,C,-203.93967556838942,D,E,-47.87061882265877,-31.06962433771053,-126.61607797400214,0
F,Married,B,C,C,9.50203422508406,E,-52.17922774398082,-137.85481391520852,E,9.332414770151551,E,216.07837814267148,A,B,-26.826818338137272,B,A,-96.04061453018731,-16.81016359204031,-45.2572086993672,1
Other,Widowed,C,D,A,-94.72162357831397,C,-112.57703412582491,-71.12043012932403,A,81.0487396508702,C,-84.61624182263667,E,B,-108.70147779448085,A,A,-101.78516707398686,-137.92660224065645,20.823694247912197,1
M,Divorced,B,E,D,-122.13132722522136,D,-61.69039745564447,-25.527719202955268,A,67.36656731466637,D,-5.0290782901330315,B,B,141.7094068936054,B,E,-53.25800635737819,-99.81527375805886,63.72690879701397,0
Female,Divorced,E,A,C,14.730544718771696,C,-80.57272420338141,-89.13985237060757,B,116.89306826920156,A,23.02044533084595,B,B,-26.46457610758925,E,D,-51.83552528665976,-37.3899858057357,-17.892511174286362,1
M,Divorced,A,D,C,50.415046192166294,C,-101.35162099320868,-118.78500231116811,C,-168.77042085321716,D,-18.0317370775865,C,E,7.286113590918705,A,A,101.63464088257852,107.29954951723685,133.19602676884824,0
Other,Divorced,E,E,C,7.738618747345427,E,-39.693382717078926,-182.0666215329928,C,101.75627777417967,D,-38.952900909977615,C,D,0.14555217795200148,A,E,-60.862566576485136,41.29630547224574,129.23598597131755,0
Other,Divorced,A,C,E,188.2804682927882,B,-86.3955174044286,4.150086370892336,D,-125.64811997554537,B,154.61578321505502,E,D,-94.6565137029298,B,B,-9.775350986793946,-68.47519982639707,-60.58738870722463,1
Other,Single,B,D,C,-205.31172295725514,C,37.80758398632248,-44.9194630932258,A,-79.93984836231758,B,7.6324901770649785,E,A,-27.0268753292221,B,D,-83.30535352718236,146.0735970381582,-39.49431726366369,1
Other,Single,A,D,C,-71.93992492197629,D,-84.5837462980929,108.99151205017117,A,-62.93762292441995,C,9.789564777343116,C,A,-24.66879185431892,C,A,-66.51464979145581,115.5789337508155,-14.577949300482155,0
M,Married,D,C,C,25.61867578546453,C,-5.595970671330549,95.40264970042158,B,-68.25339440658554,B,-59.20570834959994,D,D,-117.3155363107423,B,A,-70.38896362835762,10.40175085540502,-102.04805162458143,0
Male,Divorced,D,A,C,-286.6892876651499,D,-47.49144121744623,98.54526038354663,D,49.697115167032955,E,45.43148528947463,E,E,103.94495409058347,D,B,-72.32136862696557,117.83958520064586,113.29837033467543,1
Female,Divorced,C,E,B,34.16565902271428,B,64.24065524340091,126.90286164929014,B,-9.17586320775106,E,23.550131433056034,C,D,54.44234048953097,A,E,-51.137861936304596,48.31951018826262,-46.722137047370744,0
F,Single,B,E,D,-11.365860996127966,B,33.45909047391429,96.04726577677916,D,2.2232029232321,C,-20.70482943752828,A,A,-74.03957449561105,C,A,72.55145118477964,-10.486911452083776,-85.80275242664037,1
M,Divorced,E,C,C,-204.11468730915124,E,140.8513534949867,-23.371678219198696,C,31.062382832689284,D,75.53422832851307,E,E,-19.279512980985857,D,C,34.58345153998346,-13.85416646824423,-3.328071172571451,1
Other,Married,A,E,D,-71.99139432731961,D,22.410712039160313,-157.44932849556372,E,86.16447087818358,E,-21.428625452274318,E,E,-42.88689291629269,A,D,-89.15240514955782,-74.27491397215455,-37.57484836789821,1
M,Married,B,C,D,102.55424213940758,A,96.39726922095653,98.65138663910018,B,-21.32547453097926,A,-1.8632871290308353,B,D,27.99058731715678,B,A,-127.62467202531434,60.939564347148654,195.79482812980078,1
Other,Single,D,E,D,-89.63580612299462,B,-57.05755391378473,-81.511033539194,B,-34.253678099785404,C,-43.321610772169834,B,B,82.05908051833218,E,C,68.53324322272539,25.098951634542853,-4.198388263432958,1
Male,Divorced,B,D,D,-63.28915734633473,D,39.348761688239705,-153.62864887355968,D,-41.68980400511116,A,124.34368785056351,C,B,-21.298297403857173,D,E,29.501751534165955,-16.512240235806612,143.56742625443363,1
Other,Widowed,A,A,D,-26.7635297960789,E,-10.437282569603603,98.52842017641751,A,-40.096485081752306,E,84.03797313879132,C,C,-71.98272776484768,D,D,51.5749867979579,-58.91605333335925,12.339749891335533,0
Male,Divorced,E,D,E,-129.00451638658885,C,-93.77488247876252,-59.6689715475745,A,110.12531385872195,B,4.29344832107135,B,E,-103.82675816908349,A,A,-27.34894460432244,88.83722799814349,90.87662878729915,0
Female,Single,D,E,B,-84.42471604982236,D,-103.2349863674991,68.81305418650922,E,-44.243718853381566,D,-4.459084028108052,B,A,9.961711901118692,B,C,13.249911659903082,61.45372307430286,75.78575637952876,0
Non-binary,Married,C,D,D,11.10145327678652,C,-27.572002472104867,129.34437204940602,D,-49.385635503136726,A,30.426035826147675,C,A,20.19811547292134,E,C,-32.67662693683798,-48.83409053284114,-104.85447682934259,0
Female,Divorced,D,D,E,-108.31640668050359,C,-174.81167158024192,-160.67764730558693,E,-196.52590190728253,B,72.26748653554267,E,D,-38.15094207640842,D,B,199.2416707551352,97.59624984814201,164.8584512257869,1
M,Divorced,A,B,B,93.85917644370889,C,57.25461223475223,46.74132364037513,D,-148.58978490457852,E,-121.23888370075586,E,E,52.175909465093554,E,D,-111.66199068313642,-203.36980965949653,25.205172506829427,1
F,Divorced,E,E,A,-89.50412600065167,B,-69.85967871499005,-28.821260083587052,C,-17.266303369877463,C,-182.80615158758778,C,B,-58.703213847225975,C,B,49.640643096582195,-154.67406649382806,-9.002329287636842,1
F,Widowed,E,C,B,7.315275537697209,A,15.189194411815516,57.22669357344961,B,-20.751440119426114,A,11.776590299934384,E,B,161.96715619884853,E,E,-89.85706116186134,-92.94854732884859,45.24545643360755,1
M,Married,D,E,C,41.780921633583255,D,197.42018018829467,-99.33119905233761,C,61.79166767966364,E,82.10249210602369,B,B,-186.9217669832858,D,B,-238.5396330612918,-256.1791078248822,-3.9706215036733092,0
Female,Widowed,D,B,E,-37.97910213243428,C,79.90239112800742,-82.17309812511047,B,75.99548638302286,E,30.550313376670175,A,E,100.68536540982169,E,E,13.712916082974106,-17.9486251349548,23.557933734471042,1
Male,Widowed,E,D,C,3.612866605680059,B,115.09978110922007,213.52236126103196,B,-136.27256057280613,C,-47.29048681160567,D,B,131.9696939833063,D,B,40.296572106143444,156.4080194865842,10.750077331455346,1
Non-binary,Single,D,B,C,-102.1937669314551,C,-49.81310185335352,9.525719084944736,C,27.122236850276682,E,-37.46845072165566,B,A,-17.89544740726241,A,E,-136.19038168533254,-57.19574374559425,-145.80642898400765,0
M,Widowed,A,E,B,-105.81373799476792,E,91.3350865932372,-62.429166054885066,C,47.510007666226564,B,-87.30398161384188,A,C,125.13013420393466,E,A,46.1949552609893,17.015818996445216,-120.5371854029654,1
Non-binary,Widowed,A,C,A,-164.76530605903608,E,-22.738094718854303,-65.7209206564598,A,276.6244457305606,A,-27.322396111344442,B,B,52.35446233090732,B,E,97.91180898789385,-26.080005681577322,141.47872885964154,0
Female,Married,B,E,E,-94.21127915393284,E,72.47390852549512,-113.34298649620015,B,8.54838848452035,C,-186.72615582260678,A,E,89.62015139799367,B,D,146.2710201769884,167.28251855424259,-41.839045668386504,0
M,Widowed,E,A,B,1.266090137379321,A,-48.64454273472678,-19.47118253005889,C,-79.26835080283662,C,-27.901833123606874,D,A,43.79246942244694,D,C,135.72020990587214,22.200841228769537,48.14856316436163,1
Female,Divorced,D,B,C,56.46306809220323,C,38.20509648175934,-0.29501497169848306,B,70.18558752685675,D,81.14296828424334,B,B,32.258916048722384,A,A,92.48168066378415,-74.29512362201699,-7.666910069304814,1
F,Divorced,C,D,A,-42.768081965884846,D,275.0680219815206,-29.911174361324655,E,49.62575471440543,B,-10.229886578092815,D,D,61.93897021395496,A,D,166.9951662570859,150.0785883128233,-49.09023286602336,1
F,Single,A,A,C,59.98175315534529,D,60.283729641560456,-100.38552993466212,A,55.39136339511078,C,122.25518580622006,B,C,-124.41227357116969,B,C,45.14286135950739,-22.457190180077845,95.01905899800184,1
Other,Divorced,D,A,E,-67.56029422487298,C,0.2805696052796414,44.773914174632026,D,34.680212593372936,B,161.4985238323284,A,C,166.3815818641219,C,C,112.88747062759671,141.4620140301455,-42.10023696624106,1
Female,Married,A,A,B,-191.70272938426442,C,14.436355019687658,-54.891951810706274,B,59.77705759426326,D,-54.72379735174421,B,E,-112.64154489941906,D,A,175.4176685475155,1.729551968081704,65.8985260851606,0
F,Divorced,D,E,E,90.34618179571979,A,-112.36378667026845,-54.00185045368253,E,-38.99249465009477,E,7.689931191687921,C,C,29.47667311316149,E,A,-53.27708949592429,-154.92294684065664,3.610718938205557,0
F,Single,D,D,B,1.7365556317593618,B,51.3351459137944,-12.364674409656416,D,76.16772108830891,D,93.65909101656248,E,C,153.33552477855307,E,B,21.608967534997237,56.86211967243698,88.34325386399622,1
Non-binary,Widowed,A,D,E,-227.77214586404432,B,22.61036487873366,-94.91564258000807,B,7.1358985454816155,E,2.942366993513584,C,B,127.9244752455434,B,C,67.44829951023773,168.98420707573572,-99.5947264031396,0
Male,Widowed,C,C,C,-135.00539901092222,D,165.45811352066343,149.59951989649358,E,-54.46461872190005,B,-36.068996484274095,A,C,-24.24977482605738,B,E,55.66420756422106,-118.93989366820728,295.40992237973035,1
M,Divorced,B,B,A,-32.9540438534111,D,112.82035680805606,45.17952526399755,A,82.66763374473993,C,-54.94298967983,D,D,172.2996754353211,C,B,-72.5749403728108,-46.5661367183783,-50.96078281290968,1
M,Divorced,B,C,A,-117.1955494232409,A,-5.6411561462683215,-101.74746397477588,C,-76.78009966312,D,264.1229857451897,E,E,38.44764566208762,A,E,-103.0835600454288,-24.102866006585526,16.780161967681007,1
Male,Single,E,A,C,0.2058478165525055,A,-200.10384784329904,-140.7695384634447,D,115.24588965407736,E,96.3016664880561,D,D,64.70510766046759,B,B,188.27342321804707,-30.452096760399648,170.7318225244829,1
Non-binary,Divorced,A,E,B,-225.6883264069754,A,-66.35525513424638,-64.90863902808933,E,-183.08440665898462,D,38.74820904000353,A,E,-51.97307368049982,C,B,-129.89072646853245,-69.55361794715569,52.53497604359719,1
Non-binary,Married,B,E,D,-9.365776483788151,B,19.96740584793478,-80.565957802931,C,9.378924898778402,B,-164.0729435233338,E,A,15.675529961084528,D,D,-98.56551027927648,-109.71237553682356,-64.7267936300028,0
Female,Widowed,D,E,C,-35.45706920489574,C,-1.5051728864978975,-67.99409717539277,D,59.52802302015452,B,-4.953106120014406,B,D,-48.46149047726019,C,D,-16.695736695246698,-42.130629866001435,30.364655003276557,0
Other,Widowed,A,E,A,-149.83224798507527,A,-118.79398847627056,-42.119541005578206,B,-41.66446311900384,A,161.42957050069796,A,D,-108.15118164578772,E,C,-75.0188384967315,19.620717947662033,-27.488836833686765,1
Other,Married,E,E,A,-191.61512311714176,E,39.64365524980624,-153.72972178859393,D,-65.6668759061852,A,-186.37854490218942,C,C,-121.156208396952,D,C,67.90056454083135,-38.922505306362815,-165.45583371595686,0
Other,Single,B,B,C,113.91870393343612,E,-184.8951163704031,-43.792075025616874,E,-46.23373216236519,B,131.72156562241284,E,E,-18.15357810143068,B,C,12.790963635930044,103.86373325477372,95.47696763313083,1
F,Single,C,E,A,-25.132377133744182,B,89.40567180945513,48.14841560361672,D,61.753000268080825,D,74.8249926326497,D,B,41.39539289559986,A,D,3.178545650518884,-200.4555073718612,272.62693105507,0
Female,Single,B,A,D,45.40070590186084,C,-198.3572843006734,-107.4709810131361,A,-145.27028551516753,A,127.29316564149606,B,D,-24.12627825309524,C,E,-116.12792464019046,-36.53845222036803,21.930913549894555,1
M,Divorced,E,C,A,34.68093145183259,E,-310.59709610480803,-96.9182430426573,E,20.073991701854673,A,-6.6578627440370335,E,E,-79.84303843897125,C,A,353.3448336449391,-0.3538421003274395,-102.51091460192899,1
M,Widowed,C,A,C,-130.91230240780592,E,-74.85659151687753,-72.79232559528911,B,-165.4015147346348,E,-69.06129348026008,C,D,-111.07299780815194,B,D,35.294937052037625,41.00920585305003,-141.4315604657293,1
Other,Married,B,B,B,-2.3380788532746966,E,-121.39872592759733,-108.48852037230263,A,-44.80979900053947,D,148.44989567015818,E,B,-46.52165148630809,C,A,-1.2045261847401796,-77.79275506309513,95.16697284935117,0
Non-binary,Divorced,D,A,D,5.8412959987020034,D,-98.33641425383391,64.64072971202802,C,-4.199880556039645,B,44.66008170870807,A,E,63.95844065611121,C,E,117.9532645818459,-29.5711273434791,-129.87581243256508,0
F,Married,A,A,C,1.8301233679481024,A,-32.7280926824355,16.67908681374395,E,-71.94293360715687,B,-103.4210738270611,E,B,26.835503239946018,B,D,46.59244638287599,5.01166609530976,242.9003642457717,1
Non-binary,Married,C,A,A,-92.33476435871783,D,163.6022702690756,56.07246739121449,B,17.65170247883682,B,-142.48062437942997,D,E,-126.73507577162025,D,B,144.5980860281566,-40.09823258960377,48.312930804460535,0
Female,Single,A,A,B,-35.33609922108591,C,-79.94881469839642,-152.99036229979788,B,-122.00779257251119,E,38.81081628990944,D,C,142.06790960128367,A,A,-142.5015203543992,9.194628749439177,9.763535626417568,0
F,Divorced,C,D,C,270.6958574548979,A,-51.184003569399515,-202.86329013754866,E,46.229173018415416,C,56.221951327262445,D,E,54.219970539541926,B,A,160.36199023462856,-258.8663780663941,-50.786463305150434,1
M,Married,A,D,C,5.363996010745189,A,33.62448750803617,106.67905788265,C,69.13167161359131,D,-15.35710942192892,E,C,134.95650242086992,E,E,-201.14665660067303,-32.118347928815915,-14.939217694419089,1
F,Divorced,E,C,C,125.09499718814665,C,25.246929220603953,-47.79363436076174,D,-27.347786673733083,B,30.422560120920306,C,B,150.42082099654567,D,A,-13.904397509160033,-232.82951685066934,-164.76272016348003,0
Other,Single,D,C,A,-164.0320942209939,A,86.54722370349631,-164.2669635274682,A,97.6194727346007,D,-66.49578878930552,B,C,82.19643027061821,E,A,14.12453614001374,91.9900271131024,-47.403294255109635,0
F,Widowed,E,B,D,31.292117588607375,D,-33.23603675235115,2.676713841791876,C,172.98022226036076,A,72.61518580341863,B,D,-204.82630582175156,E,A,194.05316426374716,41.87896617423829,-7.264938097241743,0
F,Married,B,E,A,-29.15706362665435,A,-83.30585306944508,150.56181518832054,B,-193.78256347722208,C,150.10891031798727,C,A,-23.897270856885903,A,E,117.9667794321573,-146.22246174980032,-6.0030653634013955,0
M,Married,B,E,A,59.28866127523504,C,94.60011625774426,-136.54931655443815,A,-8.842494377738403,E,59.31633287505519,B,D,-72.738939889479,C,C,-27.36516907322416,42.14606423023223,123.56425123106503,1
Non-binary,Widowed,D,C,B,-13.808686996950783,C,-70.10028010215052,-10.520158934620943,D,-91.88009259345542,B,-151.40063032015684,C,B,-10.408481827754414,A,D,40.50514774550161,-103.16069981350098,-222.17482164912678,1
Non-binary,Married,A,D,D,105.0554884846693,D,120.82170977577971,145.54130420251983,B,-106.14919283112445,E,35.9606680455492,C,A,104.69343578964371,D,A,-122.1391135614994,-64.51619082428618,20.432159608561463,1
M,Widowed,B,A,B,138.76321742490262,C,-7.396218810356083,-131.70845119226672,A,111.77843527127274,C,-17.45845529217698,B,E,-223.68520107113318,B,A,-116.29747497899265,54.604356342398916,124.07451382708157,1
Female,Widowed,E,E,C,-154.92036069818704,D,24.122777645254263,258.66357659104006,A,7.343708552453858,B,98.3173091350689,D,A,-12.879388612471438,B,C,9.698066341274439,15.970718940566137,22.64898590372238,0
M,Single,D,D,B,13.948952109272405,E,189.85611106500147,166.2881435969327,D,-5.075347477686862,B,-180.1292341093608,B,D,-160.7575379015001,A,B,76.82299882893065,158.47579712554162,-117.2489171804778,0
M,Divorced,A,C,E,122.01487124252188,D,-147.5799825710033,53.57348181963998,A,-135.28946713562192,B,-127.44132891647068,A,E,-117.80425542616825,D,C,116.49140151055674,165.74888825314764,-96.04003616151363,0
Other,Widowed,D,A,D,170.59117505822124,C,-54.069044159780525,-89.44690926306684,D,162.92039201891006,C,78.4478596404457,D,A,64.29007097612465,D,E,118.25833077889992,26.027014564751873,94.32915531529157,0
Female,Married,B,A,C,36.41558907128369,A,-57.53164991899445,-35.95603922487622,D,7.5404266004884954,E,-54.08685333565914,E,A,-107.72202444761186,D,C,127.18837237844456,-222.84129317582403,28.363230431182863,0
Female,Married,C,C,B,-154.87335137008785,B,-27.04675700634023,127.60770060281183,E,88.2996912722235,E,145.1099268788814,B,E,-126.99451940382902,C,C,-57.621557374960275,43.799366242584355,-106.37241256327958,0
F,Married,D,A,C,-113.47929253982576,A,-3.9381840528278,-62.59237880787008,E,-47.60474203603324,C,-122.27148951017763,B,D,114.25207498704361,C,B,-18.576272181303615,-26.38017858531494,-99.77835057575976,1
