orientation,age_group,age,ethnic_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
Other,51-65,78,Black,-133.87503124098302,D,C,D,2.110162563210823,-37.31598320782505,A,-3.1196553527011655,D,B,-74.1384021975882,-57.80059813299901,186.5958936126588,B,-117.1344676345178,C,B,1
Bisexual,18-25,40,Asian,-2.8192153030407328,B,C,A,53.80666487178867,193.28344840298013,C,52.96293091012604,C,A,24.95998914546063,-90.46358840061728,-2.490468997703351,D,127.79032495216396,A,B,0
Bisexual,36-50,94,White,-13.949883115707207,A,E,E,93.65499044336946,52.44301687339168,C,157.41812664875633,A,E,-56.88553211424061,-147.75163862414047,30.59877848737586,E,188.87849990989514,C,C,0
Heterosexual,51-65,68,Other,-97.86367943669283,C,B,E,-54.9727555026172,-23.04540056850672,E,10.301601742020303,E,E,-68.32239589050847,-101.8240626203398,26.617807467094316,A,-87.1450944196394,E,B,0
Homosexual,51-65,77,Other,-219.21092181201413,B,A,D,101.43108236973188,1.063235043664768,B,106.02459139751839,B,C,-182.80606766992386,-32.18577897976303,-15.561762451172214,E,21.27285963572047,D,B,0
Homosexual,36-50,75,African American,-62.81475910143332,E,E,C,-79.42649697700129,-58.116079309503064,C,10.528108905668011,E,D,-103.30818190218243,-58.342894830052686,195.00497528590685,A,-67.42553729235436,E,D,0
Homosexual,26-35,71,Black,204.80297031715705,B,C,B,-148.72268758571389,40.93119714807934,D,21.15871199140756,B,A,99.23244871972268,82.20201640713094,-76.5682084151504,D,50.79299703826763,D,B,0
Homosexual,65+,65,Other,-13.03612184767873,D,A,E,-128.19182552727509,-61.86355478383766,A,-161.9783706378,C,A,-145.28942084952135,37.00109868825897,-271.09111909986433,A,34.54644425265372,E,B,1
Homosexual,36-50,42,African American,-46.54401537670469,E,D,A,54.17788033182999,16.29063927404885,B,-38.30877796994231,D,B,-120.14698794010086,-220.70039513663224,-29.22299779724081,C,-80.11606048821723,D,C,0
Heterosexual,26-35,66,Asian,141.9440191585553,A,D,B,-212.1530394187256,-49.46165393205372,C,-176.64969059134785,B,D,51.55481448535004,-51.89249414916324,52.44195364987226,E,184.05902522341378,B,E,1
Bisexual,65+,79,Black,-93.1783313618792,C,D,D,65.03229134818513,-8.955125546122101,C,131.6502990864753,E,C,-49.91928502301127,-115.3038659497585,52.84187695429083,E,-100.38835751714265,B,E,1
Heterosexual,18-25,24,Hispanic,-112.36386965936876,C,B,B,0.8297895760829996,20.42900250574201,C,-153.14975121762663,E,C,165.68278229144144,-274.3027686334346,159.67118157200736,C,79.61945431987246,C,D,0
Homosexual,51-65,42,Hispanic,91.3948816531033,D,B,A,-28.930031418170437,-119.40784437722004,E,97.24772561601407,D,A,-217.25347484310626,62.03859690364864,9.590442972571944,E,157.57461067412183,C,B,1
Bisexual,51-65,39,Hispanic,135.95986593097368,C,A,B,-49.991111409075195,-89.87567260366653,B,-18.260927302606834,D,C,-67.44929065725877,-38.974048692962235,-15.110329045275014,D,-35.81295335367106,C,E,0
Other,18-25,78,Hispanic,-28.463287435536845,A,A,B,-103.87082284095793,4.985471283188883,C,-182.60627329911935,D,E,-101.94591200059433,5.845609671848623,103.92099979801816,B,-99.25994082059275,D,A,0
Bisexual,26-35,45,African American,-0.9635521576825719,C,B,E,181.95236501496555,-46.186074337695274,A,27.22722886617484,C,C,5.962345949963455,-44.28509218067106,14.070805566558933,E,42.095423381755005,C,B,0
Heterosexual,65+,57,Black,-226.31970734615265,E,B,E,84.1709245935225,-49.79073450785732,C,-95.51078259942986,E,A,-89.63192266237378,-102.09148439603044,66.21013973718541,B,-6.563610330418756,C,A,1
Other,18-25,53,African American,-120.12051647106645,E,D,B,-229.25403048555202,64.1202235715695,C,-33.79984159332917,E,B,17.03581527704717,236.4138367984468,1.5296588546671237,B,125.73058873177578,E,A,0
Homosexual,18-25,35,Other,220.34736349558145,E,E,B,61.01138588022498,175.46509303491598,B,23.444187239157007,B,B,-106.08262994400674,26.56673548882641,-170.8280413033086,A,-87.84062963816316,E,D,0
Bisexual,51-65,94,Other,-21.404024506757693,D,D,C,-20.90189116072024,-7.964260058398581,C,90.91757642669138,B,E,-80.70702718837485,279.8467855789202,167.1914180799899,E,-46.860491567620585,B,B,1
Other,18-25,28,African American,77.62898405222022,C,E,C,-250.33859474329114,-10.902794026258565,C,-147.0500501538587,E,B,173.57386550363657,52.58823258200368,-26.166743617730052,A,-23.224578703448397,D,D,1
Heterosexual,26-35,27,Black,-147.71823111380004,E,D,A,117.7634618497332,23.839357750338795,D,-151.95705792795954,D,B,-2.644714854552991,-38.31388354819773,77.53815117845873,B,-36.108730908271944,D,E,0
Homosexual,65+,95,Black,-18.64014337858291,E,E,A,3.222942569730626,-2.1359119846685046,A,-26.892430234449073,C,D,32.86424079033173,29.306697114718837,3.4523003160068026,A,25.53860562551809,E,D,0
Heterosexual,65+,52,White,121.35085458984847,B,B,C,-92.73269688390641,44.94241677095517,C,-112.2823281209254,B,A,110.4084425436568,47.556092871555634,-97.83738719996649,D,-40.469589443339935,D,B,0
Heterosexual,36-50,21,Black,-58.02329688832485,E,A,C,-199.62197149938322,109.68537948450121,C,-171.18194001524287,D,D,26.35428918585972,58.469002270972936,47.426807701126585,C,50.20763264421464,C,D,0
Heterosexual,65+,55,Black,-145.17540362436057,D,B,A,-84.24376100105995,133.17909556753762,B,-109.34575361519703,A,A,-68.89133085245463,233.19708100678173,148.9829595886454,A,-40.28332389141433,E,A,1
Heterosexual,18-25,79,Black,90.21933105630607,C,D,D,83.80797092278343,-103.96659005318436,A,-108.93444373426213,A,B,-8.272813140563537,-107.0225784332697,-71.64578787994375,B,110.5688961297951,D,B,0
Heterosexual,18-25,89,White,136.2679444179031,D,C,A,70.62450719002504,-116.82208769799746,E,-15.023190821322272,A,D,-130.99831909988617,-10.746936677599301,28.861394967272112,E,-174.4011986005816,B,C,1
Heterosexual,51-65,91,Other,-38.183281607684165,B,C,A,73.6149311311862,55.964353780273534,D,-6.552937414439941,B,A,66.4309963113607,87.38684563127437,137.98801744724904,C,55.22206325079597,D,C,1
Bisexual,18-25,51,Black,37.78188472200955,E,D,E,125.65795540385662,76.1254515990629,C,71.29961901194677,D,C,128.52687221081115,-172.08935452271638,150.0302757471822,B,-70.69819143424937,B,E,0
Heterosexual,51-65,21,Black,-45.57217570587963,A,E,C,-37.57933254440628,-76.2749941784429,A,165.90898453593283,E,E,111.71413091857028,-261.3359167777715,-79.44534708985928,D,32.723716710637454,E,E,1
Heterosexual,18-25,29,African American,107.37037636564135,B,E,C,81.33217399686632,-66.01979650697321,B,-26.53471981657876,C,C,106.766830272527,-17.816076187106006,36.56920207844834,B,-48.26031658143007,C,B,1
Other,18-25,24,Black,142.57247861808102,C,B,A,-151.67581335113124,13.75118341723001,B,125.24206717378628,A,B,-55.03414873343697,-91.96688376511376,52.9629746837578,A,52.06722390985522,A,B,0
Bisexual,65+,34,Other,108.5035254220915,D,C,E,-108.46550397688463,150.996754794245,C,-11.009512148755194,D,B,19.81551359583991,-13.74910163547678,30.735555645843355,C,11.483569340526286,D,E,0
Homosexual,26-35,62,Black,-24.269353805307606,E,A,A,-11.833478930665734,-127.65436436877961,D,-67.05614954357887,B,B,253.64300515066716,73.56083667120784,-87.51139473477463,D,10.836891649199336,D,C,0
Bisexual,51-65,53,White,47.01081632647628,E,B,B,-36.20629078446251,-53.69052518956552,D,23.77684162888713,D,B,11.746768760522867,-20.34881283780122,160.1892000710626,D,63.188073419326194,C,B,0
Heterosexual,18-25,88,Asian,57.25012615729711,A,A,C,70.77644041815894,-84.86869246468915,E,-140.12741576127885,C,C,144.6116251005249,-32.17479959805784,76.02022076490333,E,-167.81983696218145,D,C,0
Heterosexual,65+,50,Other,16.074456319012732,A,A,B,-39.86886051681912,108.80465950257015,A,218.92548694982912,C,E,3.8410512686105798,216.90108783340114,81.1409861009844,B,78.22177204927986,B,B,1
Bisexual,26-35,58,Hispanic,76.77684151064815,C,A,D,-107.39752970562894,-166.7413387252885,D,31.03136632178531,B,D,-21.513436114866977,68.9815333631138,-153.14237680098023,C,9.719140335486204,B,C,1
Other,65+,34,White,150.8115076371748,B,A,B,-63.85058357140242,75.43113249503189,E,-93.95828845366736,A,D,200.26479865183714,-32.540878383420576,-49.28159172856987,C,18.85821337988527,E,D,1
Homosexual,36-50,53,Black,14.78318510676358,B,E,E,99.60399046556238,9.58671931066053,D,65.23815097148392,C,C,-61.207669013803546,10.730834432323007,9.10061184552198,E,87.7599107026773,A,C,1
Homosexual,26-35,81,Hispanic,61.3691508767777,D,B,B,-108.8251922612259,106.6955289734846,E,-66.84286160330976,E,D,32.089796567842704,-66.79471786009108,-119.51782878814797,D,-149.42692716658357,D,D,0
Homosexual,36-50,84,Asian,57.369926646152855,D,D,D,207.88216550871343,-44.7823822295951,E,15.005294098384653,A,E,-23.682359125255754,-236.0518634891155,45.15075082399218,B,-68.0712467252625,C,E,1
Bisexual,18-25,65,Black,-132.60227357940897,A,A,D,88.60825926915268,67.53899586999562,C,-32.787171131939544,C,E,-199.1220957958269,58.672118563861375,105.06188056767836,B,-95.2500005720347,D,C,0
Other,26-35,56,African American,160.20835440876237,D,D,C,32.096800293769356,-198.86345388212803,E,68.50090027409453,E,A,42.236847999383905,75.48013854386998,28.291286995160657,E,-26.352052327550307,A,B,1
Heterosexual,51-65,80,Hispanic,-95.3677207043903,A,A,A,45.381531611277246,84.19567526356452,D,128.01851897767799,E,E,6.0333528425707685,-71.19349652188485,6.468022961344228,C,-39.49759471707623,D,E,1
Heterosexual,51-65,49,Other,52.7597068121432,E,E,C,132.21777568096064,6.948854987990439,B,-2.2967694655581736,C,C,54.10820792465232,363.62488800543827,-66.28075986070577,C,65.58987155191187,D,E,1
Homosexual,18-25,29,Other,2.554133549104899,A,B,B,79.24486102112822,-9.460405849457498,C,19.051499156137915,B,E,-92.16312524776056,6.280624696973678,-23.432496570917856,C,-65.55180172171092,B,C,0
Heterosexual,36-50,85,Other,128.66518376263912,A,D,C,-105.51458909827556,29.275802904724895,D,82.72270801034948,E,A,77.2029467571029,-140.82818372889903,-19.625531587921046,C,92.91898159891238,A,C,1
Heterosexual,65+,37,Hispanic,112.05074048949106,C,E,D,-2.2442815905042,-108.99202228316982,E,75.78371084451277,B,B,-158.7721300859053,-25.27555355087631,-161.16599636357816,B,8.69863259233094,E,B,1
Other,51-65,60,Hispanic,-52.403298516994255,B,E,B,157.7991431558153,-145.5159192151426,D,23.434218648967086,A,A,-61.98578601933718,-13.315179180701463,95.45751361814804,D,56.845091338415735,C,D,1
Bisexual,51-65,68,Asian,92.77851495652693,C,D,E,-96.6058915187672,-36.282575849496695,C,-97.76074378574228,E,A,42.60110111234647,167.8479926402659,-44.30696806898885,C,-120.47415068877207,A,B,0
Bisexual,26-35,92,Black,-116.84753064910542,E,A,E,54.78236549195139,-164.2904544899137,D,-64.61095379922858,C,E,79.03930971281389,26.628948823310555,47.682379890477286,B,66.48918112925757,B,D,1
Other,36-50,85,Asian,-238.2055279459688,E,A,D,166.54569824224083,-62.36092208934502,C,0.6955661451616019,D,E,31.53789467553021,-73.5124565391732,-11.863554917811147,D,58.127678198220366,D,A,0
Heterosexual,36-50,38,Asian,-67.31767705777341,A,A,B,-41.96460766807489,-56.25027892354023,B,172.81454142374025,A,B,16.500650582249037,24.160120268656744,-195.26077163272794,A,-126.016816597186,E,D,0
Other,36-50,54,Black,90.9237172532118,C,A,E,-114.60537310784953,-88.00916195980345,A,-74.05095989528976,A,A,78.6686890442907,94.96805594570344,-100.03852654913076,C,27.155553182720844,B,D,0
Heterosexual,26-35,35,Hispanic,218.5180769209173,E,B,B,-57.72090486749899,-85.6304183377745,D,48.54384019375637,E,A,41.29589927711266,-50.6772444976566,-63.7653956854397,D,-134.50851792888386,C,D,0
Other,26-35,21,Asian,-62.68944862334389,D,D,C,-62.313447603703686,-110.90494903723697,E,-71.55636536920765,E,D,-38.51793259287305,2.654389013468252,-26.269400192345117,C,-175.60268937361724,B,A,0
Heterosexual,51-65,58,Black,-49.73697408826553,A,A,B,83.86453182440128,92.21865797436054,C,-78.59429816043813,C,D,33.830595930555184,-17.312193667430048,-18.412230543746745,C,-189.0323953693944,C,E,0
Other,65+,31,White,-101.15279940935902,D,C,B,80.89115412753812,-144.53432551548252,C,38.65533399957648,A,C,87.21429680586107,-97.44368828401724,117.32538095797634,D,118.5949386820025,E,A,0
Heterosexual,65+,48,White,-82.30439474599595,A,D,C,40.01774673734976,-38.91952313709125,A,-159.2342824022757,D,D,35.55810577613707,155.70209198696355,-24.769690652241426,C,24.70181026634723,A,B,0
Homosexual,65+,37,Asian,159.94223114095075,A,A,D,280.02022817825616,79.03514242537682,A,-3.117327516236709,D,E,-26.445915491813714,-177.4551751409618,-91.28731835682407,E,-84.05117929577277,E,E,0
Bisexual,51-65,83,African American,81.17210385143974,E,E,D,-41.19316403332012,-61.59668669725221,B,8.427521340911165,E,D,-3.9129941524551772,-131.32840674843956,-100.69944902719989,D,27.996549692622107,D,D,0
Homosexual,51-65,24,Asian,-54.30298409185035,B,A,D,62.82408490021039,43.560476742692565,A,92.08551021154088,A,D,88.84404127148304,58.5897958860319,8.464096046703434,A,-42.66995871785095,E,B,0
Homosexual,36-50,58,African American,109.31141039986882,E,B,B,211.15932977568013,24.330865040512194,D,69.35007837838255,A,C,-132.7822683922049,-6.4604199538055695,58.62721619695228,B,124.26882233927134,B,C,1
Homosexual,18-25,99,White,40.10587804536115,E,E,E,-221.40803214638325,-124.19109400764512,E,-95.46827842041817,B,C,-5.436315968699245,-10.130003823448726,-22.632858406088538,D,-154.69785431281912,D,C,0
Other,51-65,25,Asian,5.646671020871506,E,E,B,-58.97979319833316,-1.297502347002742,B,-49.78706195355919,D,B,-23.277657788639868,47.234164642913434,-112.22581419345543,D,-13.145595169831381,A,E,1
Heterosexual,36-50,68,Black,94.2539218014652,E,D,E,-198.74392574569816,-20.573179993489042,D,87.17781907273466,B,A,96.33201177023433,-3.944656870200159,-116.2306759586299,D,-22.850920674733814,E,C,0
Homosexual,36-50,74,African American,-32.502630948121414,B,A,E,-38.819582755798145,121.49518088322806,E,212.11250433490574,A,D,-57.8303217232495,26.959546520779888,34.9934228998091,E,112.18652530937985,E,B,1
Homosexual,18-25,20,Asian,-53.24107049551346,C,E,A,-14.784872391838464,114.66782424389356,B,158.25316005218656,D,B,-42.08405433117797,189.0030137884723,-13.926103382895693,E,77.17650304841072,D,D,1
Other,51-65,48,White,13.466818210784783,C,B,D,74.16746166987211,-17.518714018487817,D,64.367069491544,E,A,-181.93741266162647,36.5597848939437,74.64469378695527,A,-165.14059388212473,E,D,0
Other,51-65,37,African American,33.77670272535564,E,A,E,-84.09773857941315,-81.90649558030026,C,-33.09303768589713,D,C,-84.58623607667614,97.17595431956354,2.8914880064241455,B,-49.24772457441369,A,D,0
Heterosexual,18-25,25,Hispanic,-49.63514482924103,B,B,C,-5.4683916891209705,-66.41313316572058,A,171.7685641688573,C,D,-10.759826002302605,22.648239367237842,64.74246088445844,E,61.69428458233788,B,B,0
Other,65+,78,African American,21.41428205504681,A,B,B,57.09635427733608,49.229887641246414,A,-76.95928751245734,D,A,-98.34867765260236,-96.69635306086607,-86.5952185440023,E,208.185739784407,E,A,1
Heterosexual,26-35,29,Hispanic,-59.1878170885273,B,C,A,146.91289589481931,193.87015179935975,A,-6.008746847323752,C,D,237.79721699756217,-61.58995218310952,109.92814845389312,A,-40.34968827598528,A,E,1
Other,18-25,98,African American,12.713425268136824,B,D,A,138.79263610962903,-131.7445248622395,C,62.705723253672275,E,C,82.81714090936525,7.871703080073831,-1.5219508507972273,B,-20.923967913966507,A,E,1
Bisexual,65+,99,White,116.55192384099581,C,C,D,-92.3430715181045,154.71097696599804,B,-34.17105586161278,A,E,-92.50286338851863,-156.05187959902312,157.61506606433616,C,78.26802310204427,D,B,1
Homosexual,26-35,98,Hispanic,16.318914116869554,C,D,C,-121.7833476020959,-52.60032259461881,A,-14.015486744452362,D,E,-158.9115346658686,-80.27808205725529,27.855393622042058,E,-89.08369346530827,B,E,1
Heterosexual,51-65,38,Black,-105.44700820639356,E,C,A,122.68711276936632,145.51502597959345,C,-146.84127269705243,D,D,128.88402076437487,39.63585249619172,8.406428739529897,E,265.97905177375674,C,E,0
Homosexual,26-35,58,Other,179.32399345808898,C,E,A,-59.56188046873625,138.9438753332535,D,-246.52226517684085,C,E,-8.362924019963005,-128.32331158583483,13.07034985899382,B,-74.88161643189542,D,A,1
Other,65+,78,Hispanic,-92.20883579189221,B,A,C,7.82108618067469,70.07275189235102,C,144.21272546556347,B,A,-29.833066905496864,85.21366017168044,-67.21607689103341,B,223.0900786084037,D,E,1
Bisexual,51-65,45,Black,-7.046832637673236,A,C,E,50.90371392301748,111.23412719669064,D,178.34080684078995,D,D,-90.540641900312,9.882808287979811,75.9588608236693,B,-53.30068117789075,B,D,0
Bisexual,18-25,29,Hispanic,40.32835001458074,E,A,A,36.10954220731453,-26.764619873987026,D,-14.375607825197111,E,D,35.23515250493992,4.707946385312982,-184.19521163453823,B,80.91267010245515,C,A,0
Homosexual,26-35,53,Other,72.08749890814212,E,E,D,42.783048429953034,3.2705357334868137,B,-10.990093750886889,E,C,-128.37687378454018,23.18118854607967,-60.76876027849223,B,283.3603329884854,D,E,1
Bisexual,18-25,67,Hispanic,-28.98130191090888,C,B,D,100.6449815652987,-60.712534051441224,B,86.18202173721828,D,C,32.092704090878655,102.30960322328102,70.35777091099438,B,-87.74886250420765,E,A,0
Other,51-65,60,Other,-107.77848727289229,E,A,A,-48.574053863618445,136.79112313435186,C,7.858364310564014,A,E,10.651594355245148,-124.28618257349268,-25.169236684104746,A,132.28267087930445,E,D,0
Heterosexual,51-65,45,Other,-33.49082582375048,B,A,A,61.47461077687603,51.91036569616887,D,-18.936849328926435,E,B,22.93432880424369,-75.64246222567571,95.8418087220112,C,11.810509851259408,C,E,0
Bisexual,36-50,92,Asian,242.45277264569154,A,C,D,9.341676369045931,-139.29107849962202,B,85.92591712580784,C,E,-47.64868176511557,8.956295055923887,68.79192692753928,D,135.38329035632097,D,B,1
Homosexual,26-35,21,White,-93.0945831255283,E,E,C,-163.26400051053474,-155.38031106830024,B,10.51812631245513,E,A,66.22501737102954,-1.1486694795019623,91.85284965552003,C,-4.0512424649760606,B,C,1
Homosexual,26-35,95,White,-267.3512065478757,A,A,B,-84.85381385271269,-13.639634554349827,E,-145.52333956427975,C,B,104.63771539411346,31.516775375768162,-4.76696061496603,A,-42.50947982516383,A,E,1
Heterosexual,18-25,68,White,129.22801244795895,C,A,A,12.966788006190939,-1.738055399952079,D,111.8364782142147,E,B,301.59889999632037,-39.38656980677152,-10.94634261991108,E,-55.39417825220998,D,C,0
Homosexual,26-35,18,Hispanic,68.63398940878588,D,A,E,-7.501958789858361,-39.35737622231557,C,46.21600184600907,C,B,-87.11487715840126,-31.5883392625313,15.505016477125775,C,46.24837682355975,D,C,0
Homosexual,36-50,85,Asian,217.70512237494404,E,B,C,188.66765953530134,-74.37795031887713,B,-2.6045023320771974,C,B,-51.61425632048231,-46.61186116292175,-123.89507506736493,E,-107.30350531790282,A,C,1
