Gender,religious_affiliation,Race,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
F,Jewish,Hispanic,55.42651637104545,116.2384852829034,A,D,D,E,A,B,75.26149189023728,C,-5.614275166927802,C,B,53.0079870198828,92.56044378527064,40.79938299702797,B,0
Non-binary,Muslim,African American,19.810261379473154,120.48896707872647,C,B,D,E,B,C,-23.775789247016768,E,-77.89053128498018,C,E,5.436731500228379,27.366241606303344,-163.86100357964844,C,0
F,Christian,Other,149.26803541465793,-162.87096111870264,D,C,E,A,C,C,-3.727773912439865,C,-10.28067269336979,D,C,-42.42475332866697,89.70364391910543,-39.34713580434878,B,1
F,Other,Other,-119.62567898208218,-100.57295804910208,C,A,D,E,A,D,22.803992103454227,E,100.34906174462117,A,D,-14.330681439026389,-241.48579572498795,96.59367293868847,D,1
M,Muslim,Hispanic,150.12569217759307,94.0090803967247,B,B,C,D,E,C,159.22073320056398,C,122.74599567783791,A,E,78.22895147261318,54.768724058910166,72.6124770382598,E,1
Other,Jewish,Asian,-43.6283794750352,3.9943998181046734,C,C,A,B,E,C,154.59159886016332,E,-87.83236812368284,A,D,20.988829756768315,87.06532983615669,141.09426018384522,B,0
Female,Jewish,Black,31.225970337425778,-30.981680331988926,D,C,B,B,E,E,-72.40658700086698,E,-124.66601512253057,B,D,108.44923230488214,-146.76786232382278,17.621309139688684,A,0
Other,Jewish,Black,-92.15912304666772,37.00032352288736,B,C,C,B,E,E,78.93789085481056,C,-94.76505137358761,C,D,-131.82481723871265,81.43288406033254,153.8205467222329,C,0
Non-binary,None,White,-29.601314147827306,24.279009979159287,E,C,C,E,D,A,-185.77583748813734,E,121.54994569851848,B,E,52.52443662532117,11.826773202670344,59.43024140713715,B,0
M,Other,Black,19.679928100060206,82.1477373069878,D,A,A,C,A,B,-59.431283744949184,A,64.52823800036953,A,D,-171.11501954810547,-13.345299780666814,-61.447969269290404,A,0
Other,Christian,Hispanic,80.76955227579698,184.51320715308174,A,B,C,D,D,D,-105.87772997495073,E,140.24791802910244,A,B,-242.95876297155758,37.94813310396381,72.9977660640139,C,0
Female,Buddhist,White,-209.31864333901083,49.23662064790313,D,E,E,B,B,C,-38.05026486811862,C,-37.63223644953866,B,D,83.28780818462357,73.39035735105286,153.28586355131657,D,1
Other,Other,Asian,-108.86598523607059,189.50500135503867,B,E,D,A,B,D,-261.6879830535711,C,-59.327755170455156,D,D,42.06201561239511,98.88037624033342,-75.58125956793698,A,0
F,Other,African American,-76.15989776475553,-25.15646127275849,B,A,A,C,B,A,119.18281374854595,A,197.61884527071174,C,C,-35.02033369180395,88.5968062446036,-197.26530124524547,C,1
Other,None,African American,-10.474293211651872,35.549467746617715,E,D,C,B,A,C,62.83556375788015,B,22.592728251993694,B,B,-190.8541029444548,-94.78295307537051,-86.28324252089882,C,0
F,None,Hispanic,26.404326441039206,11.175083885604693,A,A,E,A,C,B,91.36960921283985,B,45.89101653941381,B,C,-109.20394205698265,-104.66438682776416,54.725440116019165,A,0
Male,Jewish,Hispanic,36.36401163302052,-129.056889234414,C,B,B,C,C,A,4.687675230208586,E,80.95639909278484,C,A,165.31195783872732,132.77091235910453,19.898880926628042,C,1
M,Hindu,Asian,-156.90137008620115,32.94483186294603,B,E,C,A,A,D,-266.9225482976254,C,158.92422895553054,B,A,-36.437033701623314,147.15582799239758,87.88379656612732,B,0
Male,Other,Black,85.25581347928491,26.419889369532395,C,E,D,E,D,B,31.578923182989254,D,4.819021308881453,B,C,21.217479902096763,-51.14252690790278,-53.162518040705685,B,0
Male,Muslim,White,-20.989097806931262,-135.45171685867402,D,A,D,A,D,C,-105.53638961822362,B,-32.86676937842219,D,D,54.525673640503236,98.0814049124039,-23.932964461377583,D,1
F,Hindu,African American,221.8892238849353,-36.40999784745836,A,E,B,D,A,D,-10.21761525148234,C,58.99021066158545,B,D,90.42764425235413,39.192662984986875,30.41200915036552,D,0
Male,Jewish,Black,-206.60167882457222,-77.48063935723529,B,A,A,C,C,D,48.451870246286994,D,37.50190240769115,E,A,-63.48724072478076,7.384891105983732,103.70505220501703,D,0
Male,Other,Black,-156.37134902765783,304.2177845806133,A,C,C,B,C,E,-172.98148754051363,C,-89.72702256719029,B,C,-84.57534212214487,-268.2494738287699,-75.53382752384088,E,1
Other,Christian,White,3.252241155403604,131.82029356295084,C,E,A,C,D,B,6.373165321356529,B,27.365185658303858,A,B,32.409855263895174,-23.753619979370285,123.79352038479838,D,1
F,Hindu,Other,-25.938915988925682,-109.04614364338367,C,E,E,C,A,E,-69.23213655640151,E,-0.54409898536148,D,D,65.20738131249414,-75.46126609116514,53.14311623776232,D,0
F,Jewish,White,20.491661288210874,86.0803645574722,A,B,D,C,E,B,29.834004205282582,A,-11.343216772794932,A,D,157.94767157315675,-54.45196766149225,-19.778088804107654,B,1
F,Christian,Hispanic,46.793517749760476,93.70524185138204,D,B,D,E,E,C,60.40771350569499,C,-67.52603804843524,D,C,-12.946286527664203,-41.10337593673663,203.51461232205904,A,1
F,Other,White,-148.91237901467252,109.40239738470838,B,D,B,D,B,B,36.352245795321785,B,31.6770323511993,E,C,54.1086307051187,-111.64599660577485,-69.22136539888805,D,0
M,Christian,Other,-132.8383037759382,0.4835931099179794,B,B,E,E,B,D,17.121754393252516,D,-49.55522929261396,E,C,133.60123209671508,-162.49600223365013,181.58844286161516,C,0
Non-binary,Christian,Other,117.37167127610428,-123.1412577854839,E,B,B,B,A,E,-86.13288911806647,E,91.723938064982,C,D,-65.06240885324688,137.08540105877492,-149.79228867704913,A,0
F,Christian,Hispanic,-109.21243040121612,7.534149053635372,B,D,C,B,D,B,-166.08967185387263,E,-70.86785033300072,D,B,-207.380878014576,109.2915040162574,117.40466946669208,D,1
Other,Muslim,Black,-130.2760553239895,12.405526526632686,A,C,E,A,B,E,58.30824741559213,E,30.77553914847282,A,A,55.55393710306079,87.2104751714237,-137.23056738356766,E,1
Female,Buddhist,Hispanic,176.05399562379148,-27.558243599706984,D,A,B,E,E,A,89.54515477585406,D,47.588659328110666,D,C,-26.997672689469148,101.42013645826484,0.08710382756999172,B,1
Male,Muslim,White,-42.295724229930705,-68.63689132184606,D,B,E,C,B,C,122.92512494476964,E,-48.490870442295524,A,C,110.67575219314607,-47.10994188302284,-26.79413786539331,C,0
Other,Christian,African American,-15.049459186672259,-27.504608202674014,C,D,D,E,A,C,96.01786473559069,D,153.43114067676512,A,B,71.09768221227957,118.4042987643419,-65.86533561224489,A,0
Female,Christian,Other,-84.20787105023594,-30.458734784029257,D,A,B,C,A,C,-107.48538928752669,C,-101.4719876554456,C,E,-2.5025959512704112,-23.760440517466648,-38.97741902435362,C,1
Other,Christian,Asian,-14.418470731673668,93.1728016603451,E,C,B,D,D,B,-77.99366765437283,C,-173.10412324905607,A,A,-36.18639773379791,289.53677270286727,30.93493541286189,C,1
M,None,Asian,-87.05406908240178,85.92152202219822,A,B,E,E,A,D,-7.895859319823703,E,154.83881944423433,B,C,-132.47030877470525,-79.53724878802866,84.68473942103542,A,1
M,Jewish,Other,-38.11541001460612,-64.2622371494758,C,E,A,E,E,A,7.496817702672249,E,59.941918548081006,E,D,207.51209480668345,-16.67744768867106,87.53694233810597,E,1
Other,Muslim,Asian,-37.157256484209,21.54839146059514,E,B,D,B,A,C,-71.67463922650266,E,-169.43084508072644,E,D,-78.73207988929958,-49.45550134233149,373.6507346059751,B,0
Non-binary,Other,Asian,90.78031423827039,-17.82101084247153,E,A,E,B,B,A,-19.031366088075597,B,-75.4884087494963,C,A,-92.5959484082317,61.37064103307029,-9.307714924323486,B,0
Male,Jewish,Hispanic,-17.200029018245147,100.218767901416,E,A,C,D,B,A,-3.9049362748834477,A,-10.849767877196099,D,A,-26.17503323650343,-79.34206900043502,26.766449657785195,D,0
Other,Buddhist,African American,53.25120993125485,-40.80227368437115,B,C,B,C,E,C,-17.64629970826722,E,-15.803930586861059,D,B,62.483797979275465,13.947985705997162,91.26018279433768,D,0
M,Hindu,Hispanic,15.1660895128577,-48.235682966629625,E,A,A,D,D,D,-78.19749248590551,E,-54.5972298683865,D,A,-39.616523458002064,67.62181954237361,24.977842166441025,C,0
Male,Muslim,African American,-31.967149853677935,234.25803822487538,B,A,A,A,E,B,45.75031777697461,B,-7.3969442858175265,B,B,99.45854711883966,174.23531675780143,-22.557910709432488,E,1
Male,Other,White,135.76488816212674,38.6415825252945,A,D,B,C,A,B,92.12787404364244,A,59.839612618612506,A,B,-99.42596133626611,171.64271110476955,53.593656320995485,E,1
Non-binary,Christian,Black,99.45182355723318,-143.20343142244855,D,A,E,C,B,B,95.65484284471117,E,-10.341583302332912,E,E,-7.333623639336604,-91.60186080251732,90.8787821689829,C,1
F,Hindu,African American,76.25740901171238,-254.70998360864434,C,D,B,B,C,A,275.5199113288349,A,129.87554208054547,C,B,91.83665331873614,138.9548127887123,92.06081873593384,E,0
M,Christian,White,-20.171387016484683,259.2479640079705,C,A,E,E,A,E,-76.73999806053378,B,13.898338402892959,D,C,114.4727293948568,-84.83515624081618,7.2637435666787376,A,0
M,None,Asian,192.8692617049994,175.93901106250613,C,B,E,A,D,E,28.949403814002505,E,250.813889126337,A,D,80.97236779940752,-15.225383663579123,-36.307027591705314,D,0
Female,Christian,African American,-94.67972606667357,125.62732300332075,A,A,A,D,E,C,-95.050042976964,E,247.9624237259535,A,D,9.01793774289373,-3.91710724877075,-3.6799824172199584,E,1
Non-binary,Other,Black,120.42207270573368,15.375409592515144,B,B,B,D,C,D,-25.874084089780787,C,-23.423163690936132,B,E,53.54203485033145,49.97271423077435,100.6220377980449,D,0
Other,Muslim,African American,94.05158088878441,-80.12452797343038,B,A,B,D,D,C,88.8732834077493,D,124.99375227765377,A,E,-90.70224353909886,-26.928051145498856,46.24524643032092,B,1
M,Hindu,White,-31.788669849107272,19.33357099951783,A,B,D,C,E,B,157.53574122955726,E,46.09605166742191,B,B,49.45763974475872,118.88033250574897,-43.23940610419696,D,0
Female,Hindu,White,-20.856765883278,139.98901172249728,B,B,E,B,B,B,93.3604145775652,A,24.05277949301693,B,C,-73.33835488571546,99.0459120143927,118.46448813659627,B,1
Male,Christian,Asian,9.060572935351837,-23.101085695058497,A,B,A,A,D,B,28.69834479354249,B,-25.97700636391993,D,C,-132.25044762886435,134.9390728424698,-22.072947335735694,B,0
Non-binary,Other,Hispanic,70.0223277204839,1.1036661324184143,A,D,C,C,D,A,-75.18313977538233,C,60.66561602212237,E,E,36.90704953559229,-66.55180208128427,-62.97843742343701,A,1
M,Christian,Black,7.7750948498029775,-84.75882276840878,A,A,D,E,C,E,165.91797543834448,D,115.74222459422742,A,B,-5.349451142216088,69.74336123981978,-269.36339486152093,C,1
Male,Buddhist,African American,-50.59851184193648,18.844679406045657,B,E,E,D,C,A,11.753335661086476,E,-78.83578134284328,A,D,84.69556872199881,19.215673868664112,80.39619942455244,D,1
Other,Buddhist,Hispanic,-77.80194040181121,-19.92244353328864,D,A,B,A,D,C,35.31991374309637,A,18.774066653933367,C,C,16.767737191150918,69.31137682706326,-132.98040107298746,E,1
Other,None,White,-148.26395976710154,-30.371119429251227,D,D,A,B,C,C,100.86989018161543,E,278.5418631643207,A,B,33.95003151033202,-105.65941679774322,33.39252151834048,D,1
Non-binary,Buddhist,Asian,66.87070537935321,136.87728443777968,E,B,D,E,E,E,132.82231831140535,C,-159.2745795886331,B,D,-65.77081895397228,93.84265996271961,-86.71965717277995,A,0
Non-binary,Buddhist,African American,37.69072814266853,-121.08895419368835,D,B,D,C,E,E,-142.37199300995863,C,-113.19868718454195,D,C,125.59813963020343,-71.25738377585233,74.25381381014734,C,0
M,Hindu,Other,144.21164026731395,20.95904878306545,B,A,E,B,C,B,128.0267909813142,D,10.78268238880369,C,D,87.60723732457897,212.35502931254734,75.0597440691662,C,1
F,Jewish,Black,163.7717586534295,67.64879902058367,B,D,B,A,D,A,-15.798223728445523,B,0.44853989750819906,C,B,72.18908000250387,58.31815760119308,-42.1287240227228,E,1
F,Other,African American,-159.73052745737053,-188.62895714035224,B,C,A,D,B,B,19.115551326032264,E,60.33228113237381,D,C,-128.93500413598517,50.910360425124544,-157.42332200356012,A,0
M,Jewish,Black,-82.32188169545968,-16.46625516792731,E,E,C,A,C,E,100.41616519066791,D,4.419881257635908,B,E,72.43190517211153,3.105324470073227,30.53165012055446,A,0
Non-binary,None,African American,-211.54487249551838,41.260422826432986,D,E,B,C,B,C,18.884835203212354,E,-14.59965842842921,E,C,-95.3931551607263,-11.364102005394711,67.73311294383969,B,1
M,Other,White,29.44708693438369,-24.80874116423134,C,B,A,E,C,E,3.2267311261060487,E,174.15207072573483,B,C,-113.74771069510822,40.09534164573166,-7.68111831184653,C,1
Non-binary,None,Other,96.93199910371439,151.97507109337937,D,A,A,A,E,A,1.5537054740710587,E,168.51273309910454,C,E,67.22991505687483,25.426461266333643,123.42444012091411,C,1
F,Other,Other,10.392518782550795,11.574323911232327,B,D,B,C,B,A,-151.00224174903988,D,-92.30471901304279,D,D,-17.03030920880034,-19.958071300140297,-258.94043641352806,C,0
M,Hindu,Other,-180.85746353771867,65.86826539638709,A,A,D,A,C,D,-39.639851052905016,A,11.686838813072315,E,B,15.895084329341236,-67.18158796787964,-26.3816894916988,E,0
Female,Jewish,African American,-36.48372146852517,11.042945634235808,E,B,E,D,D,C,-144.34672076457738,B,-64.67568858736834,D,D,67.71679641636584,70.49488550683995,-10.967088084622926,D,1
M,Christian,Black,-65.83984528421281,-64.48834100480066,D,C,A,D,E,B,60.03762856303408,D,102.8533257403266,B,C,52.02822461558303,-52.105219721381644,-40.45103091426891,D,0
Female,Hindu,African American,-39.47610722623298,-54.65712380680653,C,A,D,C,E,B,72.51009216803716,A,-29.991011462522998,E,A,-32.778693602407685,-199.2489713433805,-45.87164652065411,B,1
Non-binary,Jewish,Black,-128.62435006810017,84.30664672256727,A,E,C,A,A,C,-62.30145743782284,C,106.96588054408842,B,B,92.37239335381616,93.80926002379854,-173.59789649505325,A,0
F,Buddhist,African American,90.58751076929018,131.89232297702128,D,D,B,B,D,B,17.415587224116265,D,15.782784568815137,D,E,14.300336499320798,91.6332888667138,-80.3037884519788,D,0
M,Christian,Asian,34.41810166693696,70.01578307437758,D,D,D,D,A,C,21.96740622718677,A,-104.39221583258043,A,C,-66.38461938689589,33.86257247848687,-96.28892662084337,C,0
Female,Jewish,Other,-249.92255415225216,129.7297032309595,A,E,B,C,A,E,-152.58453042768562,D,-116.86180093021517,A,D,39.79543458595144,41.82083233182255,25.135171160174142,A,0
Non-binary,Christian,White,141.78875282244857,-64.63913730409529,B,D,D,B,C,B,6.097371778846994,A,-2.981641344221795,B,D,195.88560849587728,116.64885376996219,84.77589342657058,D,0
M,Hindu,African American,46.432670258980366,134.2918699946065,D,D,B,E,C,D,84.45640612486667,D,-16.396538875978163,A,E,25.765039753931422,-26.308725253272495,8.130527999931441,C,1
M,Muslim,White,-28.08705850770429,23.22190169956345,A,D,A,A,A,D,102.94596804417755,C,-83.13436497816788,C,D,47.78229415773299,61.05617459464258,57.081560086414044,A,0
Non-binary,Muslim,Asian,-32.35156229411452,222.62666746308955,B,D,A,B,B,D,-87.63543523391624,E,94.58165325532369,D,D,-59.54161090405279,116.37038492895833,64.72598854581366,D,1
Non-binary,Jewish,Black,184.31431864655787,-43.80203182852847,A,B,C,D,A,A,63.4529530647152,E,-69.36725619980078,D,D,115.08129385314938,24.168152484054513,-103.71223177823603,C,0
Female,Jewish,Black,-42.898652055406004,104.43533779968655,C,C,D,E,A,A,86.6944203679058,E,-19.05207200554389,B,D,82.53562515610705,-135.6270579164233,33.47725463069573,B,0
F,Muslim,Other,-108.45431160984688,12.302650114659013,D,A,B,A,B,E,-180.05751775645825,B,-10.015388819923107,A,A,-108.75491308277367,48.65053540260741,-97.4553433902042,B,1
Other,None,Hispanic,-65.75273208430156,129.9547577363156,C,C,D,B,B,A,1.1251156458881462,B,-5.648528228901839,C,C,86.24341895294958,-4.622396306400713,-59.52797355912913,A,1
Non-binary,Muslim,Hispanic,82.76831288733565,-114.46650805931304,A,A,E,E,B,A,66.11142310285108,E,-19.398955816275247,A,D,98.71695201697129,-79.5612062167191,-21.17885422806406,A,1
M,Jewish,Black,-118.51486946787932,-63.878432314962495,D,B,D,C,A,E,7.726983723844214,A,21.004800989689766,A,C,-111.76068760474709,26.713368375838563,-61.352872010274254,E,0
Male,Other,Hispanic,191.93676237093692,-101.52230840057189,D,E,C,B,B,A,169.47572477001492,A,113.14736023844144,C,C,32.85308357151104,74.92458194001897,56.40424749351464,E,0
Female,Other,Asian,-143.9727743454263,0.32247870338415335,C,A,C,D,D,D,-33.8759430108843,D,-129.19994853018736,A,A,-31.30632408304164,29.27538812597798,-100.20502536724938,E,1
Male,Hindu,Black,-52.021939779687365,-51.07779268317578,B,B,C,E,B,D,-38.18806747952305,B,60.7876779210506,C,A,-89.45750921959139,15.202225396406599,-75.70212568037368,A,1
Non-binary,Buddhist,Black,-2.709819854711395,32.83213543118861,D,E,B,A,B,B,-0.5264560357548637,D,41.62633300129831,D,E,48.139416947558836,111.23826793874456,56.560707464203205,E,1
Male,None,Black,-41.69052650901263,136.15425943215385,A,E,E,C,C,C,-105.48871182692336,C,-84.51773424070008,B,A,-88.75327543928758,-199.52423359638706,20.772157825621502,B,1
Other,Jewish,Black,140.78812059605787,-27.664857639475738,B,E,D,E,C,C,61.77116926874773,D,-152.25284380426203,D,B,126.6659971426447,6.0577341017764645,-50.2126137282944,B,1
Other,Jewish,African American,-178.19372466376467,-225.0836020423034,C,A,E,A,D,E,-55.61251499141474,C,-76.57089821267124,E,B,106.36372849160772,35.863968449338486,108.69780769788062,B,1
F,None,White,-99.58769178253792,-20.879569663917344,D,E,C,B,B,D,-159.01105165392846,C,133.00092068599835,B,A,-0.809742789667939,42.46701322365512,42.745830577274816,A,0
M,Hindu,Asian,-46.36599595469524,137.84275095306114,E,E,D,D,A,C,-34.56108335881116,B,48.55137744430927,C,A,-86.60399929160891,-113.69498965752834,-23.773807830136988,E,1
Other,Muslim,Other,2.781244938001052,-75.03291375902961,C,C,B,D,D,C,-14.79820458002131,C,6.380975166796826,C,B,63.73906005153829,-140.0378537984261,182.6487966642614,C,1
Male,Jewish,African American,135.55077201332693,-124.77435738598291,A,B,E,E,C,B,37.35577152122452,D,219.70868088052873,C,A,31.224382671299818,59.685758226714725,10.643457555051562,E,0
Other,None,Black,96.43466259907616,6.156520151947163,C,E,D,D,D,B,12.157842565655852,B,-45.321554178532885,D,B,-260.8244279059979,-73.86602181568504,76.26992553619836,C,0
Non-binary,Christian,White,-33.0693483305679,4.940393292181134,C,B,A,D,C,B,-203.1764496794653,A,40.2658453202667,B,B,159.4508289153195,166.2450236417421,-49.24728988100787,D,0
M,Other,African American,-110.20142765209964,-70.95407519140183,C,E,D,C,E,E,-117.7557764108639,A,24.045524192002784,B,C,70.5439876562726,-0.9712698905662096,-29.755740420311383,D,1
Female,Other,Other,-228.86723930777993,13.335339391166393,A,B,E,C,A,A,-11.58342927706589,C,202.12829394976904,C,C,75.79687291521708,-131.3394858285953,113.44697769778547,E,1
F,Muslim,Asian,44.34866801981769,-106.24953831733319,C,A,C,E,A,C,101.27305510538014,D,94.9830923676118,A,D,-52.0711231604584,147.00463213474347,90.0354607464949,B,1
Male,None,Other,-34.97636951618309,-81.55575609813661,C,A,B,D,C,A,-127.55180087038684,A,119.8661373468203,B,E,94.56840430202067,-26.325997623618274,5.833883441359794,E,1
Female,Buddhist,White,112.76926040702013,134.09043642782132,C,A,C,A,A,E,215.44209205595527,B,62.36841055544268,C,E,-85.8905912055945,106.95305374995232,-59.86192870395215,B,0
Male,Jewish,Other,-117.39041246786684,46.473187691352194,E,C,B,D,E,D,-128.96942960252787,E,-20.852585064552382,B,B,-16.368164525255064,65.76346861737558,-152.85626455899035,B,0
