orientation,gender,Disability,faith,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
Other,Male,Yes,None,C,-165.29407877328163,C,D,-53.04372980952654,E,-55.62978124689253,B,A,33.91872916298962,-145.06882691358715,B,C,170.43759619330385,C,1
Heterosexual,Non-binary,Both,Christian,E,88.65939971909637,C,E,87.08670217567438,A,-140.65380529732184,B,A,74.42595231448576,-23.56158700247008,D,A,146.15576270775358,D,0
Other,Male,Physical,Christian,B,-33.268771721099206,C,A,-106.5334341852739,B,-99.93004740236398,A,D,-204.86168549538476,-59.779778485215964,A,E,-50.5424452776296,E,1
Heterosexual,M,None,Jewish,C,86.46914606000865,E,A,45.507265579829124,E,79.55699721955548,C,C,-23.117522546885436,-39.73541753559112,A,A,-234.84547185942105,B,1
Homosexual,F,Physical,Buddhist,E,-71.5863967240977,A,A,-45.644712286652556,C,29.034789943367496,E,B,-194.36289626841528,-117.36418689434463,C,D,230.18828616528415,D,0
Other,Female,Physical,Christian,C,-57.221185550362144,E,B,94.8574972723524,A,94.86871812785238,D,C,-67.14674049566881,-109.42866476442465,B,D,21.47421030932731,C,1
Other,M,Physical,Muslim,A,-93.65411865042375,C,A,173.8514365102959,A,69.02792536711908,E,D,-129.84705950102673,19.12175229337615,E,C,-58.02276164533558,E,1
Other,Other,Physical,Other,E,-86.0377737525261,A,C,97.6184606691478,B,-10.741708698460052,A,D,-184.2897898000622,-71.34754889751905,D,E,-47.136488740895324,C,1
Heterosexual,Female,Both,Jewish,C,17.236610603811354,C,D,-82.46800121789485,A,-1.3266960349412005,B,B,209.35707430705568,37.55481947713963,C,D,-133.1435469946841,E,1
Homosexual,Female,No,Hindu,E,143.8837387864288,D,B,35.38944251225982,B,191.12779597605635,A,A,113.0458520552479,26.59872081297538,A,A,28.75388317251518,A,0
Heterosexual,Male,Physical,Muslim,E,221.2244727863809,A,E,97.24178659544525,C,99.54641415529694,E,B,-84.96659267343925,54.133314571465384,A,A,61.29238682021079,D,1
Other,F,No,Christian,A,78.2246916261728,A,E,136.47618578334252,A,-97.02929765423512,C,B,56.37543139150563,-143.3228007374532,A,A,-59.02774173639218,B,0
Other,Female,Physical,Jewish,E,195.94520828550688,C,A,17.16601456927358,E,115.52360110781584,D,D,132.47114627505982,-108.06213569291556,C,E,115.00928889758283,C,0
Bisexual,Male,None,Christian,A,55.02343594864857,A,C,216.50259888801756,A,12.548358606846408,B,A,147.7964233578937,-18.135455966868285,D,A,-107.33887619279893,C,1
Other,Male,Both,Other,D,46.69442368631464,B,C,-66.99018174685327,E,-37.83064406433995,D,A,-76.62408895575372,99.52385421614001,B,B,-51.48524209839857,B,0
Heterosexual,Non-binary,Yes,Christian,D,45.99290343887568,D,E,44.955194296971555,E,30.250429884273565,A,D,31.24371349915338,-87.68720700074154,C,D,168.4288257123285,E,1
Bisexual,M,Both,Other,C,-108.94519536996536,D,D,118.90204080330777,D,-31.862029642066293,E,B,-99.94008589260778,-83.80029643143905,B,C,-41.45643880090851,A,0
Homosexual,Other,None,Hindu,E,-117.97192271416512,B,D,44.872833554631,C,-42.65100298617148,E,C,-88.73920593390245,99.35678501646213,C,E,-33.280730083561465,D,1
Heterosexual,Female,Mental,Christian,E,-86.40937341737963,A,B,38.087108699508065,D,75.73298215246942,D,A,-5.040738391263746,-26.870031798413034,C,E,-99.73951911803479,B,1
Bisexual,Other,Physical,Buddhist,E,116.57985284014214,D,B,-5.079059095951756,C,124.80432514453246,D,C,80.18955793079128,166.63322674483302,A,C,-29.80165870635548,B,1
Bisexual,Non-binary,Mental,Jewish,A,-13.492036984490221,E,B,110.87764950246061,D,-60.15629470931112,C,D,-104.00079294654958,-110.67246963432677,E,E,41.20260651404678,E,0
Homosexual,Female,No,Jewish,E,106.30962890760223,E,B,118.1813623138148,B,99.46251610822364,E,E,-78.86685218607519,150.24422888832413,E,A,-21.84658415530828,C,1
Heterosexual,M,Physical,Hindu,D,-48.67518756855755,D,D,-137.4912466259982,A,213.21403679063806,D,B,-35.795450341858455,-66.37903843308274,C,E,44.20059253831162,A,1
Bisexual,F,Yes,Christian,E,-112.2763145117158,D,A,37.469410470267206,B,81.5358671148934,D,C,101.87197113314181,-6.930711083394176,A,E,-47.61276165548793,C,0
Homosexual,F,No,Christian,D,-39.45420269835122,D,C,-27.825743586297808,B,97.25144064691553,E,B,-41.19648755151035,58.93236603887495,E,E,-24.8615263812396,E,0
Heterosexual,Female,Mental,Hindu,B,-29.93109554506611,D,D,-125.60275321886931,D,97.60526033115724,E,B,-3.504804839810206,-62.535455869546155,D,D,-171.1539389202212,E,0
Bisexual,Other,None,None,C,-7.7481597463277545,D,B,57.999024088120485,B,69.6626300024867,B,B,62.62856148536654,-257.5400899199171,C,A,166.82582500647985,E,1
Homosexual,Non-binary,None,Muslim,C,-61.63203569693817,A,D,-39.23014152340905,C,-76.55417026690766,C,A,121.48968484099727,-81.4228696931623,D,E,140.00348988787016,C,0
Other,Female,Physical,Jewish,B,-64.776449306144,D,C,109.13320883807754,E,65.90486545019225,B,C,82.23578397478319,168.31289296578987,B,C,129.73827582451526,D,1
Heterosexual,Other,Yes,Buddhist,D,24.557842541321364,E,D,111.17268675984393,B,3.9803998350495564,D,B,-18.886082293489974,-2.9989528103308216,E,E,24.760699647732842,C,1
Heterosexual,Male,Yes,Christian,A,-47.72570927246979,A,A,-22.47485495541447,B,40.30583688327476,D,D,-181.63223359929285,108.62418886343409,C,A,-17.913169302785168,A,0
Heterosexual,Male,Physical,Buddhist,E,145.151327958366,A,B,-119.85325129018871,A,70.36512535560357,B,D,-9.586473065107146,-132.56885444649998,C,A,31.873767146928788,D,0
Bisexual,M,None,Jewish,A,93.44184256708104,A,A,-87.59380215093573,B,64.4843026867268,A,E,96.00900931625657,37.66615537294458,D,C,201.65825484361218,C,0
Homosexual,Other,No,Other,D,-44.978334207826265,D,C,31.41129537487075,D,36.75756831257306,E,A,-124.82650022352469,0.5448793863991364,B,C,195.481498156483,A,0
Other,Other,Both,Jewish,A,-67.70312389778412,D,E,-127.5137789560006,C,-28.919984958713425,D,D,23.47967213751684,3.0596784238911083,A,C,-27.258189086115863,E,0
Bisexual,Non-binary,Yes,Other,E,60.927000361067826,E,B,77.38137188617755,E,9.612752613761899,A,A,13.2640772882534,-28.180847115257894,A,C,12.480338900781062,A,1
Homosexual,M,Physical,Jewish,A,-62.649859788501615,C,A,-64.6183466389563,D,-11.685111615913556,D,D,-96.70183302097763,73.77093531815949,A,C,109.96068756396194,A,0
Heterosexual,Male,Yes,Buddhist,D,90.7744527031688,C,B,-22.61832165257793,A,-93.31171892691037,E,C,-66.17697273164093,-68.32652616869719,E,D,89.44681423122492,E,1
Other,Female,Both,None,A,-76.25767748325127,B,E,-112.29318679043456,E,-33.28960429036897,B,A,51.68009748304265,-68.19177403573418,B,C,174.14072883725632,A,0
Other,Female,Mental,None,C,-184.88906540080316,C,A,-29.39633222914244,C,-1.8431528888344855,C,E,-10.152524509868046,-20.88877592289842,C,C,60.209463986850906,E,0
Bisexual,Non-binary,Yes,Buddhist,E,-38.877135345751405,A,D,11.93978779508487,D,-86.02139606536444,B,E,-63.428309098572164,211.25793416034995,C,D,58.976970689736184,B,1
Homosexual,Other,Both,Hindu,A,146.26514473594477,A,D,-107.62636684456004,A,-75.53807785792449,C,D,-5.937091201432709,-75.12753363365229,C,C,26.6241756036259,A,1
Heterosexual,Female,Both,Other,C,-75.60862122202323,D,E,66.54971137770663,E,67.05596825487117,D,B,-96.89063329356377,44.20609589315467,A,E,-100.48368070914482,C,0
Heterosexual,M,Both,Other,D,-19.11207412119024,C,C,-4.033893866101223,E,-62.88249571775548,C,E,-163.23458738885506,158.62065093796923,A,E,35.316512454190644,C,0
Homosexual,Male,Physical,None,A,-109.62252742837401,E,B,-66.65306280521762,A,-89.22975899188498,C,B,-100.36524308398695,52.09778161745188,E,E,-144.0376062824777,C,0
Homosexual,Non-binary,None,Jewish,C,17.725350408220823,A,D,-61.25039173097999,A,-40.2970304835699,B,E,-56.61860718669579,-71.55022148270265,A,B,-83.49559944524447,A,1
Heterosexual,F,Both,Christian,C,264.2023176956509,A,A,54.08378617306643,E,-273.6092896668231,D,A,83.12026070653003,109.60507945909725,E,A,105.01508765027474,B,1
Bisexual,Male,Physical,Buddhist,A,80.97316313911287,C,D,-161.78641674912123,A,-132.3375928008093,C,B,-207.71773898737527,72.55271728347513,D,B,104.11492561358997,D,1
Heterosexual,Non-binary,Mental,Jewish,C,-149.91338132613373,B,C,211.28676018315213,C,-32.13636657561239,A,B,-101.55824235267859,17.43247945516998,E,B,-19.257177526813596,A,0
Homosexual,Female,Both,None,E,20.3667674888823,E,D,-44.16062705978957,C,-71.12973859765897,B,D,-16.00112475001609,-42.15910220060414,A,E,17.77628103146621,E,0
Bisexual,Other,Yes,Hindu,C,-70.14031984950697,D,E,39.8468484969292,A,58.82067777734578,B,C,-42.22542239305381,126.30655227656355,A,A,56.59751936423317,C,0
Other,Non-binary,None,Buddhist,D,-110.87926916884601,A,B,-159.87018059400427,B,-66.3279974897859,D,B,27.92154060483921,-57.208947342524155,E,D,6.5173527673997835,C,0
Bisexual,Male,Both,None,B,-17.966817413122204,A,A,-37.75618302900654,C,-5.532803740180083,D,E,90.37768579736885,47.76032966009711,A,B,-118.99615950620408,B,0
Bisexual,Female,No,Muslim,B,-90.64971821245555,E,A,13.704230246069454,A,19.6365293429614,D,D,-19.341275982986545,-80.94302847719149,C,C,-11.277805566560458,E,0
Bisexual,Male,Yes,Buddhist,A,13.85628308781782,C,C,40.98717466523339,B,-19.031219735990145,A,E,-113.48312398743691,76.33043311474644,B,A,-59.616068960857746,A,1
Other,Female,Physical,Buddhist,C,98.6373095393245,B,B,1.4376304993339286,A,-142.31089702060734,B,C,56.53641085263096,110.08631054086868,D,A,148.9716969684676,D,0
Bisexual,Male,Physical,Jewish,E,24.533821592089005,B,E,-37.85214278880194,C,-29.64038929726222,C,C,63.288320102458314,-190.29112868867793,C,D,3.492017501174703,A,1
Homosexual,M,Physical,None,C,-2.1524553242085522,E,D,-57.83028067948345,A,-25.100373846442015,A,A,-144.44140107663966,-2.548189227439324,A,E,-23.5739961791341,B,0
Homosexual,Female,Both,Muslim,C,82.39016636292163,D,E,-28.93896622416677,C,34.770827480959,D,D,-163.8489976616705,25.7029173294546,B,D,-181.05010474412825,D,1
Heterosexual,Other,Mental,Buddhist,C,69.93632864436185,B,B,-46.93600116760699,E,24.68515387172971,A,E,120.17738376250816,-8.114261797904893,A,C,-39.78286567569573,C,1
Homosexual,F,Both,None,D,-8.230764681123716,A,B,94.93161207422841,D,112.21413439347789,C,B,-142.0167080958374,-2.0313390543774723,A,D,54.72251975060144,C,0
Other,Other,Yes,None,D,-97.88463567243633,B,C,0.2544202485469221,E,178.190580943951,A,A,-38.53054889610284,-8.355827770250597,D,C,114.26871625363393,E,0
Heterosexual,Other,Mental,None,B,-82.70750931000099,D,A,37.857610461786635,E,-112.03577093943102,E,D,176.58142125684762,-11.929254626611883,E,E,-129.12794008791812,B,0
Homosexual,F,No,Muslim,E,123.06148545221876,D,B,-86.78936684770248,E,-18.709756758004037,C,D,3.1880638866895,6.47298909247417,A,B,90.50224233734609,E,1
Homosexual,Female,Mental,Muslim,B,-102.89995912479282,C,A,-40.669055534464846,B,-84.23030358241348,A,D,-74.97260871838661,-35.523734657849296,E,C,21.172243877905412,B,0
Heterosexual,Female,No,Christian,D,-52.839583239081236,A,B,-156.32079389661905,E,28.487976342672255,A,D,-138.89027288581732,178.44487920730785,B,C,64.89177654377946,C,1
Other,Male,Mental,Christian,D,-40.93830509507673,B,A,-115.89699312855453,C,29.387076032114045,E,B,123.0541289140969,-98.38239573630851,C,D,-24.93739799945901,E,0
Bisexual,Other,Physical,Other,C,140.47074501958312,E,E,-55.42622391011163,E,-65.76818905428226,C,A,-36.60933782783143,18.2997013800431,C,C,60.1380940403576,B,0
Heterosexual,Non-binary,Physical,Buddhist,B,-27.42079335639283,E,D,18.964919659702215,A,-65.4407552150827,A,C,-106.1061358771678,4.975739866848315,E,B,74.56554997304724,B,0
Heterosexual,Male,Yes,None,C,-135.95714765687293,A,C,78.29642021600066,D,-52.75999804423651,C,B,163.90918886890552,27.34552923716107,C,E,-16.622882073426208,C,1
Bisexual,Female,Both,Other,B,81.23036822910001,E,B,-11.522206151145364,D,45.17167673726628,E,C,-1.8710097668794012,-167.36209001791272,D,A,126.31142847867645,A,1
Bisexual,Other,Yes,Christian,D,-38.86890523498639,A,B,45.81135316512871,D,-93.19248998935049,C,D,-75.69566470359428,74.95718339533394,B,B,71.8944492445031,B,0
Other,Male,Both,Other,A,104.310725680266,E,D,-5.7056199401344845,E,29.523487644071306,D,D,-65.83929349434496,-114.17168217813926,E,C,91.43465955809481,B,0
Heterosexual,Female,Mental,Christian,E,54.264125282348004,E,E,-43.351953539596124,C,-97.86028638312023,B,B,114.34315576921622,161.37888996104274,A,C,127.3754060806692,B,1
Heterosexual,M,Both,None,E,-52.52554457980673,B,E,65.36144005686609,D,-22.3173251260631,C,C,-246.5724444156166,-13.692414942164197,A,B,27.119313380732546,B,1
Heterosexual,Male,Physical,Christian,E,9.973760605556931,B,D,128.14873631173967,B,86.9263816339655,E,C,-104.3917798323451,102.4114066879859,E,B,198.99287502642753,D,1
Other,Male,No,Other,E,-101.20820501107733,B,B,78.46304728271069,C,-85.4621980576127,E,A,-9.535307237732187,1.661448884037221,E,C,68.37487068227401,D,0
Heterosexual,Male,Physical,Hindu,E,146.91497691929393,E,B,211.98285242058122,A,-48.846849862993324,D,B,5.826123690508199,68.75715599358661,B,C,-22.193945306301117,D,0
Other,Other,Both,Hindu,B,93.8077116196326,A,A,123.07955623465119,A,61.16053707211733,A,B,-124.53211543825518,-123.91554829671061,A,A,-76.16637675597032,B,1
Heterosexual,Other,Mental,Buddhist,A,37.16475664256979,B,D,-13.305009914854512,B,-176.20721140835826,E,A,85.65664263194206,14.9393511400148,A,C,-70.51003990585292,D,0
Homosexual,F,None,Christian,D,125.79467996043773,B,B,-73.77239384257402,D,81.17917456596008,B,D,-77.06826119232095,15.28328466841486,D,D,-37.968744202899565,D,1
Heterosexual,M,No,None,B,-107.5834907122458,A,B,-21.896346239543462,C,-10.207539867851672,D,C,-356.83131022815957,-44.54213191063794,E,E,-148.97674427293052,C,1
Heterosexual,Female,Mental,Christian,B,-35.98524803874446,D,C,140.72319901141967,C,61.36930615579216,D,D,293.6896018792427,-102.79052656498311,C,E,-137.18669694997257,A,1
Homosexual,Female,Mental,Christian,E,-71.33848375351266,A,A,21.010606571623384,A,-66.47907921102613,B,D,1.5814961196204327,-96.28284869449195,C,E,-5.305752245369127,A,0
Bisexual,M,Physical,Christian,E,116.49349009129837,B,A,-113.47267291553837,D,98.37024796939873,E,B,9.550256455232995,7.699881075293124,E,C,136.17654395195916,B,1
Homosexual,Male,None,Muslim,D,-64.26822242945008,E,A,14.782983291568613,B,134.83743938432139,B,E,14.764707384439463,-122.7153168132807,B,D,14.16673143277896,E,0
Bisexual,F,Yes,Buddhist,D,160.2327792247457,C,C,-72.84784530757477,A,54.94830546923076,A,A,-73.40209037404428,-8.647015994755685,B,B,19.011202300730886,D,1
Homosexual,Female,Physical,Hindu,A,-46.474618612762946,E,D,-13.825989453142673,E,94.23890596649889,B,D,-17.148715026328567,-106.887978454969,A,B,-54.62380020871122,E,1
Homosexual,M,Physical,Jewish,D,-153.53277108084922,D,C,98.49646828355377,A,66.9493507885192,C,C,102.20373650519716,-44.39014129062412,D,D,-22.309024125598274,C,1
Other,Non-binary,Mental,Buddhist,D,-86.3638325141557,C,E,71.2907138961663,B,-28.652447389355036,B,C,204.8619609187604,39.5124067824107,C,C,-57.71640683380053,C,0
Other,Non-binary,Physical,None,C,57.057402427813955,C,A,-43.9505209023255,E,7.439812003113675,C,A,-213.23062933257026,-47.21726212574801,B,C,124.8052187081895,C,0
Bisexual,Non-binary,Yes,Muslim,E,-101.11945819989087,E,E,29.921494455579523,B,67.5072508490097,A,A,-1.0512912641277423,-25.09788639413436,A,B,169.16179462125908,E,0
Homosexual,Other,None,Muslim,E,125.54457325727415,D,E,15.65575183669153,E,-115.12242546760343,A,E,30.82897263226273,-151.18339963454181,C,E,-36.18379776481853,E,1
Other,Other,Mental,Christian,A,40.07802913018376,A,C,-1.15043591643275,E,77.22548853096019,C,B,-149.00249296330844,-105.20279526939093,D,C,-89.68122256127593,C,0
Bisexual,Other,None,Christian,E,-95.97331786866789,D,D,-9.209921834293242,B,-243.9172540082346,C,B,-85.93824797493603,140.90385712323473,B,B,-103.94973680035366,B,1
Homosexual,F,None,Hindu,D,51.44108128941779,B,B,-104.85806838876105,C,53.29115777258161,A,C,-112.3268706218254,-113.28119820399594,E,C,-117.29515008317631,D,0
Heterosexual,Female,Both,None,B,-67.01582259267379,B,D,65.22117415749852,D,-53.18926395939544,D,D,52.07568065938197,193.33739019177438,B,D,-33.08269643019596,A,0
Other,Non-binary,Mental,Jewish,E,60.78060782248297,E,D,-184.51220721703697,B,23.797468340377996,E,A,-144.12716669999543,-186.27333295369303,B,E,-52.79818235977959,E,1
Heterosexual,Female,Both,Jewish,A,71.00704445306705,B,A,-80.0965608589687,A,50.38422522928976,E,E,106.65380496271699,-76.23521303053063,A,C,-50.63544865567325,A,0
Other,Male,Mental,Muslim,D,-101.7770906198457,E,E,-156.8403193230355,B,153.72046600695595,C,D,-103.07735657941952,52.87587962336762,C,D,185.7851431552805,A,0
Heterosexual,Male,Both,Other,E,30.83976455553248,D,C,63.50437942516165,B,69.2992426594761,E,B,35.12505880946267,-64.30321610322699,E,A,-128.26119810040123,D,0
Other,Male,None,None,E,-190.82578332677286,D,C,1.724802344612729,D,53.13749506936737,B,A,140.12804954805404,-0.4174664338840629,D,D,26.00662981858489,A,1
Bisexual,M,Yes,Buddhist,A,145.8042906253664,E,B,-16.553023498904345,B,-98.5101855429307,E,E,-28.601430230777876,-1.0194931956465374,C,A,-145.83384785451892,A,0
Bisexual,M,None,Hindu,A,157.40941972479985,B,D,-92.50272534309003,A,37.596614675123305,C,D,15.434678694533918,52.96789330207293,B,D,-97.20774707285193,A,1
Homosexual,F,Physical,Other,B,-93.2034674980382,E,D,-210.22583242937642,D,57.11290687557541,C,B,129.21858864396265,-101.64535298939357,B,A,37.04147043000536,B,0
Heterosexual,M,Yes,Buddhist,D,82.52321512926429,B,C,62.38663529192764,C,-53.11451850596172,D,D,122.147896699571,-2.277228437562804,C,E,-47.323556100942184,C,0
Other,Male,Physical,Buddhist,A,-42.135073993782875,B,A,-130.09875794453777,D,-15.095153509642707,A,C,81.27352224330191,67.2740864904405,B,E,119.69383026439671,C,1
Heterosexual,Female,Physical,Hindu,B,108.31527627897115,B,E,-144.94158266291967,E,2.1502037073479623,B,E,-89.67267893349216,-81.11397552195331,E,C,159.6628099896393,B,0
Bisexual,Non-binary,None,Jewish,E,-56.28726001864284,C,A,-47.435014844549926,A,-16.377138281630092,E,B,-127.76920509207406,108.82888996366343,C,A,-101.30797337978467,E,1
Homosexual,Other,Yes,Hindu,B,28.823743029434755,D,E,204.25662526251637,A,-56.98342393942387,D,D,-184.6948307670911,-14.701399106211566,C,D,77.9848398320788,B,1
Homosexual,Non-binary,Yes,Buddhist,B,122.5843621060593,E,D,29.270987236622396,C,37.89133254022605,E,C,-109.73452593773101,1.5421355171041449,E,D,24.141722172816348,B,0
Bisexual,M,No,Muslim,E,-193.18730945601715,B,D,-7.9056785557323925,E,81.02392819894291,B,D,-14.192917826033588,-13.680538462779179,B,D,-9.829230130205557,E,1
Heterosexual,Male,Yes,Buddhist,A,62.681478931270476,C,D,30.339920363624444,A,-28.545795974552092,C,B,-51.810611640167515,107.66893821584009,A,D,-136.86380450009347,A,1
Bisexual,Other,Mental,Christian,D,157.1608325442455,D,C,107.33329050898209,B,-144.56290651155277,E,A,2.096794748800265,50.146331887673476,D,E,76.62336734652354,B,0
Heterosexual,Other,Mental,Hindu,C,-77.5776076442933,A,C,19.29662764883218,E,-119.64476436815512,D,D,-69.01977717588362,6.482368547587046,E,C,117.80479569046366,C,1
Heterosexual,Male,Mental,Other,A,-80.54933467126281,C,D,75.33154919259594,C,126.56086535893314,A,B,-36.59478564998708,-38.148002792420115,A,D,-125.54227369411683,A,0
Other,Female,None,Hindu,D,97.38307872109314,B,C,-13.36277935039436,E,-37.608061536980664,B,C,-140.24125690979773,-112.11220401523674,D,B,59.755967503967035,D,0
Homosexual,Female,Both,Jewish,E,83.93248191294563,A,C,-23.514246579131783,D,89.61553702259644,A,C,-151.9041699865625,96.56924952488832,D,C,-2.6081482545220207,A,1
Homosexual,F,Mental,Buddhist,C,-101.90872619716282,C,D,-2.390571919616517,E,-61.28410816610577,C,C,-116.21724106212028,-42.919869334728446,A,B,146.95450672221264,A,1
