AgeGroup,sex,Religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
18-25,Female,Muslim,B,E,-113.83344968212813,-28.094390494575343,A,151.07400412566426,C,A,46.98919490403781,1
65+,Non-binary,Hindu,C,C,-36.48905638434046,-119.8761417719333,A,-30.839782341482735,B,E,-34.109651309079545,1
18-25,Other,Muslim,E,A,53.98413803988744,-126.95844077521892,C,-56.7886899279735,C,E,-150.60977100095394,0
36-50,Other,Hindu,C,D,-33.89363219396302,-75.75370640823806,A,212.90061824103367,A,D,-57.83789218072231,1
51-65,Female,None,C,D,-12.435309965192227,153.61954182728857,E,-61.75871000559495,D,B,41.13497202239278,1
51-65,Male,Hindu,A,B,184.3319300999267,-11.072115513441869,B,-60.34016771778366,D,E,-29.56340806617464,0
65+,Non-binary,Other,C,E,28.683195377644537,119.91919535185878,E,100.8164353607685,A,B,-99.62769551027706,0
26-35,Non-binary,Christian,A,B,13.62344841872022,53.654205083694784,A,73.06552917694928,E,B,-66.43078238844902,1
26-35,M,Other,C,C,34.581957537837255,116.27432202457348,A,-98.20324071067141,D,D,-103.24025837648657,0
51-65,Non-binary,Muslim,D,C,90.08762273278982,-144.05246450798722,B,-28.390678518053708,B,D,67.79831545954555,0
26-35,Male,Christian,E,E,-17.051202282597373,-101.29681080930814,C,-34.21936554205588,C,B,-93.46312080898575,0
51-65,M,Buddhist,D,D,26.30942499690081,116.54290902280195,E,-42.664654284453434,B,A,39.9498807477448,1
26-35,Female,None,E,D,62.136396882343824,128.89706488350748,E,-141.2703576567607,E,A,118.92593073624343,0
18-25,Other,Other,E,B,108.86441523233007,-209.50013373189927,C,33.480041272009174,D,B,51.87834923092274,0
36-50,Male,Christian,D,D,-48.32526714129289,-207.84948994919378,D,49.1666955457908,E,E,-47.91247458757956,1
65+,M,Jewish,A,C,118.41153603792903,167.53906840843527,D,78.56017715761003,A,D,45.230365849344345,1
26-35,Male,Jewish,E,B,11.657556621319149,218.36862680532843,A,-45.86790267402883,C,E,68.78596871144367,1
36-50,Other,Jewish,D,A,-99.58395736711454,-123.66208631011982,E,-88.0620112851611,B,E,-62.70530766617121,1
26-35,F,Other,E,A,51.07284392077689,-104.03615157850048,D,-21.995429478893204,E,E,39.48879702005901,0
26-35,F,Jewish,D,C,45.59373264083015,-9.329596698243622,A,32.23774387164157,C,A,65.12196336005303,0
65+,M,Jewish,E,C,92.17007330131158,102.23886709268726,B,-121.25326456604992,E,B,-132.47978630413238,1
65+,Non-binary,Muslim,C,D,145.15801181683457,-80.22562585523374,E,-29.01180333785454,D,E,154.57216224259977,0
36-50,M,Jewish,A,C,102.35781450446089,63.559272710927104,E,100.0539660340314,B,D,93.2173406052109,0
18-25,Other,Christian,E,B,32.20374014397807,-76.752762143022,D,208.155089002862,B,E,119.41807347589926,0
65+,Non-binary,Muslim,E,A,11.42898809872796,133.97860938761494,E,47.27290329773339,C,B,42.80002733780295,1
36-50,Female,Muslim,A,C,290.6558867187459,106.48803367711692,E,-68.03862017080753,E,A,40.14904309554838,1
51-65,Other,Muslim,E,A,-2.366999122319598,-85.43294912374971,D,-35.39429477389212,E,D,-128.7782638618453,1
65+,Male,Other,A,B,-93.0294176708539,62.016214787324216,A,-73.43999432909324,C,E,100.14274839530415,0
51-65,F,None,D,B,5.606287976137842,94.83831794019609,E,-44.74152231982932,D,B,-80.03524738145671,0
65+,Other,None,E,D,161.9053290317973,155.55686918119233,B,-55.672499732563516,C,D,55.57861682826237,0
36-50,Non-binary,Other,D,D,40.323955039494514,63.40492194624091,D,-18.1385610732979,B,C,81.97288160863998,1
36-50,Male,Hindu,E,E,-116.48034843422207,-75.17007765804681,E,-59.75493529898006,E,E,50.604584804057076,1
36-50,F,Christian,A,D,47.8696946359709,-78.28725270752915,A,121.90143816339918,D,B,123.62894499229459,0
26-35,F,Muslim,B,A,-40.37199253227288,-42.08964166308237,C,42.29208358735218,A,A,-92.15286669735741,1
65+,Non-binary,Hindu,B,D,131.53471402678386,-77.94105622351994,C,76.48671275803667,D,C,-6.5583263017504985,0
51-65,Other,Jewish,B,B,-7.581972558915369,2.5932832918627566,C,-30.63933292309474,A,A,71.88571670898534,1
36-50,F,Jewish,B,B,-31.27652133998737,-95.70256609315607,A,-97.9513750919502,E,C,-42.19148704914913,1
65+,Other,Hindu,B,A,-106.53553154023874,-24.98262431169987,D,-9.497649738650559,A,B,-97.79353750699566,0
65+,Other,Hindu,A,D,-193.84074805985904,-172.0136190941367,E,110.3789398575822,A,D,-50.793637700084446,0
65+,Non-binary,Christian,B,A,34.71568393136221,37.48497937088126,C,-24.827094083165115,C,A,82.43164116759887,0
18-25,Other,Jewish,E,D,31.721870870676323,50.330111406907754,D,-74.44647737084448,C,A,236.14406190142253,0
26-35,Female,Buddhist,A,B,-269.93904497678534,150.5037486391024,B,-120.05983657057686,B,D,58.34149047139265,0
51-65,F,Hindu,C,B,-64.52905124417359,-74.73069559784564,B,-67.60429170668402,C,D,-0.12119585514425747,0
51-65,Female,Hindu,D,C,-119.6676807062933,-210.8036326040208,D,-51.11921127086646,A,B,25.01663553942015,0
36-50,Other,Muslim,B,E,57.12265932959689,174.08843020260016,B,-15.865511782207797,A,B,127.25921578327875,0
36-50,F,Jewish,C,E,-113.14725658229365,43.506617256298,C,33.26354428666251,D,D,17.430968579223833,1
51-65,F,Buddhist,A,E,-125.69673022840692,-11.491958535363334,C,8.552228240963249,D,B,163.9602311570581,1
18-25,Female,Other,B,B,30.787815587249316,114.10655637920333,A,179.6836985622674,D,A,159.28098697614737,1
18-25,F,Muslim,E,A,-119.76756295381523,64.4767577514692,D,-42.97905851556948,B,D,-166.88498095185915,1
51-65,Non-binary,None,E,D,-19.637304745651164,-1.7781633609010958,A,-41.54074073789173,B,E,63.752320526404084,0
26-35,Female,None,D,E,-125.40531398482806,-41.49365750779136,D,64.4923203792604,A,A,203.85962560950318,1
26-35,Non-binary,Hindu,C,A,-85.05497465125747,14.57555595768521,A,178.16630583021563,D,E,-10.679537149393184,1
65+,Other,Muslim,A,C,-153.6295685004901,5.696289673480744,E,-220.15565296570986,B,E,-173.76006427607481,0
18-25,F,Other,B,C,5.345590427881397,-33.6413957402473,E,-27.628389228253592,E,A,-176.19823404040258,0
65+,Female,Buddhist,B,E,35.8747543552438,125.03650267065586,D,-132.29652990888277,A,E,90.97419962450081,0
18-25,Male,None,A,E,34.152383127511605,-35.642323985346,D,-111.35701388559987,D,C,-119.97188047469464,1
36-50,Female,Jewish,E,A,18.46739279312913,-21.869756253353806,E,-274.57050965718986,D,B,104.65726981213696,0
18-25,Other,Christian,C,D,66.21427338576893,-166.8335787045566,C,43.66833674807648,E,D,-59.48168673461293,0
65+,Male,Jewish,E,B,-10.976777961194522,302.7239828708752,A,-63.919523248304486,D,D,-16.246331279555726,0
18-25,Non-binary,Christian,A,E,-22.124496570736017,-82.10770230520197,E,-137.43808637616016,A,D,-33.19917680501144,0
36-50,Other,Jewish,C,C,55.15223781458932,-32.12697690683949,E,-54.718983146188116,E,B,79.07279257941042,0
18-25,Female,Jewish,D,D,208.0057650962973,-83.29595728250042,C,77.34734661918552,B,D,230.06063508352193,1
26-35,Other,Buddhist,E,D,46.02921884349762,57.94703622924714,C,10.562875210478543,B,C,-70.47669023812146,1
36-50,Non-binary,Muslim,E,E,-125.26322833762362,-33.352766066317294,D,103.47978343187856,E,C,48.509167760748426,0
18-25,M,Other,A,E,-50.749177051465665,30.94635565574781,D,-48.05052679830262,E,E,37.72895666485675,0
36-50,M,None,C,E,112.94812957675076,59.85938211202663,B,-36.00237374115655,E,B,-127.24280208681473,0
36-50,Male,Hindu,C,C,26.443944404168075,74.068618607855,A,-25.857774370495584,D,A,107.5479942858012,0
36-50,Male,Buddhist,A,A,53.566482763051745,23.67018974796529,E,-62.49050725300677,D,A,115.19559987570088,1
36-50,Non-binary,Other,B,C,164.13364356471962,-30.52668208529149,D,18.282464335572012,B,D,-191.01608547635462,1
36-50,Other,None,C,E,-49.463780211606895,-17.56962910898637,E,7.750445119289267,C,D,-75.42376916482557,0
36-50,Other,Other,B,E,87.23418769938982,139.08545411412967,D,-26.860385989011746,B,E,58.97708580755958,0
65+,Other,Jewish,A,E,-104.97818287800595,34.55103005857424,C,185.2417622204374,C,C,-5.400000990444428,0
18-25,M,Hindu,E,A,-34.16713370732045,101.62145703814144,D,-233.84143137883177,C,D,6.786012943895179,1
65+,Female,Muslim,C,C,66.16537084138714,159.29056423646855,C,1.6257694990700577,C,A,-103.62142436591628,0
65+,M,None,E,C,91.81806019850241,90.28235019997379,D,-103.32113476312767,D,B,-41.21455014919531,0
65+,Other,Other,B,C,-25.234455770996878,9.663402586274977,B,-13.505448748181378,A,B,-152.80609997632303,0
65+,F,Other,E,C,127.69837552534837,-111.93884523773272,D,-171.6635999219291,B,B,107.6965492500596,0
18-25,Male,Other,E,E,190.99521298445202,106.6848898720225,A,100.13288796480583,C,E,4.493447204888113,1
18-25,Non-binary,None,D,A,-69.10577732601067,-103.23225159134928,A,33.6251711589111,B,B,46.47230823405791,0
65+,Male,Christian,D,E,88.18182653974922,-91.87154368355375,C,99.07675891589774,E,D,-169.05149976855432,0
51-65,Non-binary,Jewish,D,E,-44.49446275575923,-102.5240562194977,C,210.2498599227565,D,B,112.2870934694595,0
36-50,F,Hindu,B,B,63.36622250658254,-133.0045955578984,D,-94.28037803174419,B,C,74.23717571978831,0
26-35,Other,Muslim,A,C,80.37458383780672,-107.19080325513977,E,82.33829456801085,C,A,-24.802336110104132,0
18-25,Other,Christian,A,A,67.34200464235775,125.04793530091811,B,79.18246297285805,C,B,163.55503648116937,0
65+,Male,Hindu,E,E,-42.33578041747187,-26.827411956467316,B,-11.949065563402124,C,A,-41.16551768933444,0
65+,Male,Buddhist,A,C,-52.598299300902674,154.56272590146546,A,38.11815021658917,C,D,70.85737442920133,1
51-65,M,Christian,E,D,-166.28482937161345,-207.02930988707067,D,73.91246517840348,A,A,-167.60969914219078,1
51-65,M,Muslim,A,B,-61.43247860318317,69.4687159507165,E,27.00734388467627,D,B,-128.8704452337712,1
51-65,Female,Buddhist,E,D,-9.952868690647994,-45.09973541826763,E,-235.46798878361795,D,B,323.5225954899849,1
51-65,F,Hindu,D,E,-65.99831090511964,22.443835909773508,A,-33.42358817034443,B,B,-35.10405236876918,0
36-50,Non-binary,None,A,E,23.645337825654174,83.21909428406073,C,-212.91667612649877,B,E,-86.51746411861107,0
18-25,Other,Christian,E,D,-187.95505446576422,-57.13306380267712,E,61.41846630430191,D,C,93.88580333285303,0
26-35,Non-binary,Buddhist,D,B,28.4697916678277,-54.17276466617977,B,-6.310343922502877,C,C,20.864416705266976,1
65+,Non-binary,Jewish,C,A,-78.40204877365396,-2.905561900855439,C,-2.07483922843617,D,D,-65.73029432364237,1
26-35,F,Christian,D,B,21.850339812338717,-44.000341853444915,C,65.17067221398116,C,C,-55.034804924931024,0
18-25,M,Other,A,E,-87.15808565921444,48.426144459669246,D,32.027501819177964,E,B,-14.246441102214494,1
51-65,M,Buddhist,C,B,121.39763077108505,200.56476749652953,C,4.718060666374453,A,E,60.4901914704176,1
18-25,Other,Hindu,D,E,-151.6004120704155,18.447298717906385,A,-63.90148034306413,A,D,-10.947491321828474,0
36-50,Non-binary,Muslim,C,D,95.08890764756853,-52.59653808852862,E,-70.6437199612943,E,C,6.056926241565719,0
18-25,Male,Buddhist,C,D,41.995465992006686,47.88656028260395,A,29.49937192244131,D,E,127.12858845878539,0
36-50,Non-binary,Jewish,D,B,-8.258029331247698,4.400841354272339,A,-108.14690937349658,B,B,-12.05447278487517,1
18-25,M,Hindu,C,B,-11.42098132954496,-13.615731040177668,D,-37.522895393615094,B,B,16.847125840081375,1
51-65,Male,Christian,E,E,152.9140414066097,18.38275418533813,B,-76.27173825335134,C,C,-2.857347771761521,1
36-50,F,Jewish,C,C,-197.21196827149993,141.55912008989694,A,-162.42969207399028,B,E,151.44278191868372,1
26-35,Other,Christian,E,E,-174.6166804226907,-93.09376452489929,C,-36.46608960202966,E,C,37.22475208630491,0
65+,Male,Hindu,D,C,6.541511194709808,-17.799583458279194,A,-40.76232020618516,C,B,73.18418830474866,1
36-50,F,Jewish,C,C,20.369440787233582,181.79622777448657,E,-56.164041311006095,D,B,-62.22888369645667,1
26-35,Male,Jewish,D,B,11.193323525261114,2.7769221109876963,E,41.16211438665043,E,B,5.79777311684743,0
51-65,Female,None,B,C,60.261523354653676,51.52089196700859,B,-110.35578124104006,A,A,-13.698863626896859,1
51-65,Non-binary,Hindu,A,E,-68.24739963243965,227.45051849662775,E,83.14012437707441,E,C,42.31543227582307,1
65+,F,Buddhist,A,E,-22.19799784356467,110.99076047712566,E,98.59973708988025,A,C,62.544712068317146,0
51-65,M,Buddhist,B,A,-191.91063927426976,55.16565687933706,B,-36.620568897457645,B,E,58.536372534603544,0
18-25,F,Christian,C,C,182.40256740824617,129.43413145776995,A,-51.00928441749175,B,D,-119.41343224805307,0
65+,M,Other,E,E,-212.27438679671357,3.176587544282699,E,162.40928169687277,A,B,102.48404699620883,1
36-50,Male,Christian,A,B,88.49500827598878,-50.17517732336846,C,84.50733676292278,A,B,-16.226953710163215,0
65+,Male,Christian,A,A,72.89902638242476,-5.879991253288549,C,66.23485916135185,B,E,155.99145418662482,0
36-50,Non-binary,Jewish,E,C,-78.45104140156126,-191.11482254314393,E,214.26729367694492,E,A,-34.81153677014379,1
36-50,F,Buddhist,B,E,91.08302729384398,-49.62971924221739,D,217.23225487196706,B,E,17.329314927604067,1
26-35,F,Jewish,B,A,2.8155889043198017,39.574362182305116,A,45.78090748442772,B,A,242.90725295278563,0
51-65,Male,None,D,A,-19.592115456441885,50.93786238205218,E,-114.4043532343081,C,A,103.4332330776718,0
18-25,Female,Christian,B,A,54.235658212500596,143.65639478001822,E,66.95167140341457,E,D,26.194406338225583,1
18-25,Male,Hindu,C,E,-17.288848699714173,-51.49401004280766,D,68.22577013502637,B,D,-84.34346822603176,1
26-35,Non-binary,Jewish,C,C,84.5566381439839,38.94223345206688,A,42.42361227421523,C,D,-158.30211361885515,0
65+,Non-binary,Other,A,A,-31.199072712676784,-41.424581613488165,A,-99.07029488044925,E,B,-35.30611585940579,1
18-25,Other,Hindu,A,D,186.33498399354838,11.229795124842944,D,71.1026109014927,E,B,118.8798540274465,0
18-25,Female,Buddhist,D,B,-50.23395767501455,139.09553065840743,C,171.5527546273272,D,E,53.55353150990414,0
51-65,Non-binary,Christian,A,B,-42.05965182659618,-38.21821713344455,C,108.59718943044359,E,C,52.499870551655434,1
26-35,Female,Other,A,E,18.8177217611604,225.49513285294984,D,95.55714984029593,C,C,-93.59567211743204,1
18-25,F,Muslim,D,A,0.29555015226743636,71.24966340936074,A,249.71334293543111,B,E,-16.69355071536785,0
26-35,Other,Buddhist,B,C,-57.51752427659444,-7.304852414625003,B,-31.16324380158225,B,D,201.4717595119037,0
51-65,Non-binary,Christian,B,D,-30.23212492140014,-168.33336176878194,A,106.05137024741005,C,D,-283.11247892943146,1
51-65,F,Buddhist,E,A,-1.5262018092071374,-53.5442168473289,A,-32.735187200428115,A,B,20.24961106994342,1
51-65,Male,Hindu,C,B,143.58281480989845,-7.505215660592837,C,-10.882493469828997,A,A,20.499601037799746,1
65+,Other,Jewish,B,C,27.207820120772325,89.28314746351384,C,-163.28714396929348,B,B,-141.31186906385557,0
26-35,M,Muslim,B,C,29.575479104628055,-268.8467610532654,C,-69.54706604630552,A,C,-65.86983543703235,0
18-25,Non-binary,Hindu,D,B,64.63462935505298,-24.61751404521003,D,-45.951335168421416,B,B,-109.03081910311421,0
18-25,Non-binary,Muslim,E,D,3.8712542530725735,-18.07417325389616,B,-25.9933475667578,E,B,202.09824507317956,0
26-35,Female,Buddhist,A,A,-65.31651905171326,139.9722478098786,A,-52.01143366677138,A,E,-96.26255704474175,0
65+,Other,Jewish,B,A,-60.803139736120826,-37.55086102963457,E,-95.87223386165927,D,A,141.43981162169732,1
26-35,Other,Christian,E,E,70.10403783569168,214.24037169091733,D,-1.017898036252902,D,D,-53.832848285036135,1
65+,Non-binary,Hindu,D,E,-13.632404464767486,8.827569935789406,E,-119.98072618976782,A,E,-163.26560297939093,1
51-65,Non-binary,Other,B,D,-95.77298929059901,82.02574755413902,A,202.1128375744893,D,A,93.0298840005068,1
65+,Other,Christian,B,E,-14.697987522294016,-113.82453524396301,E,-162.91691556451562,A,C,87.72723981634776,1
18-25,M,Buddhist,A,C,141.37006654584297,-76.43154669736677,E,-47.462817243734264,B,A,18.135943078320913,1
51-65,Other,Buddhist,B,C,18.361537866675988,-119.24663201971231,D,5.295224010623309,E,B,-34.329985816612904,1
51-65,Female,None,E,A,49.97949612998451,169.73554402682038,A,27.76850991373216,D,D,-90.45325768288588,0
36-50,Other,Christian,C,A,-114.80547983989608,50.92939291707248,C,-146.1602877008787,C,E,82.69054381929037,1
51-65,F,Jewish,A,E,-171.70313361051066,98.29446506952904,A,206.00411072138928,B,B,-6.016022672297144,0
65+,Female,Other,D,D,38.851391591163505,79.21268670462676,D,51.79902223993598,A,E,67.60499523339745,1
36-50,Non-binary,Jewish,C,C,44.740418178691655,205.38440720652034,A,28.561174603829553,D,B,76.73230795177017,0
65+,Female,Buddhist,C,A,34.31855518971608,50.700157568881906,B,60.253990142437885,C,E,265.521913166177,1
36-50,Non-binary,Muslim,E,B,71.40602716979559,95.82017412027797,D,98.17844667949835,E,D,41.731293010654504,1
51-65,M,Jewish,A,A,68.8045931468189,82.92653405720473,D,47.64514921086041,D,D,-13.970915752323155,0
26-35,Other,Jewish,B,C,72.2470984991686,14.568463365997433,B,52.751411142990904,E,B,-95.51664426040156,0
18-25,Male,Buddhist,E,D,-130.30994678015801,84.86073797407519,A,53.62345795244534,C,D,-64.55810304392291,1
18-25,Male,Buddhist,C,E,31.629981213822916,-34.560128287526624,A,-71.2828582665877,D,A,10.941920239208839,1
26-35,Other,Buddhist,B,C,2.542700322709912,-37.92130209818596,E,-14.77959637949335,D,A,57.95417724806673,0
18-25,Non-binary,Jewish,A,D,49.400842272886145,71.07139422612626,B,-122.4083913366295,C,B,-75.73045387164814,1
65+,Other,Jewish,B,A,51.28390030080519,192.28653152416896,E,109.2207146271873,E,B,-14.70591384190712,0
18-25,M,Jewish,B,B,-40.28270858479166,69.44791599670327,B,-29.480306719341197,E,D,19.800645876260393,1
51-65,Female,Buddhist,A,E,167.39593095034633,-72.09376088417952,A,-231.27995245291388,C,B,-214.80902710738573,1
18-25,F,Buddhist,A,A,144.3472327341454,-90.6144886832912,D,-188.71635635506024,E,B,-112.43347121998445,1
51-65,Male,Other,B,B,-78.2152052940503,-26.666053300637206,B,44.1736230596838,B,E,-38.037199604080705,1
36-50,Non-binary,None,B,C,74.23073167851739,-34.61715018570294,E,28.97799128641504,A,E,-3.439715712223374,0
18-25,M,Other,D,C,-153.52485399948165,-24.390849826289152,B,-76.96661871093272,B,C,-36.4412260873049,1
36-50,Other,Christian,A,B,80.29452406861796,-239.85659112790722,C,-48.91001530893668,A,E,246.99991870933889,1
26-35,Other,Hindu,E,B,171.3575277451974,-94.11730025557247,A,19.797092270523635,E,D,128.08599140184776,0
65+,Non-binary,None,D,E,70.46447759409797,-115.49235387733799,A,-26.4657255867995,C,E,61.45752402463901,0
51-65,Female,Muslim,E,E,-9.030449432252984,-27.28101134325613,A,-185.72141825293502,B,D,-63.82831743651843,1
18-25,Other,Jewish,B,E,-69.07368439566564,41.62441894230831,D,-79.14249575722326,A,D,128.7527949405759,0
36-50,M,Muslim,A,E,-20.09277095309133,-12.493509528070055,A,45.08571787247489,D,C,-6.4190505651234435,1
26-35,Male,Jewish,B,B,-147.8500186975482,175.7156431234373,A,79.62626704907694,B,B,-35.49499882851566,0
65+,Male,None,E,A,90.6775774237612,143.13993291191306,E,193.3070386913773,E,D,-31.985132290367513,1
65+,Male,Other,D,B,-173.19907965058528,-63.78317176450125,D,-16.602904330802843,D,E,74.99606122896841,0
18-25,F,Buddhist,D,A,-57.1574919754212,-50.788164918858506,D,57.885126048834756,B,D,64.14647575445706,1
65+,M,Christian,D,C,-74.10761758328147,-12.025878612343883,A,82.78844938756787,D,A,9.604320665822675,1
51-65,Other,Jewish,A,A,275.82168510215274,-36.03351617401246,E,8.287368911668265,E,D,-228.67594860678793,1
65+,Other,Hindu,C,C,-31.254469446635554,103.30383937033203,C,-90.65717134772713,A,A,151.35092858133575,1
51-65,Non-binary,Christian,B,D,-5.00317053520466,16.965297548050998,A,-87.20744367745819,C,B,-80.10162128665829,1
36-50,Female,None,C,C,-6.0029724203936095,-62.02589980274708,A,101.64173922731912,A,E,17.767045580087878,0
36-50,Male,Muslim,B,C,-19.478650568490274,122.6048144638056,B,26.332013374906982,A,B,4.394683407090268,1
18-25,Female,Buddhist,A,C,112.50698454050278,46.3106750468866,D,74.59758819012372,B,B,-41.97206868229802,1
