marital_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
Widowed,E,A,D,C,-116.50763619968212,E,E,E,D,2.849801656597869,67.29433127808176,130.96536768605176,1
Married,B,E,C,A,-125.4332856460562,A,B,B,D,-74.524403053578,-59.70354884779338,44.65644943080636,1
Married,B,C,B,D,-45.41440204443688,B,E,C,B,-212.50848198091776,-260.03900147669367,-33.391457745737625,0
Divorced,A,D,D,B,52.80526947057265,C,B,A,D,232.34831064969023,52.61684056166096,-77.23330651667244,1
Widowed,B,B,C,D,80.51509584135766,B,C,D,B,136.7232188792716,-106.1711830670836,-46.16425054803396,1
Widowed,D,E,B,A,-98.86133382990236,E,B,A,D,-24.469324860033588,-8.56192384764843,108.2813569664157,1
Married,D,B,B,E,100.7448795859433,A,A,A,C,109.72830694712745,-20.820429807061753,-2.5154807888754154,0
Single,D,B,E,C,-142.60796308012368,E,E,A,B,-118.83045281155589,-45.21662059328692,30.827868602046916,0
Widowed,A,B,B,B,-52.54793748705286,A,A,B,D,2.5583931312880543,-63.36677616337369,236.86044032859292,0
Single,B,A,A,E,-138.22427866465955,C,A,D,A,70.53170838591888,-142.24083328565433,75.59191127629697,0
Married,A,C,C,B,-15.478036892230032,D,B,B,C,-128.80758189207023,67.99029142509933,-22.43321424651741,1
Widowed,C,D,A,A,166.60684498705817,A,E,E,E,35.41093339983335,-150.76647468180028,77.47563028038422,1
Single,D,A,C,D,-67.18397368371689,E,B,A,D,-54.99747379742266,43.14702134655081,-221.0154357081697,1
Widowed,C,B,E,D,98.37501645100015,C,E,C,C,-88.4754849534378,-34.60527598322459,202.65681451827936,0
Divorced,B,E,D,B,-72.66529467480659,B,A,A,C,194.93102080866035,128.55387733069963,-105.90442673292497,0
Widowed,D,B,B,B,1.1024133919511199,C,E,E,C,-47.72596122284291,-18.207301240577994,29.200062280951688,0
Widowed,D,B,E,E,-5.517667094862879,C,C,C,A,94.26065242987283,-28.286820951144765,-75.84165062792881,1
Widowed,B,E,B,C,-97.50370220474397,A,A,A,D,-39.451554281954884,-203.42914169556852,93.78204262681305,1
Married,B,E,C,B,-90.66915567304117,A,E,C,B,99.87063764142377,-182.56917039200277,-15.535639139844367,1
Divorced,D,B,D,C,72.21967372409787,E,D,D,E,-53.19678325359192,-20.125344089685456,-44.923824987659266,1
Single,A,B,E,B,-116.2124827299826,A,C,D,A,81.12677476194389,-117.67430904357828,76.20646307962954,1
Married,A,A,E,B,-51.4463283529452,A,C,B,C,85.50889592911487,15.590518149402687,-120.91852088822728,0
Divorced,E,A,D,C,116.56742859983984,D,C,E,D,15.873319191762327,-79.11640490149976,4.21526922629736,0
Widowed,E,D,E,C,-137.48613688036107,C,D,A,A,93.21099781686596,-19.622512302491018,-56.741395374516635,0
Married,A,D,E,A,-131.4223116594817,A,E,D,E,-31.294206784621753,-61.85430367922559,-1.0050337073337472,0
Married,D,B,C,B,-51.25158441419219,A,A,B,D,-90.50385732327541,-44.3881937939142,-91.04774633544362,1
Married,A,E,D,E,52.39961452919681,A,B,E,D,-60.32462573667758,-28.67588444238266,-55.74615287252747,1
Divorced,A,D,B,A,161.6926290992571,D,B,C,E,-114.50406986666577,-24.167496655674064,-128.46999741472908,0
Divorced,B,B,E,C,-9.832971957710898,E,C,B,A,-99.39019359309157,20.11889469785591,-81.65283276022808,1
Divorced,D,E,D,D,33.79305317793771,A,B,A,A,8.976027760938354,210.33401224160505,3.676390501476327,0
Divorced,B,D,D,C,-24.337376065079063,A,B,D,A,141.17780441700123,-62.86419372470932,-53.76540355189553,0
Married,E,D,B,C,1.8984831022294357,C,E,E,D,103.30965409243804,91.34761560211713,-64.96568185887908,1
Widowed,B,C,C,A,-108.38065372642541,D,C,C,A,-23.424355859434844,-176.0764187174865,-129.9930941532142,0
Married,C,E,B,D,113.07166342815323,E,B,A,E,-34.74362084080549,18.141981723010446,-45.66456959222029,0
Widowed,E,D,B,C,35.02812817125589,A,B,E,C,35.83787711357541,46.515771353654735,21.398153007827904,0
Single,A,D,A,A,96.39632599857632,B,B,B,A,147.31131917372323,208.03971889846923,98.0629494469744,0
Single,D,E,B,D,56.53758943644204,C,A,B,D,-17.873410864108486,-20.011910827744614,-55.063818641891906,1
Single,E,D,C,D,-173.73830289970005,D,E,D,C,62.307866838449286,79.58089082769564,-11.192179854131323,1
Married,B,C,A,C,-63.458001444941125,A,B,E,A,-43.744691335592314,-47.88712080938494,110.36338638517303,1
Divorced,C,A,C,E,-144.55073677144773,C,E,A,A,149.88717974580555,109.86764131331743,65.08286522465606,1
Divorced,D,C,A,A,147.93572276971676,A,E,C,B,35.512594169234426,-43.96240196447886,-40.820461038999845,0
Single,C,E,E,D,11.95002532906002,E,E,D,D,-96.83639721201182,-29.30653147132124,-18.947593266821816,1
Married,C,C,B,D,-28.10785784807754,E,E,D,D,-53.73366503311028,-38.33610177581966,206.38642259796634,0
Single,C,D,A,C,-82.90402626686222,C,A,B,A,-14.180360466909178,86.78130004767945,-40.0908363984536,0
Married,D,A,C,D,-111.25576775327302,B,A,D,D,-16.86336458155662,-85.94366001682255,-27.40382970045442,0
Widowed,B,A,E,A,-121.55380271304952,D,D,E,B,-1.108762042395364,-0.06685454754329587,-31.492070101593743,1
Single,C,C,B,C,7.2453459815867065,A,A,D,D,-40.721876155329575,13.581737879657933,-34.21427274968172,1
Single,B,D,B,B,31.67347455590641,B,D,D,D,91.70636670273879,-0.8342460764840177,17.34473817354543,1
Widowed,A,C,C,C,22.38362159360198,C,A,B,A,9.354155573778373,28.15675957119638,78.67418474999178,0
Single,D,E,B,C,6.937944217930927,E,D,A,E,98.33013354655094,130.10048368528564,-46.651975609438765,1
Widowed,D,E,A,A,-71.3727321853452,C,A,C,E,-77.5698366052742,-6.576113444330767,95.59910330977456,0
Divorced,C,E,A,C,69.4342800172809,E,A,C,A,82.15249386690073,42.42544026881861,84.76467009332879,0
Divorced,D,E,E,D,-232.34819966918164,E,E,D,C,122.17648162666421,94.05442617943498,61.57189623449765,0
Married,B,C,C,B,24.200688704149446,D,C,C,E,69.20801037539613,-244.80304569077296,-13.400127976712357,1
Divorced,A,E,E,B,-64.63893514668645,B,E,E,B,-82.09733987695283,-131.55004727589258,179.47572162190153,1
Married,A,A,B,D,54.21992748178675,E,A,B,E,182.40785273113164,-50.3090773951427,-38.25341636472862,1
Single,A,C,E,E,49.741029933490466,D,D,A,A,96.2781340277206,19.429374117797796,36.430031626716136,0
Divorced,B,E,D,A,122.76959853029652,D,D,E,C,135.18614054036314,8.310979464805504,-13.519241659062075,0
Divorced,B,D,C,D,101.250329313499,A,B,A,C,33.948228569988125,40.40659676728237,-147.1498615803378,0
Married,B,C,B,E,2.5374985454399295,B,C,A,D,-7.089711498954405,-60.40392174550002,-40.048342669330495,1
Married,B,B,D,B,-55.75778406032208,D,B,D,E,239.13548769927345,-50.79625739530948,88.63023629768423,1
Divorced,D,C,E,A,-17.7984891228686,E,E,D,D,15.762921410961386,28.299406631196767,-188.3879891612015,1
Single,E,B,A,E,37.42402986417504,A,B,D,A,-43.91712197681479,-25.347976172109142,1.5362437947122156,0
Widowed,C,B,A,B,82.36902789590475,E,E,D,B,36.742165001138986,-96.76698502705142,167.46269176517933,1
Married,A,D,C,B,57.66510019343365,B,E,B,E,-57.31759848667409,105.10996132422008,16.732340000003294,0
Married,E,C,E,A,-85.55293310829887,D,C,B,C,29.026465215972436,34.892543911344,82.06241090331531,1
Single,C,B,C,C,-2.036769035094809,A,E,A,B,153.70561007170113,-192.5059967724086,-29.31350470447064,0
Single,C,B,B,C,148.4301523095044,E,E,E,A,65.42364605188733,25.390584000001187,99.25416636912789,0
Divorced,B,E,E,E,-122.88263961906661,B,C,A,E,38.484506418612696,-12.882585333734978,111.41224857332543,0
Single,E,C,C,C,18.72500997521985,C,B,C,E,118.70516342780017,-12.830193755155458,29.989342918940558,0
Widowed,D,C,D,C,22.860791416918754,E,B,B,C,-0.12524640355705538,-21.280884249377525,102.57498782462979,1
Married,A,C,B,B,-9.60932159640219,C,E,E,C,-18.933677756762794,141.00831895827747,55.864428331742175,0
Widowed,B,E,E,B,-262.83872244948947,E,E,D,D,-100.92024645495634,-126.75910123235397,-56.12752559759484,1
Single,E,E,D,E,55.41964448029144,E,B,E,D,142.56625972539797,63.86074270053509,93.10581234725439,1
Divorced,A,D,E,D,-92.68656157370718,B,D,B,D,52.41172786011576,-120.2967677054656,-126.5374173577882,1
Single,D,D,C,A,-231.41169625436416,A,A,B,B,52.00662870988828,106.45391338851884,61.77829643560728,1
Widowed,D,C,C,B,59.398947407996296,C,E,B,B,132.7375164675024,-278.4688775029328,-27.68325653922782,1
Single,E,E,C,C,15.201771770861919,B,C,B,B,110.6351102814022,124.44180008668233,84.7798291261309,0
Single,A,B,B,C,34.98009937842356,E,E,A,E,57.702039296341,53.22269239731472,-185.26888797038274,1
Married,B,A,E,B,-103.29364456896056,A,C,E,D,87.82914246144261,-63.58112146835234,-25.355904252997906,0
Widowed,E,C,D,D,-195.9014983931853,C,D,B,D,10.302702797876226,-21.397021520658217,-60.27298418866782,0
Widowed,A,A,C,B,-73.86144896741799,A,C,D,B,-70.26928496759717,-37.53573230631563,-140.08006644690363,0
Divorced,A,D,C,A,73.89548877282714,E,B,A,E,37.684274663003556,48.47414312185413,87.25690431166205,0
Married,B,D,C,E,-59.82696107214171,A,E,C,B,25.90807820928836,-43.883972973609595,-76.77430924801136,0
Married,B,D,E,D,-191.98466308761647,A,E,B,A,-18.905845513122667,40.38636755908678,13.39192981669107,1
Divorced,A,C,A,A,-24.03429486719308,C,D,A,D,-143.76202038824383,17.472868731464175,20.874464990530132,1
Divorced,B,A,A,D,-101.07527638766433,A,A,E,C,-32.38029997050907,2.2899795859731698,4.632188421620336,1
Divorced,A,C,E,A,-152.56511986415993,D,D,D,A,-91.68379536083171,0.7580943300186639,64.72017283606249,0
Single,C,E,D,D,-98.0394212615159,D,A,B,C,128.13537791709442,4.913417320232009,10.180541007950975,0
Single,A,A,E,E,-110.29857547428652,A,C,C,D,70.15141050094773,-1.2689623923722664,37.1358233319139,1
Married,D,A,D,B,160.3431344006227,C,A,A,D,81.70075827977638,16.178239893379384,-48.7853719485325,0
Single,D,D,A,A,113.89605998823116,D,D,E,A,-113.06774873027517,167.04732521559995,-194.9808157994877,0
Widowed,A,A,E,B,-159.8612983527793,C,D,B,B,-46.0689855374276,213.26755185809657,-116.62501699317637,1
Married,C,B,D,E,167.8898543793485,D,A,E,B,41.82384086883733,76.314148771336,-78.43371032922316,0
Divorced,B,D,C,C,-60.87925220407347,A,E,D,E,-123.90291659470488,183.72751788746876,164.3655435008368,0
Married,B,C,E,C,-111.87993545556128,D,A,D,E,-75.12264078839382,13.275255906397367,-121.3826788690008,1
Single,B,E,B,B,-34.98698501774302,A,D,B,D,-7.490320051619373,-125.27181741359996,-177.469340223073,0
Married,E,A,B,E,35.99011425456675,D,B,E,E,-25.118895607704943,97.84633750071654,48.386292918913234,0
Single,E,E,D,A,70.82179778494063,B,C,E,B,85.3683246786151,44.61189700011934,-81.46472270186484,1
Single,D,A,D,C,143.09050009659924,A,D,E,D,163.1656573983698,99.7792661706496,25.381765461509353,0
Widowed,E,A,B,C,23.408385996819312,C,D,B,D,72.10105929982497,8.335906848340915,155.9275175227629,1
Divorced,E,E,B,C,-31.68796457352052,A,A,E,D,204.48922978545778,196.9167004107498,36.29158017271373,0
Divorced,B,B,B,D,-10.972529017792297,C,E,A,D,-156.29375962889284,-6.374533519506789,170.1020742489375,1
Married,B,C,D,E,6.695382251552978,E,B,C,E,-208.5306104950843,-28.641010984917838,95.88168590091716,1
Divorced,D,A,A,A,-54.90962297737162,B,A,A,A,95.39530472359651,-108.27629288971347,40.60699002393374,1
Divorced,E,C,D,C,-123.87044313153504,B,D,E,A,107.05297428229208,35.323361957121094,130.68843333092528,0
Divorced,D,B,B,D,-57.398150024226624,B,D,B,A,-42.263834533604,-84.58359762924945,122.5772506456206,1
Divorced,B,A,D,E,90.54220085316523,A,B,E,C,-209.85959132882655,-160.21890221229174,-125.444180304327,0
Single,D,D,E,E,17.874732532199314,C,D,D,B,100.3806847868702,166.11325210439406,40.62286279229946,0
Divorced,D,D,B,D,159.68216343636007,A,E,D,E,-141.3470823003974,6.25026999736041,-42.05753050809384,0
Divorced,D,D,A,E,-77.5187090816366,B,B,A,C,155.6056663464752,43.7105074884182,8.51190793431835,1
Single,E,D,E,C,41.699021063310866,D,A,E,A,-35.00584616401191,-75.84584657283327,174.1337241672661,0
Divorced,D,E,D,C,24.78991020831971,E,D,A,E,29.780336916014814,-254.33673006499225,16.530369744622543,1
Divorced,B,E,A,E,-35.519274797425616,C,D,E,E,246.67259523654303,-34.24847712334213,116.60921436409821,0
Widowed,A,A,A,D,-0.17084414326704853,B,E,A,E,-50.89120782687192,53.7764722468541,-23.12802141384823,1
Widowed,C,B,A,E,-144.88285043410866,C,E,B,B,-75.69107861928873,-89.92364679318075,-176.26661081211304,1
Widowed,A,D,C,C,28.008178864686506,D,A,B,A,-18.38654024187493,-10.083288588432406,18.397426897636798,0
Married,B,B,B,A,-35.93941250329899,A,D,B,D,122.80139997783228,-103.86088730351463,109.84654624294305,0
Widowed,A,C,A,D,-206.81061565387088,B,E,D,A,58.82558511795656,-167.10412903997124,66.5401331886613,0
Widowed,E,C,C,D,-6.661151820302921,D,D,B,B,-49.84430613200078,-156.7123184202411,-17.686217165277306,0
Divorced,E,B,A,E,83.35593592229237,A,B,C,A,68.98271266757583,25.649152801077275,111.33680311357065,1
Divorced,D,E,B,B,77.73189324712145,D,B,E,C,-68.48220219665485,35.66899754837571,7.882416065845392,0
Married,A,E,C,D,-74.85481964991814,B,D,D,B,47.08047965687308,-146.20639624190042,78.0819426921251,1
Single,E,B,D,A,147.76823771060103,C,C,C,E,29.42633986628319,-39.065344904305405,-52.2490362492095,0
Divorced,A,C,C,D,-6.20020023178471,A,D,C,B,5.239085408601583,-103.03098889699709,45.27959700927742,1
Married,A,A,D,B,-24.5517451701182,C,D,B,A,-142.6324371210165,-73.74131784212662,-151.17650666624905,0
Single,E,E,C,B,112.94685275180181,D,D,C,E,20.400272177873198,15.522028291197179,-53.71237217029077,0
Single,D,E,D,A,-80.96122494810668,C,C,A,B,-266.9578051516852,81.97372813065094,94.81091615932817,1
Widowed,E,D,D,B,106.61835284565785,A,A,C,A,-77.0828927465763,33.64071590472808,15.054220432662142,1
Widowed,E,D,D,D,113.3543640213811,D,B,B,D,165.64073056093238,161.05949197856856,122.96012670504415,0
Single,D,D,C,C,-53.722693237967135,E,A,A,A,-38.38013054420635,-83.9058307332732,-182.18671469935052,1
Married,B,A,D,E,16.65675049831083,A,E,C,D,-179.10077307751797,-88.02897929712483,-36.82941400052185,0
Widowed,E,D,C,C,-34.63280184415292,B,D,D,C,29.638341062088358,-12.893426489004241,49.08649168602933,0
Married,A,E,E,D,-17.26160969734372,A,B,A,A,12.647757178467312,12.544757684213156,47.12455324616385,1
Single,A,B,A,D,-94.18322332188735,A,C,C,E,69.72041590214391,1.8781244055848758,-155.16324087639111,1
Single,D,A,D,D,-120.40792416596125,E,C,C,A,171.1021135750801,102.75714163623353,-127.25725279352005,1
Married,A,C,C,E,-48.0546448628937,E,B,B,B,-1.3836874943644506,-70.83453226537125,-65.31009174848293,0
Widowed,A,E,B,E,76.30011394865816,B,A,B,D,-19.64675348358057,70.65050292301804,32.93382652065336,0
Widowed,B,A,A,D,38.91390519740906,B,D,A,C,10.109262108083072,37.05302236670605,-157.4587376426339,0
Widowed,D,B,A,C,74.48803972354922,C,C,A,A,1.4491999818119943,-23.65165917775593,141.62827946484805,1
Divorced,A,B,C,E,-148.50592308367288,A,B,C,A,-16.45034739785424,24.391117559272317,-222.48685608867143,1
Widowed,B,C,B,E,-75.95362594704173,E,C,C,C,-17.37306032096277,-57.98295421808641,128.7989468498367,0
Divorced,B,A,B,B,68.13719480429677,E,D,D,C,165.11193222363306,19.77009206609798,88.45405280418514,0
Married,E,D,A,D,-180.02249786387858,D,C,D,A,69.420001709742,40.804926108532605,223.61561424354187,1
Divorced,B,E,B,A,131.9550815881488,D,E,A,E,123.94365949879558,-132.34034203537195,-83.01730589448889,0
Married,D,E,A,B,76.28964131868838,D,C,E,A,-72.75328945083567,46.455780146939766,18.154089535640683,1
Married,C,C,C,E,-49.54350467293225,B,D,D,A,-3.9875456657261457,-105.78566018771926,29.294660754670648,0
Married,C,C,D,E,-28.687406141424514,E,B,B,A,16.059243119039657,-91.65640265601638,0.6001895139785454,0
Single,A,E,B,D,101.89314294091388,B,B,E,C,19.679189141015794,43.77137230701907,38.73606373883622,1
Widowed,C,B,B,D,-44.056397324134814,D,D,A,C,82.62330167680028,49.29512041003928,-116.62400345773023,1
Married,D,C,A,A,142.22948918121793,E,D,B,C,14.360548011520857,-55.20937591613724,1.7200431231023157,1
Single,B,E,C,A,48.701513267633054,C,C,D,E,-56.34630073882624,-101.09240814786227,-23.94349093985045,1
Single,A,D,D,A,-80.18558014005488,B,C,E,C,40.88909998520726,25.84725232025321,-162.07213800582605,0
Divorced,A,B,E,D,101.77379964735668,A,E,E,B,-187.23897704616837,299.6450935975785,-37.57423013210719,0
Divorced,C,C,D,D,-162.48605080051044,C,B,E,B,49.49745346013664,159.786530021444,-88.7098862286862,0
Divorced,E,A,E,D,106.74404235609273,B,B,D,C,128.7364256328036,-35.059454942896565,-120.28602526840808,0
Divorced,D,E,C,B,-48.363154721723895,B,B,C,B,32.619773082551355,56.99905727370195,128.75719732668145,1
Widowed,B,C,A,B,67.27614613365422,C,E,E,A,-95.74148168476917,-189.41053263232916,23.261297168591778,1
Single,A,A,A,C,106.43191895036746,A,E,A,A,-92.62211772779185,122.33416368197906,98.18561098391324,0
Married,D,A,A,B,18.750650115304094,B,D,A,A,-100.57641768070728,148.23097949460796,-67.00805726037939,1
Divorced,E,B,A,D,-63.188836705059906,B,B,A,C,-9.948494205636282,-22.797001138626104,-35.92958310819706,0
Married,E,A,D,E,-100.93700855108895,C,A,E,D,16.085634245042645,-198.08649858381898,-124.9652364116854,0
Single,C,D,B,A,-102.5056303050939,E,B,A,E,-96.29165370873693,-76.51026125102699,-16.52915873396898,1
Divorced,C,A,A,D,96.74572872282496,B,B,E,A,21.69974345446044,-2.0735749589068995,-83.64125654203524,0
Widowed,E,D,E,E,-89.54130930674872,D,B,C,E,-120.60714134171224,90.24052497775801,-116.93853874648883,0
Divorced,C,C,D,C,27.294982031894765,D,E,A,A,7.25862474002993,59.397737951993705,-134.999701817605,0
Divorced,D,E,E,C,-48.61713714130935,A,A,B,E,43.72419881332714,143.26792916038082,-118.40927117886883,0
Married,E,D,E,D,-89.22525950195197,C,D,D,D,62.846746619221875,121.41063585189748,-24.328882794020306,0
Single,C,E,A,D,77.53522971915473,D,A,C,A,-35.94480297527752,66.56221992822194,2.2537771909291866,1
Divorced,E,B,C,C,91.10564256531453,A,B,A,C,95.74006378460014,-16.30931641247799,6.65371331291237,1
Widowed,D,A,A,C,-5.033934465949284,D,C,B,C,-55.50732523788463,-90.20977515410651,-6.827003610638369,0
Single,C,D,D,A,-159.61370427093084,A,B,B,A,-116.0600007446738,-78.72826795979601,218.95692057320178,0
Married,D,C,D,D,-289.6220402579667,A,C,D,A,182.1784398785465,185.85715504703097,11.993129917094462,1
Single,E,B,B,E,101.84533187235564,C,A,A,C,82.81320829175316,92.72910981753634,81.36854223902478,0
Widowed,D,B,B,C,79.24559682252193,B,A,D,A,25.34550386437428,32.09017550375371,66.6095180247329,1
Divorced,C,D,E,C,-128.00973579886983,E,B,D,D,-185.82281472838028,-130.2157044307411,144.31029472847356,1
Single,E,C,D,D,15.918895645701275,B,C,B,A,-76.34911297799484,372.239815334417,-124.03683595309857,0
Married,E,E,A,B,-97.01199945093161,B,C,B,C,-107.41685527746047,109.36807234418349,17.2403655828475,0
Married,E,B,E,D,130.61304722785135,C,C,A,C,84.4508663720109,0.6485661537643539,-44.62160472233734,1
Married,B,A,C,E,-62.343947640097866,C,A,A,E,67.18756424935476,14.216029326407902,180.0074408525563,0
Divorced,A,C,E,D,34.07501985647317,D,E,C,E,105.9009810617057,-2.086845764731169,-20.827669326366934,0
Widowed,B,E,C,C,6.498472049654278,E,B,A,A,47.90222105421467,-106.84463940667798,143.96808902078973,1
Married,B,D,A,C,-7.829582143720377,B,D,A,B,-41.4392416690266,-57.388823478654295,52.58231513831792,1
Divorced,A,D,C,D,-99.4251133460594,E,B,A,D,-205.02091445813676,-68.18193202568085,33.08838793998197,0
Divorced,C,A,E,E,15.779585930645762,E,D,D,B,44.17933555889858,112.1307302466992,140.75756668328742,0
Divorced,A,C,E,A,50.96603108506874,E,D,B,E,37.99332198124772,-44.734950828764816,99.06596347712924,1
Married,B,E,A,C,45.70007314470767,E,B,A,E,-36.742842191849746,65.4081645738321,-127.74062132115588,1
Married,A,C,E,C,-158.04463842331924,E,B,C,B,-78.71585580868539,-83.55023633218501,76.24239423965699,0
Widowed,C,D,D,B,95.19329746993938,E,D,C,E,83.63179035182617,45.35587355406166,2.8554186636206547,0
Single,C,B,D,D,-92.09438922515925,E,A,D,A,-227.04884836340509,-16.350889698366927,148.49019144036578,0
Married,D,B,B,B,86.91795323890418,B,D,A,D,16.417917264448956,-143.8077601834989,128.38042130590463,0
Married,C,B,A,E,4.825024497496912,B,D,C,A,52.10861208986438,69.85930376774942,-82.3132599792545,1
Divorced,B,B,B,D,-12.650819270403801,E,E,B,E,181.15835639871958,6.6279116817151404,-75.02866866146996,0
Divorced,E,E,B,C,-222.62406742629756,B,D,A,C,156.52576754395199,-37.354445608560944,139.59513383389213,0
Divorced,C,A,C,D,65.33983744851535,D,C,B,B,36.830575341812875,-144.22568599226435,-29.923199344730367,1
Single,D,B,A,B,-272.4415511721921,B,C,C,D,-114.19232780728078,-11.443980742570524,-37.972976245559394,0
